Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
64	-0.12936947	1.8450916	2.0615854	-4.2949743	0.3	0.90000004	3.0	0.0	400.0	5400.0	0.02076923076923077	-0.26966918	0.39913636	1.5895073	-1.2138543	0.39420104	1.2294439	10.807482	-1.3584064	3.2267868e-09	-0.0036354424	1.192093e-10	-0.0055326778	0.28128982	-0.24388772	1.5158873	-1.4867721	2.375754	0.015178442	2.0	1.8278766	0.0057178983	260000	1588.2465376853943
65	-0.5224595	1.8906504	2.784694	-2.6578317	5.2	12.742057	43.0	0.0	400.0	5452.0	0.02065151515151515	-0.28692383	0.4319016	0.8824159	-1.3746248	0.183187	0.7379878	6.0943913	-1.9961126	-1.6186661e-08	-0.0076422035	-2.849102e-08	-0.013228216	0.2617435	-0.2237491	10.672755	-9.721239	2.3909326	0.01585126	12.0	1.8284526	0.015339179	264000	1613.050946712494
66	-2.4297593	2.3340647	0.1373924	-7.959157	20.0	30.17615	96.0	0.0	400.0	5652.0	0.02108955223880597	-0.479362	0.45448828	1.4673715	-1.5910118	0.52942175	2.4530308	15.543073	-5.0121307	-5.369255e-08	-0.011235919	-8.3208086e-08	-0.033264846	0.39199454	-0.26301885	74.62143	-68.17332	2.4067838	0.021538258	2.0	1.8310146	0.051360726	268000	1637.282118320465
67	0.31499407	2.86713	4.171468	-3.7656558	6.0	10.871983	35.0	0.0	400.0	5712.0	0.021	-0.56880796	0.45562872	1.2234861	-1.9647115	1.8560153	3.8666277	27.174263	-6.0502677	3.2118063e-08	-0.0059204074	5.1259995e-08	-0.025299452	0.8273963	-0.72102404	22.074331	-17.37497	2.428322	0.021576405	1.0	1.8315699	0.056563832	272000	1662.6153860092163
68	-1.3193333	2.5646162	2.9707549	-5.600381	6.0	9.715966	26.0	0.0	400.0	5772.0	0.02091304347826087	-0.2884105	0.8695307	2.1597211	-2.3216953	1.5033419	2.566863	13.093962	-9.323427	2.221084e-08	-0.008737521	2.5510788e-08	-0.013439102	0.3514363	-0.28192896	13.874881	-8.910049	2.4498985	0.02175188	3.0	1.8318655	0.012812311	276000	1686.7788836956024
69	-1.9782768	1.6072942	0.57829547	-4.710127	3.0	9.0	30.0	0.0	400.0	5802.0	0.02072142857142857	-0.514933	0.5653166	1.3855782	-1.8708158	1.3565538	3.201632	25.566755	-1.4979099	-2.2708173e-09	-0.0002596994	-1.5497208e-09	-0.0005248305	0.17756344	-0.12981808	3.479399	-3.2720428	2.4716504	0.020491838	1.0	1.8315425	0.011133325	280000	1710.9873569011688
70	-0.3899571	2.3454244	3.1600745	-5.3143687	4.1	8.859458	28.0	0.0	400.0	5843.0	0.020573943661971832	-0.31351358	0.47257838	1.426004	-1.6252946	0.74836314	2.6061764	23.92831	-2.860913	-3.1237075e-08	-0.003873076	-3.3140182e-08	-0.014867798	0.30344826	-0.25226185	14.440496	-11.562487	2.4921422	0.01990509	1.0	1.8311296	0.03395459	284000	1733.690599679947
71	1.1327368	3.0699534	5.145442	-5.7574477	1.6	3.2	8.0	0.0	400.0	5859.0	0.02034375	-0.13483822	0.5996588	2.118347	-1.4896736	1.1923935	2.2123082	13.645223	-1.3513973	-2.0482318e-09	-0.0015270932	-3.3974648e-09	-0.00306342	0.75860494	-0.6068624	5.1396766	-4.400222	2.5120473	0.01837182	2.0	1.8308629	0.0073846923	288000	1758.0818705558777
72	-0.5136683	2.1390038	2.4251688	-4.5656323	0.0	0.0	0.0	0.0	400.0	5859.0	0.020065068493150685	0.16326022	0.7045863	2.2282667	-2.2668474	0.6765979	0.6811786	4.130267	-0.7689395	4.9917553e-10	-0.00075532735	-4.7683715e-09	-0.000298313	0.5040757	-0.45918682	0.8419674	-0.7474227	2.530419	0.016238451	2.0	1.830473	0.0013749955	292000	1782.8779168128967
73	0.0018521309	3.0934737	4.2942395	-7.329467	7.3	17.481705	58.0	0.0	400.0	5932.0	0.020040540540540542	-0.07511859	0.75430924	1.7370471	-2.2740672	0.17342871	0.26792148	1.6904175	-1.2374538	-3.087242e-08	-0.0023133778	-4.7430397e-08	-0.023849795	0.45860747	-0.3896916	22.871265	-11.695572	2.5466576	0.017452955	2.0	1.8301284	0.065570936	296000	1806.3957345485687
74	-1.000499	2.2282045	3.2774734	-3.4419613	1.4	2.8354893	8.0	0.0	400.0	5946.0	0.01982	0.028934129	0.9261688	2.1035376	-2.0892348	1.7499712	1.8039443	9.985162	-1.2565421	1.1418355e-08	-0.0012771556	7.688999e-09	-0.0039219945	1.0451928	-0.99465984	4.9859004	-4.620792	2.5641105	0.016067266	2.0	1.830219	0.014317978	300000	1831.4989659786224
75	-0.54594463	1.9249135	3.0998135	-3.5604105	0.8	2.3999999	8.0	0.0	400.0	5954.0	0.019585526315789473	-0.24003084	0.44106716	1.1690236	-1.4354357	0.45571667	0.38858023	3.8385093	0.07581839	-1.1940729e-08	-0.0054040374	-8.34465e-09	-0.0064801406	0.22316404	-0.19718084	0.92302555	-0.22138351	2.5801778	0.014785051	31.0	1.8303185	0.011951606	304000	1857.2961993217468
76	0.3968053	1.9855323	5.7128763	-1.2813892	5.3	8.246818	21.0	0.0	400.0	6007.0	0.01950324675324675	-0.25996512	0.43098575	1.044207	-1.1886667	0.23571159	0.00038679168	0.24989092	0.22760808	2.0735659e-08	-0.0039420077	2.9116869e-08	-0.024364086	0.33765203	-0.29195252	9.450906	-0.7432966	2.5949628	0.014912128	1.0	1.8321476	0.057421327	308000	1880.834433555603
77	0.32548138	2.2746956	3.5181773	-3.5513203	4.5	13.5	45.0	0.0	400.0	6052.0	0.019397435897435897	0.02195551	0.42465547	1.6881142	-1.2136636	1.1047752	0.0070025916	1.4276891	1.0659885	-1.6636669e-08	-0.0077941506	-3.577769e-08	-0.01308861	0.325364	-0.2857352	15.572319	-5.0606756	2.609875	0.015173674	4.0	1.8322275	0.011297775	312000	1905.739907026291
78	1.1842921	3.176086	7.9838567	-2.040952	0.0	0.0	0.0	0.0	400.0	6052.0	0.019151898734177216	0.15521371	0.47290635	1.9285964	-1.0445791	2.1629152	2.1042187	11.42097	1.0666659	-3.7900754e-09	-0.0015096442	-6.9141386e-09	-0.012754412	0.40128413	-0.36507422	5.447269	-5.167779	2.6250486	0.013306141	2.0	1.8322666	0.040522758	316000	1930.2121324539185
79	-1.5727803	2.114733	2.2474616	-5.136201	5.2	15.6	52.0	0.0	400.0	6104.0	0.019075	0.045998413	0.4320185	1.8035448	-1.0958354	0.32769287	0.27351516	4.870416	-0.65248775	5.3257356e-08	-0.004607962	4.7564505e-08	-0.012816423	0.6475713	-0.54759187	20.440016	-1.990015	2.6383548	0.013987541	2.0	1.8324708	0.03181596	320000	1954.9921038150787
80	-0.9493656	2.365412	2.5607998	-6.3120785	5.0	8.294577	25.0	0.0	400.0	6154.0	0.018993827160493828	-0.31867218	0.5785393	1.811189	-1.9060992	1.2556087	0.6638402	5.925685	0.20227122	-3.1895815e-09	-0.014490279	-3.695488e-09	-0.02432114	0.3268831	-0.27842104	6.11978	-4.679085	2.6523423	0.014819145	7.0	1.8328509	0.01575832	324000	1978.7801983356476
81	-2.1747777	1.2696047	0.4043441	-3.481678	0.0	0.0	0.0	0.0	400.0	6154.0	0.01876219512195122	-0.4711982	0.4439043	1.2582192	-1.930623	0.8368634	1.5696844	12.450327	0.10001436	1.3092686e-08	-0.014111038	2.3007393e-08	-0.021590924	0.26594755	-0.22450076	3.056253	-3.0451403	2.6671615	0.013430119	14.0	1.8330837	0.012408476	328000	2005.0503602027893
82	-1.5031295	1.755991	1.1403822	-3.9610798	0.0	0.0	0.0	0.0	400.0	6154.0	0.018536144578313252	-0.24919021	0.5617588	1.1926103	-2.0521848	0.088409774	0.016984273	0.11103672	-0.51110464	1.3727342e-08	-0.0008368995	7.0407985e-10	-6.0270235e-05	0.17267215	-0.13584332	0.005198816	-0.004589913	2.6805916	0.011107445	2.0	1.8312515	0.0053847837	332000	2031.4457054138184
83	-0.9318589	1.4953518	0.9911717	-3.679204	0.0	0.0	0.0	0.0	400.0	6154.0	0.01831547619047619	-0.09591231	0.4029038	1.2757506	-1.5196342	0.018777266	0.044106238	0.031744868	-0.9626056	3.8509675e-09	-0.004637332	6.314367e-10	-0.00026871436	0.1044322	-0.08364293	0.0021318134	-0.00045631127	2.691699	0.004983425	79.0	1.8308463	0.009598914	336000	2061.4752883911133
84	-0.73201656	0.8393999	0.86889595	-2.453738	0.0	0.0	0.0	0.0	400.0	6154.0	0.0181	-0.17026688	0.39540187	1.4036013	-1.5636096	0.006402457	0.013804159	0.4134942	-0.27582946	-4.062658e-09	-0.0011089393	6.705522e-11	-2.821289e-06	0.10667437	-0.09239198	0.00021284129	-0.00011740746	2.6966825	0.007838249	2.0	1.8273208	0.0039799744	340000	2088.7304515838623
85	-0.48908082	2.318618	3.6475189	-3.6426246	0.2	0.59999996	2.0	0.0	400.0	6156.0	0.017895348837209304	-0.18436956	0.40898174	1.106434	-1.2290031	-0.009167073	0.077598214	0.0080678165	-0.96104205	1.0549449e-08	-0.0024432717	5.2154064e-10	-0.0004688285	0.24059393	-0.21681824	0.051121093	-0.007128671	2.7045207	0.006537676	7.0	1.8272235	0.0057603386	344000	2116.3210804462433
86	1.0161314	2.4768102	6.5202413	-1.812064	0.0	0.0	0.0	0.0	400.0	6156.0	0.017689655172413794	-0.23567718	0.47633192	1.2487823	-1.9588569	0.05082576	0.14721061	3.3520887	0.030627608	5.9819305e-09	-0.0009889592	2.3841857e-09	-0.00022227934	0.45020005	-0.42007208	0.02372983	-0.022324732	2.7110584	0.0056848526	3.0	1.8268764	0.0024512229	348000	2143.878358602524
87	1.566297	1.9112802	5.3370156	-1.2448748	2.6	7.8	26.0	0.0	400.0	6182.0	0.0175625	0.36272758	0.52000064	2.3284626	-1.0071723	0.008495346	0.041809797	0.63629866	-0.92615986	-3.4720514e-08	-0.0038823846	-4.8071147e-08	-0.015469169	0.3726971	-0.3357795	5.6134834	-1.2225833	2.7167432	0.005984783	1.0	1.8265725	0.047353443	352000	2170.78866648674
88	1.510948	2.596474	6.5612054	-2.5453951	0.8	2.3999999	8.0	0.0	400.0	6190.0	0.0173876404494382	0.32382965	0.49202195	1.6539932	-1.1538727	0.26795757	0.12819198	1.9888258	0.09061563	6.396782e-09	-0.0019557166	4.455447e-09	-0.0022010144	0.71730834	-0.65156066	0.7480823	-0.0792048	2.722728	0.0053243637	2.0	1.8264709	0.0052084937	356000	2197.4948897361755
89	0.23856004	1.683186	3.3630195	-2.1083372	1.3	3.9	13.0	0.0	400.0	6203.0	0.017230555555555555	0.1853985	0.7188866	2.1922107	-1.6893967	0.24024703	0.23311707	3.737164	-0.4787228	1.1399791e-09	0.00074651255	7.4133277e-09	-0.0055583552	0.42729706	-0.38851312	1.8801976	-0.7901037	2.7280524	0.004996538	1.0	1.8262452	0.031449202	360000	2224.6307032108307
90	0.9215738	4.18673	6.8762126	-7.665213	1.2	3.6000001	12.0	0.0	400.0	6215.0	0.017074175824175825	0.37556383	0.59639984	2.3373427	-1.6764948	0.36677635	0.42272386	2.3034012	-0.45434636	5.9044103e-09	-0.0016375381	8.195639e-09	-0.0011620669	0.6907008	-0.610173	1.9266453	-0.28410375	2.733049	0.004634857	2.0	1.8262224	0.003886296	364000	2252.550420999527
91	1.8870661	3.0133638	9.566185	-2.4489217	4.0	8.763561	28.0	0.0	400.0	6255.0	0.016997282608695652	0.41196895	0.80420995	2.4860609	-1.754045	0.33501995	0.04846821	0.43761012	-0.5861417	2.9657123e-08	-0.0038055102	3.7267803e-08	-0.008166612	0.39802477	-0.36344573	6.6457353	-2.7190177	2.7376838	0.0056710243	2.0	1.8261263	0.0182627	368000	2279.6351096630096
92	-0.15535958	1.8582627	3.0191786	-2.8619206	0.0	0.0	0.0	0.0	400.0	6255.0	0.01681451612903226	0.07490757	0.64677346	2.2487457	-1.3478574	0.6046901	0.66816753	6.8308363	-0.18177804	-6.0630363e-09	-0.00074146286	-1.0967255e-08	-0.00053908303	0.23505045	-0.20416863	0.75857824	-0.75109565	2.7433548	0.004654646	1.0	1.826072	0.008715111	372000	2306.9321508407593
93	-0.42816553	1.7931517	2.9717805	-3.1360548	0.0	0.0	0.0	0.0	400.0	6255.0	0.01663563829787234	-0.020156942	0.50391734	1.6014446	-1.707967	0.08136109	0.019202294	0.4514583	-0.7709377	-1.9814226e-09	-0.004928573	-9.23872e-10	3.0262754e-05	0.2594286	-0.23262578	0.0045698015	-0.003927929	2.7480094	-0.0017249584	79.0	1.8259993	0.009493603	376000	2335.319258928299
94	1.8997236	2.4756937	5.0099897	-2.0887003	0.3	0.90000004	3.0	0.0	400.0	6258.0	0.01646842105263158	-0.047736388	0.46169928	1.609371	-1.1231792	0.02191392	0.054004498	1.2813637	-0.56343675	-3.9761567e-09	-0.0041862754	5.662441e-10	-0.0010637842	0.5656703	-0.5380537	0.10053949	-0.003953159	2.7462845	-0.002497673	79.0	1.8284489	0.008453823	380000	2364.931915283203
95	1.6919781	2.1669586	5.261122	-1.1281024	2.3	4.6486554	13.0	0.0	400.0	6281.0	0.016356770833333333	0.2923797	0.6148638	2.6854584	-0.84131753	0.053785596	0.020075884	0.063078016	-0.71396255	-1.17679235e-08	-0.00808311	-6.683171e-09	-0.01069778	0.274455	-0.25110766	2.6869857	-0.13433766	2.7437868	0.0028984547	9.0	1.816283	0.017839737	384000	2392.6702654361725
96	4.14142	2.5181272	7.821704	0.434626	4.7	9.198369	25.0	0.0	400.0	6328.0	0.016309278350515464	0.5581564	0.58251643	2.481408	-1.0583684	0.42562377	0.016858649	0.5446415	-0.23240948	-1.3524626e-08	-0.003220551	-1.2025237e-08	-0.0064733815	0.5371097	-0.5016732	10.713455	-0.50955105	2.7466853	0.0048663616	2.0	1.8144326	0.012713833	388000	2419.7059597969055
97	0.49146453	2.4252098	5.9583244	-2.2373488	1.2	3.6000001	12.0	0.0	400.0	6340.0	0.0161734693877551	0.5075572	0.582424	2.7301593	-0.8924234	1.118046	0.21802907	1.1958741	0.20507723	-3.2491927e-09	-0.0010537921	-5.0365925e-09	-0.001079315	0.31633264	-0.29679427	1.6502901	-0.5117179	2.7515516	0.0045461655	2.0	1.814488	0.0017410931	392000	2448.683121442795
98	1.0578077	2.1746888	5.564736	-1.0794628	19.1	43.049854	145.0	0.0	400.0	6531.0	0.016492424242424242	0.21134098	0.5355337	2.4733205	-1.4238245	0.4092599	0.061316784	0.4402841	-0.546798	1.2733719e-07	-0.064160846	1.7488003e-07	-0.15820691	0.15696368	-0.13397585	151.64214	-26.279541	2.7560978	0.013075829	1.0	1.8147812	0.4568839	396000	2477.2455129623413
99	-2.7962568	1.6785831	1.0401894	-4.665738	2.8	4.556314	13.0	0.0	400.0	6559.0	0.0163975	0.37081328	0.6045816	2.2495685	-1.1915573	4.291177	1.1228886	14.837109	2.947783	4.2404405e-08	0.003147887	4.506111e-08	-0.001192333	1.7387527	-1.6422116	12.425241	-10.713196	2.7691736	0.012837887	1.0	1.8153934	0.01423139	400000	2504.1416285037994
100	-4.8656054	2.8019917	-0.40787616	-9.741013	0.0	0.0	0.0	0.0	400.0	6559.0	0.016235148514851486	-0.43185675	0.46800166	0.41290778	-2.1401916	1.127606	0.11678854	3.9361925	1.115966	2.4690813e-08	0.00027810523	1.1026859e-08	-0.0005725549	1.0119708	-0.5534857	0.8322975	-0.7512486	2.7820115	0.011169434	1.0	1.8161503	0.020406093	404000	2532.94743847847
101	-1.7926527	1.7249825	1.5227338	-3.6533341	2.3	4.6486554	13.0	0.0	400.0	6582.0	0.01613235294117647	-0.85147095	0.83483535	1.4856007	-3.6208763	0.30496797	0.33916456	4.7759438	0.25504905	-1.6318279e-09	-0.0019231561	1.090765e-08	-0.008191338	0.702718	-0.643587	1.7007335	-1.3748103	2.793181	0.010779142	1.0	1.8167564	0.023393646	408000	2560.0571055412292
102	-2.5159805	1.5276978	-0.8946094	-6.1859474	1.4	4.2000003	14.0	0.0	400.0	6596.0	0.016009708737864076	-0.4929301	0.6688945	1.3551204	-3.0066028	0.32278815	1.2693603	12.276192	-0.8222816	-4.3008423e-09	-0.0018633219	-1.3232231e-08	-0.00962277	0.31958956	-0.2437135	1.2329619	-1.0738335	2.80396	0.009958506	1.0	1.8172157	0.030471267	412000	2586.693054676056
103	-2.7351859	0.739901	-0.83649147	-3.321392	1.1	3.3	11.0	0.0	400.0	6607.0	0.01588221153846154	-0.4859834	0.49385023	0.4282713	-1.8150703	0.12158466	0.7931531	10.264793	-0.06443563	-1.0535389e-08	-0.0015451192	-2.1100044e-08	-0.0012711392	0.17700897	-0.12771174	1.099459	-0.63438296	2.8139186	0.009059191	1.0	1.8175795	0.008391994	416000	2613.113208293915
104	-0.6540725	2.364148	4.988166	-3.8982713	2.7	5.933801	19.0	0.0	400.0	6634.0	0.015795238095238095	-0.6297804	0.5412737	0.45689777	-2.126315	0.16095749	0.40353516	4.1730757	-0.23653701	-2.6928179e-08	-0.0018152823	-2.8908254e-08	-0.0026331574	0.48054072	-0.434652	3.4918306	-0.9067211	2.8229778	0.009067774	1.0	1.8179128	0.0093355365	420000	2639.8789744377136
105	-1.7532438	2.5111547	2.5669205	-5.972649	2.4	4.9839745	15.0	0.0	400.0	6658.0	0.015702830188679247	-0.26987112	0.5431234	1.3296664	-1.7585315	0.43125024	0.59777784	6.915165	-0.6731386	7.637833e-09	-0.0032664328	5.662441e-09	-0.0027901381	0.36679205	-0.3147453	2.145067	-0.56125796	2.8320456	0.008978367	2.0	1.8181592	0.0031235777	424000	2666.5789630413055
106	-0.51933163	1.5512329	2.4361782	-2.5342345	2.1	4.205948	11.0	0.0	400.0	6679.0	0.015605140186915887	-0.3101855	0.4762685	1.3328742	-1.8979088	0.29847154	0.4687859	3.5383966	-1.3635755	-9.213177e-09	-0.0028111911	-4.23193e-09	-0.0029067164	0.344284	-0.29832694	1.3793341	-0.8292588	2.841024	0.008716822	3.0	1.818495	0.0050823647	428000	2693.978803873062
107	0.5500933	3.0883348	5.7446847	-3.115848	0.2	0.59999996	2.0	0.0	400.0	6681.0	0.015465277777777777	-0.17200363	0.45735472	1.0170497	-1.9792225	0.2271446	0.5125199	5.5683103	-0.87839603	1.82825e-09	-0.006883003	3.9339065e-09	-0.010192862	0.5851715	-0.5420235	0.34818298	-0.29152885	2.8497407	0.008045673	26.0	1.8185122	0.012660223	432000	2721.49422287941
108	1.1783527	2.3637264	6.932556	-1.5269976	3.9	9.342913	31.0	0.0	400.0	6720.0	0.015412844036697248	0.13140298	0.65404004	2.1050363	-2.1094863	0.10538385	0.23113622	2.7158983	-0.8956161	-1.7502211e-08	-0.0046560983	-2.0623206e-08	-0.009028361	0.280516	-0.24664982	8.279091	-4.9048004	2.8577864	0.008280277	2.0	1.812577	0.010129805	436000	2747.6285474300385
109	-1.0361828	2.2227423	1.9346782	-5.210099	5.4	9.971961	31.0	0.0	400.0	6774.0	0.015395454545454546	0.044780817	0.567138	2.4256613	-2.226165	0.62761843	2.2568507	22.737751	-1.1538252	-5.8993503e-09	-0.00715067	-2.3841857e-09	-0.039394934	0.30659282	-0.28241795	10.964963	-7.7999845	2.8660667	0.009824514	1.0	1.8117669	0.14244896	440000	2776.089024543762
110	-2.2308233	1.3955659	0.50076914	-3.7829764	0.0	0.0	0.0	0.0	400.0	6774.0	0.015256756756756756	-0.32884228	0.39901614	1.100752	-1.8886906	0.29016197	0.9061497	11.179632	-4.9706435	1.2778735e-08	-0.0018620437	1.3947487e-08	-0.007026344	0.36885938	-0.26724243	0.89431053	-0.88722825	2.8758912	0.008395195	1.0	1.8109488	0.027101956	444000	2803.184658050537
111	-1.5045207	1.0106637	0.38701487	-3.2040164	8.0	9.8691435	27.0	0.0	400.0	6854.0	0.015299107142857142	-0.5340166	0.5275802	0.79226243	-2.1039724	0.024863048	0.47909626	6.542679	-7.808454	1.5887847e-09	-0.0016730835	2.384186e-10	-0.016173823	0.25519648	-0.22397861	10.955222	-8.745446	2.8842864	0.011308193	1.0	1.8101649	0.060784344	448000	2829.946736097336
112	-0.5594757	2.1662912	2.3361151	-4.1849785	21.8	38.97384	130.0	0.0	400.0	7072.0	0.015646017699115045	-0.45522267	0.4999758	1.280986	-2.1304967	1.5484515	2.6560106	11.941266	-0.5222659	9.6589545e-08	-0.05210809	1.2683869e-07	-0.13191935	0.61278933	-0.5408664	139.10866	-109.62395	2.8955946	0.020889044	1.0	1.8094323	0.4307112	452000	2857.218138217926
113	-4.2677374	4.7106543	1.4396093	-12.524624	1.2	3.6000001	12.0	0.0	400.0	7084.0	0.015535087719298245	-0.06503756	0.40380427	1.52671	-1.6727636	0.6463558	1.3372672	18.343264	-2.1737247	1.0855638e-08	0.0007791972	1.1205673e-08	-0.0054290798	2.6701689	-1.4759959	1.4666629	-1.2106493	2.9164836	0.019104958	1.0	1.80933	0.024500702	456000	2884.0786666870117
114	-7.717042	3.9596994	-0.9906907	-12.890738	2.1	3.238827	8.0	0.0	400.0	7105.0	0.015445652173913043	-0.94902635	1.1192734	1.8831123	-4.101454	0.31050986	1.1132913	12.55546	-9.557849	-1.5515889e-08	-0.00015856381	-1.990795e-08	-0.00013607467	2.0362272	-1.1156471	1.6360271	-1.5725621	2.9355886	0.017899513	1.0	1.8092706	0.020620368	460000	2911.1574833393097
115	-3.526172	2.5790308	0.9247273	-7.344637	3.7	5.728002	14.0	0.0	400.0	7142.0	0.015392241379310345	-1.1228459	1.2080469	1.6357627	-3.794095	0.61774814	2.1580026	20.77677	-1.3484206	-1.422237e-08	-0.018100906	-1.1086464e-08	-0.026663056	1.4096097	-0.9865377	3.915107	-3.683466	2.953488	0.018335342	8.0	1.8092453	0.01629596	464000	2938.258232116699
116	-2.2263894	2.0386999	0.4465363	-5.1090593	1.3	2.6851442	8.0	0.0	400.0	7155.0	0.015288461538461539	-0.65520775	1.0342803	1.3712953	-3.832996	0.24622327	1.1200061	12.701663	-1.4646134	1.5612835e-08	-0.004316626	9.775162e-09	-0.0066577434	0.61683977	-0.39148298	1.3108332	-1.1614686	2.9718235	0.01612091	2.0	1.8076693	0.011936639	468000	2966.875896692276
117	-2.8534706	1.4682425	-0.20558253	-6.382081	1.5	3.0740852	9.0	0.0	400.0	7170.0	0.015190677966101695	-0.5201109	0.8555879	1.3415015	-2.8668299	0.1348169	0.5995455	5.2496433	-1.480429	-7.625241e-09	-0.00067336555	-1.3947487e-08	-0.00063233805	0.5349072	-0.32941842	0.63990027	-0.47118136	2.9879444	0.014844418	2.0	1.8066258	0.0020175413	472000	2994.351840734482
118	-2.799727	2.0365834	0.18365167	-6.019006	1.0	3.0	10.0	0.0	400.0	7180.0	0.015084033613445378	-0.5249832	0.81897914	0.7354588	-3.0905588	0.040739536	0.23192136	3.5018516	-2.0657544	-1.168359e-08	-0.0011662483	-1.3232231e-08	-0.0013242583	0.57997125	-0.2653512	0.67022085	-0.6121045	3.0027888	0.013348341	1.0	1.8058538	0.011222239	476000	3020.7015697956085
119	-2.9187827	1.4810652	-0.199063	-4.868106	6.1	10.103959	29.0	0.0	400.0	7241.0	0.015085416666666667	-0.48236376	0.8114761	1.0700159	-2.9038084	0.28913778	1.1323367	7.3706927	-1.4393115	-7.939524e-09	-0.0015279892	-1.6480683e-08	-0.0018091601	0.28822586	-0.2045298	5.595185	-4.163192	3.0161371	0.014855862	2.0	1.8055396	0.0007691873	480000	3047.5378410816193
120	-2.5286264	2.0921292	0.9828619	-5.882283	4.2	5.4552727	14.0	0.0	400.0	7283.0	0.015047520661157025	-0.46216485	0.68341166	0.6623898	-2.969469	0.54954904	1.843927	13.949018	-5.982376	1.5313539e-08	-0.015687324	2.6226044e-08	-0.02859116	0.51367885	-0.40742415	2.8521316	-2.5390131	3.030993	0.015483141	7.0	1.8049526	0.020138249	484000	3074.9695839881897
121	-3.1589851	1.702843	-0.3961525	-5.6720123	4.0	4.2661457	11.0	0.0	400.0	7323.0	0.015006147540983606	-0.3065826	0.7408946	1.2049116	-2.763297	0.7492201	2.0051832	15.828954	-2.2167556	6.2939205e-09	-0.009280927	8.702278e-09	-0.014700686	0.4246764	-0.29553396	1.5438824	-1.294853	3.0464761	0.015771389	7.0	1.8014925	0.015781833	488000	3102.4786167144775
122	-1.9637306	1.6442298	0.94949394	-4.279571	1.2	2.4413111	7.0	0.0	400.0	7335.0	0.014908536585365853	-0.41946438	0.7024199	1.218111	-2.8066368	0.42647347	1.0932889	7.378488	-6.9871025	-1.961815e-08	-0.0026431924	-2.014637e-08	-0.005088365	0.33388895	-0.23498178	1.0342965	-0.9695285	3.0622475	0.014063835	2.0	1.7987087	0.013948635	492000	3129.1290040016174
123	-1.5631902	1.4120146	0.33982298	-4.4893293	0.5	1.5	5.0	0.0	400.0	7340.0	0.014798387096774194	-0.25180072	0.6493856	1.0574068	-2.6178045	0.121117234	0.470773	6.0973516	-1.3550564	-7.0719848e-09	-0.0014872241	-4.4107438e-09	-0.00081532437	0.30426422	-0.22779669	0.25609392	-0.23208828	3.0763113	0.012444019	2.0	1.7980254	0.0059073376	496000	3155.5772445201874
124	-1.9004049	1.9263229	1.4868038	-4.5062895	0.4	0.91651505	3.0	0.0	400.0	7344.0	0.014688	-0.34973043	0.67004025	1.4819382	-2.4688308	0.06473455	0.33179545	4.064639	-1.3968924	-6.755944e-09	-0.012943058	-2.9802322e-10	-0.022930766	0.4355375	-0.30866534	0.09234516	-0.07624555	3.0887554	0.011455059	20.0	1.797384	0.028975343	500000	3182.7390365600586
125	-1.8814675	1.4387298	0.10067193	-4.5043483	0.7	2.1000001	7.0	0.0	400.0	7351.0	0.01458531746031746	-0.3963228	0.5428346	1.1211425	-2.2335253	0.040467598	0.31907055	3.5445733	-2.787368	1.423674e-08	-0.006082443	1.3291836e-08	-0.010521161	0.18951604	-0.12004765	0.30635664	-0.27702135	3.1002104	0.011068344	30.0	1.7985251	0.012322942	504000	3210.4641723632812
126	-2.8018208	1.4669877	-0.22733149	-5.1269174	2.6	4.7159305	15.0	0.0	400.0	7377.0	0.014521653543307086	-0.49838525	0.66421264	1.9745443	-2.5971975	0.10336087	0.56471467	5.8657885	-1.3397841	9.858748e-09	-0.0016602718	5.3644182e-09	-0.0017242199	0.19295697	-0.15512848	0.69636744	-0.464745	3.1112788	0.009759188	2.0	1.7946312	0.0041958094	508000	3238.663649082184
127	-2.8334134	1.3347255	0.49318773	-4.28251	6.6	12.435433	42.0	0.0	400.0	7443.0	0.014537109375	-0.46131665	0.60683113	1.203079	-2.8081923	0.14223659	0.5585918	6.1589527	-1.2811484	-4.0897337e-08	-0.0019164869	-5.64456e-08	-0.008612532	0.1558506	-0.12238371	8.194742	-7.0228148	3.121038	0.011875153	1.0	1.793788	0.03112596	512000	3264.7965955734253
128	-2.1688545	1.3312927	1.3214571	-3.3359907	2.7	5.6222777	17.0	0.0	400.0	7470.0	0.014476744186046511	-0.45228025	0.55364394	0.62807274	-2.780284	0.5335559	1.9393249	23.047129	-1.6838872	2.3401713e-08	-0.005409425	2.18153e-08	-0.01753965	0.21621355	-0.18331522	1.8214006	-1.7408061	3.132913	0.011702538	1.0	1.7934549	0.04933792	516000	3290.932838201523
