CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/QVals1	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/LogPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
2	25	21393	5.26696	32.4	179.8	0.013445681	-0.53599596	-0.53607804	0.14805265	0.9236828	0.6339727	0.6271396	0.45456114	0.4675332	0.55394566	0.07319385	3.6069596	190.75	31.35	1772.984167098999
2	26	22298	4.597308	26.0	181.0	0.014411192	-0.5208142	-0.52079105	0.14564127	0.9193918	0.6339727	0.6264332	0.5916606	0.5354549	0.5437825	0.08265077	3.0736778	200.65	15.35	1836.6833522319794
2	27	23616	1.0966132	10.4	263.6	0.01382855	-0.5112147	-0.5111854	0.13103957	0.864204	0.6339727	0.594489	0.6428712	0.5982501	0.5378676	0.056621324	2.438054	272.75	31.65	1944.8923125267029
2	28	24999	3.1312442	49.4	276.6	0.013107804	-0.49320528	-0.4932433	0.12991887	0.8482613	0.6339727	0.5730977	0.73014635	0.6563755	0.5185871	0.05451056	2.948422	222.2	29.3	2025.7924287319183
2	29	25941	3.4043489	20.4	188.4	0.012063978	-0.47004986	-0.46989715	0.12715454	0.82415247	0.63397264	0.53762436	0.8155412	0.69417685	0.4965004	0.04112393	2.115218	251.65	23.4	2097.729611635208
2	30	27221	1.7471533	34.0	256.0	0.011902262	-0.46582994	-0.46592134	0.1326631	0.83417326	0.63397264	0.5450306	0.843772	0.73093915	0.49340087	0.051629815	2.0307279	258.65	23.65	2206.0432691574097
2	31	28465	2.81288	28.8	248.8	0.012416854	-0.4522802	-0.45213017	0.12987688	0.82042307	0.6339727	0.52546424	0.9184509	0.7692752	0.4839678	0.04149647	2.1038458	255.2	26.05	2285.844190597534
2	32	29596	2.5624187	46.0	226.2	0.011700818	-0.44779226	-0.4478993	0.12384549	0.8166003	0.63397264	0.52098167	0.9153509	0.79932827	0.4798024	0.041179266	1.5378362	256.45	4.55	2365.539749622345
2	33	30753	2.663734	8.2	231.4	0.011134083	-0.4436114	-0.44362414	0.1207458	0.8020019	0.6339727	0.49950492	1.0413711	0.820457	0.47844875	0.021056173	0.89420795	299.2	15.55	2476.605799674988
2	34	32215	1.7237957	30.2	292.4	0.010130796	-0.46125156	-0.46130368	0.115032755	0.76678795	0.6339727	0.48806292	1.0242412	0.82101667	0.49816364	-0.01010074	0.8364374	293.8	19.1	2564.837503671646
2	35	33715	0.72165215	0.0	300.0	0.009307272	-0.47359985	-0.4735789	0.10150218	0.6977566	0.6339727	0.44683734	0.9053279	0.78788865	0.50612533	-0.059287965	0.57837296	300.0	41.55	2674.925811767578
2	36	35215	1.080454	44.2	300.0	0.00884927	-0.50816226	-0.5081799	0.10438838	0.61064464	0.6339727	0.42676982	0.8106464	0.6969102	0.5397975	-0.11302758	1.0592544	269.8	28.0	2766.3252897262573
2	37	36502	1.114018	14.4	257.4	0.00821113	-0.51185024	-0.51187354	0.09374336	0.5043488	0.63397264	0.39157724	0.5989046	0.5504685	0.535435	-0.14385776	2.5888245	235.6	39.1	2842.7287747859955
2	38	37786	2.7382102	19.6	256.8	0.0069530625	-0.5238112	-0.52377343	0.097623855	0.47746414	0.63397264	0.4327329	0.30737182	0.37809262	0.533294	-0.100561105	2.8663383	229.4	14.45	2949.206398010254
2	39	38801	3.1039176	12.6	203.0	0.006271417	-0.49547014	-0.49536806	0.0933052	0.49740934	0.6339727	0.44384557	0.092156135	0.24056841	0.49221352	-0.048367947	3.467565	165.8	14.45	3010.220111131668
2	40	39477	5.1570067	26.0	135.2	0.005691697	-0.45533383	-0.455395	0.10486466	0.5766316	0.6339727	0.42851868	0.009203509	0.17773226	0.4449026	-0.016383959	4.6308	127.55	11.7	3059.096001148224
2	41	39879	5.219095	13.4	80.4	0.005978631	-0.42791682	-0.42787898	0.109087	0.6277945	0.6339727	0.41153818	0.019794965	0.1628345	0.41592562	-0.004387457	4.755429	83.35	18.55	3093.683759212494
2	42	40207	5.2737412	16.0	65.6	0.0056739124	-0.40828654	-0.40869966	0.11563255	0.6762595	0.63397264	0.4006683	-0.009971549	0.16386211	0.39712754	0.0035407115	3.6865735	155.1	10.1	3149.8094387054443
2	43	40620	5.2185826	5.8	82.6	0.005259908	-0.3889888	-0.38866743	0.111943714	0.6927321	0.63397264	0.38269877	0.06322331	0.17025462	0.37577325	0.0069254707	5.0432963	86.45	11.4	3201.069997549057
2	44	41035	4.952531	16.4	83.0	0.0050687655	-0.36226514	-0.36250076	0.11066489	0.7055562	0.63397264	0.36094278	0.00446365	0.1801084	0.35243702	0.008505746	4.5347843	116.0	16.2	3241.8499212265015
2	45	41438	4.9317727	24.2	80.6	0.0053397515	-0.34555393	-0.3454639	0.12303237	0.7363603	0.6339727	0.35053945	0.018809326	0.1946096	0.3363225	0.014216978	4.051572	144.9	10.65	3287.0218801498413
2	46	41993	5.621303	11.8	111.0	0.0052722106	-0.32596645	-0.3260067	0.11766237	0.7461331	0.63397264	0.33622697	-0.058659304	0.21125665	0.32094285	0.015284105	3.4171996	153.5	29.3	3336.1363224983215
2	47	42785	4.240507	7.4	158.4	0.0055468637	-0.31800926	-0.31797618	0.11254901	0.7880308	0.6339727	0.3391739	-0.01640841	0.24073204	0.31697077	0.022203144	2.8538456	187.65	8.55	3413.2241151332855
2	48	43611	4.17356	18.6	165.2	0.0053271344	-0.28608477	-0.28596908	0.11027031	0.8192487	0.6339727	0.31920055	0.032646675	0.28052336	0.28908423	0.030116377	3.2954335	173.6	8.9	3478.4600825309753
2	49	44489	3.0882049	7.2	175.6	0.005756445	-0.28658122	-0.2866209	0.100483686	0.77951014	0.6339727	0.31220365	0.07327985	0.31056678	0.29575983	0.01644382	1.7620201	236.55	6.6	3549.2205741405487
2	50	45352	3.479065	50.2	172.6	0.0052597756	-0.27981192	-0.27981558	0.10140499	0.75234926	0.6339727	0.29814076	0.03469746	0.32531247	0.2888326	0.009308136	2.5114715	209.65	25.35	3621.083636045456
2	51	46183	3.8744876	30.6	166.2	0.0055112657	-0.25867328	-0.2585512	0.10180452	0.74592793	0.6339727	0.27370313	0.06322005	0.3323028	0.26711333	0.0065897773	2.9381642	202.45	9.85	3700.5747447013855
2	52	47287	2.4093776	36.2	220.8	0.0057062046	-0.22330254	-0.22332159	0.101677105	0.7863215	0.63397264	0.25598794	0.0771651	0.36012757	0.23253334	0.023454618	2.9272792	213.2	14.4	3772.8542721271515
2	53	48393	2.923657	35.0	221.2	0.0062596113	-0.20719251	-0.2071369	0.10499836	0.7896609	0.63397264	0.24026282	0.18180543	0.3885486	0.2209107	0.019352123	1.4727237	256.8	9.65	3851.655138731003
2	54	49226	4.05626	7.6	166.6	0.006118377	-0.18045785	-0.1804668	0.09617426	0.7587928	0.6339727	0.20106933	0.1918877	0.40399143	0.19383731	0.007232006	2.170638	244.75	24.4	3949.081843852997
2	55	50359	3.05688	33.8	226.6	0.0062675383	-0.17293693	-0.17294209	0.09369012	0.7561933	0.63397264	0.19217502	0.20681648	0.40920866	0.18675107	0.005423965	1.4908011	268.95	6.65	4029.171426296234
2	56	51610	2.72509	6.0	250.2	0.006197775	-0.17246826	-0.17244203	0.09198451	0.7258924	0.6339727	0.1780136	0.20712173	0.407421	0.18773295	-0.009719359	1.1187464	278.4	10.0	4122.464807271957
2	57	52989	1.6892984	17.2	275.8	0.0062765	-0.16658445	-0.16654357	0.094602376	0.7150784	0.6339727	0.16402173	0.2155864	0.3817225	0.18059756	-0.016575828	1.9584172	226.8	13.4	4223.886122465134
2	58	54032	3.0174599	37.0	208.6	0.006173915	-0.14891608	-0.14884289	0.10177313	0.7192794	0.6339727	0.14491163	0.23009668	0.35338947	0.16107425	-0.016162604	3.2628493	168.3	10.9	4289.522409915924
2	59	55224	2.8907354	5.0	238.4	0.006375255	-0.1135908	-0.11348634	0.09952651	0.6811733	0.6339727	0.10138998	0.2031072	0.32006806	0.12197564	-0.020585667	1.5107613	244.95	40.65	4377.975298881531
2	60	56083	4.100314	12.8	171.8	0.006662214	-0.069571726	-0.06956172	0.09654459	0.6823395	0.6339727	0.059691083	0.16385144	0.29087836	0.07590998	-0.01621889	3.7933602	169.35	18.35	4453.818128585815
2	61	56580	4.7857804	6.2	99.4	0.006769005	-0.03769805	-0.037607215	0.10468947	0.71051735	0.6339727	0.03574254	0.20643795	0.2772621	0.042538177	-0.006795633	3.1669405	194.5	10.3	4507.848439693451
2	62	57877	1.983243	57.4	259.4	0.0067146816	-0.030850591	-0.030874088	0.11581469	0.7123952	0.6339727	0.030191444	0.13479683	0.26689062	0.033811085	-0.0036196394	3.9194484	169.0	14.5	4574.85933971405
2	63	58573	5.293654	24.4	139.2	0.0064977948	0.0026705826	0.0027565705	0.11931494	0.7434969	0.6339727	0.0050687026	0.1572662	0.27076164	-0.002098674	0.0071673775	3.5448604	153.6	14.2	4645.865664482117
2	64	59425	4.85848	18.8	170.4	0.0067706737	0.025214748	0.025294723	0.119443595	0.7522937	0.6339727	-0.015492345	0.17458557	0.28058067	-0.023780677	0.008288333	2.9282515	187.0	10.2	4709.7453825473785
2	65	59807	5.072627	13.8	76.4	0.00680276	0.037467036	0.037254695	0.114385225	0.75849384	0.63397264	-0.027433211	0.23081602	0.29023474	-0.037339132	0.009905928	1.9878795	223.55	5.05	4770.426299095154
2	66	60447	4.615616	9.8	128.0	0.007221563	0.03799008	0.038012005	0.119739905	0.76193583	0.63397264	-0.027654493	0.28587264	0.29916707	-0.03719993	0.009545435	3.8060124	157.55	9.55	4824.388525009155
2	67	61428	3.2185478	10.0	196.2	0.006844117	0.017352367	0.017481616	0.11619336	0.7107768	0.6339727	-0.022374127	0.19723752	0.2980004	-0.017086625	-0.0052875015	2.965024	173.65	23.65	4917.347155332565
2	68	62138	3.930715	11.2	142.0	0.007023756	0.030278455	0.030263986	0.110054575	0.71899873	0.6339727	-0.035405744	0.27090988	0.29035026	-0.030871479	-0.004534268	3.2732062	175.1	18.2	4973.995516777039
2	69	62733	4.992327	18.0	119.0	0.007174899	0.06727504	0.06724317	0.11302247	0.7333608	0.63397264	-0.06828711	0.2853284	0.28665894	-0.068377435	9.032753e-05	3.1527035	177.0	22.05	5030.100024223328
2	70	63452	4.064051	13.6	143.8	0.0071946885	0.075957716	0.075985506	0.113763325	0.7470385	0.6339727	-0.073394	0.31077585	0.2894536	-0.07696265	0.0035686435	3.7108293	156.4	7.8	5084.34092259407
2	71	64012	5.002588	13.2	112.0	0.0071333107	0.10513935	0.1050401	0.1253312	0.74352956	0.63397264	-0.105681725	0.32288688	0.29003516	-0.10621043	0.0005287234	2.6156716	203.35	9.25	5169.3343069553375
2	72	64832	4.1723223	4.0	164.0	0.0076274835	0.12614349	0.1261574	0.12561074	0.7063426	0.6339727	-0.1309178	0.2865041	0.28570092	-0.12668307	-0.0042347405	4.2245607	131.15	13.05	5220.393597841263
2	73	65896	3.9798362	5.6	212.8	0.0067479033	0.14941774	0.14950092	0.10709932	0.6573642	0.6339727	-0.16791816	0.2513325	0.26650688	-0.15328479	-0.014633374	3.9855762	126.25	8.4	5274.6887085437775
2	74	66790	4.192476	15.4	178.8	0.0062056025	0.18140094	0.18139099	0.11094432	0.6979789	0.6339727	-0.18951344	0.2554633	0.25044373	-0.18767579	-0.0018376396	4.263523	117.35	7.7	5326.8202385902405
2	75	67235	5.1775723	11.8	89.0	0.006490826	0.2188731	0.21900727	0.10485339	0.70378184	0.6339727	-0.22259812	0.20486993	0.25045562	-0.22446653	0.0018684139	4.642195	107.95	9.4	5390.891438245773
2	76	67979	3.9358437	10.6	148.8	0.0062744273	0.26497465	0.26498854	0.102035545	0.7314594	0.6339727	-0.26124772	0.21218467	0.26162148	-0.27216107	0.010913306	4.7194033	92.9	10.35	5431.761407375336
2	77	68406	4.968122	12.0	85.4	0.006229425	0.2935532	0.29358456	0.104620755	0.76982147	0.63397264	-0.276027	0.22682782	0.28086108	-0.29841074	0.02238375	4.341823	127.65	8.1	5475.019549369812
2	78	69434	2.9110055	16.2	205.6	0.0065294914	0.29171976	0.29170135	0.10037209	0.7719045	0.6339727	-0.27491814	0.24467272	0.30384743	-0.29346046	0.018542323	4.435434	141.4	16.8	5532.723670244217
2	79	69940	4.589552	10.0	101.2	0.006444319	0.32453698	0.32456598	0.09944541	0.73400486	0.63397264	-0.31509212	0.2549686	0.31877583	-0.32549787	0.01040575	3.769631	159.65	21.2	5591.590079069138
2	80	70524	5.168959	26.2	116.8	0.0070300642	0.35188603	0.3518876	0.10712904	0.801988	0.6339727	-0.3224296	0.3236108	0.33930603	-0.35221237	0.029782828	4.055649	156.3	9.45	5655.192173242569
2	81	70971	4.774554	3.6	89.4	0.007207215	0.37716523	0.37697873	0.10115525	0.78813857	0.6339727	-0.3531393	0.35996187	0.35647658	-0.3739229	0.02078363	3.6491725	171.1	12.15	5705.5488913059235
2	82	71604	5.1241455	23.2	126.6	0.0074652024	0.39696482	0.39703026	0.108721845	0.7867895	0.6339727	-0.36976323	0.3742035	0.37273306	-0.38923976	0.019476466	3.2613914	161.8	4.5	5756.831838846207
2	83	72227	4.870719	9.4	124.6	0.0072562625	0.41473827	0.41479188	0.11023603	0.74349743	0.6339727	-0.4051215	0.3793008	0.3748183	-0.40585694	0.00073542295	3.808454	182.85	6.65	5814.6743721961975
2	84	72993	4.461627	16.0	153.2	0.0075702076	0.4679114	0.46783522	0.10348215	0.7488099	0.6339727	-0.4561934	0.4206763	0.37682888	-0.4575942	0.0014007974	3.1097684	206.9	19.55	5898.925948381424
2	85	73702	4.443225	11.4	141.8	0.0077873394	0.4833998	0.4832897	0.10810412	0.71679485	0.6339727	-0.48365706	0.40821588	0.36818308	-0.47258192	-0.011075189	3.7169998	170.8	10.05	5954.22358751297
2	86	74423	4.2693624	19.4	144.2	0.007919265	0.5216848	0.5217821	0.11126797	0.71710175	0.63397276	-0.5216476	0.39729312	0.36058953	-0.5141826	-0.007464957	4.5656013	128.7	5.15	6002.973573684692
2	87	74947	4.802604	9.8	104.8	0.007984854	0.5313677	0.53136504	0.11318803	0.7091735	0.63397264	-0.5333636	0.41666487	0.3524	-0.5226897	-0.010673941	4.348894	153.3	9.4	6053.765314817429
2	88	75593	4.5198226	11.8	129.2	0.008065802	0.5483826	0.5482771	0.11045883	0.67510575	0.63397264	-0.5627539	0.47336298	0.33560053	-0.542441	-0.020312887	4.4224887	125.05	10.25	6128.325576305389
2	89	76443	5.1437407	26.2	170.0	0.008099951	0.5618467	0.5619229	0.12328482	0.7150698	0.6339727	-0.5617875	0.41262135	0.32457513	-0.5576514	-0.004136022	3.6074243	175.95	24.0	6189.087496757507
2	90	77303	4.2653265	16.6	172.0	0.007787122	0.61187184	0.6116965	0.118024305	0.7071764	0.6339727	-0.61214685	0.39396438	0.31940365	-0.6095864	-0.0025604984	3.905138	143.1	13.55	6242.773236036301
2	91	77749	4.959699	8.4	89.2	0.007969422	0.65034646	0.6505183	0.11831483	0.72235745	0.6339727	-0.64674157	0.44208062	0.32032767	-0.6489069	0.002165365	3.2108529	184.9	5.95	6307.847722530365
2	92	78466	4.077173	14.0	143.4	0.007831118	0.68726295	0.6873243	0.11851713	0.73115224	0.6339727	-0.6821291	0.45110428	0.323986	-0.6879358	0.0058068093	3.9506123	180.85	26.9	6379.527923822403
2	93	79086	4.907962	16.4	124.0	0.007660804	0.71174365	0.7118235	0.12085269	0.7472912	0.6339727	-0.7004671	0.4987032	0.33369645	-0.7120548	0.011587466	4.239219	151.5	11.0	6429.362649202347
2	94	79836	5.024699	15.0	150.0	0.007610127	0.73373586	0.7336034	0.11900734	0.7383917	0.6339727	-0.72567755	0.5420692	0.34125212	-0.73354393	0.007866413	3.7803264	159.1	14.65	6482.890197992325
2	95	80351	5.1283145	11.4	103.0	0.0075579234	0.7423737	0.74242556	0.11360235	0.726221	0.63397264	-0.7394121	0.54754835	0.34738055	-0.7437452	0.0043330695	4.5731473	122.55	13.6	6525.426550388336
2	96	81241	3.5728219	17.2	178.0	0.007850146	0.7754265	0.77549857	0.11231701	0.7004953	0.6339727	-0.780837	0.55861485	0.3420774	-0.7738404	-0.0069966186	4.290561	141.85	16.7	6602.917335987091
2	97	81821	4.1489925	12.6	116.0	0.007636634	0.8075085	0.8074827	0.11193565	0.72949123	0.6339727	-0.80360335	0.58402276	0.34067336	-0.80724573	0.003642425	4.0994024	161.05	13.95	6656.567082643509
2	98	82438	3.7875934	16.6	123.4	0.007601224	0.8225963	0.8225015	0.11221259	0.69885653	0.6339727	-0.830164	0.5523886	0.33440638	-0.82221204	-0.007951793	4.775071	124.6	32.2	6701.576795339584
2	99	83149	4.7116976	50.6	142.2	0.007754774	0.85535324	0.8554996	0.11537781	0.6765499	0.6339727	-0.86847943	0.5766925	0.3241016	-0.85762745	-0.010851909	5.0048475	83.35	12.05	6744.96536898613
2	100	83751	4.02306	3.0	120.4	0.0074462057	0.8676558	0.8674583	0.11212808	0.6825633	0.63397264	-0.88102794	0.57410353	0.31395108	-0.87070465	-0.010323161	4.3895526	162.35	15.35	6807.682402133942
2	101	84492	5.212758	17.4	148.2	0.0077215666	0.90071	0.9008743	0.107687674	0.67679965	0.6339727	-0.9155267	0.5725049	0.29874563	-0.9032085	-0.012318215	4.261994	145.85	9.9	6871.782413482666
2	102	84923	5.2185106	10.8	86.2	0.007146988	0.92584306	0.92579794	0.11264081	0.72557056	0.63397264	-0.92898697	0.63176495	0.29453695	-0.93004435	0.001057322	3.5524487	159.3	9.05	6916.551820278168
2	103	85688	4.7475605	21.2	153.0	0.007582405	0.95749813	0.95750564	0.12546515	0.7229152	0.6339727	-0.96053785	0.63566774	0.2947443	-0.9596215	-0.00091644196	3.7478797	156.4	6.95	6969.484831571579
2	104	86774	4.1525507	24.8	217.2	0.007853255	0.99371743	0.9936782	0.1277537	0.7116918	0.63397264	-1.0024191	0.66418964	0.2845781	-0.99615747	-0.006261437	4.39721	151.8	26.65	7038.794455289841
2	105	87175	4.8926644	4.0	80.2	0.007380279	1.0171995	1.0171379	0.12157722	0.7274746	0.6339727	-1.0229765	0.73174417	0.2790039	-1.0205933	-0.0023834289	4.3332605	161.45	22.85	7099.561465978622
2	106	87836	4.368154	35.4	132.2	0.0074443566	1.0359188	1.0359346	0.12783355	0.7268537	0.63397264	-1.0415351	0.6682961	0.27760315	-1.0394689	-0.002066246	4.9948006	113.3	9.45	7143.2553198337555
2	107	88306	5.2407312	10.2	94.0	0.0068680653	1.0600526	1.0602514	0.11303948	0.70497406	0.63397264	-1.0704926	0.61755854	0.27049538	-1.0632883	-0.0072040292	4.977755	90.05	10.6	7179.901851415634
2	108	88862	5.416974	8.2	111.2	0.006978995	1.1090474	1.1090002	0.124376304	0.72798884	0.63397264	-1.1156558	0.67688984	0.26484174	-1.1108681	-0.004787637	3.8509789	156.85	10.95	7233.098680734634
2	109	89214	5.094327	10.0	70.4	0.0068187034	1.1275748	1.1275346	0.11653349	0.7234766	0.6339727	-1.1338843	0.6863429	0.2616608	-1.1295507	-0.004333699	4.545717	123.35	10.3	7287.762438297272
2	110	89830	4.7339106	7.4	123.2	0.0066809705	1.1449214	1.1449295	0.12584977	0.687579	0.6339727	-1.1578988	0.59333974	0.25159582	-1.1461746	-0.011723992	4.333604	139.7	4.95	7348.090259075165
2	111	90271	5.408472	6.4	88.2	0.006790533	1.1594323	1.1596892	0.11872125	0.7004536	0.6339727	-1.1713079	0.586647	0.23901863	-1.1615672	-0.00974079	4.533526	124.15	11.85	7390.0188891887665
2	112	90984	4.690423	10.2	142.6	0.0067727217	1.1836156	1.1833758	0.11859452	0.6724507	0.6339727	-1.2002063	0.5561523	0.22177802	-1.1854483	-0.014757848	4.0329227	141.75	6.65	7443.250857830048
2	113	91613	4.866641	14.6	125.8	0.006399056	1.2004764	1.2005986	0.12229573	0.64466506	0.6339727	-1.2204047	0.4910888	0.19492365	-1.2036326	-0.016772142	4.460202	158.6	11.4	7491.924577474594
2	114	92047	4.9572372	17.6	86.8	0.006119809	1.2164544	1.2162323	0.12706563	0.6685148	0.6339727	-1.231464	0.47887018	0.17549282	-1.2217022	-0.009761651	4.7707195	133.55	9.0	7546.532267332077
2	115	92662	4.7057457	12.8	123.0	0.0060917796	1.2419122	1.2416917	0.13473979	0.69627285	0.6339727	-1.2509433	0.38322076	0.16861102	-1.2475302	-0.0034130628	4.79921	86.55	8.6	7600.210193634033
2	116	93099	5.2618876	7.8	87.4	0.0057506985	1.2568474	1.2571609	0.13027517	0.67530197	0.6339727	-1.2678326	0.3818927	0.15811889	-1.2624084	-0.0054242453	4.6369815	141.2	6.8	7646.099541902542
2	117	93518	5.1175036	8.4	83.8	0.0056376536	1.2795756	1.2793813	0.13774277	0.69225687	0.63397264	-1.2868356	0.34962448	0.15478875	-1.2845454	-0.0022903958	4.5644426	137.3	25.5	7691.94967007637
2	118	94115	5.207365	38.6	119.4	0.005595739	1.2980494	1.2980549	0.13684164	0.7137547	0.63397264	-1.3011192	0.32951948	0.1544755	-1.302949	0.0018296508	4.7656584	123.1	14.6	7736.449804782867
2	119	94529	4.9748397	9.0	82.8	0.0054697865	1.3250556	1.3251566	0.12713347	0.7228676	0.63397264	-1.3269438	0.32212096	0.15978536	-1.3300548	0.003111201	3.614952	169.8	12.35	7796.788005590439
2	120	95147	4.4897146	6.8	123.6	0.00543416	1.328118	1.3280928	0.1288145	0.711685	0.6339727	-1.3304799	0.28767753	0.15989682	-1.3312212	0.0007413051	4.4684997	124.85	9.2	7856.636545419693
