Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
65	14.641193	1.4868284	18.297058	11.997332	18.09	12.7586	55.0	0.0	300.0	133945.0	0.0676489898989899	4.8967714	0.41220078	6.1869597	2.998696	6.51405	2.8120508	24.34956	-0.7364212	-1.2207031e-08	-0.007844871	6.1035155e-09	0.0024550539	0.24340224	-0.040096834	18.311909	-7.1337385	0	0	2.5980248	0.0	0.49967277	0.009786973	1980000	9330.750321865082
66	14.53138	1.4982425	19.377703	10.884014	18.64	12.413315	70.0	0.0	300.0	135809.0	0.06756666666666666	4.952978	0.41278994	6.068695	3.2374318	6.8157835	3.1916876	28.925055	-0.71947086	-1.373291e-08	-0.0076540476	3.1026204e-08	0.004535498	0.2512236	-0.05096385	18.892942	-8.549155	0	0	2.6743078	0.0	0.49602067	0.009879556	2010000	9465.40468120575
67	14.445401	1.3661963	17.69304	11.175013	17.8	12.213926	57.0	0.0	300.0	137589.0	0.06744558823529412	4.9056573	0.42696798	6.17953	3.001533	6.5478344	3.186426	28.705303	-1.1956435	0.0	-0.007990861	-1.6276042e-08	0.0031528322	0.2469935	-0.05177614	17.684654	-7.7064734	0	0	2.4759974	0.0	0.5031071	0.009646047	2040000	9617.60860133171
68	14.955562	1.3209032	19.598951	10.978062	18.8	12.475576	61.0	0.0	300.0	139469.0	0.06737632850241546	4.9064555	0.4125957	6.256926	3.0191038	7.022494	3.2900898	27.726063	-0.44429046	6.612142e-09	-0.006835118	-2.4414062e-08	0.0032661275	0.27462453	-0.056380346	18.762613	-8.398575	0	0	2.834911	0.0	0.50211203	0.009818855	2070000	9754.405040502548
69	14.477525	1.6031756	18.380861	10.257789	15.93	11.658691	49.0	0.0	300.0	141062.0	0.06717238095238096	4.9968534	0.41781038	6.1867347	3.2186978	6.4931884	2.9148655	28.91903	-1.4489738	4.0690105e-09	-0.0075826356	-3.560384e-08	-0.0016429937	0.2849248	-0.06628209	15.79516	-7.4425488	0	0	2.6232722	0.0	0.49879813	0.009791404	2100000	9896.178349256516
70	14.416054	1.311378	18.098906	11.391526	18.18	15.579718	68.0	0.0	300.0	142880.0	0.06707981220657278	4.9270406	0.42487285	6.1917567	3.0267243	5.969729	2.966624	25.313316	-2.6438725	-3.5603842e-09	-0.00859223	-2.6448568e-08	0.003404417	0.21442656	-0.046585277	20.846266	-9.182439	0	0	2.345277	0.0	0.49400318	0.0098531125	2130000	10010.63072681427
71	14.723401	1.27441	17.822163	12.032449	17.44	12.116368	60.0	0.0	300.0	144624.0	0.06695555555555556	4.9153643	0.40557298	6.220676	3.0876186	6.1779275	3.3620224	29.178957	-1.5138935	-1.93278e-08	-0.007375746	0.0	-0.0031960856	0.22255287	-0.04001972	18.737068	-7.82479	0	0	2.7276402	0.0	0.48859572	0.009836605	2160000	10137.871420621872
72	14.836474	1.4502907	19.749065	11.1728	17.07	12.717905	67.0	0.0	300.0	146331.0	0.06681780821917808	4.9708834	0.39620295	6.0359664	3.1692877	6.3201585	2.857536	28.526527	-0.5960029	1.6434987e-08	-0.0070337225	-2.4414062e-08	0.0015887899	0.2481947	-0.040408924	16.350044	-6.7251215	0	0	2.8609514	0.0	0.47820377	0.009767512	2190000	10256.262354373932
73	14.617524	1.430469	20.3878	11.774136	16.25	13.331448	70.0	0.0	300.0	147956.0	0.06664684684684685	4.987478	0.40569046	6.068382	2.55123	5.801248	2.6621952	26.363686	-0.9631671	-1.8437703e-08	-0.007833443	-2.4414062e-08	0.0010444988	0.22581653	-0.040276557	17.71251	-7.405836	0	0	2.4576802	0.0	0.469319	0.009762686	2220000	10383.89076590538
74	15.041352	1.4853112	19.374283	11.950116	16.74	12.458427	54.0	0.0	300.0	149630.0	0.06650222222222223	4.974474	0.4132217	6.205407	3.0321615	5.913837	2.83163	29.48596	-1.7642554	-4.0690105e-09	-0.008278922	1.2207031e-08	-0.0006526408	0.25171292	-0.04741536	16.804688	-6.693386	0	0	2.401783	0.0	0.4449979	0.009792601	2250000	10498.162308454514
75	14.579939	1.3158654	18.693426	11.571267	16.23	12.703429	63.0	0.0	300.0	151253.0	0.0663390350877193	5.031797	0.42672423	6.2769103	3.082472	6.0828342	2.864327	29.134304	-1.5382609	1.6276042e-08	-0.0070398985	4.4759116e-08	0.0053964765	0.21151161	-0.05490032	16.267628	-6.351803	0	0	2.7483	0.0	0.43387032	0.009963898	2280000	10626.737529039383
76	14.677864	1.4290262	18.228899	9.180103	17.81	13.913085	58.0	0.0	300.0	153034.0	0.06624848484848485	4.9690356	0.39324054	6.002846	2.9929488	6.076997	3.190912	25.530823	-1.5141791	1.0172526e-08	-0.007498547	0.0	0.004364144	0.24999288	-0.04775144	18.75425	-7.5442514	0	0	2.6977303	0.0	0.41538155	0.00984034	2310000	10747.912405490875
77	14.856296	1.5279759	19.1367	11.741785	16.16	12.072051	51.0	0.0	300.0	154650.0	0.0660897435897436	5.0163994	0.4038838	6.3132105	3.1209733	5.9331083	2.9091303	27.929758	-1.9270003	-1.0172526e-08	-0.006576445	1.2207031e-08	0.004152893	0.27596328	-0.056092486	15.308458	-5.762783	0	0	3.0368307	0.0	0.40185642	0.009775317	2340000	10867.013979196548
78	14.597455	1.1456245	17.926447	11.173049	18.67	15.089106	72.0	0.0	300.0	156517.0	0.0660409282700422	5.0215187	0.42722934	6.280452	3.076803	5.7077155	3.151134	26.445847	-1.6975108	-1.4241537e-08	-0.0078274915	-8.138021e-09	0.004441579	0.20120908	-0.04754825	22.556583	-8.684093	0	0	2.6044014	0.0	0.3964671	0.009748331	2370000	10992.688073635101
79	14.623396	1.5838817	18.489267	11.513499	20.44	13.779927	69.0	0.0	300.0	158561.0	0.06606708333333333	4.9785333	0.40408266	6.0835133	3.1686058	6.474116	3.3811004	31.526005	-1.9119021	9.155274e-09	-0.008933995	2.4414062e-08	0.0041951663	0.25566557	-0.05318275	19.209028	-8.311557	0	0	2.2436638	0.0	0.38623738	0.009850613	2400000	11115.169975280762
80	14.641919	1.3806295	17.712603	8.597332	15.44	11.187779	42.0	0.0	300.0	160105.0	0.06588683127572016	4.9733157	0.42289776	6.226336	3.1013987	6.53773	2.8234262	28.598196	-0.37142044	-1.1189779e-08	-0.0072471504	3.2552084e-08	0.00093648274	0.26373994	-0.0681162	15.611545	-6.505892	0	0	2.8002732	0.0	0.3875047	0.00984118	2430000	11232.437034606934
81	14.713977	1.2804219	17.544506	11.634057	15.86	11.907157	64.0	0.0	300.0	161691.0	0.06572804878048781	4.965009	0.4244596	6.325947	3.0029895	5.685779	2.6780453	26.166346	-1.2564768	7.1207684e-09	-0.007750077	1.2207031e-08	-0.00065783085	0.23212981	-0.059594527	16.748213	-6.4100285	0	0	2.6284215	0.0	0.38762438	0.009774808	2460000	11372.223002672195
82	14.664891	1.2732004	18.188494	11.686568	18.58	11.650047	50.0	0.0	300.0	163549.0	0.06568232931726907	4.9818454	0.40905488	6.1880054	3.1707067	5.847024	2.862112	25.893883	-1.4971001	-1.2207031e-08	-0.007954529	-4.0690105e-09	0.00075070397	0.23865364	-0.055498272	19.352808	-7.5256786	0	0	2.5540872	0.0	0.36782813	0.00992527	2490000	11525.00691318512
83	14.669245	1.4999961	19.66601	11.536492	19.73	12.3586855	58.0	0.0	300.0	165522.0	0.06568333333333333	4.997401	0.39806655	6.106378	2.9422941	6.562216	2.8501344	26.406485	-1.7561136	2.7974446e-08	-0.007473493	4.8828124e-08	0.0033099893	0.23042285	-0.05302252	19.304012	-7.166479	0	0	2.6556437	0.0	0.3635533	0.009849118	2520000	11680.440009355545
84	14.770716	1.2998726	17.849234	10.79736	16.71	12.823646	52.0	0.0	300.0	167193.0	0.06556588235294118	4.964861	0.41456127	6.0725045	3.0051672	6.598017	2.8049471	28.987059	-1.7018329	6.1035155e-09	-0.008488064	2.0345052e-08	-0.002965214	0.21558332	-0.04821165	17.578138	-7.0300255	0	0	2.3456206	0.0	0.35493886	0.009739138	2550000	11827.68672299385
85	14.771855	1.2909424	18.30092	12.032257	15.67	13.54552	75.0	0.0	300.0	168760.0	0.0654108527131783	5.0019255	0.40748298	6.25482	3.2676444	6.1447325	2.7642984	23.362545	-0.68039066	-4.0690105e-09	-0.006317391	-3.051758e-08	0.0018081676	0.23857455	-0.060829237	15.8018055	-7.0434666	0	0	2.5986898	1.0	0.3527162	0.006397934	2580000	11971.863382339478
86	14.849077	1.3550483	18.222029	10.392404	14.94	10.946981	45.0	0.0	300.0	170254.0	0.06523141762452107	5.0368495	0.41533735	6.2174516	3.217302	5.658932	2.811487	23.778353	-1.0738153	1.0172526e-09	-0.007698542	7.1207684e-09	0.00444464	0.24459432	-0.06588367	12.673661	-4.737482	0	0	2.6883748	0.0	0.35040808	0.009801359	2610000	12117.918779373169
87	14.914099	1.468147	17.987864	11.286131	15.88	12.117987	54.0	0.0	300.0	171842.0	0.06509166666666667	5.0382123	0.4077637	6.37661	3.2146404	5.5047507	2.7023234	23.137146	-1.226392	-2.2888184e-08	-0.007636478	3.967285e-08	0.0024749197	0.25810328	-0.061073497	14.478775	-4.9941435	0	0	2.6312032	0.0	0.35234177	0.00979852	2640000	12242.864826917648
88	14.807286	1.139142	17.486492	12.1875925	17.28	13.1240835	67.0	0.0	300.0	173570.0	0.06500749063670412	5.027004	0.41011822	6.205956	3.1326938	5.7726364	2.736532	24.25295	-1.9526079	-2.8483074e-08	-0.00829488	2.6448568e-08	0.0032209735	0.20136029	-0.053340286	18.83458	-7.5613966	0	0	2.393613	0.0	0.33651757	0.009886042	2670000	12396.108647346497
89	14.95812	1.4424891	19.835878	11.982877	16.7	12.048651	45.0	0.0	300.0	175240.0	0.0649037037037037	5.1050186	0.40827793	6.435645	3.3891408	6.15038	2.8973792	26.740616	-0.6272121	0.0	-0.0077123456	2.0853678e-08	0.0018620621	0.25433874	-0.07452877	17.58567	-6.518675	0	0	2.6230683	0.0	0.31777644	0.009819678	2700000	12539.846123695374
90	14.636976	1.1732697	17.481823	11.540102	17.72	13.808027	74.0	0.0	300.0	177012.0	0.06483956043956043	5.064391	0.4165198	6.522243	3.2213442	6.1825686	2.7383318	29.65822	-1.1377621	-9.155274e-09	-0.007432522	5.6966147e-08	-0.0031393352	0.22107849	-0.061782584	18.0954	-6.7787104	0	0	2.6914546	0.0	0.32252884	0.009774445	2730000	12684.02852153778
91	14.814901	1.3776796	19.540617	11.123116	18.59	12.863977	52.0	0.0	300.0	178871.0	0.06480833333333333	5.012697	0.40640417	6.3512273	3.215847	6.2515063	2.8901384	30.14127	-0.23388313	-2.4414062e-08	-0.0087260315	-4.4759116e-08	0.0014275451	0.246009	-0.058122262	17.1956	-6.144025	0	0	2.2394092	0.0	0.3125478	0.009746673	2760000	12832.116549253464
92	15.058789	1.4055749	18.89197	11.543244	18.38	13.288176	61.0	0.0	300.0	180709.0	0.06477025089605734	5.028613	0.40647435	6.300454	3.0437644	6.488719	3.0941868	32.426407	-0.6410896	4.0690105e-09	-0.009101115	-3.4586588e-08	0.0017107239	0.2621528	-0.065021634	17.575485	-6.6195745	0	0	2.2940812	0.0	0.30018437	0.009840136	2790000	12976.223956346512
93	14.905224	1.3454335	18.702349	12.366718	14.73	11.561016	53.0	0.0	300.0	182182.0	0.06460354609929078	5.059046	0.42327338	6.255046	3.012208	6.152625	2.6931357	23.55996	-1.3266152	2.0345052e-09	-0.0074338806	-4.0690105e-09	-0.00029245808	0.22558601	-0.057198063	14.229562	-5.1707926	0	0	2.626829	0.0	0.30879688	0.009836133	2820000	13112.944796085358
94	14.715283	1.3551482	17.90205	11.899952	17.85	13.36142	56.0	0.0	300.0	183967.0	0.06454982456140351	5.0692053	0.42093405	6.7273245	2.996495	5.604337	2.5162487	24.173363	-0.4452184	1.0172526e-09	-0.007657112	-1.4241537e-08	0.0007262919	0.23565094	-0.05850996	17.422684	-6.076339	0	0	2.680694	0.0	0.3009472	0.009922114	2850000	13255.026870250702
95	14.664798	1.3887919	17.64281	10.571867	16.4	12.158125	61.0	0.0	300.0	185607.0	0.064446875	4.9803157	0.41478604	6.393635	3.0843353	5.806756	2.8021965	26.162382	-0.9346162	-1.2207031e-08	-0.007915206	2.4414062e-08	-0.0014802653	0.23852666	-0.058378696	16.42235	-5.133976	0	0	2.569013	0.0	0.2956146	0.009742903	2880000	13394.170552492142
96	14.984009	1.5086242	19.554075	10.603618	17.0	14.183088	77.0	0.0	300.0	187307.0	0.06436666666666667	4.980961	0.41647556	6.0473857	2.8716688	5.747082	2.8122108	27.011127	-0.44237152	-9.155274e-09	-0.007559041	4.0690105e-09	-2.4637859e-05	0.2760588	-0.079782784	17.637985	-6.4095583	0	0	2.6281013	0.0	0.28686118	0.009499761	2910000	13547.108522176743
97	14.848061	1.3867594	18.989418	12.329828	17.38	12.637863	59.0	0.0	300.0	189045.0	0.06430102040816327	5.026693	0.4260779	6.415624	3.081779	5.5723553	2.9836087	29.33555	-2.54116	-1.8310548e-08	-0.007656713	-2.8483074e-08	-0.0008059896	0.22869587	-0.059839264	16.75308	-5.5450153	0	0	2.5972989	0.0	0.30028522	0.009679814	2940000	13695.468109607697
98	14.831163	1.2354606	18.610971	12.195867	15.84	11.693348	45.0	0.0	300.0	190629.0	0.06418484848484848	5.019372	0.41694912	6.288099	3.2748466	5.738162	3.121141	31.668804	-1.0829706	-1.5767416e-08	-0.0069471053	2.4414062e-08	0.0026521361	0.20201556	-0.050177053	14.485483	-5.0400057	0	0	2.8232896	0.0	0.2926998	0.009845306	2970000	13834.433675527573
99	14.787209	1.3263242	18.272863	12.55888	16.35	11.633895	49.0	0.0	300.0	192264.0	0.064088	5.057273	0.42180923	6.1420727	3.2083325	5.8900156	2.9623017	29.934383	-1.460825	9.155274e-09	-0.008350056	3.6621095e-08	0.0012755452	0.23205726	-0.063894525	14.02632	-4.943571	0	0	2.423014	0.0	0.2742058	0.009914925	3000000	13981.374356746674
100	14.679579	1.391172	19.575916	9.294021	16.8	12.781237	54.0	0.0	300.0	193944.0	0.0640079207920792	5.015552	0.4203271	6.4267144	2.698464	5.5533667	2.6670773	23.449667	-0.81060845	1.0172526e-09	-0.007928407	-2.2379558e-08	-0.00071054895	0.23950866	-0.06435703	15.071231	-5.470402	0	0	2.519657	0.0	0.25995648	0.009869431	3030000	14116.490246295929
101	14.656175	1.326493	18.587969	7.6024847	18.11	12.3845825	62.0	0.0	300.0	195755.0	0.06397222222222222	4.9824986	0.4101015	6.144682	2.9761992	5.9068875	2.84985	24.41414	-0.9709611	-8.138021e-09	-0.0075958157	-1.525879e-08	-9.679998e-05	0.21142061	-0.060459673	15.360088	-5.334656	0	0	2.6219451	0.0	0.27827692	0.009955188	3060000	14261.964619159698
102	14.829346	1.4291273	19.528774	11.879364	16.05	12.519884	67.0	0.0	300.0	197360.0	0.0638705501618123	4.9751735	0.4037569	6.454682	3.2188647	5.8476634	2.701054	26.137506	0.008512452	-1.8310548e-08	-0.008051275	8.138021e-09	0.001677535	0.23345771	-0.06561318	15.79659	-5.153969	0	0	2.530629	0.0	0.27851212	0.00981252	3090000	14403.496444225311
103	14.659573	1.3618116	18.794338	12.194561	16.23	12.918092	67.0	0.0	300.0	198983.0	0.06377660256410256	5.014764	0.41474745	6.6764307	3.0068417	5.788577	3.0021656	31.778208	-0.83290863	-2.6194254e-08	-0.0074387435	4.0690105e-09	0.00047832844	0.21075664	-0.060141996	15.767006	-5.9293976	0	0	2.7058907	0.0	0.28870583	0.009761749	3120000	14550.293449401855
104	14.757861	1.330331	19.559763	11.698571	14.69	11.864818	46.0	0.0	300.0	200452.0	0.06363555555555556	4.9895267	0.3901663	6.143446	3.306231	5.68189	2.8914726	25.784748	-1.8183649	2.0345052e-09	-0.0071467487	1.8310548e-08	-0.00094696047	0.2143359	-0.06367651	15.192741	-5.107937	0	0	2.7323565	0.0	0.28361678	0.00977141	3150000	14699.128443479538
105	14.985859	1.5256137	19.619558	9.3623295	18.4	13.509256	53.0	0.0	300.0	202292.0	0.06361383647798742	5.0268283	0.41508088	6.4060907	2.9813752	5.660498	2.9223444	25.712212	-0.7316478	9.155274e-09	-0.0073018973	8.138021e-09	6.855469e-05	0.25648892	-0.073292986	17.063665	-6.20224	0	0	2.7593822	0.0	0.28016937	0.009863495	3180000	14843.879969358444
106	14.642376	1.3322372	18.246264	11.688619	17.37	12.177565	50.0	0.0	300.0	204029.0	0.06356043613707166	5.0283003	0.41448078	6.4128084	2.9092863	6.3627033	3.1590996	27.8642	-0.63800985	-6.1035155e-09	-0.00748939	2.4414062e-08	0.0021528015	0.21784747	-0.06443395	16.8175	-6.450531	0	0	2.627842	0.0	0.26881766	0.009774007	3210000	14987.986481189728
107	14.905118	1.3067945	18.114702	10.330924	17.58	14.699783	76.0	0.0	300.0	205787.0	0.0635145061728395	4.9736967	0.4151487	6.385539	3.137901	6.1464095	3.2291007	29.432976	-1.2204131	-1.6784668e-08	-0.00793521	2.4414062e-08	0.0015953715	0.22779213	-0.08291495	19.376091	-7.9948072	0	0	2.5297432	0.0	0.25646544	0.009815913	3240000	15133.1672372818
108	15.058955	1.5589906	18.333666	11.207212	15.78	12.127309	63.0	0.0	300.0	207365.0	0.06341437308868501	5.058705	0.40055326	6.632632	3.328976	6.132658	3.0854158	26.750761	-2.6740868	1.0172526e-09	-0.008088427	5.6966147e-08	0.0025519857	0.26273367	-0.06734903	16.719162	-6.1736336	0	0	2.48786	0.0	0.2428739	0.009836949	3270000	15282.053824186325
109	14.828147	1.3797512	18.242254	9.516775	18.94	12.593507	51.0	0.0	300.0	209259.0	0.06341181818181818	5.0761952	0.42520952	6.5552444	2.9397898	5.9346113	3.02772	25.225315	-1.0298246	-2.0345052e-08	-0.006802787	2.4414062e-08	0.0014195608	0.23932077	-0.07428783	15.008073	-5.712281	0	0	2.915543	0.0	0.23147857	0.009829104	3300000	15422.161812067032
110	14.589158	1.2208598	17.941051	11.721221	17.91	14.837179	79.0	0.0	300.0	211050.0	0.06337837837837838	5.0467105	0.41232786	6.6039104	2.7691383	6.279751	3.0304186	28.832281	-1.3372313	1.3224284e-08	-0.0074868836	4.0690104e-08	0.00016644695	0.21432878	-0.063637435	19.593855	-7.9612865	0	0	2.73538	0.0	0.22607195	0.009815997	3330000	15562.082065820694
111	15.113601	1.3590091	18.461632	10.089366	17.76	12.789934	51.0	0.0	300.0	212826.0	0.06334107142857143	4.9970627	0.4033458	6.5233192	3.05299	6.337277	3.2077866	26.707565	-0.94837844	2.0345052e-09	-0.006545241	-4.2724608e-08	-0.0004564331	0.21611468	-0.06321867	17.060904	-7.28129	0	0	3.0568707	0.0	0.21819544	0.009793966	3360000	15707.056413412094
112	14.819171	1.6728036	17.610191	6.1583543	20.06	13.451261	58.0	0.0	300.0	214832.0	0.06337227138643067	5.0626097	0.43023995	6.261914	2.8576295	6.302948	2.9116309	33.115044	-0.11513588	2.2379558e-08	-0.0071602925	-4.0690105e-09	-0.0027386476	0.31907672	-0.104153365	20.069931	-8.397319	0	0	2.7742593	0.0	0.20425558	0.009951736	3390000	15854.325882673264
113	14.926563	1.5848404	19.707865	8.592185	18.21	11.658727	56.0	0.0	300.0	216653.0	0.06334883040935672	5.0221653	0.48171118	6.183031	1.422177	6.585882	2.902902	26.88055	-0.8248372	6.1035155e-09	-0.007921724	-5.6966147e-08	-0.0020129394	0.28981674	-0.09625344	18.418806	-6.990814	0	0	2.5109816	0.0	0.20419419	0.009775883	3420000	15999.495929956436
114	14.872358	1.386465	18.113213	11.700195	17.72	12.926004	59.0	0.0	300.0	218425.0	0.06331159420289854	5.083973	0.43283707	6.5189753	2.2040222	6.7551217	2.8942275	24.016603	-0.62061286	1.2207031e-08	-0.008844273	-1.4241537e-08	-0.0008668233	0.2477075	-0.08431591	15.206977	-6.135764	0	0	2.3016784	0.0	0.19059765	0.009851613	3450000	16144.092272996902
115	14.721038	1.1554025	17.606133	12.389405	17.21	14.13598	76.0	0.0	300.0	220146.0	0.0632603448275862	5.0365844	0.41551724	6.1162415	3.295519	6.0743833	3.2170374	29.30123	-0.4855366	2.0345052e-09	-0.008428633	4.0690104e-08	0.0005851013	0.18948142	-0.07085178	18.7877	-7.4312696	0	0	2.369215	0.0	0.19475114	0.009856106	3480000	16287.229297876358
116	14.834159	1.2642405	18.242002	11.493654	17.91	13.768875	68.0	0.0	300.0	221937.0	0.06322991452991453	5.0282125	0.41616154	6.5363135	3.120994	6.129604	3.33408	28.220472	-0.56257004	9.6639e-09	-0.007714266	1.6276042e-08	0.0024756347	0.19735348	-0.06704827	18.1229	-6.6713686	0	0	2.6364279	0.0	0.19300282	0.009828765	3510000	16429.894161224365
117	14.871483	1.2779579	18.2527	11.821244	17.54	13.136529	63.0	0.0	300.0	223691.0	0.06318954802259887	5.0429616	0.39959905	6.5795794	3.1314461	6.314223	3.1656384	33.46233	-0.63403213	0.0	-0.0075566107	1.6276042e-08	-4.8321534e-05	0.22354476	-0.07184066	18.457739	-7.781002	0	0	2.5742075	0.0	0.19574356	0.009935204	3540000	16569.957523822784
118	15.131639	0.99816954	17.677532	12.378628	16.7	13.7531805	58.0	0.0	300.0	225361.0	0.06312633053221288	5.0617356	0.4043437	6.4341516	2.950038	6.1449842	3.073735	28.250645	-0.9005883	-7.629395e-09	-0.005582967	1.2207031e-08	0.0018754068	0.20980787	-0.05999556	17.46667	-6.851261	0	0	2.8514936	1.0	0.18758869	0.006386869	3570000	16712.437779903412
119	14.900181	1.2236774	18.422073	12.495636	18.81	13.138261	57.0	0.0	300.0	227242.0	0.06312277777777778	5.091671	0.39273033	6.3371105	3.196165	5.9420085	3.3689535	29.552319	-1.4425349	-4.0690105e-09	-0.0061644865	-1.2207031e-08	0.003811027	0.21254238	-0.06675799	19.410181	-7.5981684	0	0	2.6283991	1.0	0.17953503	0.006394268	3600000	16860.96467113495
120	14.923718	1.1539825	18.009235	12.356007	19.17	15.372088	64.0	0.0	300.0	229159.0	0.06312920110192838	5.0523324	0.3985559	6.276837	3.1285996	6.6701303	3.57735	31.953955	-2.5068588	-7.1207684e-09	-0.006979997	1.1189779e-08	0.00027448428	0.19767445	-0.06825501	23.642666	-9.666288	0	0	2.8729606	0.0	0.17242205	0.009703611	3630000	17005.456377506256
121	15.0994215	1.4342867	18.735338	11.095424	16.89	13.183244	63.0	0.0	300.0	230848.0	0.06307322404371585	5.0548162	0.39177123	6.427961	3.3140972	6.5829577	3.546351	32.812466	-1.2725201	1.0172526e-08	-0.006698836	1.4241537e-08	0.0002252543	0.22662106	-0.07028408	18.35354	-7.73407	0	0	2.8950996	0.0	0.18275905	0.009854608	3660000	17153.061237096786
122	14.937748	1.4340143	18.361517	10.178637	18.35	13.940857	56.0	0.0	300.0	232683.0	0.06305772357723577	5.080232	0.4245537	6.527685	3.1005592	6.314308	3.2018392	26.997786	-0.9663478	1.0172526e-09	-0.0076244	-2.6448568e-08	7.862956e-05	0.2297455	-0.08222307	18.153496	-7.2409525	0	0	2.5816061	0.0	0.15713024	0.009896406	3690000	17295.514381170273
123	15.021087	1.3922313	19.444302	12.051852	16.8	11.923087	54.0	0.0	300.0	234363.0	0.0630008064516129	5.0716877	0.42685264	6.602172	2.5700567	5.940504	3.002633	27.24894	-2.1733131	1.0172526e-08	-0.007906987	0.0	-0.0019142171	0.26168358	-0.092871144	15.621106	-6.1112185	0	0	2.4746377	0.0	0.15257871	0.009852159	3720000	17433.391798257828
124	14.978519	1.3339938	19.152836	12.15276	15.48	12.65028	58.0	0.0	300.0	235911.0	0.0629096	5.097251	0.42637917	6.637165	3.2116528	5.847555	3.0039773	27.065105	-1.6566346	-1.5767416e-08	-0.0073955613	-8.138021e-09	0.0008693115	0.20718887	-0.07811949	17.939291	-7.6776285	0	0	2.7563086	0.0	0.1346569	0.009878807	3750000	17580.984996557236
125	15.020465	1.3238682	19.745409	12.634769	17.36	11.573694	50.0	0.0	300.0	237647.0	0.06286957671957671	5.1027007	0.406082	6.2681813	3.224197	5.8174877	3.161148	27.161232	-1.0821228	1.1189779e-08	-0.005820567	-7.171631e-08	0.0022366974	0.23215553	-0.08894393	15.5481205	-6.2726126	0	0	2.7691665	1.0	0.12154412	0.0063858307	3780000	17722.10387444496
126	14.633444	1.2305362	18.86712	11.85216	14.92	11.535753	49.0	0.0	300.0	239139.0	0.06276614173228347	5.0471377	0.4273691	6.754385	3.0750954	5.8451314	2.824808	25.094017	-0.3449918	0.0	-0.0065187765	-4.4759116e-08	0.0011054117	0.2177242	-0.08187668	15.38768	-6.3499575	0	0	3.033945	0.0	0.12439692	0.009746576	3810000	17863.523014068604
127	15.08295	1.3754123	18.949871	11.831474	17.36	12.004599	52.0	0.0	300.0	240875.0	0.06272786458333333	5.02062	0.40070304	6.184678	2.8491402	5.9204574	3.222012	30.489742	-1.1059284	0.0	-0.007418176	-1.7293294e-08	0.000817337	0.22915742	-0.083951265	16.667131	-6.3895235	0	0	2.7296565	0.0	0.12148225	0.009659157	3840000	18012.691547632217
128	14.951657	1.4514487	19.890602	12.311506	15.78	13.64154	56.0	0.0	300.0	242453.0	0.06264935400516795	5.0589147	0.4133575	6.401676	2.9968605	5.9804907	2.9421797	25.05452	-0.85798246	-2.0345052e-09	-0.0074957684	2.4414062e-08	0.0018982991	0.24313757	-0.09284851	17.248554	-7.1143837	0	0	2.65742	0.0	0.130113	0.009879033	3870000	18156.30310845375
129	14.897761	1.53234	18.729412	5.117213	16.75	14.30271	65.0	0.0	300.0	244128.0	0.06259692307692308	5.0693965	0.41599536	6.750005	2.8541648	5.4915085	3.1073954	26.585829	-1.4717593	2.2379558e-08	-0.008063538	0.0	0.0007871826	0.25540793	-0.11495355	17.193535	-6.7997456	0	0	2.5010273	0.0	0.130517	0.00989815	3900000	18296.268134832382
130	15.098392	1.2650101	19.077032	11.73144	17.5	14.136831	58.0	0.0	300.0	245878.0	0.06256437659033079	5.0661554	0.42466974	6.5890794	2.1926582	5.9643664	3.389706	32.158577	-0.8479545	4.0690105e-09	-0.00800673	8.138021e-09	0.00017054443	0.21847168	-0.07938443	20.162148	-7.774459	0	0	2.4430037	0.0	0.11896479	0.009920683	3930000	18440.653093338013
131	15.171474	1.2219203	18.59226	13.035712	17.59	12.259768	70.0	0.0	300.0	247637.0	0.06253459595959596	5.096076	0.4055812	6.589557	2.9695845	6.0874224	3.0819097	29.299198	-0.1359134	-2.0345052e-08	-0.007823925	-4.0690105e-09	0.0001832723	0.22012247	-0.07619643	17.981016	-7.4095364	0	0	2.5270557	0.0	0.10248542	0.009760249	3960000	18590.752215862274
132	15.035781	1.3313316	18.99595	12.040642	18.77	12.229355	49.0	0.0	300.0	249514.0	0.06253483709273183	5.109655	0.42192426	6.473985	2.9593067	6.052447	2.9692605	24.677895	-0.35736394	-6.1035155e-09	-0.007302508	-3.153483e-08	0.0052164216	0.24223477	-0.09238063	16.10877	-6.021241	0	0	2.7653396	0.0	0.08268678	0.009990909	3990000	18736.316687345505
133	15.3122	1.3177271	19.789026	12.308816	19.01	12.628139	70.0	0.0	300.0	251415.0	0.06254104477611941	5.1130614	0.41546056	6.69767	3.1350894	6.5297594	3.0403903	28.591728	-1.6069453	8.646647e-09	-0.007893192	-1.780192e-08	-0.0011818314	0.2584104	-0.092333555	16.125206	-6.208271	0	0	2.4844885	0.0	0.075597405	0.009964419	4020000	18882.0583486557
