Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
15	5.2891297	3.2320588	18.757984	-0.14726639	12.02	12.535533	61.0	0.0	150.0	38814.0	0.0808625	3.0644217	0.9118295	5.5993314	0.034243148	8.024047	2.9303575	28.240417	-3.111519	1.3224284e-08	-0.0034584757	-4.0690104e-08	-0.0005121948	2.211995	-0.34857583	36.606182	-7.20277	0	0	1.0	1.6593722	0.0032927382	480000	3414.6496200561523
16	6.144827	3.436531	18.44972	-0.16153158	11.44	13.064318	76.0	0.0	150.0	41102.0	0.0805921568627451	3.429682	0.9211205	5.8961797	0.9415932	7.9968333	2.6513526	25.196562	-2.6718662	-4.0690105e-09	-0.0038497397	-8.138021e-09	-0.0004770996	2.222786	-0.4094485	36.46755	-7.869215	0	0	1.0	1.6590044	0.0023701917	510000	3631.688524723053
17	6.6061134	3.1508443	15.476368	0.082004964	12.43	12.537747	65.0	0.0	150.0	43588.0	0.08071851851851852	3.8404157	0.95943743	6.845652	1.0280831	8.124364	2.7776353	24.529959	-0.38535008	5.086263e-10	-0.0042705275	-2.4414062e-08	0.002264559	2.0640535	-0.36886954	32.74534	-5.768446	0	0	1.0	1.6586072	0.0022023336	540000	3844.858434200287
18	7.0293775	3.6415925	19.995872	-0.15479952	11.66	11.743696	68.0	0.0	150.0	45920.0	0.08056140350877193	4.145308	0.91865623	6.7455506	1.212346	8.2291975	2.4056096	23.822348	-4.1138787	2.0345052e-08	-0.0032277831	1.6276042e-08	0.00080710853	2.4609194	-0.4077096	30.103075	-5.7082977	0	0	1.0	1.6583581	0.003219315	570000	4053.608540534973
19	7.9338512	3.376389	16.73719	0.5001813	11.415	10.612388	53.0	0.0	150.0	48203.0	0.08033833333333333	4.591263	1.0528786	7.1657505	0.23476133	8.420261	2.4153926	23.547049	0.9565848	2.1107992e-08	-0.003088011	-5.2897136e-08	0.0007661296	2.64005	-0.41645575	26.497175	-5.5136356	0	0	1.0	1.6581256	0.0026777391	600000	4260.1258380413055
20	8.503832	3.5280008	18.91354	0.21228227	12.1	11.197321	70.0	0.0	150.0	50623.0	0.08035396825396825	4.9688168	1.0917127	7.8292675	1.4988062	8.346498	2.287874	22.590044	-0.2937661	-6.1035155e-09	-0.004020994	0.0	-0.00020425618	2.986366	-0.47386527	25.761307	-4.9489155	0	0	1.0	1.6577363	0.00277064	630000	4469.9586789608
21	9.019578	3.8046026	18.854109	-0.16968696	12.515	9.972952	45.0	0.0	150.0	53126.0	0.0804939393939394	5.389564	0.9750832	7.757824	2.1763158	8.305757	2.1188612	22.07826	-0.78576326	3.4586588e-08	-0.0033549012	-1.6276042e-08	0.0015294637	2.7996118	-0.36124754	22.705563	-4.5118465	0	0	1.0	1.6572347	0.0025968158	660000	4711.133891820908
22	9.428827	4.0887628	21.10026	0.37958422	11.01	9.338089	42.0	0.0	150.0	55328.0	0.08018550724637681	5.7012434	1.1132507	8.329932	1.8845541	8.417541	2.0187452	18.631567	0.012283452	-2.5431315e-09	-0.0028328495	-5.086263e-08	0.002125115	3.291349	-0.45022655	19.558084	-3.8914804	0	0	1.0	1.6566112	0.0029674966	690000	4905.206481456757
23	9.813064	3.5780902	20.979855	0.8539825	12.965	9.3879595	55.0	0.0	150.0	57921.0	0.08044583333333333	6.1237035	1.1135174	8.410885	1.2473143	8.237273	2.10108	20.96909	0.51852983	1.5258789e-09	-0.0028067278	0.0	0.0009061686	2.7270584	-0.36315393	19.037317	-3.4699802	0	0	1.0	1.6558738	0.0018219834	720000	5122.313875436783
24	10.221664	3.6803496	20.850372	-0.07206947	13.69	10.35876	51.0	0.0	150.0	60659.0	0.08087866666666667	6.4749646	1.056902	9.041347	1.7616904	8.523199	2.095265	18.80005	-1.5017283	-1.0172526e-08	-0.0029961176	-3.2552084e-08	0.0016262289	2.804141	-0.38368058	22.583494	-4.031601	0	0	1.0	1.6549777	0.002306692	750000	5337.342044591904
25	10.508661	3.6345105	21.067778	1.1174909	13.12	10.216438	63.0	0.0	150.0	63283.0	0.08113205128205128	6.791712	1.0539358	9.1242075	2.9410655	9.109238	2.1425018	21.224863	1.434826	4.0690105e-09	-0.0033218423	1.6276042e-08	-0.0005030314	2.862616	-0.3117342	21.942804	-4.237175	0	0	1.0	1.6539941	0.0028969997	780000	5554.653137922287
26	10.893524	3.5684285	20.500196	0.9752457	12.095	9.004775	45.0	0.0	150.0	65702.0	0.08111358024691358	7.0029144	0.910602	8.974723	3.0286858	9.0873575	2.2281952	19.959375	1.2901326	-9.155274e-09	-0.0018054931	1.6276042e-08	-0.0004011149	2.7044902	-0.32234907	17.92614	-3.9147463	0	0	1.0	1.6529062	0.0054674116	810000	5771.913196325302
27	11.635874	3.5461404	21.274254	1.7751733	13.92	9.691935	49.0	0.0	150.0	68486.0	0.08153095238095238	7.276586	0.91774195	9.368286	3.3219619	8.576252	1.9161849	20.01482	-0.8634718	2.1870932e-08	-0.00089586334	5.2897136e-08	0.0035289428	2.8636692	-0.38829565	18.74813	-3.5589914	0	0	1.0	1.6518232	0.0058146296	840000	5986.740949392319
28	12.022009	3.6784415	21.764997	0.34527263	13.7	9.222797	52.0	0.0	150.0	71226.0	0.08186896551724138	7.7154026	0.91059524	9.70099	4.1613593	8.950774	2.2508495	23.12765	0.838681	1.2207031e-08	-0.0017622701	2.4414062e-08	-0.0014343751	2.79366	-0.4111259	16.534847	-2.718295	0	0	1.0	1.6506863	0.005944127	870000	6200.832929849625
29	12.812565	3.5591688	23.630444	2.450528	13.885	9.71091	48.0	0.0	150.0	74003.0	0.08222555555555555	8.117883	0.9215873	10.113913	3.7535648	9.174392	2.2257476	22.364655	0.136855	1.0172526e-08	-0.0029185284	-2.4414062e-08	0.0032306153	2.8258328	-0.43900466	18.578579	-3.3076906	0	0	1.0	1.6495332	0.003562239	900000	6419.194229364395
30	12.5390835	3.7501826	21.008064	-1.8373916	12.875	8.387453	46.0	0.0	150.0	76578.0	0.08234193548387096	8.432519	0.92766976	10.642838	3.2890954	9.409848	2.3857727	22.769913	-0.49986368	-2.0345052e-09	-0.0028309894	-1.4241537e-08	-0.00087620644	2.6493125	-0.2881055	15.035635	-2.5760193	0	0	1.0	1.6483653	0.0022917928	930000	6624.4056787490845
31	13.435901	3.4581475	22.267435	4.921096	13.845	9.787287	50.0	0.0	150.0	79347.0	0.082653125	8.546755	0.9323848	10.350454	3.1781893	9.405252	2.2764914	20.959156	-2.3478637	-1.0172526e-08	-0.002882957	9.155274e-09	-0.00094805856	2.787101	-0.43327236	16.999819	-2.9375734	0	0	1.0	1.6472186	0.003020156	960000	6843.377470731735
32	13.356345	4.226016	22.425592	-2.624008	12.4	8.760137	41.0	0.0	150.0	81827.0	0.08265353535353535	8.857478	0.95396996	11.067458	2.460397	9.055695	2.219454	21.128729	-4.701029	3.5603842e-09	-0.0022314396	6.1035155e-09	-0.00049550174	3.2469938	-0.38749385	15.572272	-3.1085882	0	0	1.0	1.6460296	0.0009858669	990000	7053.875972509384
33	14.045893	3.3733625	22.80069	4.5843306	12.765	8.827218	42.0	0.0	150.0	84380.0	0.08272549019607843	9.05461	0.9764159	10.883922	3.1217403	8.933087	2.100145	22.730318	2.107159	-1.0172526e-09	-0.0021272656	2.0345052e-08	0.0009843791	2.8334315	-0.38727736	15.236427	-2.9764662	0	0	1.0	1.6448524	0.0009949704	1020000	7269.877041339874
34	14.026914	4.177294	26.709614	0.40926903	12.92	8.956763	53.0	0.0	150.0	86964.0	0.08282285714285714	9.37126	0.90321356	11.210163	5.0738845	8.794592	2.2725148	20.86414	1.4940149	4.0690105e-09	-0.0026623737	-4.0690104e-08	9.707031e-05	3.2396646	-0.38718176	16.04668	-3.002016	0	0	1.0	1.6436964	0.0009087607	1050000	7490.924740791321
35	14.729291	3.8646452	24.895493	2.1473553	13.305	8.625658	45.0	0.0	150.0	89625.0	0.08298611111111111	9.588146	0.93596095	11.548666	4.0364175	8.837746	2.3487077	21.723217	-0.99443495	5.086263e-09	-0.0025869345	1.3224284e-08	-0.0007847463	3.038115	-0.43268323	15.174149	-3.08391	0	0	1.0	1.642617	0.0010645747	1080000	7701.798509597778
36	14.845867	3.7332857	25.073933	4.097642	12.985	9.391207	55.0	0.0	150.0	92222.0	0.08308288288288289	9.912483	0.9092622	12.120932	5.8097157	8.724087	2.0381844	23.024965	1.821338	4.0690105e-09	-0.002321817	-2.4414062e-08	0.00016169027	2.8899167	-0.29780984	15.608056	-3.2233706	0	0	1.0	1.6415603	0.0006886555	1110000	7920.56967830658
37	14.954501	3.33078	23.843996	3.6474254	13.1	8.485281	57.0	0.0	150.0	94842.0	0.08319473684210527	10.071231	0.8467389	12.044057	5.5770774	8.711172	2.120526	20.363436	-1.2781987	2.5431316e-08	-0.0019669393	-2.6448568e-08	-0.0010121582	2.600998	-0.24533439	14.64931	-2.9158163	0	0	1.0	1.6403813	0.0006887962	1140000	8146.5545535087585
38	15.6321535	4.0007186	28.237898	-1.8811091	13.785	8.888125	47.0	0.0	150.0	97599.0	0.08341794871794872	10.161356	0.85607713	11.989944	5.590231	8.961981	2.053563	21.233345	-0.53840303	-1.0172526e-08	-0.0021971914	2.4414062e-08	-0.00015743816	3.381832	-0.4504521	14.462398	-3.0859928	0	0	1.0	1.639063	0.00073569285	1170000	8362.294227361679
39	16.058556	3.4605362	27.8114	6.0155425	13.52	7.99935	43.0	0.0	150.0	100303.0	0.08358583333333333	10.499502	0.8944205	12.558367	4.8415976	9.127305	2.1535034	21.392883	1.5511056	3.306071e-09	-0.002242227	-3.2552084e-08	-0.00032033693	3.0261505	-0.42578006	13.139865	-2.7669191	0	0	1.0	1.637594	0.0011979688	1200000	8584.189859390259
40	16.08456	3.578464	25.736082	0.113530256	12.59	8.192185	43.0	0.0	150.0	102821.0	0.08359430894308943	10.81208	0.82630366	12.707621	6.2883615	9.101979	1.928207	20.127726	0.65162694	1.525879e-08	-0.010339462	6.1035155e-09	-0.0029695842	2.7574763	-0.3219862	13.291203	-2.9593935	0	0	79.0	1.6360679	0.006583617	1230000	8806.220406770706
41	17.517143	3.840769	25.309755	3.7799125	12.47	8.72176	52.0	0.0	150.0	105315.0	0.08358333333333333	10.940175	0.89663464	12.870927	6.6465044	8.643343	2.0332842	21.174034	0.5304132	-5.5948894e-09	-0.010154729	-1.4241537e-08	0.00032447916	3.3652022	-0.5479014	13.867983	-3.0217896	0	0	79.0	1.5931273	0.006006009	1260000	9021.335783481598
42	17.890224	3.6948	25.71631	1.4183033	13.455	8.531001	39.0	0.0	150.0	108006.0	0.08372558139534883	11.411834	0.9458953	13.464195	6.4955626	8.519356	2.2059655	20.740091	-1.6437075	2.0345052e-08	-0.0023589141	2.0345052e-08	-0.0012909658	3.0621595	-0.49547148	15.97041	-3.441352	0	0	6.0	1.5559084	0.002885925	1290000	9234.226631879807
43	18.536148	3.537452	27.944664	9.019125	11.565	7.984721	43.0	0.0	150.0	110319.0	0.083575	11.848133	0.9571889	13.874865	4.4048448	8.643415	2.1387148	21.04033	-0.1289049	4.0690105e-09	-0.0012095317	2.0345052e-09	0.00078038126	3.1637077	-0.5198097	12.76934	-3.09542	0	0	3.0	1.5522264	0.0019265106	1320000	9455.313663244247
44	18.190483	3.7598681	26.308372	6.474005	13.48	8.649255	43.0	0.0	150.0	113015.0	0.08371481481481481	12.314329	0.81257844	14.058423	7.8910975	8.243612	2.0193496	21.084017	2.5076852	-1.0172526e-09	-0.0021866905	-1.373291e-08	-0.0010774165	2.772931	-0.3742323	15.005241	-3.5458994	0	0	1.0	1.5490639	0.0023804263	1350000	9664.9005048275
45	18.35047	3.6442125	26.34702	5.4093614	12.845	7.5994062	42.0	0.0	150.0	115584.0	0.08375652173913044	12.53864	0.94259644	14.220622	7.133368	8.708006	2.190192	23.482403	1.2545855	1.5767416e-08	-0.00060265197	-6.1035155e-09	-0.00030677897	2.8329206	-0.35016632	12.309308	-2.856021	0	0	1.0	1.5474573	0.0008701022	1380000	9883.48138833046
