CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
2	20	26824	2.716386	43.2	248.4	0.0046862355	1.9962591	0.094955996	1.11008	0.6339727	-1.6568365	0.93468577	-2.0182078	0.3613714	2.2899992	287.1	48.35	1246.8678023815155
2	21	28179	2.9721255	57.0	271.0	0.0047818306	1.9914514	0.09713866	1.1407193	0.6339727	-1.5134119	1.1954285	-2.0100372	0.49662542	2.889226	276.9	19.85	1294.966305732727
2	22	29549	3.1180968	12.2	274.0	0.004707005	1.9980646	0.0841899	1.1282398	0.6339727	-1.4344469	1.4710757	-2.017597	0.5831502	1.0232706	296.65	20.0	1346.8624548912048
2	23	31049	2.4101508	15.0	300.0	0.0051313704	2.0110066	0.085555576	1.1749957	0.6339727	-1.2577856	1.7731407	-2.0266507	0.76886505	-3.2067642	300.0	39.3	1400.5574729442596
2	24	32549	-2.6479144	19.0	300.0	0.004830888	2.016973	0.08690946	1.1894057	0.6339727	-1.087155	2.103352	-2.0254433	0.93828833	-0.86256015	297.9	15.1	1453.584079027176
2	25	34049	-0.09076111	15.4	300.0	0.004116365	2.0142674	0.08568314	1.1998732	0.6339727	-0.91013455	2.4431021	-2.0165749	1.1064404	-1.7647499	300.0	34.9	1505.7190506458282
2	26	35549	-0.28972	60.8	300.0	0.0040030163	1.9820646	0.09511194	1.2310318	0.6339727	-0.6296362	2.7946694	-1.9792366	1.3496003	-1.2581646	300.0	29.6	1558.094931602478
2	27	37049	-3.218465	72.6	300.0	0.004063658	1.9657471	0.087401696	1.1990358	0.6339727	-0.5570543	3.1398613	-1.9598076	1.4027534	0.7117251	300.0	46.85	1610.8462760448456
2	28	38434	1.4433688	14.0	277.0	0.003777697	1.9085641	0.087244995	1.1882293	0.6339727	-0.43142602	3.454973	-1.8966584	1.4652324	-0.699574	300.0	0.75	1662.8258402347565
2	29	39934	0.021129156	51.2	300.0	0.0036294924	1.8636521	0.08881721	1.1578288	0.6339727	-0.41189495	3.741426	-1.8483299	1.436435	-1.2637615	286.15	4.85	1713.4585931301117
2	30	41417	-0.9967915	3.8	296.6	0.003326655	1.8273151	0.073796384	1.0331799	0.6339727	-0.82530785	3.963628	-1.8104883	0.98518044	-1.3568647	260.05	4.75	1761.1199660301208
2	31	42917	-1.6659901	0.8	300.0	0.002829377	1.785922	0.067299634	0.88452196	0.6339727	-1.3980114	4.07476	-1.7693594	0.37134802	-4.609212	300.0	0.25	1815.1440987586975
2	32	44417	-3.8332672	0.4	300.0	0.0025631376	1.7803591	0.052213788	0.6154637	0.6339727	-2.46361	4.0347385	-1.7631503	-0.70045924	-5.5632105	300.0	0.0	1868.1178135871887
2	33	45917	-7.0603104	0.0	300.0	0.0024396519	1.754934	0.047380395	0.38798484	0.6339727	-3.2514203	3.8195772	-1.738733	-1.5126872	-6.5321836	300.0	0.0	1921.1575503349304
2	34	47417	-7.0652657	0.4	300.0	0.0024378595	1.7364249	0.038019195	0.1384676	0.6339727	-3.8646104	3.4363136	-1.7227881	-2.1418223	-6.065535	300.0	0.0	1974.1761984825134
2	35	48917	-7.1142516	0.0	300.0	0.0022198916	1.7037791	0.0338097	-0.04785572	0.6339727	-3.9975786	2.9029677	-1.6921306	-2.3054483	-7.7711105	300.0	0.2	2026.418508052826
2	36	50417	-6.3474874	7.8	300.0	0.0023806691	1.6646506	0.03274714	-0.12339377	0.6339727	-3.6214912	2.2807148	-1.6596268	-1.9618644	-6.0247087	300.0	0.0	2078.8155007362366
2	37	51917	-6.3181415	0.0	300.0	0.0025531182	1.6515924	0.029873073	-0.22937442	0.6339727	-3.1783879	1.599916	-1.654885	-1.523503	-2.5690072	300.0	0.0	2132.8758492469788
2	38	53417	-2.0212245	2.0	300.0	0.002531321	1.638126	0.02752798	-0.2923784	0.6339727	-2.5284457	0.8631126	-1.6639829	-0.86446315	0.66746885	300.0	14.5	2185.425418615341
2	39	54733	0.8029896	7.2	263.2	0.0031273328	1.6743678	0.029104555	-0.3548216	0.6339727	-1.9220375	0.17791215	-1.7406778	-0.1813597	3.063337	261.5	29.6	2232.1062574386597
2	40	56136	3.6060252	34.6	280.6	0.0027959119	1.7141738	0.044349305	-0.34738705	0.6339727	-1.7691178	2.7283815e-05	-1.7690932	-2.4752611e-05	3.975294	207.05	23.1	2273.7835931777954
2	41	57636	1.7005813	74.0	300.0	0.002366696	1.7459661	0.050205547	-0.21007942	0.6339727	-1.8034997	2.9570014e-05	-1.8034778	-2.2068145e-05	4.718778	163.5	21.95	2310.527007341385
2	42	58521	4.537765	31.8	177.0	0.002783516	1.7846115	0.047286827	-0.13998805	0.6339727	-1.8477803	3.670173e-05	-1.8477551	-2.5249812e-05	4.856019	149.4	17.25	2342.7330667972565
2	43	59621	4.121776	17.8	220.0	0.0023930424	1.8216212	0.04985139	-0.111749224	0.63397264	-1.8870224	3.4402412e-05	-1.8869996	-2.281241e-05	4.8799205	134.35	27.9	2373.824991941452
2	44	60487	5.2000246	41.0	173.2	0.002408248	1.8385187	0.049663253	-0.020602597	0.6339727	-1.9012456	3.6120055e-05	-1.901225	-2.045147e-05	4.889816	104.95	18.55	2400.0309665203094
2	45	60977	5.295519	23.8	98.0	0.0023191585	1.863932	0.058527015	0.052735735	0.6339727	-1.9248732	4.2175863e-05	-1.9248524	-2.0693848e-05	5.132012	113.8	25.0	2423.8110682964325
2	46	61435	4.9440293	22.2	91.6	0.0027022054	1.892059	0.063838944	0.08660754	0.63397264	-1.9509815	4.9672857e-05	-1.9509585	-2.2911152e-05	4.67394	107.65	19.4	2448.179743528366
2	47	62124	4.222158	30.0	137.8	0.0027876906	1.9180685	0.07377957	0.1707867	0.6339727	-1.9777043	4.468163e-05	-1.977688	-1.6306729e-05	5.1636057	94.25	18.6	2471.9958069324493
2	48	62626	5.1180305	18.6	100.4	0.002465707	1.9213883	0.07939845	0.25064972	0.63397264	-1.9779775	5.0375747e-05	-1.9779646	-1.2882176e-05	4.698367	126.6	17.3	2498.0099053382874
2	49	63302	4.4276843	16.0	135.2	0.002949658	1.923687	0.0912103	0.34553662	0.6339727	-1.9809072	5.7535744e-05	-1.9808977	-9.514113e-06	5.0495243	101.05	19.95	2522.8550198078156
2	50	63859	4.9714875	12.4	111.4	0.0027274638	1.9261876	0.08948975	0.4589518	0.63397264	-1.9810097	0.00069470244	-1.9810745	6.459651e-05	5.1419683	71.7	17.1	2543.2829308509827
2	51	64192	5.3429513	14.8	66.6	0.002806882	1.9295874	0.09227902	0.5367653	0.63397264	-1.981109	0.0022346864	-1.9813282	0.0002191664	5.0841665	69.75	14.45	2561.871661424637
2	52	64518	4.7929893	24.0	65.2	0.0027400176	1.9283878	0.10629105	0.64754134	0.63397264	-1.9783794	0.014584506	-1.9802611	0.0018815233	5.00757	81.9	14.55	2581.8906350135803
2	53	64929	5.262103	18.6	82.2	0.0025086883	1.9381155	0.111798495	0.71527326	0.63397264	-1.9797353	0.03628294	-1.9850756	0.005340314	5.0433874	83.05	12.75	2602.5030932426453
2	54	65366	5.3413496	12.8	87.4	0.0026544968	1.94269	0.11035054	0.7843129	0.6339727	-1.974296	0.069263294	-1.9872848	0.012988802	5.115616	108.55	10.5	2625.6474249362946
2	55	65894	5.1809645	13.8	105.6	0.0027246987	1.9521636	0.120012	0.8677933	0.6339727	-1.9618709	0.122555144	-1.9911	0.029229023	4.7202616	105.7	19.75	2649.6453070640564
2	56	66226	4.784922	14.2	66.4	0.0023195432	1.9628992	0.11737168	0.8924247	0.63397264	-1.9614214	0.17149778	-2.0006642	0.039242934	4.717505	132.85	17.4	2675.2842462062836
2	57	66889	4.9097	14.6	132.6	0.0025524113	1.9543617	0.12789613	0.9698295	0.63397264	-1.9152458	0.24139921	-1.9852072	0.06996105	4.4112706	157.0	16.55	2705.85360789299
2	58	67317	4.7041492	16.6	85.6	0.002644608	1.9504392	0.12990169	1.0702516	0.63397264	-1.8586187	0.33434135	-1.978499	0.119880445	3.7066581	187.75	15.75	2737.32519698143
2	59	68293	4.0772066	20.2	195.2	0.0027608245	1.9418805	0.13800113	1.2196945	0.6339727	-1.728854	0.49486908	-1.9567916	0.22793753	0.62808293	296.15	7.45	2786.901251077652
2	60	69447	2.7488103	24.0	230.8	0.0025628458	1.933807	0.12725186	1.2880976	0.6339727	-1.5625032	0.75897884	-1.943841	0.3813378	2.8330421	219.75	23.8	2826.4404163360596
2	61	70648	2.559803	10.4	240.2	0.002464149	1.9270419	0.11689693	1.2879014	0.6339727	-1.4212624	1.0483738	-1.9250673	0.5038049	0.7683983	290.55	0.55	2874.4067294597626
2	62	71815	1.8447825	1.2	233.4	0.0023772132	1.9189993	0.10125113	1.2148787	0.6339727	-1.3946322	1.296644	-1.9078498	0.5132175	-1.2450968	288.55	8.6	2923.3456547260284
2	63	73315	-2.531837	4.4	300.0	0.0023533679	1.9088471	0.088581085	1.1219982	0.6339727	-1.4207888	1.5236356	-1.8933434	0.47255468	-2.24398	297.1	11.3	2975.6564676761627
2	64	74815	-3.7072384	0.0	300.0	0.0024013955	1.9141486	0.08176741	1.014396	0.6339727	-1.5361578	1.7057984	-1.896524	0.3603659	0.10344981	299.45	6.45	3028.679045677185
2	65	76315	-0.43732437	3.2	300.0	0.0024789914	1.9251344	0.068966955	0.8374969	0.6339727	-1.8280581	1.7912554	-1.9116024	0.08354423	0.86938345	286.1	23.1	3078.261602163315
2	66	77734	2.5043054	12.4	283.8	0.002510687	1.9356129	0.06274406	0.68194526	0.6339727	-2.090914	1.7671087	-1.9304761	-0.1604377	0.87844545	273.45	24.0	3127.570690393448
2	67	79234	0.005034375	0.0	300.0	0.0023897686	1.9452971	0.05303992	0.54323554	0.6339727	-2.2969315	1.6549443	-1.9439386	-0.352993	0.5606741	296.6	2.35	3179.033800125122
2	68	80563	0.12751633	0.0	265.8	0.0023072101	1.951837	0.04953228	0.43310657	0.6339727	-2.418495	1.4661798	-1.9498459	-0.46864885	1.0963509	289.1	17.05	3229.30223941803
2	69	82063	1.2084681	5.6	300.0	0.002156224	1.9392347	0.043548938	0.24170615	0.6339727	-2.5203593	1.1770898	-1.9417316	-0.578628	1.6000719	289.95	35.9	3279.1699934005737
2	70	83155	3.8723457	5.8	218.4	0.0019982483	1.9400426	0.038511306	0.12215498	0.63397264	-2.4430451	0.823535	-1.9471226	-0.49592254	1.481167	282.35	28.8	3326.8434517383575
2	71	84458	1.3983088	41.8	260.6	0.0018407789	1.9347348	0.03682252	0.042940874	0.6339727	-2.2426355	0.44105545	-1.9529958	-0.2896398	1.9182667	274.35	8.2	3373.545515537262
2	72	85707	3.028743	21.2	249.8	0.001734269	1.932726	0.036445472	-0.00517354	0.6339727	-2.0083203	0.061982658	-1.9661189	-0.04220158	4.2674174	163.5	24.75	3409.0378053188324
2	73	86560	4.7641077	24.2	170.6	0.002198109	1.9299253	0.055254143	0.069407254	0.6339727	-1.9700487	3.40039e-05	-1.970033	-1.5832942e-05	4.924098	126.3	14.95	3437.6516432762146
2	74	87265	4.256944	35.2	141.0	0.0018170191	1.959265	0.052026715	0.16452429	0.6339727	-2.0013597	4.1669027e-05	-2.0013447	-1.4750965e-05	5.132753	131.6	16.25	3466.772540807724
2	75	87920	5.371022	17.2	131.0	0.00201378	1.9719425	0.050403446	0.20438844	0.63397264	-2.0127077	4.0540282e-05	-2.0126953	-1.2399588e-05	4.927953	124.1	11.65	3492.7091026306152
2	76	88702	4.7372446	13.4	156.4	0.0018215647	1.9876479	0.044626117	0.21001053	0.6339727	-2.0277221	4.2327887e-05	-2.0277097	-1.2620292e-05	4.876795	118.7	16.95	3519.1747896671295
2	77	89173	4.9599886	6.4	94.2	0.0021700913	2.011255	0.052498482	0.24726333	0.63397264	-2.05	5.0029976e-05	-2.0499876	-1.2641088e-05	4.8448563	133.35	11.15	3545.232575893402
2	78	89740	4.732549	18.0	113.4	0.0024282348	2.0254033	0.054785676	0.30270618	0.63397264	-2.0654826	4.5778266e-05	-2.0654752	-7.66189e-06	4.8187814	94.6	13.0	3567.8785548210144
2	79	90205	5.105183	12.6	93.0	0.0024971643	2.0489686	0.055072587	0.37397748	0.63397264	-2.0884557	0.0001363409	-2.0884554	-2.6575614e-07	5.061331	107.85	15.45	3591.223837852478
2	80	90695	5.4108143	15.4	98.0	0.0023355945	2.0757842	0.062976524	0.43271646	0.6339727	-2.116329	0.00059311825	-2.1163747	4.579478e-05	5.0982313	89.35	11.2	3613.1773891448975
2	81	91094	4.9655967	7.2	79.8	0.003565755	2.085301	0.062322747	0.5155958	0.6339727	-2.1238303	0.0021918349	-2.1240444	0.0002138996	5.0943933	94.85	18.7	3634.6232690811157
2	82	91527	5.0714617	12.6	86.6	0.0032777162	2.0979185	0.07026008	0.57102275	0.6339727	-2.1381686	0.0044683274	-2.1386423	0.00047384828	5.095603	91.65	14.9	3655.3939390182495
2	83	92037	4.8628764	6.8	102.0	0.003186887	2.1128821	0.0676714	0.66996515	0.63397264	-2.1505995	0.022538379	-2.1534538	0.0028542702	5.1350937	80.55	10.75	3675.8438823223114
2	84	92440	4.904212	18.4	80.6	0.0031770782	2.11722	0.075632595	0.7345548	0.6339727	-2.1459694	0.05464586	-2.1557837	0.009814193	5.183713	94.6	16.7	3697.293957710266
2	85	92933	5.144267	8.4	98.6	0.0031991398	2.12433	0.07862606	0.84159976	0.6339727	-2.1341078	0.110661425	-2.1631765	0.02906849	5.0343013	79.25	11.65	3718.310472726822
2	86	93304	5.2638044	10.4	74.2	0.0032789274	2.1436393	0.08418737	0.86436456	0.63397264	-2.138901	0.16510166	-2.1822817	0.04338056	5.0677357	95.25	11.05	3739.1779193878174
2	87	93815	4.7686634	12.0	102.2	0.003620263	2.148413	0.07886852	0.90364945	0.63397264	-2.1238048	0.22273827	-2.1844335	0.060628835	5.099799	85.9	11.3	3761.147371530533
2	88	94140	5.042348	18.4	65.0	0.0036560837	2.1456578	0.09344624	1.0329133	0.63397264	-2.066689	0.29911882	-2.1810105	0.11432146	4.8156023	113.85	11.45	3783.7528257369995
2	89	94697	5.1245737	9.0	111.4	0.0041842693	2.1653917	0.09488362	1.0690598	0.63397264	-2.0504653	0.38002568	-2.1896198	0.1391547	3.8345647	160.8	10.45	3813.615890979767
2	90	95506	3.4193206	8.0	161.8	0.004104501	2.1674194	0.08659199	1.073244	0.6339727	-2.0214133	0.49061492	-2.18506	0.1636467	2.0755045	268.15	15.55	3857.737085342407
2	91	96961	2.77937	21.6	291.0	0.0042143576	2.1729078	0.07681509	1.059626	0.63397276	-1.986176	0.66677	-2.1817944	0.19561844	2.5671132	254.0	3.55	3904.287427663803
2	92	98293	3.4132042	20.2	266.4	0.0044300547	2.16928	0.07498243	1.0519525	0.6339727	-1.9291619	0.86573476	-2.1723244	0.24316241	1.9937	263.15	11.25	3950.0884091854095
2	93	99793	0.28480497	0.0	300.0	0.0037534528	2.1579442	0.06373054	1.0022382	0.6339727	-1.9209237	1.0398554	-2.158172	0.23724814	1.1254046	283.35	19.75	4000.2273721694946
2	94	100942	3.0582252	10.8	229.8	0.0036594113	2.163301	0.06091692	0.9358305	0.6339727	-1.9829602	1.159497	-2.160959	0.17799887	1.0834773	296.25	22.85	4049.9724197387695
2	95	102012	3.6235034	4.6	214.0	0.003639261	2.1660757	0.06303674	0.8446536	0.6339727	-2.0922792	1.210486	-2.1603096	0.068030365	0.95633155	300.0	13.6	4097.186797857285
2	96	103512	1.1074514	0.0	300.0	0.0030874563	2.1578822	0.061675	0.8061588	0.6339727	-2.1434302	1.2271675	-2.1497762	0.006346092	0.4874261	294.9	4.5	4149.401610851288
2	97	105012	1.2064365	16.6	300.0	0.0029448862	2.1512148	0.05928056	0.69306993	0.6339727	-2.2530694	1.1927937	-2.142163	-0.11090645	1.7709957	300.0	14.75	4200.620404243469
2	98	106512	1.8148626	14.2	300.0	0.0027347896	2.143766	0.053475905	0.5580908	0.6339727	-2.3662572	1.0709863	-2.1378286	-0.22842841	1.4790343	287.4	7.65	4251.583640098572
2	99	107809	2.2754116	4.6	259.4	0.0025130229	2.1164355	0.05042666	0.369998	0.6339727	-2.441763	0.86668724	-2.1168292	-0.3249338	1.6264833	293.4	27.3	4299.186181545258
2	100	109309	0.4472866	53.0	300.0	0.0022064745	2.084377	0.048337884	0.28670606	0.6339727	-2.3468597	0.5744695	-2.0883038	-0.2585557	2.5810113	266.45	7.5	4346.661942720413
2	101	110667	2.425244	18.4	271.6	0.0022362808	2.0599227	0.049907487	0.22596842	0.6339727	-2.1913083	0.23502694	-2.075817	-0.11549097	4.3563833	157.45	18.5	4382.821529865265
2	102	111276	4.5762954	23.8	121.8	0.0022562246	2.0665433	0.058097467	0.22926342	0.6339727	-2.1027048	0.018524459	-2.0946474	-0.008057567	4.0958433	175.8	33.55	4414.114769220352
2	103	112332	3.9069169	5.8	211.2	0.002452068	2.0688949	0.059978794	0.23446633	0.6339727	-2.109578	4.776096e-05	-2.109564	-1.3890827e-05	4.549731	174.55	19.15	4449.61635184288
2	104	113193	5.1949663	30.8	172.2	0.0026791538	2.0903642	0.071059085	0.321905	0.6339727	-2.1352296	5.128345e-05	-2.1352198	-9.482475e-06	4.9868727	116.65	19.65	4476.988573789597
2	105	113806	5.0675774	12.2	122.6	0.0034749936	2.1095586	0.07878189	0.40499112	0.6339727	-2.1621141	0.00020486533	-2.1621194	5.1473776e-06	5.1453204	84.15	12.95	4499.75626206398
2	106	114254	5.016277	4.2	89.6	0.0028376542	2.1266618	0.08179802	0.4433098	0.6339727	-2.1794677	0.0005954742	-2.179544	7.615132e-05	5.0535827	101.35	11.5	4523.014453411102
2	107	114680	5.014976	18.6	85.2	0.0036346752	2.1469572	0.0847415	0.48561513	0.63397264	-2.2044497	0.00029179204	-2.204461	1.1173132e-05	5.1612563	97.2	15.1	4545.409170866013
2	108	115302	4.7084846	15.4	124.4	0.0038165555	2.1781104	0.085545205	0.5508214	0.6339727	-2.2356353	0.0018111961	-2.2357924	0.00015686857	4.9751325	110.8	25.6	4569.6869597435
2	109	115954	4.618023	48.6	130.4	0.0036583224	2.2055044	0.09315693	0.6545838	0.63397264	-2.2623641	0.0114653	-2.2634947	0.0011308688	4.6083107	151.7	32.8	4599.681924104691
2	110	116636	5.0146303	59.4	136.4	0.0039513577	2.2404335	0.09965967	0.7705451	0.6339727	-2.291443	0.04361029	-2.2977822	0.006338589	4.5782576	201.45	14.95	4636.508759260178
2	111	117355	4.853469	10.2	143.8	0.0043653487	2.2761533	0.090148136	0.8171428	0.6339727	-2.3169842	0.09689313	-2.3336177	0.016633248	3.677044	240.55	19.95	4674.399541139603
2	112	118265	4.107543	18.8	182.0	0.0038672523	2.323465	0.087712556	0.8710233	0.63397264	-2.338026	0.17784671	-2.3777287	0.039702863	4.82222	128.9	14.55	4703.978768110275
2	113	119115	4.933067	9.2	170.0	0.0042120707	2.3598776	0.08415195	0.92566544	0.6339727	-2.330531	0.29067394	-2.4095533	0.07902249	5.019384	158.9	13.35	4736.669199466705
2	114	120010	4.9257917	15.4	179.0	0.004802184	2.3930216	0.084422864	0.9960092	0.6339727	-2.2937503	0.42641243	-2.4334323	0.13968213	4.7544813	174.75	18.55	4768.436216831207
2	115	120815	5.009322	12.4	161.0	0.0045932787	2.416995	0.08942426	1.0414326	0.6339727	-2.2462068	0.5699472	-2.442032	0.19582531	1.6851671	282.4	2.9	4812.926868200302
2	116	122161	1.8908131	8.0	269.2	0.0042578224	2.4182954	0.08598261	1.0620487	0.6339727	-2.1915529	0.74751276	-2.42742	0.23586711	2.3864532	295.25	25.8	4853.093871355057
2	117	123661	1.6320469	84.4	300.0	0.0037736916	2.380033	0.10013579	1.0112462	0.6339727	-2.1835935	0.9249631	-2.3785057	0.19491242	-1.3291488	294.95	28.3	4892.047617197037
2	118	125161	0.48880076	8.6	300.0	0.003765227	2.3357294	0.09075484	0.8558476	0.6339727	-2.319691	0.9942438	-2.3301537	0.010462768	-0.9774464	297.7	18.95	4928.225559949875
2	119	126661	-4.625573	0.8	300.0	0.004093757	2.329212	0.07729122	0.68059134	0.6339727	-2.4771705	0.9282217	-2.3219113	-0.15525925	0.38159415	300.0	25.3	4965.546156644821
2	120	128161	0.09581152	12.6	300.0	0.0036289582	2.314695	0.06875111	0.50849456	0.6339727	-2.546662	0.7463896	-2.3145976	-0.23206423	1.5481217	299.95	30.35	5005.123814105988
2	121	129636	1.5727332	44.8	295.0	0.004349947	2.309242	0.08313588	0.42621544	0.6339727	-2.5025198	0.48388928	-2.3225057	-0.1800137	1.95578	297.9	14.85	5045.163417100906
2	122	130820	3.9313755	9.0	236.8	0.004420368	2.3335965	0.078816354	0.40722448	0.6339727	-2.4457896	0.23947667	-2.3631892	-0.08260036	4.195402	192.45	16.35	5073.59571146965
2	123	131573	4.2507877	21.8	150.6	0.0054963706	2.357462	0.10153475	0.44390988	0.6339727	-2.4242184	0.0933843	-2.4015164	-0.022702191	4.289751	214.1	39.15	5101.625689506531
2	124	132581	4.4189606	26.2	201.6	0.0059004375	2.40001	0.114619456	0.6061444	0.6339727	-2.4502845	0.043275457	-2.4494157	-0.0008688484	4.7408953	160.85	25.0	5126.244516849518
2	125	133026	5.107935	12.2	89.0	0.005680351	2.4350252	0.11457281	0.6560135	0.6339727	-2.4833252	0.04756483	-2.4854736	0.0021482836	4.4071784	201.7	47.65	5152.230667352676
2	126	133832	3.9857101	22.8	161.2	0.0057636695	2.4564276	0.11395775	0.7628888	0.6339727	-2.4974685	0.08007058	-2.5094504	0.011981583	4.5345097	157.3	14.5	5175.019038200378
2	127	134474	5.1232347	11.2	128.4	0.005319587	2.4846108	0.10363478	0.82202226	0.63397264	-2.5111816	0.1413959	-2.5382185	0.027036263	4.701373	150.5	10.3	5197.050117969513
2	128	134987	5.1104174	10.0	102.6	0.006406099	2.4994557	0.11239216	0.84690815	0.63397264	-2.5110657	0.19632716	-2.5516837	0.040617656	4.3003836	234.3	14.35	5225.119838476181
2	129	136091	4.8848906	15.6	220.8	0.005497533	2.5259612	0.09453029	0.8186454	0.63397264	-2.533907	0.26176497	-2.5769742	0.043067016	3.7374794	229.8	10.75	5256.166220426559
2	130	136801	4.431276	8.4	142.0	0.005960765	2.5527964	0.091393925	0.8078863	0.6339727	-2.5520575	0.32862553	-2.6002443	0.048186578	4.314723	185.1	15.65	5281.139284849167
2	131	138301	2.7309494	29.0	300.0	0.0050511644	2.557811	0.08532172	0.79090834	0.6339727	-2.5622852	0.39410064	-2.6011393	0.03885409	2.514726	264.65	12.05	5318.3493309021
2	132	139801	2.0176673	5.2	300.0	0.00456433	2.6065779	0.08129915	0.7722764	0.6339727	-2.6172755	0.44665772	-2.6441925	0.026916554	3.1558495	270.25	55.0	5354.199464559555
2	133	140823	3.869655	4.8	204.4	0.0040553333	2.6288238	0.07498826	0.7842651	0.6339727	-2.6366284	0.4818344	-2.6629884	0.026360262	2.751333	265.35	46.0	5387.127868413925
2	134	142323	1.7749012	77.8	300.0	0.0041084904	2.6683714	0.085205674	0.7422885	0.6339727	-2.6928105	0.49629584	-2.6984038	0.0055933646	3.0483103	258.45	55.45	5423.757127523422
2	135	143400	3.2910373	32.0	215.4	0.004143622	2.6879292	0.08178614	0.583113	0.6339727	-2.775863	0.45392403	-2.716797	-0.059065446	3.221618	217.3	13.5	5456.05665063858
