Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	9.554156	5.3483915	23.21496	-0.6646739	17.925	9.119177	41.0	0.0	150.0	31008.0	0.09396363636363636	4.3820496	1.372115	7.07956	0.6351033	11.720826	2.647239	21.753447	1.8985922	1.0172526e-08	-0.013171189	-1.0172526e-08	0.0065935403	6.937953	-1.421104	14.145765	-0.5948839	0	0	1.5706282	0.0	1.8989583	0.009575988	330000	2582.406438589096
11	11.294836	5.0217366	24.302797	-0.1972292	20.69	8.455406	45.0	2.0	150.0	35146.0	0.09762777777777777	5.608419	1.3918275	8.46383	0.9093604	12.308944	2.7484202	22.10772	-0.36178496	6.1035155e-09	-0.011977873	-4.679362e-08	0.0055394243	7.1142135	-1.5388803	15.785013	-1.6991405	0	0	1.6106554	0.0	1.8836553	0.009213173	360000	2798.398600578308
12	12.795681	5.241031	25.194683	-0.10241774	19.265	8.534328	46.0	0.0	150.0	38999.0	0.0999974358974359	6.8462863	1.3004229	9.497365	1.6675019	13.107396	2.4017706	22.02981	5.0687094	6.1035155e-09	-0.01095141	8.138021e-09	-0.0007784709	7.2402153	-1.4457746	12.334031	-0.5229683	0	0	1.8372763	0.0	1.8458642	0.009306031	390000	3034.3684310913086
13	14.838357	5.2121453	25.663465	-0.045516733	18.595	7.637472	40.0	0.0	150.0	42718.0	0.1017095238095238	8.074715	1.2696046	10.456225	3.5987384	13.020304	2.4674547	22.462273	2.9356966	3.000895e-08	-0.012052541	1.5767416e-08	0.0041686916	7.894012	-2.136057	11.160021	-0.7528305	0	0	1.6245797	0.0	1.826138	0.009893331	420000	3276.497083902359
14	16.32008	5.3863626	28.71895	0.4939258	18.545	7.734208	39.0	2.0	150.0	46427.0	0.10317111111111112	9.515829	1.3464737	11.680293	3.9452734	12.565894	2.4405503	21.008463	3.9689019	1.2207031e-08	-0.011067493	8.138021e-09	-0.00065009564	7.0184083	-1.2446637	12.193827	-0.6772852	0	0	1.7739387	0.0	1.7936366	0.009261621	450000	3504.398332834244
15	16.984446	5.050146	27.562088	3.6837728	18.935	7.5113764	45.0	2.0	150.0	50214.0	0.1046125	10.651012	1.357167	12.92846	5.5048037	12.577614	2.2518587	20.550299	4.3381543	-1.856486e-08	-0.009944785	-1.0172526e-08	-0.0009864502	5.855363	-0.781405	11.1531515	-0.56316566	0	0	1.9233409	0.0	1.7636353	0.009181912	480000	3746.047209739685
16	17.698805	4.8332872	28.532656	3.7909837	18.88	8.05454	54.0	1.0	150.0	53990.0	0.10586274509803921	11.492264	1.2644585	13.272184	6.3959565	12.518721	2.0536442	20.005754	4.452861	4.3233235e-09	-0.010565045	2.4414062e-08	0.0021361979	5.3362346	-0.5399356	11.359961	-0.5887594	0	0	1.8427421	0.0	1.7154051	0.008597814	510000	3980.9631524086
17	19.335085	4.615923	34.797462	6.660886	19.125	7.701907	39.0	1.0	150.0	57815.0	0.10706481481481482	12.285014	1.153553	14.317658	7.202179	12.624833	2.2653952	20.893188	5.982889	-7.1207684e-09	-0.0069603752	0.0	-0.00040278726	5.3381186	-0.7731972	11.723325	-0.5722523	0	0	2.1029193	1.0	1.6797047	0.0068528126	540000	4216.582928657532
18	18.72303	5.26763	30.876513	6.52955	19.155	8.245664	46.0	0.0	150.0	61646.0	0.10815087719298246	12.984097	1.2326311	14.976341	8.108111	12.707033	2.1549222	21.438784	6.2597704	0.0	-0.0068489867	6.6121416e-08	0.0021912903	5.3083887	-0.12595654	11.750505	-0.72828007	0	0	2.335223	1.0	1.6342702	0.006454951	570000	4445.022640943527
19	20.386269	4.823178	32.512573	3.6496844	19.295	8.027949	50.0	4.0	150.0	65505.0	0.109175	13.2135935	1.1695688	14.786716	8.230125	12.852779	2.4449172	23.014948	5.3804574	-4.0690105e-09	-0.00833056	2.6448568e-08	0.00020160725	4.6907907	-0.54642916	11.820004	-0.76672363	0	0	2.3629055	0.0	1.6016415	0.009749607	600000	4679.864981174469
20	19.851128	5.05545	29.29347	2.2536886	19.935	8.359471	41.0	0.0	150.0	69492.0	0.1103047619047619	13.811166	1.1904067	15.8052025	8.480369	12.86337	2.5492394	22.845272	5.415532	6.421407e-09	-0.009374725	-1.0172526e-09	-0.0024798207	5.1916523	-0.20665216	11.6792345	-0.71444225	0	0	1.9789503	0.0	1.5599587	0.009525972	630000	4919.1241018772125
21	20.281496	4.519625	28.856148	2.9671736	17.73	7.4031816	39.0	3.0	150.0	73038.0	0.11066363636363637	13.99973	1.2542354	15.650415	8.386334	12.826886	2.365698	23.20066	6.5733395	3.5603842e-09	-0.007303105	1.2207031e-08	-0.0013332154	4.14627	-0.24095201	9.995139	-1.3198977	0	0	2.2220426	1.0	1.5281532	0.006888262	660000	5153.293715238571
22	20.551958	4.7033057	30.325994	3.4550025	18.5	7.510659	42.0	2.0	150.0	76738.0	0.11121449275362319	14.36453	1.1489078	16.012915	8.951884	12.123161	2.2594414	22.952173	6.3990145	1.2207031e-08	-0.0070971902	2.0345052e-08	0.0013057739	4.07618	-0.14419413	9.861588	-0.63952065	0	0	2.149794	1.0	1.4902453	0.0064990134	690000	5377.045588254929
23	20.561773	4.669432	31.22323	5.4484835	19.015	6.9638186	42.0	3.0	150.0	80541.0	0.1118625	14.593317	1.1281993	16.110891	8.650818	12.237161	2.2942474	22.141151	6.854565	1.0172526e-08	-0.008562068	2.6448568e-08	0.001209401	3.975625	-0.122859	9.409244	-0.54463005	0	0	2.1565278	0.0	1.459619	0.009262762	720000	5601.080662727356
24	21.110668	4.6504893	31.965233	7.8076186	19.34	7.3255987	40.0	4.0	150.0	84409.0	0.11254533333333333	14.714006	1.1674902	16.230417	9.264141	12.202023	2.1725547	21.11986	6.2515526	1.0172526e-08	-0.0074620605	-1.0172526e-08	-0.0015500855	4.485415	-0.15799809	10.487694	-0.62301636	0	0	2.5500064	0.0	1.4309083	0.00937132	750000	5841.523237466812
25	21.30395	4.6476765	33.595604	8.47208	19.365	7.789851	41.0	0.0	150.0	88282.0	0.11318205128205128	14.911159	1.2486603	16.51563	9.843584	12.653221	2.287959	21.97434	5.9780536	3.0517577e-09	-0.009854414	-1.0172526e-08	-0.0026354655	4.424714	-0.1410532	10.464965	-0.6406994	0	0	2.0048068	0.0	1.3896143	0.009872018	780000	6067.116040945053
26	21.115114	4.401378	31.915434	7.3568516	18.27	7.7837715	50.0	4.0	150.0	91936.0	0.11350123456790123	15.043502	1.203129	16.730476	10.053639	12.500507	2.346318	22.43339	5.7767496	8.138021e-09	-0.008284907	-6.1035155e-09	0.0023980998	4.148796	-0.10628462	12.0460415	-0.6243038	0	0	2.3205707	0.0	1.3680367	0.009601801	810000	6290.3314781188965
27	21.65407	4.242298	34.196117	7.461931	19.245	7.655389	49.0	3.0	150.0	95785.0	0.11402976190476191	15.196489	1.1548641	16.859278	10.006611	12.380627	2.3586226	21.8916	5.600808	-4.0690105e-09	-0.0073765074	2.0345052e-09	0.0018793438	3.957817	-0.14132309	10.989868	-0.81396675	0	0	2.2015371	1.0	1.3269854	0.0063867792	840000	6533.347895622253
28	21.87823	4.240858	33.661068	7.362306	18.7	7.8217645	56.0	3.0	150.0	99525.0	0.11439655172413793	15.36775	1.0766779	16.741468	10.594969	12.40339	2.3401873	22.303307	7.055941	-1.3224284e-08	-0.008701336	3.7638348e-08	0.00013240917	3.7601893	-0.20083523	10.392291	-0.9134941	0	0	2.272199	0.0	1.3163967	0.009653565	870000	6762.242306947708
29	21.952477	3.8933191	30.833025	9.542362	20.28	7.3831973	51.0	2.0	150.0	103581.0	0.11509	15.554933	1.0418589	17.20413	10.22593	12.471198	2.5171053	23.208965	6.676924	-5.086263e-09	-0.0066882595	-8.138021e-09	8.211263e-06	3.209211	-0.11448622	9.738899	-0.8773012	0	0	2.284061	1.0	1.2823255	0.007872715	900000	6998.070633888245
30	21.76756	4.4741664	34.93872	5.5990543	19.03	8.936952	47.0	1.0	150.0	107387.0	0.11546989247311829	15.702841	1.0533538	17.366367	10.810079	12.513856	2.559954	22.946953	5.455065	-3.5603842e-09	-0.0076090307	-1.6276042e-08	0.0007597046	3.6240368	-0.120417595	12.442562	-1.1242723	0	0	2.603819	0.0	1.2586029	0.009719387	930000	7228.4452402591705
31	22.26876	4.4394393	34.93842	7.3936844	19.925	7.828753	49.0	2.0	150.0	111372.0	0.1160125	15.802359	1.0417506	17.413359	11.488217	12.635137	2.7852476	24.007114	6.076643	-9.6639e-09	-0.009382746	-6.7392985e-09	-0.000100251134	3.6169198	-0.15177178	9.761642	-0.86739826	0	0	2.2373004	0.0	1.2478387	0.009790906	960000	7460.53023648262
32	22.36554	3.977806	34.039356	8.658883	19.21	7.9891114	42.0	3.0	150.0	115214.0	0.11637777777777777	15.855423	1.0710558	17.439596	10.934092	12.8154	2.7485676	24.221222	4.8849993	-9.155274e-09	-0.0063265595	-9.155274e-09	0.0032308889	3.3907073	-0.1387446	10.384245	-1.0007696	0	0	2.6420174	1.0	1.2143469	0.006561871	990000	7704.694283008575
33	22.963562	4.2720013	32.00319	12.450823	18.435	7.9231167	42.0	0.0	150.0	118901.0	0.11656960784313726	15.987397	0.9816477	17.837437	11.03487	12.298626	2.3910553	21.910664	6.368586	-9.155274e-09	-0.008852236	-6.1035155e-09	-0.0016372275	3.5391905	-0.1515317	9.811463	-0.91981316	0	0	2.1591825	0.0	1.1878033	0.009935453	1020000	7928.355463504791
34	22.575123	4.4683313	33.25309	6.683237	17.645	7.6025634	41.0	3.0	150.0	122430.0	0.1166	16.127495	1.045401	17.862831	11.34475	12.363466	2.394713	22.66867	6.741171	-8.138021e-09	-0.0078045176	-1.0172526e-08	0.00013037313	3.5697057	-0.12596011	10.449819	-1.1175213	0	0	2.378043	0.0	1.1343656	0.009736198	1050000	8169.437766551971
35	22.710869	3.9665704	32.199898	8.01844	18.435	7.2260485	48.0	3.0	150.0	126117.0	0.116775	16.14867	1.0588437	18.220829	11.218495	11.8507	2.2819524	22.696424	5.9751425	4.0690105e-09	-0.007944912	-2.5431316e-08	-0.0015341411	3.0609035	-0.12990522	9.476756	-0.83013344	0	0	2.575177	0.0	1.1019843	0.009822483	1080000	8408.130734443665
36	22.897026	4.378792	35.60303	9.201375	19.025	7.1975255	38.0	4.0	150.0	129922.0	0.11704684684684685	16.158264	0.968892	17.788965	11.681266	11.861006	2.4151094	22.792034	6.6369615	2.339681e-08	-0.008857461	-2.0345052e-09	-0.0015244304	3.674985	-0.122652054	9.029194	-0.8726797	0	0	2.2039552	0.0	1.0737619	0.009839545	1110000	8633.350941419601
37	22.975866	4.338879	31.797895	7.50146	19.25	7.430175	44.0	1.0	150.0	133772.0	0.1173438596491228	16.191557	1.0672232	17.856153	11.235978	12.160113	2.4101694	23.131998	6.643835	5.086263e-09	-0.00915408	-6.1035155e-09	0.00040368654	3.577735	-0.15567422	9.691986	-0.7573509	0	0	2.135563	0.0	1.0540316	0.009594442	1140000	8870.153671503067
38	23.074902	4.0459895	32.694313	5.3693566	18.87	7.6963043	40.0	0.0	150.0	137546.0	0.11756068376068377	16.301659	1.058893	18.043972	11.50974	12.152006	2.4788582	22.433807	6.3827534	6.1035155e-09	-0.0072742472	-2.8483074e-08	-0.002477884	3.089619	-0.17886996	10.023735	-0.8566475	0	0	2.2004035	1.0	1.0340934	0.006457988	1170000	9110.451466560364
39	24.026478	3.9208758	33.15771	13.018629	19.545	7.506529	41.0	3.0	150.0	141455.0	0.11787916666666666	16.567139	1.0030196	18.268183	10.303738	12.459394	2.6911767	22.973127	5.864413	-2.4414062e-08	-0.006459859	4.679362e-08	-0.00019584352	3.823625	-0.25291204	11.089566	-1.1708612	0	0	2.396682	1.0	1.0149019	0.0065979003	1200000	9330.67514181137
40	23.795752	4.2597837	34.09555	7.1680846	19.055	7.306981	49.0	4.0	150.0	145266.0	0.11810243902439024	16.863205	1.0465031	18.854631	11.680815	12.379133	2.3603702	21.763113	6.2768664	-5.5948894e-09	-0.0076457085	2.6448568e-08	-0.0012649618	3.398548	-0.155586	8.881862	-0.98603296	0	0	2.5327966	0.0	0.98753047	0.009517699	1230000	9576.63505935669
41	23.739338	4.0743876	35.091496	12.263145	19.425	7.24875	43.0	4.0	150.0	149151.0	0.11837380952380952	16.878017	1.043931	18.594954	11.555373	12.323074	2.6619592	23.13307	6.3701134	-9.155274e-09	-0.008498294	-1.6276042e-08	-0.000106953936	3.5476177	-0.18197846	10.744936	-1.0715113	0	0	2.303477	0.0	0.9567047	0.009858871	1260000	9813.12091755867
42	23.900253	4.155476	35.45026	8.282937	18.68	7.372082	40.0	3.0	150.0	152887.0	0.11851705426356589	16.797546	1.0303102	18.90163	11.721046	12.2370615	2.3858082	22.725237	6.540684	2.0345052e-09	-0.007015399	2.746582e-08	0.0015152466	3.3181198	-0.19090223	9.16754	-1.1110888	0	0	2.3001442	1.0	0.9443186	0.0074535934	1290000	10035.46430516243
43	24.167507	3.9238756	32.31812	11.576062	19.38	7.72694	45.0	3.0	150.0	156763.0	0.11875984848484848	16.799644	0.938684	18.560234	12.203455	12.176406	2.4041395	22.114979	5.81522	-1.0172526e-08	-0.007550185	-2.8483074e-08	-0.0027226908	3.392213	-0.22501421	10.87205	-1.0686054	0	0	2.4766567	0.0	0.9235964	0.009312969	1320000	10276.789330482483
44	23.993702	3.8781579	34.26863	13.997655	19.085	7.2627664	46.0	5.0	150.0	160580.0	0.11894814814814815	17.060007	1.0118382	18.911797	11.554927	12.504809	2.3952715	22.169273	6.6055503	1.0172526e-09	-0.008552716	-4.3233236e-08	0.0003062622	2.8857272	-0.14962244	10.214854	-1.1055422	0	0	2.2741077	0.0	0.9110071	0.009658333	1350000	10514.733696460724
45	24.423592	3.682434	32.050243	14.7748575	19.995	7.6298733	44.0	5.0	150.0	164579.0	0.11926014492753623	17.094183	0.9395301	18.700289	12.1667	12.494456	2.4173965	21.946644	6.7061214	-2.6448568e-08	-0.0066966712	3.2552084e-08	-0.00093500974	2.9102175	-0.16455221	10.111772	-1.0820923	0	0	2.3565326	1.0	0.8972016	0.0064099487	1380000	10743.691603183746
46	24.291359	3.9687445	34.020046	9.171791	19.515	7.29793	43.0	5.0	150.0	168482.0	0.11949078014184397	17.208118	0.9183034	18.797638	12.770907	12.291734	2.5795686	23.188627	6.522494	-3.0517577e-09	-0.0069654486	2.0345052e-09	0.00021347453	3.0544472	-0.18755436	9.720495	-1.0954771	0	0	2.2427175	1.0	0.8834307	0.0064019645	1410000	10978.313692569733
47	24.159023	3.9964094	38.1006	12.043679	20.33	7.698773	47.0	3.0	150.0	172548.0	0.119825	17.27923	1.0274385	18.973574	12.6054125	12.517351	2.365906	22.272089	6.2844477	0.0	-0.007811995	-4.0690104e-08	0.0021233724	3.4561884	-0.17339206	9.277554	-1.2564392	0	0	2.4959574	0.0	0.86806893	0.009668858	1440000	11212.545404911041
48	24.504292	4.4450793	36.58853	7.161909	18.72	7.1994166	42.0	4.0	150.0	176292.0	0.1199265306122449	17.217417	1.019173	18.879473	12.312506	12.522049	2.5868611	23.693506	5.5991936	-1.6276042e-08	-0.0077376748	-2.0345052e-08	-0.00097293087	3.4787688	-0.25568604	9.745019	-1.1932039	0	0	2.3812692	0.0	0.8559833	0.009586077	1470000	11433.084255456924
49	24.187447	4.258056	37.103416	12.728779	19.62	7.1488185	38.0	4.0	150.0	180216.0	0.120144	17.448307	1.1125115	19.543335	11.541354	12.219648	2.5434725	22.656958	6.5498915	-1.2207031e-08	-0.008156622	-1.6276042e-08	0.000826298	3.6118567	-0.27796102	9.842125	-1.2620764	0	0	2.4134579	0.0	0.82482785	0.009701514	1500000	11672.500460863113
50	24.749395	3.9443161	33.973938	9.676304	18.905	7.412555	43.0	3.0	150.0	183997.0	0.120259477124183	17.347666	1.0122248	19.165598	12.468809	12.506078	2.4866033	22.56001	6.13537	2.5431315e-09	-0.007752594	-2.746582e-08	0.0010652252	3.281129	-0.20225239	9.159494	-1.33253	0	0	2.5622523	0.0	0.8315641	0.0096160555	1530000	11905.895015478134
51	24.223276	3.8914742	33.891148	8.007716	19.455	7.464447	43.0	4.0	150.0	187888.0	0.12044102564102564	17.51465	1.0150801	19.439611	12.959464	12.310706	2.3987694	23.418732	6.41025	1.0172526e-08	-0.006756604	-1.7801921e-09	0.0006537743	3.1779163	-0.19927025	9.981218	-1.2886696	0	0	2.3820322	1.0	0.80264014	0.007204158	1560000	12139.411554574966
52	24.08733	3.9553404	33.3822	9.015327	19.435	7.784329	44.0	4.0	150.0	191775.0	0.12061320754716981	17.427355	1.0215315	18.991426	12.133375	12.521183	2.695945	23.630993	7.0600834	-1.6276042e-08	-0.0072484436	2.4414062e-08	-0.0017054912	3.4394894	-0.23735213	9.881787	-1.3195944	0	0	2.75079	0.0	0.7939586	0.009981154	1590000	12351.131017684937
53	24.127476	4.538273	33.97406	9.892685	18.99	6.9605966	41.0	2.0	150.0	195573.0	0.12072407407407408	17.319147	1.0842465	19.190334	11.594504	12.489627	2.5617611	22.23687	6.2641516	-3.5603842e-09	-0.007980728	-1.8310548e-08	-0.0023352965	4.0024104	-0.26115155	9.157871	-1.108263	0	0	2.4885578	0.0	0.78851	0.009486958	1620000	12568.706030845642
54	24.513203	3.9651136	37.35842	14.261247	19.26	7.511484	51.0	5.0	150.0	199425.0	0.12086363636363637	17.39621	1.0273192	19.454811	11.750083	11.9076395	2.419964	21.670002	5.6005754	2.0345052e-09	-0.007156611	2.0345052e-09	0.0014190512	3.332275	-0.2511294	9.142248	-1.1874857	0	0	2.6332037	0.0	0.75866073	0.009755972	1650000	12767.141095638275
55	24.10561	4.260332	33.38076	6.8948708	19.55	7.465755	45.0	0.0	150.0	203335.0	0.1210327380952381	17.323284	1.0471087	19.473219	12.484409	12.432252	2.5600016	22.306046	6.7907944	4.0690105e-09	-0.008273982	-8.138021e-09	-0.00012020468	3.651878	-0.2735076	9.6458	-1.3434029	0	0	2.472931	0.0	0.73938453	0.009975878	1680000	12977.539009332657
56	24.318653	4.350643	36.30358	6.2913747	19.665	7.809147	43.0	4.0	150.0	207268.0	0.1212093567251462	17.293146	1.036367	19.48	12.06654	12.447242	2.6797392	23.281296	6.085365	4.0690105e-09	-0.007977222	1.6276042e-08	0.0013980509	3.540153	-0.31067848	9.946587	-1.2531271	0	0	2.4198363	0.0	0.7371119	0.009781873	1710000	13195.321726560593
57	24.128399	4.3702574	34.974308	9.612511	19.51	7.3116274	48.0	3.0	150.0	211170.0	0.12136206896551724	17.310625	1.1092634	19.191576	11.280861	12.256636	2.615546	23.422836	6.3106127	2.0345052e-09	-0.0076326993	1.8310548e-08	0.0021489216	3.761806	-0.29443622	9.001122	-1.2165799	0	0	2.496501	0.0	0.7324616	0.009955949	1740000	13410.052235603333
58	24.280205	3.887849	33.886395	13.364535	19.19	7.105202	45.0	5.0	150.0	215008.0	0.12147344632768362	17.322134	1.1111188	19.538357	10.589647	12.187462	2.5929961	22.684465	5.6321936	-4.0690105e-09	-0.006690499	1.6276042e-08	-0.0011278015	3.4043574	-0.2608881	8.665753	-1.1842594	0	0	2.4129894	1.0	0.72524	0.0064321915	1770000	13642.38471698761
59	24.632563	3.8474703	34.995815	7.739642	20.195	7.4166684	43.0	5.0	150.0	219047.0	0.12169277777777777	17.401442	0.97802943	19.228497	12.48221	12.55446	2.5630124	23.166706	6.5529575	2.0345052e-09	-0.007255838	7.1207684e-09	-0.00017920532	3.0870442	-0.27599907	9.421144	-1.2580557	0	0	2.2268746	1.0	0.71680045	0.006466688	1800000	13873.895210981369
60	24.743853	4.559494	35.766293	10.256159	19.335	7.582399	40.0	3.0	150.0	222914.0	0.12181092896174864	17.397167	1.0702001	19.369486	11.891554	12.571868	2.487888	23.223215	6.5226665	-6.1035155e-09	-0.0070125815	1.6276042e-08	-0.004289305	3.8400774	-0.3971181	9.157384	-1.3195992	0	0	2.5273702	0.0	0.7036052	0.009943398	1830000	14103.375353097916
61	24.798674	4.5241585	34.32501	10.571181	19.835	7.4885097	44.0	4.0	150.0	226881.0	0.12197903225806452	17.469707	1.2472776	19.698334	10.863796	12.368406	2.5370004	23.931692	6.2886	-9.155274e-09	-0.005792217	-3.2552084e-08	0.0011807455	3.8739069	-0.38297462	10.970321	-1.3695107	0	0	2.6915395	1.0	0.6983328	0.007127464	1860000	14346.805229187012
62	24.696548	4.122841	36.00452	6.0513883	19.72	7.7699165	49.0	4.0	150.0	230825.0	0.12212962962962963	17.58075	1.2125721	19.8146	10.568315	12.700194	2.6229656	24.717758	6.006778	3.2552084e-08	-0.008311042	-1.6276042e-08	1.7647299e-05	3.6800067	-0.37868905	11.221993	-1.5135765	0	0	2.314547	0.0	0.6830734	0.009653389	1890000	14581.429954528809
63	24.361528	4.5436034	35.61112	7.7135005	19.45	8.006716	46.0	5.0	150.0	234715.0	0.12224739583333333	17.531637	1.0646569	19.429514	11.624533	12.576436	2.7257416	22.604795	6.4059615	1.4241537e-08	-0.006304991	1.0172526e-08	-0.0019724143	3.996802	-0.41132498	10.960557	-1.726182	0	0	2.621329	1.0	0.68100655	0.0063636056	1920000	14805.957309246063
64	24.611488	4.085766	34.830048	6.909758	19.285	7.93119	40.0	3.0	150.0	238572.0	0.12234461538461538	17.547434	1.198973	19.854269	11.556157	12.581802	2.7812665	23.712759	6.753978	1.8310548e-08	-0.008314297	4.0690105e-09	0.00032634073	3.4595542	-0.4070351	10.901022	-1.8215094	0	0	2.3221343	0.0	0.6626599	0.009740181	1950000	15034.205760478973
65	25.011639	4.397165	34.89512	12.521602	18.465	7.2352457	46.0	4.0	150.0	242265.0	0.12235606060606061	17.482578	1.131214	20.070572	10.14259	12.523547	2.6279945	22.97464	5.9603224	5.086263e-10	-0.00605662	-2.8483074e-08	1.2654623e-06	4.0253997	-0.40154338	9.091282	-1.552661	0	0	2.761174	1.0	0.65565264	0.006787318	1980000	15270.6616294384
66	24.929033	3.894438	33.495808	13.42386	18.605	6.6730037	35.0	3.0	150.0	245986.0	0.12238109452736319	17.594408	1.1576735	19.889715	11.539891	12.0176	2.3751893	22.416285	5.8396573	-8.138021e-09	-0.007939597	-6.1035155e-09	0.0013512003	3.4785516	-0.36146045	8.357982	-1.267179	0	0	2.4351609	0.0	0.637527	0.0098209465	2010000	15502.298662662506
67	24.613192	4.665085	36.429462	4.338482	19.87	7.2830696	42.0	3.0	150.0	249960.0	0.12252941176470589	17.688728	1.0701207	19.801205	12.439278	12.188112	2.5495844	23.483324	6.5885606	0.0	-0.007854285	2.4414062e-08	0.0023565756	4.2974825	-0.5433471	9.9348	-1.3898258	0	0	2.531708	0.0	0.62698185	0.009971211	2040000	15737.476953029633
