CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
1	83	126000	12.564205	1.0	300.0	0.0004728066	1.5247223	0.011136526	0.2607376	0.31698635	-1.5319006	0.00015293025	-1.5319046	3.986237e-06	17.449308	300.0	0.0	6271.047918319702
1	84	127500	14.682449	0.0	300.0	0.00047318864	1.5147989	0.016022539	0.2734292	0.31698635	-1.5212421	0.0005961133	-1.5212647	2.2403252e-05	3.4148521	300.0	16.0	6337.981688261032
1	85	129000	5.196891	19.6	300.0	0.0004513284	1.5213314	0.018668232	0.3140501	0.31698635	-1.528034	0.0039119334	-1.5281785	0.00014437198	16.720486	300.0	0.0	6403.900636434555
1	86	130500	16.44496	0.0	300.0	0.0004024359	1.5175071	0.018143483	0.35563803	0.31698635	-1.5230547	0.025270568	-1.5241103	0.0010556648	14.193257	300.0	0.0	6473.001907110214
1	87	132000	15.935509	0.0	300.0	0.0003436637	1.5136095	0.014728022	0.3342499	0.31698635	-1.5198834	0.034643527	-1.5197502	-0.00013314497	22.075932	300.0	0.0	6540.68781042099
1	88	133500	20.964367	0.0	300.0	0.00038022446	1.5106612	0.009746191	0.27941298	0.31698635	-1.5173328	0.010520668	-1.5167758	-0.0005569756	10.048761	300.0	0.0	6610.484356880188
1	89	135000	10.04876	0.0	300.0	0.00034273858	1.5177994	0.009231264	0.25038666	0.31698635	-1.5241672	2.6786047e-05	-1.5241665	-8.090369e-07	17.23766	300.0	0.0	6676.182250738144
1	90	136500	17.361086	0.0	300.0	0.00042204652	1.5079746	0.008944523	0.2382876	0.31698635	-1.5143896	2.0610772e-05	-1.5143887	-9.722215e-07	16.171017	300.0	0.0	6743.151662111282
1	91	138000	16.144361	0.0	300.0	0.0003425186	1.5005206	0.011536347	0.2270044	0.31698635	-1.506851	2.6815076e-05	-1.50685	-1.1268642e-06	14.949445	300.0	0.0	6808.808310508728
1	92	139500	9.98084	0.0	300.0	0.00035697082	1.4911473	0.011996135	0.20123272	0.31698635	-1.4974321	2.0243495e-05	-1.4974304	-1.7514184e-06	13.266599	300.0	0.0	6879.30882692337
1	93	141000	12.990596	0.0	300.0	0.00029740224	1.4864271	0.009090645	0.18878186	0.31698635	-1.4927529	1.7949746e-05	-1.492751	-1.8609492e-06	16.357523	300.0	0.0	6949.560585975647
1	94	142500	16.55635	0.0	300.0	0.0003222984	1.4798338	0.007986393	0.18771484	0.31698635	-1.4859654	2.1573092e-05	-1.4859633	-2.045626e-06	6.7929544	300.0	0.0	7017.612522602081
1	95	144000	6.793128	0.0	300.0	0.00026376898	1.4828821	0.007088938	0.16292168	0.31698635	-1.4887451	2.1751632e-05	-1.4887425	-2.5665495e-06	8.968526	300.0	0.0	7085.084502220154
1	96	145500	13.3372345	0.0	300.0	0.00027254206	1.4773779	0.005328901	0.16481505	0.31698635	-1.4831678	2.2270231e-05	-1.483165	-2.5934744e-06	18.686657	300.0	0.0	7153.358036518097
1	97	147000	18.96658	0.0	300.0	0.00028565692	1.475574	0.0055587175	0.14917192	0.31698635	-1.4814157	1.9413066e-05	-1.4814131	-2.5543197e-06	21.24347	300.0	0.0	7225.987814426422
1	98	148500	21.24347	0.0	300.0	0.00025082822	1.4656069	0.0049581975	0.12473983	0.31698635	-1.471073	1.610383e-05	-1.4710703	-2.592334e-06	17.529049	300.0	0.0	7298.745935201645
1	99	150000	17.366566	0.0	300.0	0.00032332135	1.4661163	0.004801054	0.083747074	0.31698635	-1.4714345	1.1679238e-05	-1.4714319	-2.5095403e-06	19.588905	300.0	0.0	7370.012716770172
1	100	151500	16.154385	0.0	300.0	0.0002633733	1.4622227	0.0033628694	0.065671824	0.31698635	-1.4670627	9.647535e-06	-1.4670604	-2.2813533e-06	20.953876	300.0	0.0	7438.692615509033
1	101	153000	20.048012	0.0	300.0	0.00030360578	1.4572071	0.0039075343	0.06434404	0.31698635	-1.462353	7.6141587e-06	-1.4623511	-1.8406179e-06	18.525928	300.0	0.0	7512.0969581604
1	102	154500	17.828753	0.0	300.0	0.0002554586	1.4489366	0.0024127802	0.047842864	0.31698635	-1.4543601	6.0296484e-06	-1.4543587	-1.5452599e-06	13.234137	300.0	61.0	7578.195769786835
1	103	156000	13.879187	61.0	300.0	0.0002072844	1.4444149	0.012649716	0.06179345	0.31698635	-1.4500337	7.3237743e-06	-1.450032	-1.7786119e-06	17.397516	300.0	0.0	7643.094610214233
1	104	157500	17.884766	0.0	300.0	0.00022046024	1.455847	0.0113761695	0.07660648	0.31698635	-1.4614981	5.9677122e-06	-1.4614967	-1.3831789e-06	18.749846	300.0	0.0	7713.6761775016785
1	105	159000	19.027943	0.0	300.0	0.0002362858	1.468795	0.011791629	0.0956211	0.31698635	-1.4743866	7.4519867e-06	-1.474385	-1.5816539e-06	19.5932	300.0	19.0	7783.401720046997
1	106	160500	18.044985	7.6	300.0	0.00026575112	1.4810435	0.012880233	0.10763694	0.31698635	-1.4863276	8.426599e-06	-1.486326	-1.6690159e-06	19.747623	300.0	0.0	7853.212469339371
1	107	162000	19.25524	0.0	300.0	0.00023816375	1.4873464	0.01233733	0.11652565	0.31698635	-1.4927284	8.703161e-06	-1.4927268	-1.6186793e-06	23.719152	300.0	0.0	7923.210238695145
1	108	163500	23.719154	0.0	300.0	0.00020317757	1.4962407	0.012316173	0.12909977	0.31698635	-1.5014333	1.0272323e-05	-1.5014313	-1.7805646e-06	18.375217	300.0	0.0	7991.1665987968445
1	109	165000	18.37522	0.0	300.0	0.00019220465	1.4985113	0.010803217	0.14732888	0.31698635	-1.5030867	1.1215725e-05	-1.5030849	-1.7153152e-06	19.284819	300.0	0.0	8059.49107336998
1	110	166500	21.402838	2.6	300.0	0.0002471202	1.5013397	0.012218031	0.15289135	0.31698635	-1.5059775	1.3955591e-05	-1.5059756	-1.9907643e-06	18.88772	300.0	0.0	8130.507856369019
1	111	168000	18.887718	0.0	300.0	0.00019615932	1.499168	0.012092694	0.16298881	0.31698635	-1.5038296	1.3743053e-05	-1.5038276	-1.8851407e-06	20.203468	300.0	0.0	8202.915198087692
1	112	169500	20.533464	0.0	300.0	0.00016305975	1.5030572	0.012398274	0.16786428	0.31698635	-1.5076715	1.2988452e-05	-1.5076699	-1.6503127e-06	22.006046	300.0	0.0	8271.175178527832
1	113	171000	21.98265	0.0	300.0	0.00018812554	1.4997073	0.012177488	0.17653704	0.31698635	-1.5038551	1.5149225e-05	-1.5038533	-1.8091537e-06	18.954435	300.0	0.0	8341.051815986633
1	114	172500	19.035389	0.0	300.0	0.00014467136	1.4969366	0.0113883205	0.17896809	0.31698635	-1.501019	1.6342903e-05	-1.5010171	-1.8694318e-06	24.516674	300.0	0.0	8411.080373764038
1	115	174000	22.647541	0.0	300.0	0.00014689047	1.4996483	0.012212746	0.17348579	0.31698635	-1.5034628	1.6749775e-05	-1.5034608	-2.038774e-06	21.6888	300.0	0.0	8477.6307990551
1	116	175500	22.017054	0.0	300.0	0.0001714631	1.4872607	0.008428917	0.14102425	0.31698635	-1.4909188	1.37170655e-05	-1.4909164	-2.2515053e-06	23.16946	300.0	0.0	8549.752905845642
1	117	177000	22.91218	0.0	300.0	0.00012926248	1.4858853	0.0052949744	0.10677263	0.31698635	-1.4893304	9.432989e-06	-1.4893286	-1.866055e-06	18.553934	300.0	0.0	8620.350041627884
1	118	178500	18.70603	0.0	300.0	0.00015455991	1.482968	0.0051794625	0.09379791	0.31698635	-1.4861969	9.925502e-06	-1.4861948	-2.0874866e-06	17.702757	300.0	0.0	8687.712431192398
1	119	180000	17.867653	0.0	300.0	0.0001278168	1.4757332	0.0043805805	0.08539029	0.31698635	-1.4789093	1.0512265e-05	-1.478907	-2.2764252e-06	21.047832	300.0	0.0	8757.815680265427
1	120	181500	21.609083	0.0	300.0	0.00013520928	1.4739188	0.0036615194	0.069898956	0.31698635	-1.4771769	9.758309e-06	-1.4771745	-2.306871e-06	21.571106	300.0	0.0	8831.993948459625
1	121	183000	21.571106	0.0	300.0	0.00012313398	1.4697576	0.003341653	0.06551718	0.31698635	-1.4729282	9.124291e-06	-1.472926	-2.1904102e-06	21.913094	300.0	0.0	8901.17621088028
1	122	184500	21.913095	0.0	300.0	0.00013088796	1.4688903	0.003201181	0.059646074	0.31698635	-1.4719166	1.0563577e-05	-1.4719138	-2.5865781e-06	22.318981	300.0	3.0	8975.281246423721
1	123	186000	22.318983	3.0	300.0	0.0001233994	1.4704788	0.0029639173	0.04652125	0.31698635	-1.4737748	9.045135e-06	-1.4737723	-2.375532e-06	24.755337	300.0	0.0	9046.809973716736
1	124	187500	23.309666	0.0	300.0	0.00014126935	1.4733403	0.0035580394	0.042113796	0.31698635	-1.4767246	8.630572e-06	-1.4767221	-2.2993675e-06	22.807098	300.0	0.0	9123.605453014374
1	125	189000	22.807098	0.0	300.0	0.00013860168	1.4760051	0.00298487	0.038434565	0.31698635	-1.4791749	9.6693175e-06	-1.4791721	-2.5871304e-06	20.650002	300.0	0.0	9199.722822904587
1	126	190500	21.345753	0.0	300.0	0.00012940174	1.470435	0.0037567755	0.028139329	0.31698635	-1.4736338	8.58915e-06	-1.4736314	-2.4087365e-06	21.652004	300.0	0.0	9271.590662240982
1	127	192000	21.377148	0.0	300.0	0.00011705439	1.4690633	0.002970222	0.02006548	0.31698635	-1.4720823	7.852143e-06	-1.4720801	-2.265925e-06	20.772182	300.0	2.0	9342.437825679779
1	128	193500	19.935162	3.0	300.0	0.00011860867	1.469538	0.0033645886	0.011843986	0.31698635	-1.4725361	7.5007406e-06	-1.4725338	-2.2356767e-06	20.955334	300.0	0.0	9414.577501535416
1	129	195000	20.738361	0.0	300.0	0.00015957598	1.4744017	0.0036344333	0.008491767	0.31698635	-1.4772967	8.036004e-06	-1.4772943	-2.4333342e-06	21.135921	300.0	0.0	9477.692372322083
1	130	196500	20.06024	0.0	300.0	0.00012710286	1.469919	0.0037074196	0.006825153	0.31698635	-1.4725564	8.50749e-06	-1.4725538	-2.5784232e-06	22.692135	300.0	0.0	9547.827975034714
1	131	198000	22.692135	0.0	300.0	9.978624e-05	1.4669341	0.0034908555	0.0093480805	0.31698635	-1.4698006	7.6017195e-06	-1.4697983	-2.302379e-06	21.211712	300.0	0.0	9618.7164041996
