Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
10	2.7918272	2.536683	8.7699	-2.140263	32.9	22.758078	100.0	0.0	300.0	25204.0	0.07637575757575757	0.92121553	0.63017935	2.489365	-0.87381405	12.788959	5.279705	35.68856	-1.4411656	4.2724608e-08	-0.0114421	0.0	0.0031637005	0.5115708	-0.062806666	67.37466	-17.088264	0	0	79.0	1.8196832	0.0077635846	330000	1474.1604132652283
11	4.1192784	2.2872517	10.875718	-0.31192634	32.47	22.629827	101.0	0.0	300.0	28451.0	0.07903055555555556	1.0484742	0.6406694	2.6424315	-1.2307805	12.62316	4.962582	34.304893	-4.75588	1.2207031e-08	-0.010835398	-3.153483e-08	-0.008460393	0.6353384	-0.19889769	60.923176	-14.906361	0	0	79.0	1.7872951	0.007489184	360000	1613.756621837616
12	5.114814	2.48446	10.579386	-1.3686763	29.94	23.090612	105.0	0.0	300.0	31445.0	0.08062820512820512	1.5109341	0.5358581	3.0071635	-0.33399758	11.528652	4.497497	37.682163	-4.1430016	-4.0690105e-09	0.002178784	-2.4414062e-08	0.002668628	0.6522638	-0.1450122	56.119442	-15.508099	0	0	2.0	1.7573953	0.0058538336	390000	1748.3371224403381
13	4.9258256	2.101878	9.404202	0.20204027	33.77	19.144114	100.0	0.0	300.0	34822.0	0.08290952380952381	1.7765857	0.50645554	3.008906	-0.19905642	10.921615	4.0701814	40.45641	-5.93911	-1.7293294e-08	0.006840601	-4.0690104e-08	0.004268978	0.51213485	-0.08843428	51.13378	-14.015789	0	0	3.0	1.756679	0.009264228	420000	1878.3239934444427
14	3.6447701	2.2113357	9.542175	-0.9003443	32.52	18.912153	88.0	0.0	300.0	38074.0	0.08460888888888889	1.6646829	0.53745526	2.882039	-0.0668172	12.017999	4.1252537	35.00944	-2.9589906	1.0172526e-08	-0.0045823324	0.0	-0.006926786	0.6027995	-0.17473432	43.15222	-12.336107	0	0	1.0	1.7552693	0.009820994	450000	2002.7868385314941
15	5.068364	1.9773002	10.138185	-0.4074114	32.67	18.616152	100.0	0.0	300.0	41341.0	0.08612708333333334	1.4546953	0.61024135	2.7775128	-0.55203927	12.04785	4.229208	35.726734	0.7106986	-3.0517577e-09	0.0006017608	6.510417e-08	-0.0106882565	0.5254611	-0.12992236	44.654373	-13.609907	0	0	1.0	1.7547215	0.014591975	480000	2135.384943008423
16	6.2265625	2.0520098	10.795955	-0.24767041	27.54	21.854254	113.0	0.0	300.0	44095.0	0.08646078431372549	1.80465	0.48953778	2.882433	-0.6135873	12.057344	4.086126	37.822536	2.1535296	-1.6276042e-08	-0.0039200378	-1.0579427e-07	-0.005563005	0.523253	-0.15626493	58.25802	-17.738705	0	0	3.0	1.7542741	0.0017881872	510000	2281.51757979393
17	6.247265	2.2259026	11.940867	0.0036035837	27.72	22.814066	109.0	0.0	300.0	46867.0	0.08679074074074074	2.0413675	0.51227957	3.2774184	-0.15659446	10.541559	4.4292555	42.938995	-0.34496585	1.8310548e-08	-0.0019418731	1.6276042e-08	-0.001364624	0.43401846	-0.08189756	59.80188	-20.55737	0	0	1.0	1.7533088	0.00096773275	540000	2419.8423714637756
18	6.8183293	1.9374249	11.141107	0.8787239	28.74	18.973467	91.0	0.0	300.0	49741.0	0.08726491228070175	2.1893365	0.5131493	3.475176	-0.50191516	9.951673	4.1939464	39.584305	-0.32346907	1.8310548e-08	-0.0017875691	3.6621095e-08	-0.0024619221	0.42299855	-0.058561265	47.81724	-15.584721	0	0	1.0	1.7525915	0.00067693094	570000	2561.1186759471893
19	6.777962	1.9596446	12.436541	0.32208365	23.22	18.933346	76.0	0.0	300.0	52063.0	0.08677166666666666	2.3292565	0.50329614	3.4296944	-0.27537864	10.197512	4.15777	33.115746	0.44335592	0.0	-0.0038642741	-3.2552084e-08	-0.0025388834	0.37393007	-0.048079193	40.118908	-12.794483	0	0	1.0	1.751785	0.0031272855	600000	2684.4155492782593
20	6.883336	2.1670034	11.72069	2.8243852	23.86	18.376627	83.0	0.0	300.0	54449.0	0.08642698412698413	2.3303444	0.5140826	3.6652756	0.22144046	8.835283	3.9117386	28.56355	-1.4245963	-2.0345052e-09	-0.0015138265	-4.8828124e-08	-0.0018536601	0.4698933	-0.07623497	35.32492	-10.290049	0	0	1.0	1.7507861	0.0018974327	630000	2828.880436897278
21	7.4048905	2.1216006	13.885294	1.8439245	26.87	20.199333	113.0	0.0	300.0	57136.0	0.08656969696969696	2.4482162	0.5468294	3.7651575	-0.34501728	9.144109	3.8333113	31.253864	-1.2231834	-4.0690105e-09	-0.0027496777	0.0	0.0011072672	0.45567125	-0.06407735	49.244957	-15.663097	0	0	1.0	1.7496071	0.004903224	660000	2962.062028646469
22	7.4109645	2.3408008	11.743709	-1.1211095	29.07	18.586693	81.0	0.0	300.0	60043.0	0.08701884057971014	2.468685	0.5696188	3.766683	0.1200895	9.95282	4.132902	36.675888	0.9515397	-6.1035155e-09	-2.742564e-05	0.0	0.00018732097	0.43986952	-0.07033867	45.721104	-16.92383	0	0	1.0	1.7483441	0.0040120007	690000	3106.700073003769
23	7.528318	1.899789	12.896955	0.1432819	26.61	20.53577	158.0	0.0	300.0	62704.0	0.08708888888888888	2.5504415	0.5627274	3.7957559	0.063910656	10.068298	3.9087973	32.580956	-1.3244541	-1.0172526e-08	-0.0017368378	-6.103516e-08	0.0021204916	0.39439413	-0.06526318	43.50407	-16.858334	0	0	1.0	1.7471102	0.0045655575	720000	3224.3802995681763
24	7.5819397	2.1942651	12.930494	0.245442	25.7	16.395426	74.0	0.0	300.0	65274.0	0.087032	2.5800214	0.5365322	3.9612844	0.45529652	9.96048	4.0620646	38.266464	-0.17938568	-8.138021e-09	-0.0016937174	0.0	-0.0010007812	0.41401803	-0.07300377	38.944557	-13.093605	0	0	1.0	1.7459674	0.0011882553	750000	3366.950703859329
25	7.872151	2.008818	12.769648	3.349088	24.36	16.927208	74.0	0.0	300.0	67710.0	0.08680769230769231	2.6524224	0.55434537	3.8541358	0.39227763	9.465588	3.7157454	34.695496	-1.1228278	-6.1035155e-09	-0.0020070008	-5.2897136e-08	0.0021274597	0.4196247	-0.06751436	36.284447	-13.044113	0	0	1.0	1.74491	0.0015019766	780000	3498.345039129257
26	7.9704175	1.9354028	13.393512	1.8872942	24.85	17.674488	79.0	0.0	300.0	70195.0	0.0866604938271605	2.6900737	0.5339219	3.7787654	0.075789556	8.966179	3.804308	30.25841	0.45601946	1.6276042e-08	-0.0023373393	4.0690104e-08	-0.0016962403	0.37190124	-0.057474583	38.079308	-13.04442	0	0	1.0	1.7438893	0.0011557379	810000	3644.7539296150208
27	8.1068535	2.2486296	16.107576	1.0266829	26.41	19.1045	98.0	0.0	300.0	72836.0	0.0867095238095238	2.6926172	0.5586556	3.9739258	-0.1996584	9.192536	3.9896028	37.15776	0.5318081	-8.138021e-09	-0.0019098206	5.086263e-09	-0.000541245	0.43293223	-0.078753054	46.929226	-18.290955	0	0	1.0	1.7429848	0.0005387901	840000	3784.3779685497284
28	8.754195	1.6972386	13.660437	4.6810484	24.14	17.666363	87.0	0.0	300.0	75250.0	0.08649425287356322	2.8520963	0.56009775	4.1862297	-0.2782357	9.567664	3.927381	39.212948	0.762468	2.0345052e-09	-0.0016089914	-1.6276042e-08	-0.0008407715	0.40592307	-0.075136065	35.74431	-12.8144455	0	0	1.0	1.742083	0.00043298097	870000	3910.2585272789
29	8.72568	2.0273201	13.262309	3.2512996	24.1	16.87987	78.0	0.0	300.0	77660.0	0.08628888888888889	2.9374678	0.53195345	4.1821656	0.49682227	8.990856	3.6439233	36.7524	-1.4553256	0.0	-0.0018221923	0.0	-0.0010821004	0.42948073	-0.080271125	33.46592	-10.383709	0	0	1.0	1.7411603	0.0005758892	900000	4037.0536031723022
30	8.835342	1.9788183	14.115753	4.492481	22.87	16.034122	77.0	0.0	300.0	79947.0	0.08596451612903226	3.021986	0.49838865	4.2527266	0.5277617	8.965905	3.2441611	28.651876	0.84836715	1.525879e-08	-0.0021340628	-4.0690105e-09	-0.000995581	0.358719	-0.07088828	31.00928	-10.444473	0	0	1.0	1.7401218	0.0012131734	930000	4165.589567661285
31	9.029866	1.9198099	12.715676	1.2099544	24.85	17.992985	92.0	0.0	300.0	82432.0	0.08586666666666666	3.0335748	0.51450694	4.522034	0.519841	8.578206	3.3569999	30.496597	-1.0294735	-2.0345052e-09	-0.008989406	-7.5276695e-08	-0.002311794	0.38817155	-0.078826785	32.629032	-12.315773	0	0	79.0	1.7390425	0.0068369843	960000	4311.210943937302
32	9.94335	1.8284683	14.200667	5.1663013	23.13	15.129874	67.0	0.0	300.0	84745.0	0.0856010101010101	3.0639386	0.52645785	4.2988076	0.2795038	8.60289	3.655108	32.701965	-0.8760709	2.0345052e-09	-0.008186825	-1.0172526e-08	-0.0021947976	0.4282924	-0.1139217	26.85751	-8.707075	0	0	79.0	1.7011058	0.0063726394	990000	4467.5644562244415
33	10.674738	1.6145974	14.715623	5.6427236	24.23	15.56204	69.0	0.0	300.0	87168.0	0.08545882352941177	3.3383307	0.47884786	4.5824237	0.827999	8.341749	3.069025	27.880041	0.77923954	-9.155274e-09	-0.0075588855	-4.0690105e-09	-0.0027080893	0.4116731	-0.09996796	31.575	-9.276575	0	0	79.0	1.6683834	0.006016422	1020000	4593.404755115509
34	11.020171	1.9479251	16.88167	3.3782425	23.15	16.492043	91.0	0.0	300.0	89483.0	0.08522190476190476	3.5768473	0.4706512	4.6107044	0.48553184	8.459861	3.1967402	27.432095	-0.04789096	1.0172526e-09	-0.0064626187	0.0	-0.00090229494	0.382956	-0.07533437	27.348307	-9.920353	0	0	79.0	1.6331689	0.005123426	1050000	4739.273036003113
35	11.346399	1.4978676	15.466236	7.004357	23.02	13.61762	68.0	0.0	300.0	91785.0	0.08498611111111111	3.6857274	0.49998483	4.761654	1.2887505	8.598521	3.5959392	33.818428	-0.8108329	-9.155274e-09	-0.006347359	2.0345052e-08	-0.0006934204	0.28875923	-0.057417125	26.333538	-9.298977	0	0	79.0	1.6091905	0.00503637	1080000	4875.926270246506
36	11.672735	1.605188	17.20029	5.4764323	23.81	15.963516	96.0	0.0	300.0	94166.0	0.08483423423423424	3.8626807	0.42673895	4.8881426	1.732441	8.064464	3.0502508	27.24223	0.48457265	2.0345052e-08	0.022130499	-1.2207031e-08	0.0034432332	0.2881332	-0.04050082	24.483017	-7.5054855	0	0	3.0	1.5764972	0.03463475	1110000	5016.721098184586
37	11.866914	1.7911923	16.611332	4.049045	21.1	13.140396	56.0	0.0	300.0	96276.0	0.08445263157894736	3.9228714	0.47398502	4.9439044	1.4326942	8.395646	3.5222535	29.026217	0.4780488	1.1189779e-08	0.0059088063	-2.0345052e-08	-0.006536458	0.36058405	-0.06694943	21.951185	-6.6585617	0	0	1.0	1.57513	0.014573744	1140000	5169.216346502304
38	11.935941	1.6139228	15.917479	6.9340496	19.12	12.523003	54.0	0.0	300.0	98188.0	0.08392136752136752	4.0523977	0.47499287	5.101957	1.0811522	7.6624355	2.9812484	25.715233	-0.66474354	1.6276042e-08	-0.00095523737	2.8483074e-08	0.000378479	0.3076235	-0.047922343	19.74197	-6.1001225	0	0	1.0	1.5743936	0.0015468895	1170000	5285.504581689835
39	12.2048435	1.8125577	16.351696	7.0962596	22.36	15.984693	96.0	0.0	300.0	100424.0	0.08368666666666667	4.110541	0.45475835	5.032152	1.5101736	7.4824147	3.098649	26.516468	-0.78258234	8.138021e-09	-0.00072278647	1.6276042e-08	0.0028207682	0.32353124	-0.055160046	23.391663	-7.3005104	0	0	1.0	1.573731	0.0047685336	1200000	5421.274212360382
40	12.180062	2.1193929	19.080894	-0.6911013	22.84	14.348324	59.0	0.0	300.0	102708.0	0.08350243902439024	4.207732	0.46022564	5.3873396	1.6770303	7.9399257	3.504627	33.917706	-0.6003993	1.0172526e-08	0.0030926736	-1.6276042e-08	-0.002570695	0.35280493	-0.087569684	21.73554	-8.1468115	0	0	1.0	1.573179	0.010382477	1230000	5549.9683492183685
41	11.781193	1.8120066	15.926237	6.8831577	25.88	15.878464	65.0	0.0	300.0	105296.0	0.08356825396825397	4.176881	0.50486	5.3651276	1.1672437	8.110873	3.3879604	28.17328	-1.5459499	5.086263e-09	-0.0010305623	2.0853678e-08	-0.0012925781	0.3664798	-0.05342877	30.0556	-10.570732	0	0	1.0	1.572692	0.0012008478	1260000	5691.311997413635
42	12.0717945	1.599156	14.999455	6.594413	24.25	13.30592	62.0	0.0	300.0	107721.0	0.0835046511627907	4.159673	0.5012612	5.5477595	1.2767434	9.02038	3.5969079	32.83801	-1.0188711	8.90096e-09	-0.0011530136	-1.6276042e-08	-0.00052029215	0.29584602	-0.050896153	27.123749	-9.767012	0	0	1.0	1.5721929	0.00055644126	1290000	5819.361981630325
43	12.287215	1.8259417	16.707659	4.8331385	20.93	12.140226	53.0	0.0	300.0	109814.0	0.08319242424242425	4.1763916	0.4947353	5.3943276	1.3296099	8.621088	3.0314527	25.663988	-1.0294831	-7.1207684e-09	-0.0010312205	-3.3569336e-08	-0.0010240835	0.3933063	-0.07255855	21.106031	-7.3598795	0	0	1.0	1.5716077	0.00784981	1320000	5961.568407297134
44	12.809117	1.6830981	16.641685	5.8310027	22.14	14.320629	58.0	0.0	300.0	112028.0	0.0829837037037037	4.2516475	0.46093622	5.379732	1.5374461	7.8263507	2.770936	27.465908	-1.9177473	-1.7293294e-08	-0.0012416157	-6.713867e-08	0.0017459859	0.31481066	-0.059137076	22.535507	-6.8494883	0	0	1.0	1.5710578	0.0010152117	1350000	6088.309650182724
45	12.277033	2.172331	17.273376	1.2509551	22.27	15.549184	63.0	0.0	300.0	114255.0	0.08279347826086957	4.313861	0.5513424	5.4836216	1.502133	7.7765236	3.0400467	23.148876	-0.63177323	4.0690105e-09	-0.00082152506	1.6276042e-08	-0.0007989868	0.37624264	-0.072526485	24.029972	-9.090245	0	0	1.0	1.570481	0.0006816678	1380000	6221.56156206131
46	12.589222	1.7922798	16.277575	5.63929	21.28	13.160608	53.0	0.0	300.0	116383.0	0.08254113475177305	4.31019	0.5180765	5.6130886	0.37942412	8.225032	3.1703522	31.656908	0.64503014	-1.6276042e-08	-0.00063134154	-4.8828124e-08	0.0017483073	0.34487635	-0.068282306	19.654518	-6.7137794	0	0	1.0	1.569873	0.0013767594	1410000	6354.376888751984
47	12.699394	1.8008296	17.990335	7.5418286	21.18	15.421659	114.0	0.0	300.0	118501.0	0.08229236111111111	4.303744	0.5028421	5.71567	0.65619415	7.8093686	3.0842829	28.05648	-0.68846494	1.0172526e-08	-0.00045601706	3.7638348e-08	-0.00062365015	0.31113648	-0.05600816	23.311728	-7.764659	0	0	1.0	1.569268	0.0005165155	1440000	6487.0310270786285
48	12.67995	1.7664471	18.637217	8.37505	20.69	15.102116	65.0	0.0	300.0	120570.0	0.08202040816326531	4.3268685	0.48104912	5.4820685	1.3948215	7.560246	3.3166094	27.12289	-0.8164083	-1.5258789e-09	-0.00054192456	-2.2379558e-08	0.00010275269	0.29455847	-0.0475301	21.866112	-6.9689016	0	0	1.0	1.5688047	0.0004823478	1470000	6615.912637472153
49	12.613899	2.032966	16.761292	2.9379804	22.65	15.175885	73.0	0.0	300.0	122835.0	0.08189	4.3067365	0.48910448	5.576147	1.75529	7.7234855	3.4187975	29.475292	-0.3882178	-1.6276042e-08	-0.00051845296	-7.1207684e-09	-0.0015385895	0.39290527	-0.07260746	23.8399	-7.8896093	0	0	1.0	1.5684676	0.0022880365	1500000	6749.880065202713
50	13.092703	1.8370533	16.829433	8.581093	23.07	14.390451	65.0	0.0	300.0	125142.0	0.0817921568627451	4.3713365	0.46550855	5.5402594	1.40061	8.013738	3.4236996	32.623154	-0.20569049	-4.0690105e-09	-0.00030166015	-1.6276042e-08	0.0038255178	0.34213835	-0.06765717	21.40435	-7.236183	0	0	1.0	1.5681725	0.0035556066	1530000	6873.586464166641
51	12.807174	1.5599788	16.98608	10.0231	20.59	11.225058	53.0	0.0	300.0	127201.0	0.08153910256410256	4.4365177	0.49295458	5.4640284	1.4770542	7.9358425	3.355809	28.404202	-1.4940014	1.0172526e-08	-0.00039715983	5.6966147e-08	0.0003621216	0.30205792	-0.051905453	19.1268	-6.653366	0	0	1.0	1.5678296	0.001864832	1560000	7018.1421687603
52	13.121059	1.4015605	16.32728	9.021384	23.0	13.73754	63.0	0.0	300.0	129501.0	0.08144716981132076	4.434694	0.44858128	5.63068	2.2489893	7.962083	2.7642398	25.580118	-0.8445797	-4.0690105e-09	-0.00021705119	1.6276042e-08	0.0015302388	0.23825584	-0.03874944	20.276426	-6.517869	0	0	1.0	1.5673566	0.0018825342	1590000	7140.515342950821
53	12.646374	1.7804537	17.42014	7.5676813	22.24	13.654391	70.0	0.0	300.0	131725.0	0.08131172839506173	4.462873	0.43558124	5.541655	2.0491407	7.8829823	2.9605012	26.947609	0.2511457	-5.086263e-09	-0.000697583	1.6276042e-08	0.000731779	0.30276427	-0.06577493	20.055193	-7.0899467	0	0	1.0	1.5669463	0.0022758064	1620000	7285.666057109833
54	12.746943	1.5809878	16.841871	9.664405	20.62	11.699385	67.0	0.0	300.0	133787.0	0.08108303030303031	4.365695	0.45668092	5.4430885	1.3453757	7.765055	3.0556722	29.248835	-2.1075206	0.0	-0.0012488973	-1.8819174e-08	-0.0021627233	0.27615663	-0.04506591	19.167036	-6.6026545	0	0	1.0	1.5665507	0.0025058084	1650000	7409.128190994263
55	12.929709	1.5228043	16.96776	9.09511	20.9	12.071868	55.0	0.0	300.0	135877.0	0.08087916666666667	4.365964	0.42714643	5.5800457	2.122611	7.7678394	2.8777275	25.098291	0.083846405	0.0	-0.0011457886	-4.8828124e-08	-0.0019159343	0.28684866	-0.058312237	17.912874	-6.440881	0	0	1.0	1.5660875	0.003947131	1680000	7544.5030879974365
56	13.116351	1.5826311	18.242939	8.849576	18.94	12.6363125	51.0	0.0	300.0	137771.0	0.08056783625730994	4.4097276	0.44907707	5.5194707	1.7992973	7.169997	2.7588334	25.18777	-0.71984434	-5.086263e-09	-0.00070247817	-4.4759116e-08	-0.0015311097	0.31387228	-0.06832008	16.670977	-5.7206955	0	0	1.0	1.5655398	0.003032616	1710000	7681.2560822963715
57	13.317562	1.634852	18.303392	10.462666	22.81	12.12163	48.0	0.0	300.0	140052.0	0.0804896551724138	4.5282145	0.45476282	5.7803497	1.4332957	7.176579	3.0047536	27.606009	-1.0304339	1.6276042e-08	-0.000514681	-2.8483074e-08	0.0011214071	0.30581015	-0.061692446	21.188284	-6.849452	0	0	1.0	1.5650558	0.0007685575	1740000	7816.406081199646
58	13.072091	1.6903472	17.336851	4.3008747	20.73	14.355385	73.0	0.0	300.0	142125.0	0.08029661016949152	4.51875	0.4465271	5.729001	2.2612474	7.827274	3.080367	28.745596	-0.3007144	4.0690105e-09	-0.000596814	-9.155274e-09	-0.0010883575	0.3333418	-0.077864975	20.83075	-7.149255	0	0	1.0	1.5646036	0.0008340561	1770000	7947.9237406253815
59	13.256279	1.3688709	17.35519	9.941051	21.69	13.872775	63.0	0.0	300.0	144294.0	0.08016333333333334	4.50436	0.42536134	5.722636	2.0240543	7.2802944	3.10675	26.623863	-1.3777269	1.2207031e-08	-0.0010303416	5.7029723e-08	0.0006715738	0.25962234	-0.04238428	20.303438	-6.835928	0	0	1.0	1.5641586	0.0021456261	1800000	8085.153956890106
60	13.2283745	1.6764878	18.464079	8.242031	21.36	14.403138	61.0	0.0	300.0	146430.0	0.08001639344262296	4.4793205	0.46806255	5.640118	1.4392489	7.5024147	3.0988414	28.780134	-0.055820733	-1.0172526e-09	-0.00046738586	-1.2207031e-08	-0.00038281252	0.30516958	-0.057085305	21.601074	-7.812258	0	0	1.0	1.5636837	0.00043553874	1830000	8223.577677249908
61	13.197806	1.301224	18.605892	10.799371	22.96	15.232149	75.0	0.0	300.0	148726.0	0.07996021505376344	4.548518	0.44981715	5.823268	1.9635197	7.7857823	3.5004296	30.789255	0.3024329	1.93278e-08	-0.0014217588	0.0	-0.0011077393	0.24214166	-0.049324736	23.431578	-8.079303	0	0	1.0	1.563086	0.002784082	1860000	8340.924596786499
62	13.370594	1.6914485	18.525564	9.746382	22.97	13.897808	63.0	0.0	300.0	151023.0	0.0799063492063492	4.527809	0.4159181	5.3498945	2.1869223	8.05618	3.405331	29.045776	-1.3285956	1.3224284e-08	-0.0005237325	-2.0345052e-09	-0.0005822876	0.2960132	-0.05406724	24.296473	-8.8931055	0	0	1.0	1.5624073	0.00058274966	1890000	8476.085780858994
63	13.480468	1.603699	18.42038	9.176411	18.49	12.550294	55.0	0.0	300.0	152872.0	0.07962083333333334	4.5783796	0.43205526	5.8489537	2.3097959	7.639983	3.2300498	29.049986	-0.32865974	4.0690105e-09	-0.0008660909	2.2379558e-08	-0.00067380164	0.2713277	-0.0514611	19.112762	-6.7089043	0	0	1.0	1.561691	0.001159196	1920000	8599.665669679642
64	13.442911	1.5692928	17.052565	9.2216215	20.81	13.584325	58.0	0.0	300.0	154953.0	0.07946307692307693	4.5895257	0.4597644	5.8668647	2.5392458	7.2022204	3.3148897	33.5805	-0.8354276	3.2552084e-08	-0.00048565672	2.4414062e-08	-0.0011435873	0.28679582	-0.05114439	20.69718	-7.848914	0	0	1.0	1.5610023	0.0008554058	1950000	8737.12248134613
65	13.351179	1.3047485	16.135584	10.248452	19.92	13.619604	67.0	0.0	300.0	156945.0	0.07926515151515151	4.608955	0.4456914	5.7520394	1.6918836	7.4000726	3.1179347	29.409533	-0.087791055	-1.6276042e-08	-0.0008028015	-4.83195e-08	-0.00021799775	0.23650923	-0.052025378	18.016644	-6.5136566	0	0	1.0	1.5603011	0.0009137522	1980000	8852.914602279663
66	13.707964	1.6996005	18.874855	10.070364	21.43	14.009464	63.0	0.0	300.0	159088.0	0.07914825870646766	4.5872717	0.41892204	5.8530374	2.728463	7.5165334	3.2517886	27.400877	-0.14658886	1.7293294e-08	-0.00038602497	8.138021e-09	-0.00074385176	0.31066334	-0.05545792	19.43563	-7.2071066	0	0	1.0	1.5596141	0.000512247	2010000	8994.378940105438
67	13.435033	1.6448454	17.023676	9.593029	18.27	12.672691	53.0	0.0	300.0	160915.0	0.07887990196078432	4.6197577	0.44086096	5.72867	2.1614814	6.933247	2.97805	26.508284	-2.2490706	9.155274e-09	-0.00046816713	1.2207031e-08	0.00028039145	0.2930653	-0.051411077	18.53349	-6.1295624	0	0	1.0	1.5588644	0.0008123484	2040000	9123.573720932007
68	13.545954	1.4372069	17.625103	10.8412895	20.17	13.068324	54.0	0.0	300.0	162932.0	0.0787111111111111	4.588855	0.45478004	5.6631284	2.3063757	7.0670853	3.020124	26.415789	-0.6221341	8.138021e-09	-0.00049529824	4.8828124e-08	-0.0006979614	0.30045205	-0.061805144	20.717562	-7.3771877	0	0	1.0	1.5580337	0.0004969831	2070000	9254.138591766357
