Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	11.506979	3.8936396	20.605099	1.8833363	12.125	10.33583	61.0	0.0	150.0	26259.0	0.07957272727272727	5.3046365	0.8969764	7.64541	2.1621652	8.020094	2.2121923	18.65093	0.36558953	2.8483074e-08	-0.013051493	8.138021e-09	-0.0040285154	5.0514717	-1.8031197	23.656769	-2.4776382	0	0	1.5687159	0.0	1.6876869	0.009745523	330000	2470.2235493659973
11	12.146989	4.060344	20.070723	0.30327338	10.77	9.13877	45.0	0.0	150.0	28413.0	0.078925	6.5514865	0.97019356	9.38374	2.8442252	8.254094	2.196615	18.398745	0.052421533	-4.1707356e-08	-0.012431735	-3.2552084e-08	-0.0016224121	4.2241225	-0.9262352	18.221634	-1.9082241	0	0	1.5753303	0.0	1.6514878	0.009622034	360000	2715.784990310669
12	13.050881	3.8637543	22.154133	-0.20216465	10.47	8.414814	40.0	0.0	150.0	30507.0	0.07822307692307692	7.4514585	0.9951609	9.575818	2.5491745	7.8232594	1.8576636	17.322641	0.39453036	-3.8146974e-09	-0.011672768	-4.8828124e-08	0.0018438802	3.5866966	-0.6114869	14.390349	-1.6728144	0	0	1.6345214	0.0	1.595462	0.009613527	390000	2939.3825612068176
13	14.165466	4.0940285	24.738771	3.0749822	10.09	8.308544	50.0	0.0	150.0	32525.0	0.07744047619047618	8.085822	1.0042084	10.117941	0.6986467	7.3211827	1.695282	17.175217	-2.0544217	1.8819174e-08	-0.012791892	-8.138021e-09	0.002061548	4.002017	-0.8444946	13.821356	-1.3241959	0	0	1.6140823	0.0	1.54821	0.009398456	420000	3167.0121257305145
14	15.70489	4.362536	25.648273	0.19101474	11.72	9.475843	47.0	0.0	150.0	34869.0	0.07748666666666666	8.94245	1.0009232	11.101676	4.0574093	7.3253937	1.7236508	16.760363	0.24322478	3.051758e-08	-0.011232949	8.138021e-09	-0.0029077576	4.3935537	-1.1965692	16.062078	-2.0930443	0	0	1.7764041	0.0	1.5121315	0.009485801	450000	3382.2587468624115
15	16.193455	4.1200757	27.447802	1.9841112	10.645	8.446833	55.0	0.0	150.0	36998.0	0.07707916666666667	9.895824	1.0953149	12.300401	4.477104	7.543219	2.2085655	19.1632	-2.7845807	1.4241537e-08	-0.010067805	-4.8828124e-08	-0.0018165894	4.286699	-0.69555163	15.22266	-2.170456	0	0	1.9145883	0.0	1.4828209	0.009711499	480000	3606.937282562256
16	17.578117	3.5247629	24.752823	5.5769725	10.3	7.153321	30.0	0.0	150.0	39058.0	0.0765843137254902	10.565564	1.0219673	12.422661	4.874342	7.225949	1.8113327	15.694275	-2.0828993	-8.138021e-09	-0.010323055	1.8310548e-08	0.0014141032	3.8150768	-0.7830889	11.69704	-1.3581915	0	0	1.9081941	0.0	1.4380529	0.009728249	510000	3826.264204263687
17	18.059458	4.1214952	28.621672	0.42480332	11.16	7.583166	36.0	0.0	150.0	41290.0	0.07646296296296297	11.294151	1.036894	12.817707	5.004555	7.061449	1.5082347	15.788406	1.3551595	-5.086263e-10	-0.011354387	1.4241537e-08	0.0027704346	3.5493774	-0.47577524	12.316037	-1.3133764	0	0	1.7132944	0.0	1.3976351	0.00946629	540000	4041.995824098587
18	18.594873	4.203155	27.321533	0.29293752	10.81	9.068842	47.0	0.0	150.0	43452.0	0.07623157894736843	11.802869	1.1538968	13.356803	4.914386	7.070759	1.6766689	16.290321	0.6359674	-1.4241537e-08	-0.010764551	2.4414062e-08	-0.0040614624	3.6403234	-0.5055609	13.592421	-1.2370119	0	0	1.8354306	0.0	1.365451	0.009720883	570000	4271.816539287567
19	19.638636	3.2166486	27.280209	8.35518	10.79	8.33162	42.0	0.0	150.0	45610.0	0.07601666666666666	12.308097	1.0289177	13.712721	3.6012926	7.241013	1.8553408	16.885212	-3.3667307	-2.5431315e-09	-0.009002332	-1.6276042e-08	-0.00028822225	2.8908951	-0.611809	12.5166025	-1.11864	0	0	1.8324426	1.0	1.3310162	0.0074258475	600000	4487.745774030685
20	19.344572	3.7750726	26.624563	0.5688632	11.64	8.251691	46.0	0.0	150.0	47938.0	0.07609206349206349	12.846158	0.89270705	14.156384	5.261183	7.475677	1.9155829	20.08303	1.6896821	8.138021e-09	-0.008673943	3.0517577e-09	0.00010924276	2.9478054	-0.3505137	14.538088	-1.8141127	0	0	1.8449811	1.0	1.3057625	0.00632942	630000	4703.9647579193115
21	20.838463	3.1864974	29.26729	11.107486	11.46	7.932742	37.0	0.0	150.0	50230.0	0.07610606060606061	13.139282	0.86051595	14.681881	5.4402976	7.591482	1.764319	16.349426	2.7672896	1.0172526e-08	-0.008038996	2.1362304e-08	-0.000874411	2.761334	-0.49305677	11.611704	-1.2659225	0	0	2.003457	1.0	1.2819959	0.007144612	660000	4951.25092458725
22	21.514433	3.5161011	29.726995	3.0508187	11.25	7.4173784	30.0	0.0	150.0	52480.0	0.07605797101449276	13.703206	0.8050512	15.106361	6.9379745	7.4656353	1.8281864	17.054478	2.0955331	6.1035155e-09	-0.010464328	8.138021e-09	-0.0017082641	2.7648902	-0.4750824	10.507902	-1.2948389	0	0	1.846523	0.0	1.2588495	0.009556725	690000	5174.917829275131
23	22.078833	3.4538996	29.344131	6.6903734	10.815	7.480694	34.0	0.0	150.0	54643.0	0.07589305555555556	14.259156	0.7788852	15.547744	8.873033	7.620368	1.9271493	17.715927	2.0927272	-7.629395e-09	-0.009994381	3.2552084e-08	-0.002271811	2.5999422	-0.3670125	11.051262	-1.3837309	0	0	1.9250188	0.0	1.2309825	0.0095898295	720000	5405.866245508194
24	22.147577	3.0029519	30.089024	9.452783	10.345	7.748288	37.0	0.0	150.0	56712.0	0.075616	14.7004795	0.773939	15.880264	7.8348975	7.313201	1.8129714	16.142273	1.3293839	2.0345052e-09	-0.009297058	-1.6276042e-08	-0.0013513468	2.2549267	-0.20024371	10.360662	-1.222106	0	0	1.7077534	1.0	1.1980093	0.006508986	750000	5637.858673810959
25	22.331427	3.4727209	28.823162	8.669858	11.09	7.0973163	29.0	0.0	150.0	58930.0	0.07555128205128205	14.961927	0.7372861	16.117502	9.004048	6.998848	1.9687369	16.733501	0.38818163	-1.0172526e-09	-0.0076286043	1.7293294e-08	-0.003970284	2.614256	-0.21970224	10.364006	-1.3175154	0	0	2.0931952	1.0	1.1783652	0.006476661	780000	5856.760753154755
26	23.092556	3.5294847	31.35013	9.897855	11.345	7.734725	38.0	0.0	150.0	61199.0	0.07555432098765433	15.176729	0.778328	16.388308	8.624703	7.158746	1.9468427	18.347624	0.13168499	-4.0690105e-09	-0.010362464	3.051758e-08	-0.001366097	2.4884193	-0.21694684	10.941793	-1.4264917	0	0	1.7589524	0.0	1.15094	0.009508333	810000	6070.575401544571
27	22.964148	3.872478	30.324623	0.4154361	11.335	7.939318	38.0	0.0	150.0	63466.0	0.0755547619047619	15.469828	0.93724644	16.812479	8.241141	7.1988034	1.897205	18.760109	1.655371	-1.4241537e-08	-0.009952655	-2.5431315e-09	0.0020426442	2.8840723	-0.26898575	10.218068	-1.5433741	0	0	1.9187397	0.0	1.1164085	0.009572963	840000	6305.663459777832
28	23.669724	2.8995118	30.208569	11.454264	10.18	7.961005	41.0	0.0	150.0	65502.0	0.07528965517241379	15.686288	0.8464736	16.827618	8.426703	6.9932203	2.0189507	19.418076	1.6175034	2.0345052e-09	-0.008418073	1.0172526e-09	-0.002793521	2.2107182	-0.28159738	10.58972	-1.5041437	0	0	1.9056832	1.0	1.0987217	0.006314079	870000	6540.590183973312
29	23.731802	3.3762424	30.161854	8.425441	10.66	7.820767	32.0	0.0	150.0	67634.0	0.07514888888888889	15.9782295	0.7863954	17.261047	8.703418	6.975017	2.014232	19.033215	1.4193989	3.5603842e-09	-0.009753545	-3.6621095e-08	-0.0016396932	2.5705953	-0.180727	10.661366	-1.7943268	0	0	1.9518154	0.0	1.0848111	0.009665584	900000	6757.465349674225
30	24.235868	3.4328196	32.26338	8.168815	9.685	6.9329486	33.0	0.0	150.0	69571.0	0.07480752688172043	16.17364	0.7765201	17.324345	10.108661	6.822278	2.0437968	18.926905	-0.023725927	7.629395e-09	-0.00996545	6.1035155e-09	-0.0015768615	2.3655982	-0.2269845	8.770446	-1.6505117	0	0	1.8466899	0.0	1.0551195	0.009424188	930000	6976.192810297012
31	24.173992	3.909266	31.63301	4.5824227	10.08	7.366383	37.0	0.0	150.0	71587.0	0.07456979166666666	16.426533	0.9288124	17.481861	9.224643	6.582484	1.8438476	18.36063	0.5086136	-1.0172526e-08	-0.01036864	4.119873e-08	0.0013370621	3.0845788	-0.38659382	9.150135	-1.4264841	0	0	1.8353435	0.0	1.0304966	0.009362995	960000	7207.595299959183
32	25.134268	2.8914514	33.944836	16.248724	9.865	7.144003	32.0	0.0	150.0	73560.0	0.0743030303030303	16.658264	0.825484	17.846788	7.648909	6.570326	1.8220912	19.165565	1.1692557	-2.0345052e-09	-0.009273762	2.0345052e-08	-6.835123e-05	2.3310366	-0.19955277	9.39496	-1.4850917	0	0	2.0828426	0.0	1.0025184	0.009800028	990000	7426.920517444611
33	25.710056	2.807476	35.360676	14.461565	10.02	7.168654	36.0	0.0	150.0	75564.0	0.07408235294117647	16.960464	0.664143	17.988266	9.054908	6.613524	1.8146082	20.212585	1.7036481	2.8483074e-08	-0.009853927	-2.0345052e-08	-0.0032447267	1.8069396	-0.18797147	9.455927	-1.6777663	0	0	1.9581883	0.0	0.9911971	0.009435763	1020000	7639.999186992645
34	25.185564	3.5249293	31.963854	5.9454236	9.93	7.222542	36.0	0.0	150.0	77550.0	0.07385714285714286	17.223219	0.72306925	18.205189	11.258715	6.410708	1.7411157	18.18469	1.7587214	6.1035155e-09	-0.010238254	-2.746582e-08	-0.002461329	2.5334408	-0.267797	9.225425	-1.856677	0	0	1.8981588	0.0	0.9669784	0.009979617	1050000	7885.495002746582
35	25.782299	3.0785518	33.2849	14.256461	9.35	6.719933	27.0	0.0	150.0	79420.0	0.07353703703703704	17.380733	0.77123356	18.392647	8.963322	6.485148	1.9499494	17.340597	0.7692055	1.0172526e-08	-0.008722213	1.6276042e-08	-0.001254358	2.2052622	-0.1623075	7.189098	-1.3379011	0	0	2.212827	0.0	0.9523055	0.009775582	1080000	8102.536010026932
36	25.332325	3.314488	31.41852	11.073176	9.565	6.25506	29.0	0.0	150.0	81333.0	0.07327297297297297	17.48676	0.7726594	18.717314	10.906757	6.2144494	1.7275248	18.70251	1.1229137	1.2207031e-08	-0.007875818	-8.138021e-09	-0.0023131552	2.1144118	-0.1688149	8.043687	-1.4410057	0	0	1.9851204	1.0	0.9376276	0.0065808375	1110000	8319.52120256424
37	25.79561	3.0014389	33.81608	15.4596	9.215	6.80432	33.0	0.0	150.0	83176.0	0.07296140350877194	17.567535	0.756878	18.647083	10.412462	6.2118897	1.6044112	17.174915	1.2567648	1.2207031e-08	-0.008319515	-3.7638348e-08	-0.002814679	2.1245425	-0.16585326	7.815835	-1.5537863	0	0	1.9431951	1.0	0.9227618	0.008570904	1140000	8552.416993141174
38	26.046944	2.8789084	33.389618	13.412581	9.74	7.2871394	32.0	0.0	150.0	85124.0	0.07275555555555556	17.65112	0.7433633	18.81309	11.648921	6.291288	1.8750255	19.069347	0.7640874	7.1207684e-09	-0.006922177	8.138021e-09	-0.001997827	1.9814159	-0.14501274	10.560535	-2.0343294	0	0	2.3143566	1.0	0.9094721	0.0068691242	1170000	8766.737654924393
39	26.198809	2.7130263	32.274334	16.982624	9.645	6.7815175	33.0	0.0	150.0	87053.0	0.07254416666666667	17.782253	0.6706462	18.809713	10.299921	6.552187	1.9586996	17.91604	0.84588385	-6.1035155e-09	-0.009500066	4.5776368e-08	-0.0010627726	1.8911812	-0.13788462	8.942802	-1.935646	0	0	2.0936878	0.0	0.89193153	0.0098762065	1200000	8991.398461818695
40	26.349854	2.9651582	32.821434	11.81032	10.36	8.100642	44.0	0.0	150.0	89125.0	0.07245934959349594	17.862034	0.6885902	19.111078	10.682313	6.424558	1.9750186	20.637428	0.5800812	-2.8483074e-08	-0.009509502	-3.967285e-08	-0.0006244888	1.8339708	-0.18825436	10.820025	-2.4192162	0	0	1.9765898	0.0	0.88246864	0.009905421	1230000	9220.520135879517
41	26.483166	2.483723	32.41309	19.598614	9.23	6.541185	32.0	0.0	150.0	90971.0	0.07219920634920635	18.066402	0.6174374	19.176497	11.336399	6.4467854	2.0332813	19.578949	0.6426647	0.0	-0.0064035016	1.2207031e-08	-0.0028789428	1.423789	-0.10799217	8.2896595	-1.881515	0	0	2.339989	1.0	0.86505246	0.0077119973	1260000	9447.209140062332
42	26.725235	2.7393782	34.494446	11.118394	8.545	6.722944	34.0	0.0	150.0	92680.0	0.07184496124031008	18.17714	0.5913148	19.08123	13.286487	6.1535006	1.7710639	18.525871	1.3088009	3.0517577e-09	-0.009721789	0.0	-0.0019650126	1.4076955	-0.10735214	8.26057	-1.9114952	0	0	1.9642794	0.0	0.8579417	0.009872556	1290000	9670.174965381622
43	26.50843	2.9381006	32.656517	11.933757	9.045	6.6530423	37.0	0.0	150.0	94489.0	0.07158257575757576	18.236338	0.665314	19.177805	12.352566	5.7686725	1.7456298	17.367958	0.6077631	-1.1189779e-08	-0.008967884	-4.4759116e-08	0.0005591268	1.8012873	-0.10387862	8.476996	-1.843884	0	0	2.1399386	0.0	0.84163374	0.009862933	1320000	9891.156633138657
44	26.69725	2.8334873	33.765266	18.318897	9.315	6.821714	31.0	0.0	150.0	96352.0	0.07137185185185185	18.278837	0.6342487	19.344948	12.46257	5.8517523	1.7947413	18.81524	0.84908247	-2.5431315e-09	-0.008834699	-3.051758e-08	-0.0042237528	1.5929636	-0.11443293	8.100022	-1.7180157	0	0	2.1580226	0.0	0.8228941	0.009858326	1350000	10126.156027078629
45	26.883198	2.978372	33.055367	16.25985	9.6	7.480642	33.0	0.0	150.0	98272.0	0.07121159420289855	18.354637	0.6399547	19.265913	13.91179	5.862182	1.7343752	17.19728	0.6991286	1.4241537e-08	-0.008741782	-4.0690105e-09	-0.002132654	1.587406	-0.1307745	9.099887	-2.1276307	0	0	2.194669	0.0	0.8051052	0.00959628	1380000	10344.295557022095
46	27.343002	2.611229	33.758648	11.122143	9.4	7.0014286	35.0	0.0	150.0	100152.0	0.07102978723404256	18.502804	0.61031574	19.368834	13.098415	5.8958015	1.9278445	17.152239	-0.44528598	0.0	-0.0099941585	1.2207031e-08	-0.00012767334	1.6350791	-0.19687295	8.914982	-2.0531602	0	0	2.007397	0.0	0.78632987	0.009931508	1410000	10576.613228797913
47	27.020628	2.7381992	33.000042	15.962188	9.33	6.6393604	33.0	0.0	150.0	102018.0	0.07084583333333333	18.629704	0.6715377	19.628592	10.238838	6.1225157	1.9379661	17.308847	0.41635323	0.0	-0.0072427695	2.492269e-08	-0.0003944981	1.664343	-0.13832092	8.099159	-1.8032308	0	0	2.2187848	1.0	0.77872455	0.006469403	1440000	10805.030912399292
48	26.99604	2.7559137	31.97084	16.916624	9.3	6.8898478	32.0	0.0	150.0	103878.0	0.07066530612244898	18.665081	0.689269	19.568851	11.480963	6.046803	1.9748428	17.549044	-0.3054131	9.6639e-09	-0.008462103	-1.6276042e-08	-0.0015843526	1.7447505	-0.13442814	8.536097	-2.1194339	0	0	2.1546636	0.0	0.7694925	0.009250167	1470000	11018.581623792648
49	27.610937	2.7820106	34.402332	14.327856	9.01	7.25947	41.0	0.0	150.0	105680.0	0.07045333333333334	18.616013	0.6594814	19.529896	11.511575	5.938382	1.8933326	18.776628	-0.37505	3.0517577e-09	-0.008762281	-4.4759116e-08	-0.0006247355	1.6118175	-0.20732164	8.307896	-2.0479832	0	0	1.9781882	0.0	0.7578697	0.009698608	1500000	11249.086649894714
50	27.16394	2.8729255	33.697594	14.996867	8.655	6.7138643	35.0	0.0	150.0	107411.0	0.0702032679738562	18.806034	0.7218867	19.842392	11.445696	5.9054813	1.976163	20.310698	-0.8802591	-3.1789145e-09	-0.006949384	2.4414062e-08	0.00024324543	1.6747758	-0.14331973	8.996481	-2.1582031	0	0	2.249166	1.0	0.7482809	0.0064234855	1530000	11480.051032543182
51	27.738104	2.6681619	35.678223	17.852674	8.415	6.852939	36.0	0.0	150.0	109094.0	0.06993205128205128	18.787367	0.60658014	19.688484	12.7369795	5.9302692	1.9373498	18.269197	0.13253593	-3.0517577e-09	-0.008626287	-2.8483074e-08	-0.0034956075	1.5201386	-0.1296624	9.240526	-2.19946	0	0	2.198745	0.0	0.7422968	0.009854522	1560000	11695.741461515427
52	27.426044	3.082567	33.42176	10.295611	8.685	7.1039267	30.0	0.0	150.0	110831.0	0.06970503144654087	18.849	0.6693398	19.85938	13.142618	5.8337655	1.9857169	20.406483	-1.2619846	8.138021e-09	-0.0076943603	4.577637e-09	0.00088070374	1.874103	-0.26590347	8.747888	-2.173626	0	0	2.0516946	1.0	0.7249466	0.006369436	1590000	11914.903182506561
53	27.621454	2.653211	33.575527	14.719061	9.9	7.470609	34.0	0.0	150.0	112811.0	0.06963641975308642	18.921408	0.74306804	19.966488	10.486818	5.867339	2.0710979	17.1748	0.12728146	-6.1035155e-09	-0.008785111	-3.2552084e-08	-0.0012214722	1.3885082	-0.14224434	9.046833	-2.3247747	0	0	1.9866222	0.0	0.71887565	0.0088331485	1620000	12136.23052072525
54	27.701817	2.934192	34.9622	10.313739	9.78	7.419677	34.0	0.0	150.0	114767.0	0.06955575757575758	18.96251	0.7437901	19.958113	11.233009	6.162565	2.2237852	21.216568	-0.7465639	2.8483074e-08	-0.0075115333	1.2207031e-08	-0.00051316735	1.7025844	-0.18008411	9.785474	-2.5241718	0	0	2.0462096	1.0	0.69625187	0.0067815594	1650000	12350.482870101929
55	27.931753	2.5200746	34.106705	20.232279	9.725	7.5106173	35.0	0.0	150.0	116712.0	0.06947142857142857	19.124739	0.6518463	20.139576	12.043305	6.122275	2.1293259	19.694527	0.23849219	6.1035155e-09	-0.007559846	3.0517577e-09	0.00048155824	1.3810273	-0.12126613	9.967684	-2.3520327	0	0	2.050507	1.0	0.68887067	0.006636671	1680000	12553.952697515488
56	27.358183	2.5596025	32.987835	18.089203	9.21	6.663775	32.0	0.0	150.0	118554.0	0.0693298245614035	19.170336	0.6445887	20.092638	13.813365	6.245297	2.1269457	21.569548	-1.3989762	-1.2207031e-08	-0.007389454	3.6112468e-08	-0.0008336211	1.460462	-0.13424897	8.76944	-2.3789835	0	0	2.1323676	1.0	0.6780443	0.006519681	1710000	12747.062841415405
57	28.006323	2.7663746	34.439045	19.46882	9.42	7.9701695	46.0	0.0	150.0	120438.0	0.06921724137931035	19.053413	0.67126226	20.182169	12.2997465	6.141835	1.9280684	19.116129	0.2098827	-4.0690105e-09	-0.009766396	3.4586588e-08	-0.0049432837	1.9336159	-0.22258925	9.842941	-2.9272003	0	0	1.9582396	0.0	0.6710017	0.009821722	1740000	12947.035835266113
58	28.041428	2.635537	36.439373	18.048374	9.17	6.938379	32.0	0.0	150.0	122272.0	0.06908022598870056	19.131557	0.66685504	20.18946	12.2297735	6.0349817	2.1362467	19.378588	-0.54353714	-2.5431315e-09	-0.0074413056	-3.6621095e-08	0.0005107788	1.4547305	-0.19618392	8.603069	-2.4846969	0	0	2.0674496	1.0	0.6689639	0.006625865	1770000	13155.972967386246
59	28.019302	2.526758	34.363873	18.17169	9.43	7.1424856	37.0	0.0	150.0	124158.0	0.06897666666666667	19.315277	0.6352883	20.326788	13.992608	5.926948	1.9913784	18.568506	0.26690295	1.2461345e-08	-0.009518094	-2.746582e-08	-0.003089867	1.3801628	-0.09986389	9.164097	-2.621911	0	0	2.0414195	0.0	0.6641005	0.0099458955	1800000	13376.262287139893
60	27.928064	2.4778838	34.85414	17.064222	9.345	6.8742976	31.0	0.0	150.0	126027.0	0.06886721311475409	19.269754	0.5832724	20.222126	15.192313	6.200129	2.1930707	18.80013	-0.098154776	2.0345052e-09	-0.0075367675	-2.8483074e-08	-0.0016868775	1.1883307	-0.10552311	8.178237	-2.367774	0	0	2.0946932	1.0	0.65097535	0.006528161	1830000	13612.182877779007
61	28.16557	2.6799524	35.075047	9.611493	9.715	7.502918	48.0	0.0	150.0	127970.0	0.06880107526881721	19.236359	0.63648486	20.091032	13.130433	6.0500093	2.161851	19.252254	-1.2284207	1.2207031e-08	-0.008187536	-8.951823e-08	-0.0034230063	1.283994	-0.17263162	8.462998	-2.141707	0	0	2.3879983	0.0	0.6428884	0.009958034	1860000	13837.162473678589
62	28.06733	2.50825	35.111614	19.903498	9.075	7.0971384	42.0	0.0	150.0	129785.0	0.06866931216931217	19.364191	0.6128285	20.35474	12.216708	5.818792	2.2248206	18.322216	-2.0292327	1.4241537e-08	-0.0073758545	-1.0172526e-09	-0.0023590398	1.2267355	-0.14611101	8.367323	-2.2593932	0	0	2.081372	1.0	0.64310277	0.0068334467	1890000	14070.958399057388
63	28.379889	2.4965453	33.995796	15.980678	8.745	5.947266	29.0	0.0	150.0	131534.0	0.06850729166666666	19.384302	0.6200576	20.482758	13.74779	5.746073	2.0630903	17.71127	0.1552507	-2.0345052e-08	-0.009201158	1.4241537e-08	-0.0003440277	1.3416533	-0.18436444	7.228841	-2.0364847	0	0	2.1155593	0.0	0.6345084	0.009856271	1920000	14293.259121656418
64	28.497383	2.2969952	33.58339	20.417877	8.26	6.5599084	28.0	0.0	150.0	133186.0	0.06830051282051282	19.460321	0.5801977	20.359884	12.064683	5.5205054	1.9125584	16.863886	0.28004408	-2.0345052e-09	-0.0064542186	-8.138021e-09	0.001224467	1.2406836	-0.12510824	7.530767	-1.9563766	0	0	2.3221307	1.0	0.6295686	0.006849764	1950000	14528.083354711533
65	28.315186	2.7693965	34.179325	6.8271656	9.31	6.82011	33.0	0.0	150.0	135048.0	0.0682060606060606	19.566807	0.5852661	20.498365	13.909049	5.674933	1.960323	17.45329	0.4726018	1.1189779e-08	-0.009540109	1.2207031e-08	-0.0023094155	1.5673038	-0.23138893	8.193902	-2.3347054	0	0	2.0081096	0.0	0.6223084	0.009972929	1980000	14748.159814834595
66	28.028587	2.4885297	34.303192	16.682816	9.815	6.996483	29.0	0.0	150.0	137011.0	0.06816467661691543	19.492971	0.7576635	20.507343	10.935352	5.6956067	1.9940318	18.003708	0.42447054	-1.0172526e-08	-0.010014901	-3.7892658e-08	-0.0008493306	1.5679009	-0.18706834	8.91176	-2.4589143	0	0	1.8953505	0.0	0.5984088	0.009856424	2010000	14980.082750082016
67	28.286598	2.638998	33.658596	11.74282	8.79	7.031778	35.0	0.0	150.0	138769.0	0.06802401960784314	19.48232	0.6131379	20.384375	13.128716	5.8597703	2.1405754	18.794395	0.022028983	-6.1035155e-09	-0.0094807595	-2.0345052e-09	-0.000858433	1.3493537	-0.1991731	9.19695	-2.5626402	0	0	2.0439346	0.0	0.5853621	0.009501502	2040000	15204.237590312958
