CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
2	51	72234	-0.52010506	0.0	300.0	0.00065649353	0.5566266	0.018299611	0.24250786	0.6339727	-1.6547285	2.458844	-0.55578613	-1.0989424	-1.6781334	300.0	0.0	4358.023739099503
2	52	73734	-1.396833	0.0	300.0	0.000683188	0.5475184	0.016784657	0.16937907	0.6339727	-1.6249714	2.098104	-0.5517825	-1.073189	-0.6368983	300.0	0.6	4446.790695667267
2	53	75234	-0.29035512	0.4	300.0	0.00060340326	0.5429168	0.010109341	0.04097431	0.6339727	-1.5930169	1.6708511	-0.5505271	-1.0424898	-0.035393454	292.0	7.95	4538.689536809921
2	54	76734	0.04978761	0.0	300.0	0.00050331705	0.5465356	0.0077100075	-0.01984004	0.6339727	-1.3542013	1.1848195	-0.55799705	-0.7962043	0.56629604	295.6	5.35	4629.962553977966
2	55	78234	0.68616736	14.2	300.0	0.00052650826	0.5561224	0.01427756	-0.018174965	0.6339727	-1.0256203	0.6828037	-0.57222944	-0.45339084	1.219559	300.0	36.25	4719.360625267029
2	56	79734	0.69118273	10.0	300.0	0.00052838144	0.5651071	0.009608379	-0.015424866	0.6339727	-0.7125904	0.19171663	-0.5872584	-0.12533197	3.5258899	219.6	58.5	4794.7990646362305
2	57	81234	2.46491	81.8	300.0	0.000606445	0.5812622	0.02409814	0.13697425	0.6339727	-0.60639375	2.573738e-05	-0.6063831	-1.0705951e-05	4.0467286	180.05	44.8	4862.771054267883
2	58	81892	4.6923046	29.6	131.6	0.00058988953	0.60418886	0.029723216	0.25506562	0.63397264	-0.63188463	2.7308355e-05	-0.6318766	-7.984116e-06	3.8248334	217.6	50.0	4924.259339094162
2	59	82851	4.175341	43.8	191.8	0.00062925764	0.62121636	0.03641586	0.40480873	0.63397264	-0.65350217	3.568951e-05	-0.6534976	-4.6791506e-06	3.9763038	220.25	44.6	4993.876154661179
2	60	84021	3.330604	57.6	234.0	0.00071086135	0.64541656	0.045344427	0.6149679	0.6339727	-0.68609285	0.014218609	-0.68754995	0.0014571395	3.7136092	215.05	35.05	5064.231782913208
2	61	85521	3.0361958	39.6	300.0	0.00079599273	0.67656356	0.051267404	0.82447034	0.6339727	-0.68966967	0.1402105	-0.7305839	0.04091422	4.8565063	165.95	34.05	5129.56094956398
2	62	86623	4.4717913	21.2	220.4	0.0009991317	0.7189667	0.06510664	1.0522027	0.63397264	-0.6028729	0.38434854	-0.76586914	0.16299617	1.7216158	276.1	26.3	5202.80859708786
2	63	88025	1.1067328	13.2	280.4	0.0012183378	0.75768435	0.06736986	1.1680226	0.6339727	-0.4643108	0.6777915	-0.7950227	0.33071193	1.0845276	294.05	17.5	5270.95329618454
2	64	89525	0.008040011	0.0	300.0	0.0011937411	0.78272724	0.05456434	1.1830143	0.6339727	-0.3092728	1.0290143	-0.80829185	0.49901903	1.407941	277.2	8.5	5336.190323114395
2	65	91025	0.87480795	14.2	300.0	0.0011529701	0.7751435	0.05695044	1.1874185	0.6339727	-0.13930115	1.385014	-0.78371745	0.64441633	-0.25898346	300.0	1.4	5406.243080377579
2	66	92525	-0.1974835	0.0	300.0	0.0009245113	0.7530771	0.056174867	1.122012	0.6339727	-0.092594	1.6961668	-0.7497307	0.65713674	-1.2330599	300.0	13.7	5474.54098534584
2	67	94025	-1.3734083	0.0	300.0	0.00080360513	0.7324225	0.05046478	1.0859355	0.6339727	-0.055092834	1.9650784	-0.7249895	0.6698967	-1.093826	300.0	0.0	5543.358720064163
2	68	95525	-1.0356855	11.2	300.0	0.0007186226	0.70515263	0.052230928	1.0206401	0.6339727	-0.11081339	2.1857686	-0.6968451	0.58603173	-0.88845664	300.0	1.9	5612.02393746376
2	69	97025	-1.4333674	0.0	300.0	0.0007028867	0.6819884	0.05074314	0.9558348	0.6339727	-0.20218082	2.3559394	-0.6734808	0.4713	-1.2517024	300.0	0.0	5681.771441936493
2	70	98525	-1.2284527	0.0	300.0	0.00067446876	0.6612063	0.046080045	0.82353204	0.6339727	-0.4750237	2.445579	-0.6535619	0.17853817	-1.2035062	300.0	2.1	5750.697140693665
2	71	100025	-0.87579405	0.0	300.0	0.00064067997	0.6412509	0.042469207	0.6630863	0.6339727	-0.8050539	2.4380488	-0.6331407	-0.17191324	-1.1104085	300.0	0.35	5819.065741300583
2	72	101525	-1.3319565	4.6	300.0	0.0006282895	0.61753005	0.037160356	0.4704453	0.6339727	-1.1809084	2.3184545	-0.6122596	-0.5686487	-1.282306	300.0	1.0	5887.912501811981
2	73	103025	-1.4158919	0.0	300.0	0.0005840939	0.5795642	0.025552724	0.24382591	0.6339727	-1.5085862	2.0548673	-0.5759667	-0.9326194	-2.2042246	300.0	1.0	5957.83761882782
2	74	104525	-0.2867164	0.8	300.0	0.0005287802	0.55800337	0.01746051	0.03867005	0.6339727	-1.6033895	1.6453774	-0.55582094	-1.0475686	-1.4948136	300.0	0.0	6027.136478900909
2	75	106025	-0.9712745	0.0	300.0	0.0004713314	0.5463591	0.014357487	-0.067760676	0.6339727	-1.3716955	1.130541	-0.5464495	-0.8252462	-1.3890716	300.0	2.35	6094.885798692703
2	76	107525	-3.037844	0.0	300.0	0.00046828444	0.5370668	0.011966456	-0.1454513	0.6339727	-0.9870466	0.5560117	-0.542738	-0.44430858	1.0147016	286.85	23.5	6161.928409576416
2	77	109025	2.0409737	34.0	300.0	0.0004954786	0.5349773	0.02456554	-0.048459426	0.6339727	-0.594609	0.0628362	-0.5509305	-0.043678544	2.190353	276.7	49.7	6226.947064161301
2	78	110525	2.0691018	84.2	300.0	0.00038543987	0.5426141	0.035721578	0.101649694	0.6339727	-0.562083	3.0208905e-05	-0.562069	-1.406583e-05	2.6775575	278.5	57.1	6292.783537864685
2	79	111945	3.2419848	46.0	284.0	0.00044270672	0.5587709	0.050014272	0.31632555	0.6339727	-0.58078015	4.3589866e-05	-0.58077097	-9.140943e-06	4.4523015	196.25	33.75	6345.565389633179
2	80	113385	4.3427005	19.4	288.0	0.00050004077	0.59042674	0.045505397	0.4541407	0.63397276	-0.6144708	0.00022350873	-0.614475	4.204296e-06	4.961703	138.65	27.2	6390.498331069946
2	81	114342	4.385659	25.6	191.4	0.00055027637	0.6136671	0.060056925	0.59852636	0.63397264	-0.63923365	0.0070761996	-0.63998866	0.00075504155	4.951485	124.7	25.4	6427.9778933525085
2	82	115002	5.0831823	15.2	132.0	0.00060175126	0.636002	0.05957622	0.7191609	0.63397264	-0.65771925	0.04548694	-0.66455793	0.0068384353	4.801488	158.25	27.45	6466.506141662598
2	83	115535	4.8552384	26.8	106.6	0.0006875056	0.65581375	0.068071336	0.81425935	0.6339727	-0.6597983	0.10683164	-0.6850075	0.025209153	5.134652	108.85	24.45	6497.889426231384
2	84	116040	4.904723	25.6	101.0	0.0006892022	0.6825731	0.06984008	0.91605324	0.63397264	-0.6513118	0.18500705	-0.71282125	0.061509445	5.1822176	117.7	24.55	6529.986328363419
2	85	116658	5.131844	26.4	123.6	0.00070654514	0.70044863	0.069587335	0.9973608	0.6339727	-0.615771	0.2922116	-0.7297837	0.11401273	4.004801	186.2	18.35	6572.411408901215
2	86	117771	3.6834145	11.4	222.6	0.0008212763	0.7278439	0.07949673	1.0914519	0.63397264	-0.5554742	0.4695163	-0.742904	0.18742971	0.6559348	300.0	8.95	6634.820039987564
2	87	119271	-0.08052261	0.0	300.0	0.0009742802	0.75414735	0.075934544	1.0632042	0.6339727	-0.51922536	0.7016452	-0.76213694	0.2429116	0.17894264	297.55	8.3	6700.934504270554
2	88	120771	-0.5853907	0.0	300.0	0.00096902787	0.7737428	0.0718752	1.0883108	0.6339727	-0.42714435	0.9681759	-0.78056496	0.3534206	0.62895256	294.9	11.05	6767.917229175568
2	89	122271	-0.5463561	0.0	300.0	0.0009219091	0.7873527	0.06560493	1.055291	0.6339727	-0.40530384	1.2231426	-0.79151356	0.3862097	-0.40418822	300.0	6.2	6837.003362894058
2	90	123771	-0.4371872	0.0	300.0	0.0010171676	0.7922456	0.066703886	0.9892567	0.6339727	-0.45795605	1.4249318	-0.79377806	0.33582205	-0.31086695	300.0	4.45	6902.542680501938
2	91	125271	-0.14569598	9.0	300.0	0.0010697751	0.7968333	0.06467683	0.92795783	0.6339727	-0.529985	1.5667766	-0.7955356	0.2655507	-0.7416874	300.0	0.75	6971.848441839218
2	92	126771	-1.4017171	2.6	300.0	0.0011021299	0.7969318	0.062719546	0.84050256	0.6339727	-0.66066396	1.6512979	-0.79490334	0.13423936	-0.4624405	300.0	0.75	7041.215508937836
2	93	128271	-0.35556358	1.6	300.0	0.0011901684	0.7907471	0.06379992	0.72107655	0.6339727	-0.8480515	1.6629647	-0.7887092	-0.059342284	-0.11381632	300.0	0.1	7110.312203407288
2	94	129771	0.06420283	0.0	300.0	0.0011889453	0.7791167	0.05205149	0.426364	0.6339727	-1.2601392	1.5262337	-0.7791162	-0.48102307	0.06794375	300.0	1.5	7179.151176214218
2	95	131271	0.5288466	0.8	300.0	0.0012206755	0.7773959	0.040468775	0.20000406	0.6339727	-1.4094284	1.2110437	-0.7798351	-0.6295934	-0.08756206	300.0	9.15	7246.742738008499
2	96	132771	0.40792504	14.2	300.0	0.0012393212	0.7799207	0.03863278	0.04267373	0.6339727	-1.2886765	0.76673156	-0.7861632	-0.5025133	0.28003007	300.0	0.2	7313.034141778946
2	97	134271	0.3175378	6.8	300.0	0.0011698122	0.7743693	0.034005713	-0.008035821	0.6339727	-0.96851414	0.2597967	-0.7883316	-0.18018262	3.8601182	238.9	38.75	7373.081335306168
2	98	135677	3.5945497	33.0	281.2	0.0010277403	0.7720922	0.05147153	-0.018150764	0.6339727	-0.79929554	7.991527e-05	-0.7992434	-5.2189145e-05	4.24933	218.7	67.55	7427.763951063156
2	99	136608	4.203005	56.6	186.2	0.0011131386	0.79753345	0.053547822	0.0411651	0.63397264	-0.8306821	3.8489077e-05	-0.83066326	-1.8832097e-05	4.8455796	148.45	37.15	7468.843387126923
2	100	137164	5.1037517	40.6	111.2	0.0012251401	0.8251689	0.061673418	0.14348175	0.63397264	-0.8610323	4.5328245e-05	-0.8610159	-1.6412572e-05	4.904437	158.65	26.55	7506.894933462143
2	101	138028	4.7117453	43.6	172.8	0.0012993678	0.8569738	0.069475986	0.25947568	0.6339727	-0.8952781	4.6948593e-05	-0.8952664	-1.1628714e-05	4.7755275	134.35	22.95	7543.55893945694
2	102	138517	4.7966146	16.2	97.8	0.0012634416	0.8823413	0.067584805	0.40818304	0.6339727	-0.92126006	9.1997535e-05	-0.9212573	-2.6300202e-06	4.929486	128.9	20.75	7576.500090122223
2	103	139032	5.082946	23.4	103.0	0.001374991	0.9037947	0.07348277	0.50400585	0.63397264	-0.9439893	0.0017666422	-0.9441074	0.00011811579	5.10575	105.2	21.0	7606.270008802414
2	104	139525	5.184699	28.0	98.6	0.0013500439	0.9267609	0.08208916	0.62586087	0.6339727	-0.9655702	0.018259568	-0.96842825	0.002857905	5.0490403	110.5	34.95	7636.204284906387
2	105	140111	5.0819507	26.6	117.2	0.0015346033	0.95209634	0.08985797	0.7710489	0.6339727	-0.97559947	0.076942295	-0.9951347	0.01953535	5.1461573	99.4	24.1	7665.463366985321
2	106	140584	5.008943	31.0	94.6	0.0014780529	0.97205096	0.09334926	0.90113497	0.63397264	-0.9535107	0.16585568	-1.0154792	0.061968565	5.145371	119.9	24.85	7696.183606147766
2	107	141039	5.02818	31.8	91.0	0.0015786107	0.9954988	0.099568136	1.0044355	0.6339727	-0.91068166	0.27232996	-1.0388966	0.12821496	5.042454	122.25	26.3	7727.267941951752
2	108	141509	5.044921	23.2	94.0	0.001618716	1.0147597	0.10292475	1.1356434	0.63397264	-0.8198585	0.40360117	-1.0571117	0.23725319	5.039321	89.65	24.7	7754.367059469223
2	109	141996	4.9132285	13.8	97.4	0.0017492556	1.0377713	0.114713125	1.2457784	0.6339727	-0.7007136	0.5607082	-1.0698085	0.369095	3.3785713	248.25	28.6	7804.689334392548
2	110	143496	0.3572801	0.0	300.0	0.0019264414	1.0533636	0.11011004	1.2907745	0.6339727	-0.59079796	0.8378421	-1.0415328	0.45073485	-1.6676861	300.0	0.0	7871.605724811554
2	111	144996	-2.0926268	0.0	300.0	0.001864411	1.0147445	0.092228055	1.151127	0.6339727	-0.524941	1.17495	-0.9993656	0.4744246	0.5155893	293.15	5.95	7938.34709072113
2	112	146496	-0.8793767	0.0	300.0	0.0016449095	0.9806026	0.084422	1.1082981	0.6339727	-0.4450065	1.4571224	-0.9662086	0.5212021	0.9220058	297.8	2.5	8005.241866350174
2	113	147996	1.0749979	1.2	300.0	0.0015177012	0.9615741	0.087104596	1.0720152	0.6339727	-0.41468284	1.7027596	-0.9473972	0.53271437	0.48911294	300.0	1.15	8072.738175868988
2	114	149496	1.4957335	0.0	300.0	0.001581579	0.95300967	0.08064679	1.0513234	0.6339727	-0.39147255	1.924136	-0.94031703	0.54884446	0.77765715	293.7	2.85	8139.195947647095
2	115	150996	0.62456393	0.8	300.0	0.0015359514	0.9333544	0.0826395	0.9842799	0.6339727	-0.47846892	2.100134	-0.92116576	0.4426969	-0.010500564	300.0	0.0	8206.515022993088
2	116	152496	0.4859705	0.0	300.0	0.0015747079	0.92207	0.07756571	0.8669445	0.6339727	-0.70359284	2.2054121	-0.91052514	0.20693222	-0.5601348	300.0	0.9	8273.617335319519
2	117	153996	-0.008799446	0.0	300.0	0.0015455324	0.9185492	0.07648165	0.7805602	0.6339727	-0.90825415	2.2384286	-0.9064859	-0.0017682819	-0.3567464	300.0	3.2	8339.730958461761
2	118	155496	-0.7306151	0.0	300.0	0.0013730738	0.8936922	0.069088	0.557165	0.6339727	-1.3314588	2.1504452	-0.882734	-0.44872487	-0.16741215	300.0	0.0	8406.21856045723
2	119	156996	-0.45336562	0.0	300.0	0.001267573	0.8452546	0.051100828	0.24532269	0.6339727	-1.7791339	1.8840444	-0.836042	-0.94309187	-0.39601132	300.0	0.55	8474.16927075386
2	120	158496	-0.7894439	0.0	300.0	0.0010593259	0.793563	0.03620174	-0.054107558	0.6339727	-1.8784858	1.398672	-0.7872308	-1.0912551	0.1836758	300.0	0.6	8542.203647375107
2	121	159996	0.13789164	7.2	300.0	0.00090888527	0.75386935	0.025834039	-0.32173383	0.6339727	-1.4912554	0.72116196	-0.754192	-0.73706335	2.4944658	268.0	4.25	8605.236752986908
2	122	161375	2.6492863	0.0	275.8	0.00087416265	0.7372367	0.019041833	-0.5531524	0.6339727	-0.8359983	0.06715999	-0.7545224	-0.081475854	3.146823	212.05	11.4	8659.745437145233
2	123	162448	2.2388203	13.4	214.6	0.00090090797	0.7445521	0.020799106	-0.6175481	0.6339727	-0.77058846	1.5643942e-05	-0.7705697	-1.8913395e-05	3.715845	232.55	20.6	8713.664699792862
2	124	163948	1.878857	34.4	300.0	0.0010254896	0.7919096	0.050341688	-0.44351688	0.6339727	-0.8213441	3.5474535e-05	-0.8213093	-3.4664212e-05	4.96432	137.6	21.6	8757.234111785889
2	125	164623	5.1069283	19.0	135.0	0.0009493842	0.8271466	0.04156088	-0.32731065	0.6339727	-0.8586378	4.274575e-05	-0.85860175	-3.6033995e-05	4.972454	132.95	23.35	8792.515855550766
2	126	165046	4.9532804	19.6	84.6	0.0010971597	0.84986675	0.05069558	-0.20207706	0.63397264	-0.88283354	4.4981913e-05	-0.882802	-3.1569325e-05	4.7276297	140.7	22.85	8826.737305879593
2	127	165528	5.1305747	15.8	96.4	0.0011524272	0.8733995	0.050886285	-0.14309451	0.6339727	-0.9067726	4.593346e-05	-0.9067432	-2.9415498e-05	4.7220454	139.0	23.9	8861.241624116898
2	128	166259	4.695912	6.0	146.2	0.001059671	0.89330995	0.050270498	-0.068450384	0.63397276	-0.927274	4.3992415e-05	-0.9272492	-2.475594e-05	5.0768666	107.65	18.1	8888.174102544785
2	129	167371	3.434529	13.2	222.4	0.0010596893	0.9220181	0.04701198	0.030104747	0.63397264	-0.9558389	5.5142416e-05	-0.9558137	-2.5274529e-05	4.8069324	153.55	21.0	8918.96969985962
2	130	168075	4.8041496	21.8	140.8	0.0011604704	0.9568541	0.059202585	0.15688705	0.6339727	-0.9912216	4.1363546e-05	-0.9912073	-1.4335346e-05	5.062646	129.1	23.9	8944.670609235764
2	131	168677	4.6111326	18.8	120.4	0.0011349407	0.9766084	0.063172005	0.27552044	0.63397264	-1.0101153	5.763351e-05	-1.0101035	-1.1950269e-05	5.132544	129.5	15.65	8967.753072500229
2	132	169298	4.833892	23.4	124.2	0.0010992759	1.0032709	0.062247805	0.3747883	0.6339727	-1.0366441	0.00032537928	-1.0366511	7.042904e-06	4.933289	114.4	21.1	8992.105240345001
2	133	169760	4.938252	11.2	92.4	0.001163323	1.0207897	0.07234015	0.4764883	0.63397264	-1.0526878	0.0018811325	-1.0528595	0.0001715869	4.948802	107.5	24.15	9014.89594244957
