CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/QVals1	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/LogPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
2	36	54650	3.067679	33.8	255.2	0.0013562018	-0.37421933	-0.37422574	0.06703831	0.6055114	0.63397264	0.36317006	-0.684246	0.096862055	0.36856467	-0.0053946343	4.3012276	171.05	23.35	4787.650928497314
2	37	55770	2.2283058	13.6	224.0	0.0011955237	-0.3588921	-0.35889092	0.06343175	0.60419613	0.63397264	0.3490153	-0.7582357	0.06768191	0.35161132	-0.0025960002	3.9897048	190.75	27.5	4896.209523200989
2	38	57267	2.2044687	20.8	299.4	0.0011495919	-0.34235325	-0.34234643	0.07106569	0.69532746	0.6339727	0.3398951	-0.76438147	0.08139737	0.33521158	0.004683507	3.738689	239.45	48.1	5008.623741388321
2	39	58193	4.056832	39.2	185.2	0.0014841745	-0.33363914	-0.3336198	0.07468566	0.74649704	0.63397264	0.33976048	-0.7005526	0.12768617	0.32872474	0.0110357255	2.479938	264.0	34.0	5131.632749795914
2	40	59562	1.7561295	8.4	273.8	0.0015821222	-0.33031988	-0.33033308	0.07172491	0.75886476	0.6339727	0.3417829	-0.6083938	0.17303553	0.32767954	0.014103338	3.4365172	208.6	20.85	5228.373033285141
2	41	60948	2.0848076	36.6	277.2	0.0014839993	-0.32470232	-0.32469398	0.068447515	0.7834252	0.6339727	0.34432635	-0.45262277	0.22898115	0.32557896	0.01874736	3.4932628	239.7	22.8	5345.0930869579315
2	42	62365	2.7714553	8.8	283.4	0.0016294428	-0.31587997	-0.3158738	0.063557185	0.78344834	0.6339727	0.3375257	-0.2788845	0.27905142	0.31955668	0.017969066	3.37766	258.25	21.3	5466.838344812393
2	43	63865	2.6370683	32.8	300.0	0.0018301792	-0.31561902	-0.31563148	0.071387485	0.79608953	0.6339727	0.34446228	-0.14832063	0.3286589	0.3224357	0.022026576	2.3075988	282.05	40.2	5599.104831457138
2	44	65365	1.0507102	8.6	300.0	0.0018283332	-0.3110993	-0.3110722	0.06301969	0.76941663	0.6339727	0.33030322	-0.03742194	0.36190626	0.31896508	0.011338146	2.153297	272.75	23.05	5720.441046953201
2	45	66650	1.8861271	37.0	257.0	0.0019896852	-0.30753073	-0.30751553	0.06889028	0.7500952	0.63397264	0.31957296	0.042456035	0.37479836	0.31631905	0.003253913	1.5634326	295.6	29.85	5858.424245595932
2	46	68150	1.2096084	18.8	300.0	0.0019008319	-0.29838356	-0.29838088	0.065780275	0.70623267	0.6339727	0.29285148	0.078834355	0.3583305	0.3075271	-0.014675636	1.7667631	290.05	23.55	5979.416467666626
2	47	69650	0.9620538	32.6	300.0	0.001801994	-0.2884098	-0.28839326	0.06643655	0.6390499	0.6339727	0.2649384	-0.029785935	0.3040338	0.29521325	-0.030274887	2.2950573	230.2	26.75	6112.269458532333
2	48	71150	1.394952	6.4	300.0	0.0016749605	-0.28429878	-0.28426996	0.07018579	0.6065074	0.6339727	0.2608799	-0.21382982	0.21721706	0.28823578	-0.027355868	3.0588074	254.6	49.0	6224.568655729294
2	49	72650	1.8475107	36.6	300.0	0.0015511591	-0.26220518	-0.26223245	0.077005215	0.62719136	0.6339727	0.25053987	-0.44192058	0.13779241	0.26160803	-0.011068169	2.8238711	247.05	37.3	6365.260892868042
2	50	73753	3.24052	34.0	220.6	0.0015789184	-0.23710796	-0.23709995	0.086006224	0.6837705	0.63397264	0.23385061	-0.50949085	0.11198001	0.23430179	-0.0004511605	2.65805	222.3	52.95	6457.06950044632
2	51	75125	2.3022995	58.8	274.4	0.0015091641	-0.2211075	-0.22110803	0.0924299	0.729305	0.6339727	0.22360675	-0.5138048	0.12512411	0.21791388	0.0056928634	3.5987256	173.1	44.85	6559.258597612381
2	52	76326	3.3813126	38.0	240.2	0.0018531648	-0.20694724	-0.20697512	0.09064541	0.7681796	0.6339727	0.21631417	-0.43496028	0.16292171	0.2055654	0.010748792	3.7701707	180.9	17.8	6651.316495418549
2	53	77652	1.5043584	41.2	265.2	0.0018367696	-0.1957465	-0.19575755	0.087762445	0.7800159	0.6339727	0.20970064	-0.36271822	0.20550236	0.1961315	0.013569116	4.2016945	191.65	28.35	6755.431155204773
2	54	79052	2.6787555	28.0	280.0	0.0019460138	-0.1856055	-0.18561189	0.08955558	0.7510739	0.6339727	0.19329621	-0.25710383	0.22878347	0.18780893	0.0054872953	3.4335773	212.15	38.4	6863.959140777588
2	55	79920	4.7185206	37.6	173.6	0.0024866995	-0.16153362	-0.16147594	0.09691337	0.7865931	0.6339727	0.1794544	-0.11471039	0.25152478	0.16638584	0.0130685605	4.3258915	205.45	22.75	6948.850202798843
2	56	81036	2.9739687	17.0	223.2	0.0026396676	-0.15805562	-0.15807706	0.093279354	0.759886	0.63397264	0.16774325	-0.046776	0.26311174	0.16509381	0.002649459	2.4301836	252.8	26.2	7078.955787420273
2	57	82536	0.7333726	12.8	300.0	0.0022874947	-0.16798107	-0.16798985	0.09030211	0.7429905	0.6339727	0.17179257	-0.021801164	0.26114306	0.17491843	-0.0031258562	3.3844616	213.95	18.7	7176.074346542358
2	58	83661	2.7835765	7.2	225.0	0.0026136052	-0.15330808	-0.15327246	0.09082079	0.7298325	0.63397264	0.15267377	-0.029420003	0.24608514	0.16060026	-0.007926498	2.6856148	229.5	31.9	7283.080882072449
2	59	84963	1.8344666	4.2	260.4	0.00239778	-0.15206729	-0.15207142	0.0912136	0.7086681	0.6339727	0.14660802	-0.057705224	0.21701053	0.1572021	-0.010594078	1.9530672	246.45	32.9	7396.769776582718
2	60	86218	2.7651875	18.4	251.0	0.0023015228	-0.14517722	-0.14511472	0.10022731	0.68787724	0.6339727	0.13748029	-0.12905934	0.17976202	0.14818169	-0.010701427	3.447237	220.45	23.85	7502.050298452377
2	61	87587	2.5420308	39.4	273.8	0.0024291917	-0.1439876	-0.14403108	0.109578125	0.6838843	0.6339727	0.13801831	-0.2278902	0.14593057	0.14412944	-0.0061111124	3.879691	183.2	34.1	7601.41216635704
2	62	88737	5.3759623	23.6	230.0	0.0024741064	-0.120017454	-0.12003063	0.110981315	0.7277255	0.6339727	0.12063563	-0.22658369	0.13661054	0.11920475	0.0014308647	3.8551571	187.8	24.85	7686.859725236893
2	63	89824	3.1180038	37.2	217.4	0.0023779348	-0.109588124	-0.10958752	0.108392745	0.745954	0.63397264	0.1130787	-0.20960002	0.14602579	0.109235436	0.003843263	3.5225017	200.5	29.0	7798.284747362137
2	64	90662	3.7194448	29.4	167.6	0.00280389	-0.09486163	-0.094853505	0.11819834	0.7846734	0.6339727	0.1056932	-0.13955745	0.16381523	0.096152924	0.009540267	3.399304	200.4	23.65	7880.096030712128
2	65	91647	4.718156	17.8	197.0	0.0030446053	-0.07361205	-0.073620565	0.11652897	0.8438488	0.6339727	0.097470015	-0.039151344	0.2023553	0.07819328	0.019276734	3.5457222	236.2	42.35	7989.39132142067
2	66	92925	3.0051484	20.0	255.6	0.0034399321	-0.05618181	-0.05617848	0.11005561	0.81670284	0.63397264	0.078025155	0.07460713	0.24275471	0.06441587	0.013609277	3.0605056	221.6	20.9	8105.219570636749
2	67	94425	1.4316521	44.8	300.0	0.0034149848	-0.046010476	-0.046004057	0.10558993	0.76584816	0.6339727	0.055673394	0.101620115	0.25193694	0.054725472	0.0009479264	2.5115685	234.75	25.7	8216.538409233093
2	68	95925	0.70379287	8.0	300.0	0.0029915748	-0.029852044	-0.029859858	0.09499793	0.7030117	0.6339727	0.026547097	-0.008628636	0.23513474	0.037275158	-0.01072806	2.8755019	223.8	22.35	8328.101045370102
2	69	97163	2.241597	10.0	247.6	0.0030345912	-0.021430047	-0.021436796	0.09180701	0.64048594	0.6339727	0.0077606766	-0.14313062	0.1827566	0.025350008	-0.017589333	3.448917	206.55	32.55	8428.598119020462
2	70	98186	4.144292	31.6	204.6	0.003189051	0.004671278	0.0047561903	0.107965074	0.67472893	0.6339727	-0.00919787	-0.20138177	0.14068194	-0.0033002004	-0.00589767	3.6522737	207.05	40.65	8522.938022375107
2	71	99358	3.536237	36.4	234.4	0.0027749948	0.013635702	0.013566683	0.10665053	0.698123	0.6339727	-0.014493265	-0.23889102	0.13370107	-0.014663765	0.00017050038	2.905877	192.2	13.9	8611.445070266724
2	72	100435	3.6861393	25.6	215.4	0.0025577801	0.012363883	0.0123825995	0.10549484	0.69017327	0.6339727	-0.014251171	-0.29456738	0.13018692	-0.014060489	-0.0001906829	3.9191184	194.35	25.2	8710.091353416443
2	73	101641	2.73533	38.0	241.2	0.0026539257	0.029117336	0.029145146	0.11162521	0.7372368	0.6339727	-0.023568943	-0.29151475	0.1443919	-0.029828573	0.0062596276	3.5132248	192.1	15.85	8810.603434324265
2	74	102837	2.68712	20.0	239.2	0.0030206772	0.046520885	0.046501722	0.11153529	0.75823814	0.6339727	-0.036002222	-0.24553627	0.17197438	-0.044387445	0.008385218	3.6371372	164.3	14.15	8890.70763874054
2	75	103949	2.779906	14.4	222.4	0.0029743765	0.044885658	0.044809334	0.11067468	0.7262165	0.63397264	-0.04031344	-0.23745528	0.18129544	-0.040498756	0.0001853168	3.0064473	221.6	21.45	8996.837451696396
2	76	104869	3.5934253	15.2	184.0	0.0032700237	0.071043625	0.071057886	0.11554396	0.79920524	0.63397264	-0.05294326	-0.13914458	0.1960687	-0.06433384	0.011390575	2.0940483	245.65	27.45	9099.580945968628
2	77	106176	2.3836567	13.2	261.4	0.0034536857	0.06755367	0.06761219	0.11543244	0.7866421	0.6339727	-0.052003704	-0.09642089	0.21577826	-0.058509696	0.006505998	2.7318714	246.3	39.55	9228.093801259995
2	78	107552	3.8195634	41.2	275.2	0.004468525	0.10360278	0.103578955	0.12421043	0.7644379	0.6339727	-0.09196091	-0.022695476	0.22235748	-0.0930362	0.0010752899	3.5572104	203.35	25.8	9337.099422931671
2	79	108959	2.3273525	47.0	281.4	0.0035168093	0.08788709	0.08789288	0.11800107	0.7071826	0.6339727	-0.089692906	-0.06416193	0.20212081	-0.08006608	-0.009626833	2.863501	223.85	29.5	9455.300334453583
2	80	110367	1.448069	10.2	281.6	0.0027484563	0.096236005	0.09618736	0.10531334	0.6319675	0.6339727	-0.10795106	-0.19659854	0.14630935	-0.09427496	-0.013676084	4.2088156	208.6	36.0	9571.17127108574
2	81	111809	2.0176787	40.4	288.4	0.0023307393	0.09498494	0.09500168	0.116956264	0.64028025	0.63397276	-0.10298736	-0.37628934	0.09014826	-0.09831797	-0.0046693906	4.688396	121.45	27.1	9662.092806577682
2	82	112439	5.23598	39.2	126.0	0.0026682802	0.12700267	0.1270001	0.13457511	0.7593384	0.6339727	-0.12191038	-0.39468983	0.095667504	-0.1299055	0.007995125	3.3074207	206.65	18.4	9750.43330001831
2	83	113063	5.3919163	22.2	124.8	0.0030607039	0.146835	0.14679773	0.14150293	0.83358806	0.6339727	-0.12787487	-0.31966782	0.1326165	-0.1463999	0.01852503	3.4063325	192.15	22.65	9829.867642402649
2	84	113588	4.9712806	10.8	105.0	0.0034352692	0.17264521	0.1727156	0.14930972	0.894489	0.63397264	-0.13796985	-0.14811994	0.1771903	-0.16802363	0.030053768	3.2461574	216.7	19.6	9917.941722869873
2	85	114740	3.3347301	54.0	230.4	0.0040525324	0.18789858	0.18791406	0.15038542	0.86725	0.6339727	-0.15204543	-0.037338033	0.22503023	-0.17643745	0.024392018	2.152493	267.85	13.65	10032.175011873245
2	86	116052	3.2905533	19.8	262.4	0.005215939	0.20279755	0.20274647	0.14938186	0.8890735	0.6339727	-0.15755786	0.21729328	0.28546247	-0.18125254	0.023694692	1.4221188	279.7	10.15	10160.241014003754
2	87	117468	1.4736836	7.4	283.2	0.005129441	0.17081536	0.17086792	0.14139144	0.7141135	0.6339727	-0.17743246	0.28447068	0.25613022	-0.15004246	-0.02739001	1.8931946	269.65	15.1	10287.40010356903
2	88	118968	1.6632602	15.4	300.0	0.004331301	0.17919809	0.17914511	0.13957573	0.701796	0.6339727	-0.18300658	0.05875795	0.18281607	-0.16854429	-0.014462302	3.4851024	209.95	23.2	10396.54934167862
2	89	120106	2.6232452	20.4	227.6	0.003760728	0.19553898	0.19545592	0.14342429	0.644996	0.6339727	-0.20388383	-0.08767726	0.12513186	-0.19290888	-0.01097497	3.141557	208.95	26.55	10496.133180379868
2	90	120882	5.148019	34.4	155.2	0.003958858	0.23738432	0.23748474	0.15925121	0.7633182	0.6339727	-0.22995332	-0.08141604	0.1195402	-0.23706709	0.0071137757	3.652555	200.35	20.45	10582.003170490265
2	91	121834	4.833842	25.8	190.4	0.004073412	0.2602012	0.26015735	0.174167	0.8237961	0.63397264	-0.24126583	-0.022705577	0.15529051	-0.25663853	0.015372651	3.3401399	213.7	12.3	10677.63206410408
2	92	123166	3.1683958	13.4	266.4	0.0043137665	0.26698563	0.26702404	0.16919014	0.8189539	0.6339727	-0.24757017	0.09591402	0.19164582	-0.2586653	0.011095159	3.5417438	214.35	20.85	10789.549223184586
2	93	124511	2.6477628	56.2	269.0	0.004394482	0.2660418	0.2660559	0.16075131	0.73048115	0.6339727	-0.26335734	0.11758039	0.18818834	-0.2561324	-0.007224933	3.0682833	227.25	14.95	10908.548988819122
2	94	126011	0.9440487	76.0	300.0	0.004031433	0.2650093	0.26500577	0.1695598	0.74015015	0.6339727	-0.26183307	0.03969028	0.15868509	-0.25787735	-0.003955705	4.3406878	174.45	20.6	11008.320449829102
2	95	126928	4.266761	37.8	183.4	0.0038336033	0.2561269	0.25612852	0.173019	0.68632704	0.63397264	-0.25889948	-0.038762912	0.12981436	-0.25128752	-0.0076119867	4.012713	208.05	27.1	11104.013040542603
2	96	128050	4.33862	13.4	224.4	0.003692866	0.2628987	0.26291558	0.18287614	0.7348136	0.63397264	-0.25929555	-0.1024097	0.11624286	-0.26004332	0.000747756	4.0815496	149.6	19.3	11177.68050312996
2	97	128565	5.1222215	7.0	103.0	0.0036822148	0.28715846	0.28717342	0.1811585	0.75144094	0.63397264	-0.28047416	-0.05962737	0.12155426	-0.283872	0.0033978417	3.710363	178.55	16.55	11263.25315451622
2	98	129402	5.088147	25.4	167.4	0.004603563	0.31290945	0.3130169	0.19791068	0.8163948	0.6339727	-0.29536667	-0.0075838887	0.14398232	-0.30614933	0.010782642	4.8545446	153.7	32.6	11342.376439332962
2	99	130665	3.5642395	37.8	252.6	0.004685477	0.33616605	0.33612254	0.19584653	0.8752117	0.6339727	-0.30659437	0.17290047	0.18634751	-0.3238831	0.017288733	3.3863578	217.75	28.15	11445.392646551132
2	100	131810	3.1802213	41.8	229.0	0.005343457	0.34916502	0.34923413	0.19700044	0.8563099	0.6339727	-0.3225071	0.3362476	0.21703675	-0.33062246	0.008115347	1.6968496	275.45	26.7	11570.340835094452
2	101	133113	2.7952068	30.2	260.6	0.0044066845	0.3235358	0.32347628	0.1869787	0.6532491	0.6339727	-0.33500588	0.21235225	0.16387928	-0.31078783	-0.024218071	4.6209116	164.0	22.75	11653.317133903503
2	102	134231	4.148265	33.0	223.6	0.004152701	0.33588737	0.33594966	0.20690909	0.75564164	0.63397264	-0.32959208	0.07454586	0.122142896	-0.32973582	0.00014374906	4.5345545	137.65	21.55	11746.850452899933
2	103	135172	3.1378076	38.2	188.2	0.0040352917	0.3430716	0.34294847	0.21084695	0.7399066	0.63397264	-0.33942163	0.06485798	0.11506899	-0.33835703	-0.0010646585	4.12157	159.25	35.0	11837.013121128082
2	104	135841	4.9240403	32.2	133.8	0.004158051	0.3619116	0.36199075	0.21083274	0.7855601	0.63397264	-0.35278568	0.07129108	0.117808774	-0.3572392	0.004453487	4.069295	175.8	42.3	11908.614138126373
2	105	136995	2.86383	41.8	230.8	0.0042922697	0.35613155	0.35616162	0.22004704	0.828616	0.6339727	-0.3395147	0.13180856	0.14159875	-0.34958658	0.010071854	3.8534474	191.35	32.15	12010.17629480362
2	106	138040	4.9288974	30.0	209.0	0.0049627977	0.39134377	0.3912684	0.23218942	0.9211296	0.6339727	-0.35533005	0.3462835	0.19115847	-0.37629306	0.020962995	3.4935615	202.4	18.45	12108.081046581268
2	107	139320	2.708644	29.8	256.0	0.005180567	0.38739637	0.38743842	0.23437858	0.8130225	0.63397264	-0.37490562	0.46669108	0.19804357	-0.36921835	-0.005687256	4.4927163	146.0	15.1	12194.863198280334
2	108	140370	3.875958	50.4	210.0	0.004689961	0.3806519	0.3805985	0.2429865	0.79477423	0.6339727	-0.37288857	0.46350464	0.16935882	-0.36534807	-0.0075405026	4.229171	187.9	24.55	12291.606565237045
2	109	141227	3.6470199	25.4	171.4	0.004366916	0.36439976	0.3644253	0.2410285	0.6923503	0.6339727	-0.36940715	0.31137112	0.12198032	-0.35479617	-0.0146109555	4.230081	161.0	19.95	12364.478390932083
2	110	142060	4.3813562	22.0	166.6	0.0041960957	0.37390453	0.37393886	0.26211417	0.73981905	0.6339727	-0.37054563	0.16095318	0.09486671	-0.36869246	-0.0018531685	4.5087953	145.45	28.45	12445.745117664337
2	111	142527	5.1885796	33.0	93.4	0.004204665	0.401841	0.40184477	0.25737432	0.87936604	0.63397264	-0.38398618	0.19600761	0.11262602	-0.39641076	0.01242461	4.4174147	134.3	20.5	12510.475418806076
2	112	143292	4.556448	19.8	153.0	0.0046742586	0.4241568	0.42403647	0.27194548	0.90498424	0.6339727	-0.3983514	0.30240262	0.14392604	-0.41419727	0.015845863	4.2379913	178.85	23.45	12585.533491373062
2	113	144409	3.99432	53.2	223.4	0.005148732	0.4301125	0.43024567	0.27660146	0.9225515	0.63397264	-0.3979142	0.48887622	0.18701832	-0.4146262	0.016712012	4.0143695	200.95	31.65	12686.980730295181
2	114	145009	5.1780367	13.0	120.0	0.005351661	0.4442923	0.44420072	0.2725983	0.85285276	0.63397264	-0.42602906	0.6626379	0.19829936	-0.42531323	-0.0007158427	4.064814	176.55	22.8	12771.351409196854
2	115	145965	4.299273	27.6	191.2	0.005585188	0.47020358	0.4701893	0.2792708	0.817293	0.63397264	-0.45683604	0.6263892	0.18698463	-0.45184547	-0.0049906485	3.6060047	236.15	28.55	12862.128086328506
2	116	147128	3.445024	22.0	232.6	0.0052459766	0.4728217	0.4728859	0.26975882	0.7215073	0.6339727	-0.47394285	0.51058525	0.14218162	-0.46060508	-0.013337789	4.8820224	119.65	19.65	12946.126838445663
2	117	147867	4.523015	14.8	147.8	0.0048336815	0.5029871	0.5028891	0.27820155	0.7890195	0.6339727	-0.49442187	0.43008956	0.12232742	-0.49594063	0.0015187874	4.5374494	150.65	19.3	13025.452612638474
2	118	148489	4.543377	33.8	124.4	0.0047351867	0.5034081	0.5035025	0.26864192	0.8306939	0.6339727	-0.4888493	0.44232374	0.12931341	-0.49627674	0.007427501	4.1971507	147.45	23.85	13092.68594288826
2	119	149409	4.7489347	5.8	184.0	0.0046643126	0.48668778	0.48660654	0.2776063	0.7546172	0.63397264	-0.48227617	0.41377467	0.122114964	-0.4794905	-0.0027856333	4.3615656	122.7	14.85	13169.717199087143
2	120	149882	5.203664	18.4	94.6	0.004330659	0.50610393	0.50608915	0.27483463	0.7698096	0.63397264	-0.5015884	0.3958717	0.11435803	-0.50081694	-0.00077141775	4.161256	113.95	19.45	13233.052670001984
