Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
27	12.722273	1.8383408	16.328472	4.479399	30.15	13.493238	74.0	4.0	300.0	87422.0	0.10407380952380953	4.29508	0.50011814	5.5109925	1.310095	10.24927	2.9272957	29.67184	3.6110132	-1.6276042e-08	-0.00786825	-3.2552084e-08	-0.0015881144	0.4143754	-0.05141473	25.313072	-4.932577	0	0	2.524857	0.0	1.1128017	0.009411456	840000	4640.488959312439
28	13.260215	1.7774652	17.927214	8.948124	28.58	15.757016	78.0	0.0	300.0	90280.0	0.10377011494252873	4.3239727	0.4714843	5.431477	1.6755338	10.666873	2.9211235	28.635494	3.6999137	2.0345052e-09	-0.007847729	0.0	-0.001942281	0.4517917	-0.07200739	27.029268	-4.860941	0	0	2.595356	0.0	1.0768046	0.009684593	870000	4812.205138683319
29	12.883323	2.18464	17.658775	2.6675367	29.93	17.220486	92.0	0.0	300.0	93273.0	0.10363666666666667	4.461677	0.48579174	5.6119986	1.8145288	10.211538	2.9406326	27.104876	3.7342243	-1.7293294e-08	-0.007145516	8.138021e-09	0.0004203369	0.48587468	-0.07796264	29.75173	-6.957487	0	0	2.8857708	0.0	1.0481658	0.009725073	900000	4983.757637500763
30	12.843008	1.9151065	17.40638	6.9771485	28.56	15.908062	71.0	0.0	300.0	96129.0	0.10336451612903226	4.4173164	0.5493877	5.4858327	1.5584629	10.255719	3.174113	28.13275	2.6811256	-1.373291e-08	-0.0076959855	-4.8828124e-08	0.0023510093	0.51435286	-0.07216698	26.838621	-6.7203827	0	0	2.55594	0.0	1.0383065	0.009334195	930000	5149.833694458008
31	12.731899	1.8120354	18.075068	6.639448	26.44	14.033758	73.0	0.0	300.0	98773.0	0.10288854166666667	4.3836417	0.52475345	5.5028815	1.3706053	10.212707	3.105165	29.681818	2.888859	4.0690105e-09	-0.008328833	-1.2207031e-08	-0.0031011263	0.4181584	-0.054040104	25.886024	-7.0403786	0	0	2.3378954	0.0	1.0338877	0.009613762	960000	5314.213173627853
32	12.723197	2.3030076	16.689018	2.3264537	28.69	15.413433	75.0	0.0	300.0	101642.0	0.10266868686868687	4.366284	0.49118924	5.458624	1.7572162	9.873589	3.0117464	28.111065	2.2139716	-2.4414062e-08	-0.008505933	2.6957194e-08	-0.002288005	0.5501604	-0.08100882	28.268267	-6.913004	0	0	2.4252796	0.0	0.98751676	0.009394191	990000	5476.705928325653
33	13.145886	2.1194355	17.438757	3.5777738	28.7	14.102838	71.0	2.0	300.0	104512.0	0.10246274509803921	4.4111123	0.5572653	5.6969714	0.966589	9.876323	3.2084813	27.01286	2.9059565	1.7293294e-08	-0.008287261	-2.0345052e-08	-0.0011932902	0.4806851	-0.06928402	25.180592	-5.8213253	0	0	2.4059687	0.0	0.99534845	0.009500152	1020000	5640.970427274704
34	12.871274	2.3382394	17.461758	5.3208222	28.07	15.024151	71.0	0.0	300.0	107319.0	0.10220857142857143	4.4647818	0.50481015	5.6652975	1.6942115	10.3214035	2.8892796	26.950184	4.091725	1.2207031e-08	-0.008178773	-4.0690104e-08	-0.00013096823	0.5078978	-0.08227965	27.50159	-6.245064	0	0	2.3675354	0.0	0.9651237	0.0095132645	1050000	5805.198821544647
35	13.325966	1.574589	17.274416	8.6856785	26.35	13.308174	65.0	0.0	300.0	109954.0	0.10180925925925927	4.4865885	0.5446381	5.7300477	1.3773721	9.9872465	2.8981261	27.441677	3.028622	3.5603842e-09	-0.0075120763	1.2207031e-08	-0.0003959554	0.4280963	-0.07341817	21.539234	-5.327797	0	0	2.627934	0.0	0.94093037	0.009905719	1080000	5972.171226978302
36	13.163996	2.4201074	19.4619	3.7506084	30.61	16.843927	79.0	0.0	300.0	113015.0	0.10181531531531532	4.5407224	0.48870632	5.716253	1.6869493	9.826577	2.9067311	27.382984	2.9577847	-4.0690105e-09	-0.007201689	-4.4759116e-08	-0.0005603068	0.5086694	-0.09342635	32.22639	-8.7834015	0	0	2.748718	0.0	0.9207622	0.009690132	1110000	6134.674716711044
37	13.001895	2.3976855	18.024338	2.216745	27.83	13.472978	73.0	0.0	300.0	115798.0	0.10157719298245614	4.4758816	0.5309147	5.562313	0.88427705	10.292416	3.211291	26.371185	3.0832834	3.0517577e-09	-0.0075740865	2.4414062e-08	-0.0032988891	0.5931427	-0.10665727	22.460625	-6.6258917	0	0	2.6257238	0.0	0.88765943	0.009657717	1140000	6300.155813217163
38	13.418011	2.252448	18.367739	4.6830187	27.91	14.116725	76.0	0.0	300.0	118589.0	0.10135811965811965	4.463632	0.55323863	5.731634	1.3674346	9.790865	2.9201195	27.900543	1.9284337	-2.0345052e-09	-0.0077744	-3.2552084e-08	-0.0019351562	0.5620344	-0.124310195	22.860947	-5.9206142	0	0	2.6006525	0.0	0.8666451	0.009614318	1170000	6464.677370548248
39	13.656647	1.7293876	18.75123	9.194027	26.35	14.791468	67.0	0.0	300.0	121224.0	0.10102	4.5542436	0.49959412	5.8051934	1.9220136	9.6859	2.8633494	27.985704	3.5927494	-3.0517577e-09	-0.0083745485	2.4414062e-08	-0.0052415687	0.42644766	-0.089978516	24.6767	-6.130705	0	0	2.3536842	0.0	0.8651842	0.009711661	1200000	6633.5263822078705
40	13.695288	1.7929252	19.108938	9.93908	30.03	15.718432	80.0	0.0	300.0	124227.0	0.10099756097560976	4.650016	0.47783273	5.7472663	2.2729328	9.674375	3.1254091	26.420614	2.7166462	0.0	-0.006634041	1.2207031e-08	-0.0042503458	0.3742887	-0.059024215	27.790966	-6.933674	0	0	2.982806	0.0	0.8602151	0.009492052	1230000	6794.903139591217
41	13.644955	2.2902672	19.186234	5.9547043	26.51	14.981651	72.0	0.0	300.0	126878.0	0.1006968253968254	4.65997	0.46819606	5.985921	2.0784924	9.900765	2.9964616	28.2904	2.5393023	-2.8483074e-08	-0.007882264	3.153483e-08	-0.0037266712	0.46044537	-0.07750553	27.081106	-7.498184	0	0	2.5302217	0.0	0.83257514	0.009538359	1260000	6959.7162873744965
42	13.31975	2.0017939	21.188791	4.8002167	29.6	12.525175	63.0	3.0	300.0	129838.0	0.10064961240310077	4.642608	0.5476257	5.7873735	1.5470012	9.663814	2.8246834	24.043465	0.94705313	6.1035155e-09	-0.0072965943	-2.4414062e-08	0.001742741	0.47956496	-0.08653128	23.271292	-6.9814644	0	0	2.736938	0.0	0.82575995	0.009961997	1290000	7122.82933473587
43	13.525734	2.0245233	18.662174	8.065759	28.73	15.607597	71.0	0.0	300.0	132711.0	0.10053863636363636	4.6041408	0.51506895	5.8677664	1.4218796	10.211036	2.8315668	24.740553	3.1969752	-4.0690105e-09	-0.007556327	-4.0690104e-08	1.0001628e-05	0.43280885	-0.08320072	27.759407	-7.3416405	0	0	2.6878197	0.0	0.824613	0.00967347	1320000	7283.722419977188
44	13.501869	2.134928	18.41781	6.3893075	29.8	15.212494	70.0	0.0	300.0	135691.0	0.10051185185185185	4.597218	0.520463	5.8604336	1.5740875	10.371192	3.2387404	26.659262	0.58062214	2.2888184e-08	-0.0077409474	2.4414062e-08	-0.0054940223	0.5059434	-0.1028243	24.639624	-7.4912796	0	0	2.511261	0.0	0.8326327	0.009597213	1350000	7449.5458080768585
45	13.599039	1.9369949	17.127329	3.4023623	26.05	13.646519	81.0	0.0	300.0	138296.0	0.1002144927536232	4.6088023	0.5282913	5.852355	1.7281678	10.026421	3.2317393	26.38068	0.9804629	8.742014e-09	-0.007089813	8.138021e-09	-0.0018083903	0.39248568	-0.08595416	21.923717	-6.2687845	0	0	2.7141588	0.0	0.7956836	0.009534529	1380000	7622.428440570831
46	13.794758	1.9772928	20.591171	8.768098	27.89	14.826258	76.0	0.0	300.0	141085.0	0.10006028368794326	4.676259	0.50374407	5.85211	1.7034878	9.665098	2.924229	26.544992	2.8107867	-3.0517577e-09	-0.007646062	-4.0690105e-09	-0.00079092203	0.42257854	-0.08012283	23.513042	-7.0232124	0	0	2.6288857	0.0	0.76010585	0.00972405	1410000	7784.770024776459
47	13.676082	2.014093	18.845278	7.0905514	29.23	15.147181	76.0	0.0	300.0	144008.0	0.10000555555555556	4.6614814	0.5140036	6.0889707	1.6415161	9.71246	3.1774116	28.518322	2.3065925	-9.918213e-09	-0.008346075	1.2207031e-08	-0.00619884	0.43364063	-0.09519136	25.458366	-8.058853	0	0	2.3980324	0.0	0.7654746	0.009905735	1440000	7953.738119602203
48	13.68512	1.8695713	18.617054	8.60913	27.78	16.189243	96.0	0.0	300.0	146786.0	0.09985442176870749	4.6720853	0.5098202	5.9690714	1.8381047	10.167189	3.1582448	29.545036	2.01576	-5.086263e-09	-0.007504724	-7.324219e-08	-0.0024044514	0.41914567	-0.082246006	27.08669	-8.986977	0	0	2.6439395	0.0	0.76609606	0.009750086	1470000	8114.870772361755
49	14.0267725	1.6860425	17.356592	10.112695	28.47	13.795257	64.0	0.0	300.0	149633.0	0.09975533333333333	4.690114	0.48103547	5.8100166	0.9448798	9.813967	3.2178497	29.197205	1.2034804	1.8310548e-08	-0.008137525	4.0690105e-09	-0.0031136067	0.3897921	-0.074097335	23.550762	-7.0510025	0	0	2.4269905	0.0	0.75233513	0.009963048	1500000	8275.953307390213
50	13.495959	2.0797193	19.58244	7.3742423	28.51	14.885224	70.0	0.0	300.0	152484.0	0.09966274509803921	4.7602916	0.47633561	5.9176335	2.2490394	9.851379	3.050099	28.151606	1.4015787	-1.6276042e-08	-0.007006315	-8.138021e-09	0.00071253255	0.4902832	-0.102252394	25.609625	-8.894304	0	0	2.764367	0.0	0.73681027	0.00959867	1530000	8441.663533687592
51	14.016589	1.6087918	17.455194	9.032809	28.05	13.444236	63.0	0.0	300.0	155289.0	0.09954423076923077	4.658182	0.49902838	5.990163	1.8119069	10.062599	3.1485434	29.378683	1.6020705	-1.0172526e-09	-0.005910231	-1.8310548e-08	-0.0016399475	0.36070946	-0.07078105	23.852837	-7.5251083	0	0	2.771187	1.0	0.70806795	0.0063794972	1560000	8612.773067712784
52	13.735316	1.8965865	19.026047	9.810241	28.94	14.471918	69.0	0.0	300.0	158183.0	0.09948616352201257	4.741589	0.48992437	5.8930397	1.8424509	10.003736	2.8423872	27.673388	2.2549875	3.0517577e-09	-0.007561361	3.6621095e-08	-0.0044069053	0.43460932	-0.093557894	24.512379	-7.711485	0	0	2.6201837	0.0	0.7120731	0.009722135	1590000	8777.920359611511
53	13.399575	2.7284894	18.763174	0.21802221	27.65	16.256922	83.0	0.0	300.0	160948.0	0.09935061728395062	4.682871	0.5180149	6.4531765	1.8177159	9.901709	3.0543559	25.479136	2.3793125	1.0172526e-08	-0.007578498	5.086263e-09	-0.0005265106	0.65082186	-0.1604371	28.66424	-11.160944	0	0	2.6604717	0.0	0.70043373	0.009624439	1620000	8941.165420293808
54	13.76461	2.0295405	19.281315	7.7869134	26.84	15.674642	68.0	0.0	300.0	163632.0	0.09917090909090909	4.6650157	0.5484561	6.0527253	1.2354164	9.608652	3.1810753	28.689405	1.2768914	-1.4241537e-08	-0.007704792	-1.6276042e-08	0.0008985759	0.43931115	-0.096719354	29.154716	-10.769573	0	0	2.6344378	0.0	0.6837412	0.0096358	1650000	9102.228859186172
55	14.008753	1.8241446	20.51549	10.088221	27.11	12.979133	59.0	0.0	300.0	166343.0	0.09901369047619048	4.6868625	0.5077826	6.162588	1.4482298	9.818605	3.2909496	26.259285	-2.3708642	0.0	-0.00637172	-2.8483074e-08	-0.0035254029	0.4041208	-0.09384161	22.332958	-8.485339	0	0	3.1569026	0.0	0.6864562	0.009595456	1680000	9280.160258769989
56	13.855238	2.431503	17.582474	0.5134072	29.43	15.407307	80.0	4.0	300.0	169286.0	0.09899766081871345	4.7566066	0.5019522	6.1251826	1.9135462	9.652617	3.153563	28.230936	0.92747694	7.1207684e-09	-0.0081582805	6.9173176e-08	-0.004300936	0.56452525	-0.16597277	28.573889	-10.752451	0	0	2.4713228	0.0	0.6705133	0.009883889	1710000	9451.315320014954
57	14.005252	1.8024501	18.134544	7.0538864	30.04	14.750539	93.0	4.0	300.0	172290.0	0.09901724137931034	4.7760487	0.5342472	6.1339283	1.6439468	10.258301	3.1888583	30.01169	1.9195919	-6.1035155e-09	-0.006831016	2.8483074e-08	-0.006891862	0.35919198	-0.08505556	27.763588	-9.756922	0	0	2.9176953	0.0	0.66077423	0.009706044	1740000	9617.54137468338
58	13.992459	1.6932864	18.632349	9.922269	27.96	14.340097	70.0	0.0	300.0	175086.0	0.09891864406779662	4.7587905	0.5066718	5.86478	1.2183516	10.411484	3.0172298	28.582941	1.2802501	-2.5431315e-09	-0.00785551	-3.2552084e-08	0.0033911378	0.38984367	-0.09118733	26.954632	-9.914574	0	0	2.6198378	0.0	0.6206373	0.009982334	1770000	9788.729690551758
59	13.723573	1.7718699	18.977404	8.663546	29.11	14.35193	67.0	0.0	300.0	177997.0	0.09888722222222222	4.739725	0.4723937	5.953037	2.0570567	9.947176	3.0660145	28.921816	2.059092	-2.1362304e-08	-0.0073979534	2.0345052e-09	0.0006407532	0.39142388	-0.086737394	26.96233	-8.442898	0	0	2.5969508	0.0	0.6179246	0.009653367	1800000	9944.603965520859
60	13.698703	1.8988279	18.12041	6.883827	29.17	14.053509	70.0	0.0	300.0	180914.0	0.09886010928961748	4.664802	0.5015583	6.060674	2.007135	10.237673	2.9640043	25.716211	2.338199	6.1035155e-09	-0.007166152	2.4414062e-08	0.0012044759	0.35625383	-0.078335464	25.587091	-7.7710915	0	0	2.7084093	0.0	0.5998038	0.009716192	1830000	10124.094292163849
61	13.606451	1.9829677	18.22251	6.0883856	27.16	12.878448	62.0	4.0	300.0	183630.0	0.0987258064516129	4.6598983	0.5004002	5.860851	1.1238978	10.170635	3.2272012	28.333998	1.6965609	-1.0172526e-08	-0.0075762896	5.6966147e-08	-0.0013826009	0.4407348	-0.11013192	20.692408	-6.7646656	0	0	2.6490366	0.0	0.5837376	0.009898709	1860000	10295.073685646057
62	13.606961	1.8226362	17.677578	6.06396	28.99	13.9237175	66.0	0.0	300.0	186529.0	0.0986925925925926	4.654174	0.5423567	5.786982	1.9102774	10.032584	3.044405	25.710083	2.2829547	2.5431315e-09	-0.007387135	4.8828124e-08	-0.0006104818	0.45347401	-0.11498597	23.542051	-7.893655	0	0	2.684548	0.0	0.5756881	0.009926821	1890000	10459.925695419312
63	14.263183	1.88587	18.987717	8.89946	28.36	15.187179	75.0	0.0	300.0	189365.0	0.09862760416666666	4.692203	0.47721434	5.9281826	1.4690576	9.877266	2.9740715	26.414934	1.750528	-4.0690105e-09	-0.006894119	2.5431316e-08	0.0056682928	0.40025052	-0.099526376	25.917366	-8.10689	0	0	2.9405313	0.0	0.5783447	0.009740466	1920000	10633.92437672615
64	13.980086	2.3314419	18.343176	2.9163177	27.79	14.357782	60.0	0.0	300.0	192144.0	0.09853538461538462	4.779549	0.47628477	6.117603	2.0796921	10.164314	3.352345	27.87527	1.6772112	-6.1035155e-09	-0.0073102866	-3.6621095e-08	0.002959208	0.53856725	-0.13525611	24.936583	-8.491848	0	0	2.7082453	0.0	0.5909451	0.00981109	1950000	10790.048803567886
65	13.873741	1.795011	17.333338	7.53142	29.94	13.42447	71.0	0.0	300.0	195138.0	0.09855454545454545	4.7779164	0.56378067	6.332152	0.7031608	9.971404	3.3160229	29.003778	0.12047537	-6.1035155e-09	-0.008961542	-4.8828124e-08	0.0009144979	0.4778222	-0.11551231	23.019518	-7.965414	0	0	2.2849438	0.0	0.5792886	0.0099378675	1980000	10962.655424118042
66	14.27738	1.6936265	18.126379	9.9398	27.68	13.081193	68.0	0.0	300.0	197906.0	0.09846069651741293	4.7725163	0.5128942	5.9890976	1.2190236	10.099145	3.0570269	27.116337	0.6699182	-8.138021e-09	-0.0075014164	-3.7638348e-08	0.0012834402	0.39291015	-0.0968003	24.148241	-7.960207	0	0	2.6069138	0.0	0.5862807	0.009609684	2010000	11139.958201646805
67	13.95262	2.2212026	17.614628	3.5748458	26.47	13.837957	72.0	0.0	300.0	200553.0	0.09831029411764707	4.7846956	0.49798992	6.039299	1.5530784	9.9600115	3.0593145	27.449083	2.9007418	5.340576e-09	-0.0072318544	-1.2207031e-08	-0.0032980754	0.5006373	-0.14402944	24.542147	-8.844608	0	0	2.6339698	0.0	0.5574523	0.009882413	2040000	11298.576493263245
