Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
44	10.637463	2.3302765	17.917543	4.771629	25.68	13.857041	62.0	2.0	300.0	132249.0	0.09796222222222223	3.761399	0.7245877	5.405017	0.9165407	9.375035	3.2310188	26.812595	-1.9619615	4.0690105e-09	-0.0013284012	-3.2552084e-08	-0.0022080524	0.5617268	-0.111640036	18.306007	-6.3406305	0	0	3.0	1.6760589	0.007165628	1350000	6088.872279405594
45	10.112053	2.58373	16.236559	4.423106	25.94	14.158262	70.0	0.0	300.0	134843.0	0.09771231884057971	3.7450747	0.7235032	5.4807034	0.9131631	8.878043	3.295248	34.278282	0.15044212	1.8310548e-08	0.031921152	-2.2379558e-08	0.0010406962	0.6534075	-0.1152637	22.067284	-7.6244965	0	0	1.0	1.675658	0.046737142	1380000	6221.02291893959
46	9.479862	2.7730715	15.793177	-3.6295836	24.97	11.9920435	69.0	0.0	300.0	137340.0	0.09740425531914894	3.8658783	0.718967	5.475643	0.9293338	9.224025	3.5029266	32.078133	0.34598258	1.8819174e-08	0.016165582	4.0690104e-08	-0.0055838255	0.6847659	-0.21541274	17.028923	-6.257556	0	0	1.0	1.6752851	0.028112017	1410000	6344.942298173904
47	10.350329	2.6666186	16.376448	4.3113146	25.74	12.6567135	64.0	0.0	300.0	139914.0	0.0971625	3.6104228	0.74975145	5.2545466	0.09913705	8.967297	3.13474	27.114143	-0.33985174	-2.0345052e-09	0.0014334818	-2.0345052e-08	0.001067863	0.59361535	-0.12496954	17.440952	-6.3172207	0	0	1.0	1.6747742	0.0057265563	1440000	6483.615209102631
48	10.004392	2.630584	17.386084	4.544992	27.45	15.367742	69.0	0.0	300.0	142659.0	0.09704693877551021	3.620886	0.74206334	5.325389	0.3007131	9.002842	3.1033568	27.656649	0.39675513	8.138021e-09	-0.00041752728	4.0690105e-09	3.969727e-05	0.52262986	-0.093995124	23.44432	-7.260042	0	0	1.0	1.6743654	0.00013419034	1470000	6611.146866798401
49	10.212874	2.7914472	15.663176	1.7838752	27.04	15.272144	79.0	4.0	300.0	145363.0	0.09690866666666667	3.6806169	0.74588233	5.526602	0.88731277	9.323945	3.4459941	30.030424	1.3613667	6.1035155e-09	0.008821298	1.6276042e-08	0.0017598857	0.60397935	-0.11895591	22.470888	-7.5147467	0	0	1.0	1.6742269	0.020186784	1500000	6742.694531202316
50	11.063681	2.8828764	18.490194	-2.9454541	26.43	13.180482	60.0	0.0	300.0	148006.0	0.09673594771241831	3.8321245	0.7809425	5.422163	0.075749755	9.445506	3.6263163	29.580517	-0.50333303	-6.1035155e-09	-8.533528e-05	-2.4414062e-08	-0.00015784912	0.72368443	-0.20173496	19.218983	-7.2593803	0	0	1.0	1.6740887	6.925454e-05	1530000	6865.134649038315
51	10.609047	2.3681178	16.440187	4.9557576	27.13	13.1694	67.0	3.0	300.0	150719.0	0.09661474358974359	3.9913125	0.800038	5.579796	-0.34891817	9.542742	3.323665	25.214916	0.57014465	9.028117e-09	-0.001375056	5.6966147e-08	0.00046102703	0.5404832	-0.11701095	20.657516	-7.9929914	0	0	1.0	1.6739035	0.00307838	1560000	7012.800546884537
52	10.399588	2.590099	17.503313	3.7922962	28.35	14.561165	67.0	0.0	300.0	153554.0	0.0965748427672956	3.7801661	0.81191564	5.4811645	-0.0014063222	9.524989	3.614524	32.71691	0.018269792	8.138021e-09	0.0001427236	4.0690104e-08	0.003398291	0.5500669	-0.10395196	23.018925	-9.155819	0	0	1.0	1.6737825	0.0036621788	1590000	7127.647872209549
53	9.967119	2.658264	17.018217	2.2874806	25.31	13.109305	60.0	0.0	300.0	156085.0	0.09634876543209876	3.7412412	0.7941439	5.3590045	0.6930487	9.66774	3.52864	29.948067	-1.8144377	-7.1207684e-09	-0.0010906646	-2.0345052e-08	0.0037860859	0.564122	-0.122953326	19.374292	-6.9676504	0	0	1.0	1.6738298	0.006482555	1620000	7272.00318479538
54	10.606784	2.4344873	18.083147	4.2338147	29.3	14.065917	59.0	0.0	300.0	159015.0	0.09637272727272728	3.8519933	0.75380194	5.7174115	0.48694417	9.5362835	3.2939222	28.706335	1.0748351	1.0172526e-09	-0.00014734294	0.0	-0.00010242513	0.5966057	-0.14823118	21.7612	-8.366739	0	0	1.0	1.6738491	0.00039826514	1650000	7398.712863922119
55	10.419291	2.707803	16.732887	2.4673128	28.41	14.591159	70.0	0.0	300.0	161856.0	0.09634285714285715	3.8790932	0.7606374	5.65156	0.7177347	10.073704	3.5398076	31.155954	-1.015706	-1.2207031e-08	-0.0009230082	-8.138021e-09	7.2401934e-05	0.57285523	-0.096137404	20.12047	-7.5505104	0	0	1.0	1.6739584	0.0010473751	1680000	7533.033927202225
56	10.829776	2.648942	18.10226	4.9908857	26.92	12.974345	65.0	0.0	300.0	164548.0	0.09622690058479533	3.8870296	0.7500902	5.554947	0.6930443	9.984828	3.5362105	29.270222	-0.70694935	2.5431315e-09	-0.0006718033	4.0690104e-08	-0.0022304931	0.54208386	-0.0922108	18.291405	-7.3859158	0	0	1.0	1.6741631	0.003948719	1710000	7662.737530469894
57	10.293048	2.6115773	15.467161	3.9572754	27.49	15.158164	72.0	0.0	300.0	167297.0	0.0961477011494253	3.8740563	0.7399763	5.452401	0.7070043	9.678377	3.4946449	28.80702	0.03341797	-6.612142e-09	-0.0013916921	-1.8310548e-08	0.0015742655	0.5661006	-0.13155985	20.971117	-8.495103	0	0	1.0	1.674237	0.0028954267	1740000	7799.119299173355
58	10.684946	2.6065028	15.920994	4.023828	27.58	13.320045	65.0	0.0	300.0	170055.0	0.09607627118644067	3.8852105	0.76275164	5.5698495	0.75527835	9.725921	3.6062665	27.602661	0.33970326	1.2207031e-08	-0.00051476643	-1.1698405e-08	0.00032081656	0.61005306	-0.1356	20.46263	-8.993575	0	0	1.0	1.6741195	0.00047809654	1770000	7924.278411626816
59	10.756294	2.77951	19.2594	3.6878042	25.99	11.908397	71.0	5.0	300.0	172654.0	0.09591888888888889	3.9334815	0.815539	5.834548	0.5434353	9.667226	3.355039	28.3704	0.7258402	1.2207031e-08	-0.0001202006	1.2207031e-08	-0.0003969238	0.66593945	-0.16644505	16.9829	-7.2639484	0	0	1.0	1.6740439	0.000556597	1800000	8054.611742734909
60	10.492109	2.1916077	15.672384	5.0191884	26.83	15.043972	70.0	1.0	300.0	175337.0	0.09581256830601093	3.9526432	0.7878893	6.005155	0.30448413	9.345617	3.3105888	27.641022	0.30878565	-1.0172526e-08	-0.0005039734	0.0	0.000557194	0.5473268	-0.13290843	21.705254	-9.972834	0	0	1.0	1.6741638	0.0010007303	1830000	8176.954700231552
61	10.596469	2.419047	16.498768	5.019338	27.85	14.697875	63.0	0.0	300.0	178122.0	0.09576451612903226	3.906635	0.733705	5.761372	1.1620259	9.379338	3.7147098	31.386509	0.15771845	-1.0172526e-08	-0.00047814127	-1.6276042e-08	0.00043146158	0.5935612	-0.14267334	21.660355	-9.585946	0	0	1.0	1.6742957	0.00016795582	1860000	8312.066172838211
62	10.702449	2.722187	17.092293	0.6545635	27.72	14.919169	82.0	0.0	300.0	180894.0	0.09571111111111111	3.9350843	0.7388567	5.6695604	0.5069344	9.645718	3.6249046	32.419743	-2.6090791	7.1207684e-09	-0.001167751	3.2552084e-08	0.00041372477	0.5790711	-0.14398783	21.459454	-9.6547365	0	0	1.0	1.6743019	0.0027330045	1890000	8431.242742300034
63	10.278797	2.3583326	14.929195	5.142367	28.64	12.172526	66.0	0.0	300.0	183758.0	0.09570729166666667	3.8293958	0.7633666	5.5025377	0.33508754	9.63144	3.6667979	30.429031	0.39051047	0.0	-0.00043909505	3.2552084e-08	-0.00038761392	0.5661612	-0.14172351	21.644238	-10.090758	0	0	1.0	1.6741192	0.000553769	1920000	8565.587832927704
64	10.480854	2.6757588	18.571898	5.0140724	29.43	13.408397	68.0	6.0	300.0	186701.0	0.09574410256410257	3.8266037	0.74915856	5.7205787	0.9557392	9.93185	3.5133288	30.453558	0.56097746	1.0172526e-08	-0.0005759084	0.0	-0.00027346192	0.5646319	-0.13501528	20.872944	-9.443766	0	0	1.0	1.6740543	0.00026481954	1950000	8695.574452877045
65	10.660802	2.7706723	16.953339	0.7510567	24.4	11.703845	53.0	3.0	300.0	189141.0	0.09552575757575757	3.8735473	0.7843995	5.5809608	0.022418505	9.962378	3.5933816	30.658922	-0.92067343	-4.0690105e-09	-0.00063887733	2.0345052e-08	-0.00010850626	0.588323	-0.1612927	18.709473	-8.821883	0	0	1.0	1.6741151	0.0005129411	1980000	8828.110509634018
66	10.635419	2.8825724	17.437267	4.8848257	25.46	13.085426	63.0	0.0	300.0	191687.0	0.09536666666666667	3.8646412	0.8396396	5.7831974	0.05597354	8.9190035	3.2074904	31.003538	-0.46613312	0.0	-0.00019165242	5.594889e-08	-0.0010216797	0.62141055	-0.14929023	19.048145	-8.656377	0	0	1.0	1.6742208	0.0006756415	2010000	8967.209411859512
67	10.78507	2.6819775	17.973194	4.0309296	25.02	12.439438	65.0	2.0	300.0	194189.0	0.0951906862745098	3.9183156	0.8086338	5.8197703	0.42374462	8.779309	3.3016474	28.446577	0.23344103	1.0808309e-08	-0.00036391092	-1.6276042e-08	4.383952e-05	0.6364788	-0.18017912	18.063175	-8.336783	0	0	1.0	1.674376	0.00021336236	2040000	9089.037504673004
68	10.824104	2.7166207	17.61448	4.3405824	28.4	15.902202	78.0	0.0	300.0	197029.0	0.09518309178743961	3.96451	0.8091347	5.9958224	0.33644712	8.762505	3.5526764	26.763891	-0.19210869	1.8310548e-08	-0.00055218406	1.6276042e-08	-0.0002993164	0.6661613	-0.1857425	24.676819	-11.236046	0	0	1.0	1.6744158	0.00045945361	2070000	9230.166704654694
