Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
25	-1.4134779	1.3308604	1.8882039	-2.9424825	3.0	4.0249224	10.0	0.0	400.0	1991.0	0.019144230769230768	-0.015384977	0.3420417	1.5387858	-2.117118	1.11772	0.904835	7.9129124	-5.4412603	1.1226051e-08	-0.0030219436	7.390976e-09	-0.0047148997	0.17936864	-0.09322502	1.4400613	-1.1829093	1.4867169	0.010919094	2.0	1.7962012	0.0076558106	104000	698.9236648082733
26	-1.1943089	0.75465953	0.2448383	-2.277314	3.6	5.8343806	17.0	0.0	400.0	2027.0	0.018768518518518518	-0.30708516	0.34661457	0.43905094	-2.5254567	0.27443042	0.5826938	12.046745	-0.80832565	-5.1407243e-09	-0.004144446	-1.4781952e-08	-0.00036891745	0.09265689	-0.045881435	2.1228428	-1.249819	1.497636	0.010577798	2.0	1.7950919	0.0050535533	108000	725.5763597488403
27	-1.0379311	0.97284824	0.6170231	-2.6950254	3.2	5.9966655	20.0	0.0	400.0	2059.0	0.018383928571428572	-0.2371159	0.35761115	0.6314757	-1.9610009	0.8213789	1.3931764	8.588023	-1.561611	2.8336962e-09	-0.009085806	-5.4836273e-09	-0.011979655	0.0900755	-0.043784365	1.233954	-0.8870945	1.5082138	0.010409355	8.0	1.7940328	0.011954799	112000	752.4265253543854
28	-0.8002227	0.87631106	0.52942514	-2.2274764	2.8	4.728636	15.0	0.0	400.0	2087.0	0.017991379310344828	-0.20823577	0.29891038	0.86843514	-1.9106826	0.21990274	0.6049835	6.771215	-3.5953717	-8.968502e-09	-0.0009510937	-3.0994416e-09	0.00014351582	0.10354538	-0.056325894	1.0485349	-0.83536375	1.5186231	0.009559035	2.0	1.7921429	0.0010102045	116000	782.0668525695801
29	-0.7263849	1.1519215	2.314783	-2.3149233	5.5	9.952387	33.0	0.0	400.0	2142.0	0.01785	-0.11826779	0.3287797	0.7188243	-2.274124	0.35668367	1.2468703	11.572334	-2.4285145	1.0574092e-08	0.0007065979	9.536743e-09	-0.016433522	0.17968796	-0.07383466	11.158399	-5.89206	1.5281821	0.010193586	1.0	1.7918544	0.034678943	120000	807.8784267902374
30	-1.3861369	1.4160031	2.441784	-2.6954195	0.5	0.8062258	2.0	0.0	400.0	2147.0	0.01731451612903226	0.0091507295	0.35520014	1.0229828	-1.9825115	0.18094176	0.9287308	7.910639	-3.0664365	-6.2856786e-09	-0.0025309268	-3.3974648e-09	-0.00021082438	0.092787534	-0.049594533	0.7828307	-0.7512314	1.5383757	0.008711934	2.0	1.7913858	0.002339707	124000	834.7102537155151
31	-1.017319	1.4595456	1.5203117	-3.2264233	4.9	8.595929	30.0	0.0	400.0	2196.0	0.01715625	-0.12638153	0.38961107	0.84477663	-2.8981671	0.019268274	0.31193587	4.793174	-2.419954	3.8224686e-09	-0.004540209	9.298325e-09	-0.0074468106	0.0926584	-0.05008254	5.2448645	-4.262637	1.5470877	0.0092231035	2.0	1.7904221	0.005989561	128000	861.6781113147736
32	-0.38663527	2.4787862	6.360077	-3.02626	5.4	8.039901	26.0	0.0	400.0	2250.0	0.017045454545454544	-0.2719319	0.3338417	0.74431473	-2.3524873	0.8891675	2.0732987	11.746503	-4.2540426	4.66339e-09	-0.0077477857	2.3841857e-09	-0.017230531	0.45496383	-0.2649703	4.277045	-3.4830887	1.5563108	0.010008931	3.0	1.7893338	0.013643949	132000	891.0268003940582
33	-1.0556133	1.210435	1.4639286	-3.275296	3.0	4.8989797	16.0	0.0	400.0	2280.0	0.016764705882352942	-0.0612365	0.41712716	2.1915796	-2.4830923	0.119902685	0.7773095	11.213791	-3.1486545	1.2246573e-08	-0.0022551885	8.34465e-09	-0.0009832163	0.20740011	-0.16027087	1.0210055	-0.7625126	1.5663197	0.009501696	1.0	1.7881331	0.009888515	136000	917.91144490242
34	-1.6290814	1.4404473	1.1230223	-3.5609274	1.7	1.951922	5.0	0.0	400.0	2297.0	0.016407142857142856	-0.14352155	0.52185625	1.4250681	-2.474686	0.27348492	1.0754483	12.975948	-3.4435546	-1.8806413e-10	-0.003522259	-5.6028364e-09	-0.0034993864	0.21914606	-0.11959157	0.8230309	-0.73164856	1.5758214	0.008571267	2.0	1.7875257	0.00827938	140000	944.4487483501434
35	-1.3647612	1.6686934	1.8146905	-4.908819	11.8	26.671333	91.0	0.0	400.0	2415.0	0.016770833333333332	-0.32043114	0.410904	0.9063003	-2.8721464	0.107018	0.40008903	9.043834	-1.3551903	-5.3528915e-08	-0.008183492	-8.189678e-08	-0.044791296	0.14191945	-0.089545086	45.338955	-38.23497	1.5843927	0.012129903	1.0	1.7867606	0.059744142	144000	973.0065824985504
36	-0.72937775	2.388288	2.7013972	-4.9070797	5.6	13.639648	46.0	0.0	400.0	2471.0	0.016695945945945947	0.27069557	0.5556211	1.7434517	-2.70406	0.7658961	2.46078	24.760633	-15.453959	-2.5153243e-08	-0.02511663	-3.194809e-08	-0.110860005	0.25784096	-0.1801872	10.097574	-9.059934	1.5965226	0.012813687	1.0	1.7864072	0.24128054	148000	1000.9436447620392
37	-4.191596	1.4518625	-1.5019505	-6.580225	0.7	1.4177446	4.0	0.0	400.0	2478.0	0.016302631578947367	0.73957455	0.3846574	1.0184722	-2.495214	0.20125195	1.4576528	29.136765	-3.5226505	-1.9466362e-09	-0.007088965	-1.192093e-10	-0.0035021808	1.4912461	-1.138168	1.8304029	-1.8023516	1.6093363	0.011147022	1.0	1.7862709	0.020054614	152000	1028.0339634418488
38	-2.1761909	1.8509839	1.6512825	-5.055108	1.7	2.8653097	10.0	0.0	400.0	2495.0	0.015993589743589744	-0.809394	0.63090414	0.53329355	-3.3915012	0.040996894	0.40073407	9.879763	-5.3381557	2.4969268e-08	0.0053234026	9.775162e-09	-0.0017886562	0.55215955	-0.39018875	0.44969022	-0.26946145	1.6204833	0.010031462	1.0	1.7862191	0.043405335	156000	1054.9011595249176
39	-1.3723052	2.7745967	3.9439142	-4.2050047	0.5	0.8062258	2.0	0.0	400.0	2500.0	0.015625	-0.4127372	0.44811636	0.72505176	-3.4488683	0.047960125	0.36952022	7.423371	-1.7461634	-4.142669e-09	-0.0020169977	-8.3446505e-10	-0.0011974832	0.3533069	-0.16913319	0.10232556	-0.082957886	1.6305147	0.008509755	2.0	1.7861223	0.004146413	160000	1084.7642047405243
40	-2.208362	1.4711888	-0.3117219	-5.342388	1.8	2.357965	7.0	0.0	400.0	2518.0	0.015353658536585366	-0.31074262	0.44553265	1.2610661	-2.805867	0.027954292	0.39108825	8.141871	-9.33484	5.029266e-09	-0.0021377762	2.861023e-09	-0.0015341016	0.35187256	-0.15005313	0.25768313	-0.19833957	1.6390245	0.0076134205	2.0	1.7861276	0.013536488	164000	1111.5863740444183
41	-1.5573033	0.85170335	-0.6080939	-3.2659242	4.1	8.836854	30.0	0.0	400.0	2559.0	0.015232142857142857	-0.38028893	0.4128341	0.5722616	-2.5856414	0.09263024	0.41401497	6.764719	-0.88438624	6.8571766e-09	-0.014489966	-1.4305115e-09	-0.022807801	0.19213025	-0.12860668	2.3897245	-1.623965	1.6466379	0.008444309	11.0	1.7864759	0.009617657	168000	1138.6516416072845
42	-1.798824	0.7762871	-0.34139958	-2.9145837	3.9	5.629387	17.0	0.0	400.0	2598.0	0.015104651162790698	-0.34215832	0.40722004	0.998808	-2.606924	0.2322785	1.121468	22.75192	-6.334194	-6.626493e-09	-0.0041435095	2.6226044e-09	-0.0036622665	0.12216008	-0.057339847	1.9907802	-1.617989	1.6550822	0.008250594	2.0	1.7871947	0.0070201033	172000	1164.6960246562958
43	-1.8711193	1.7413836	1.5698904	-4.757175	1.4	2.3748684	8.0	0.0	400.0	2612.0	0.01484090909090909	-0.16955629	0.5619383	1.7043135	-2.2875123	0.042005464	0.50229496	9.459949	-7.0981874	-5.310781e-09	-0.010016337	-6.496906e-09	-0.014471162	0.31413165	-0.14271815	0.5277008	-0.28390813	1.6633328	0.0077272654	13.0	1.7872558	0.013298592	176000	1194.5998101234436
44	-1.338852	0.9063693	0.6383346	-2.376212	0.9	1.8138356	6.0	0.0	400.0	2621.0	0.014561111111111111	-0.36699906	0.38777637	0.9383326	-2.2859566	0.07538025	0.26751134	6.7969904	-2.2102852	5.626328e-09	-0.011591976	6.3180923e-09	-0.014382753	0.13933772	-0.08705029	0.112564914	-0.070241615	1.6710601	0.0060896873	15.0	1.7880137	0.015019798	180000	1222.0202114582062
45	-1.0249361	1.5748421	1.3362982	-2.7684667	0.3	0.64031243	2.0	0.0	400.0	2624.0	0.014260869565217391	-0.33646637	0.3866471	1.0305313	-2.3621733	0.11932724	0.5408819	7.987743	-3.7649546	1.9350723e-09	-0.0085668815	-2.3841857e-09	-0.016328065	0.15650629	-0.11857004	0.27813476	-0.26657653	1.6771498	0.004833102	14.0	1.7847688	0.016882094	184000	1249.4185724258423
46	-0.6365504	2.0309172	2.1202524	-3.4315915	1.2	1.777639	6.0	0.0	400.0	2636.0	0.01402127659574468	-0.11641624	0.34340373	2.3554225	-2.2967887	0.003875855	0.121915065	2.8303037	-2.2311385	-2.5305638e-09	-0.0022835853	-7.748604e-10	-0.0010139288	0.16031617	-0.102164	0.13735636	-0.06884612	1.6819829	0.0038106441	2.0	1.7777972	0.0060674655	188000	1277.805635213852
47	-1.1607608	1.3521367	0.67422163	-3.5914297	0.9	2.3853722	8.0	0.0	400.0	2645.0	0.013776041666666667	-0.03912378	0.40453064	1.4402164	-2.5340564	0.08866113	0.3054796	9.482834	-6.6705675	-1.1707733e-08	-0.009739919	-6.9141386e-09	-0.009357787	0.14380795	-0.088674575	0.5992431	-0.3879093	1.6857935	0.001954794	59.0	1.7765112	0.011094417	192000	1307.7091717720032
48	-0.04234345	2.5427752	4.5636454	-2.599746	5.1	6.268173	18.0	0.0	400.0	2696.0	0.013755102040816326	-0.15738924	0.31720665	0.94171154	-2.1298447	0.12413779	0.39391094	6.838424	-4.314802	7.495454e-09	-0.0032613564	-1.9073487e-09	-0.005702259	0.311726	-0.24871942	2.4878662	-1.6617699	1.6877483	0.0040826797	2.0	1.7566383	0.005580206	196000	1334.755034685135
49	-0.6693242	0.9099059	0.47890672	-2.1946065	0.1	0.29999998	1.0	0.0	400.0	2697.0	0.013485	-0.08234529	0.28804937	1.3225974	-1.878251	0.34348398	0.56159204	4.6655245	-2.793158	-1.3587936e-09	-0.0016059169	-2.4437905e-09	4.2360723e-05	0.04020739	-0.030390862	0.34290656	-0.31872013	1.691831	0.0027253628	1.0	1.7560866	0.0068666106	200000	1361.527191400528
50	-0.64926684	1.3602756	1.7983544	-2.468428	1.6	3.5552776	12.0	0.0	400.0	2713.0	0.013299019607843137	-0.12297498	0.27332872	1.7457861	-1.6275309	0.11012859	0.30675	4.798006	-2.1719563	-4.275435e-09	-0.0011316512	-1.3113022e-09	-0.0017985455	0.062470816	-0.043267265	0.7376542	-0.18033606	1.6945564	0.0022696257	2.0	1.7558506	0.011752044	204000	1392.4456470012665
51	-0.71241444	1.4864663	1.9874347	-2.5738862	17.8	41.806217	141.0	0.0	400.0	2891.0	0.013899038461538461	-0.16810362	0.30613536	1.1825817	-1.8955948	0.10726342	0.27052525	4.4876122	-2.7657807	1.30652e-07	-0.01816507	2.0694732e-07	-0.037989397	0.08765996	-0.053900175	106.49192	-90.4132	1.696826	0.010407448	3.0	1.755867	0.0173758	208000	1419.3657450675964
52	-1.0036505	0.9342401	1.0321915	-2.3178089	1.2	2.9933262	10.0	0.0	400.0	2903.0	0.013693396226415095	-0.044781156	0.3335491	1.8933271	-1.9197533	1.2139484	2.6010473	34.814888	-29.54949	1.2299842e-08	-0.05670525	1.859665e-08	-0.14532939	0.075190365	-0.059266575	8.21977	-7.9876647	1.7072334	0.009138584	1.0	1.7550089	0.24571915	212000	1446.1076047420502
53	-1.6412205	0.60831773	-0.7867909	-2.5270112	2.3	3.0347981	10.0	0.0	400.0	2926.0	0.013546296296296296	0.050025053	0.38513666	1.4202142	-2.1905322	0.26928967	0.68545276	10.614999	-17.890135	9.530064e-09	0.002548141	1.7166137e-08	0.00043182753	0.07353831	-0.052881528	0.83882105	-0.65026116	1.716372	0.008553028	1.0	1.7545114	0.010412723	216000	1473.3040578365326
54	-0.4746588	2.092704	4.3204775	-2.4378457	6.6	11.723481	40.0	0.0	400.0	2992.0	0.0136	-0.16965906	0.48007783	1.2198533	-2.233716	0.5111693	0.941102	12.627367	-1.4478757	1.08695914e-08	0.0025926433	2.2768974e-08	-0.011879655	0.3207374	-0.22892576	6.2074857	-3.5231476	1.724925	0.010281324	1.0	1.7540002	0.054971196	220000	1503.903502702713
55	-0.8209933	1.490428	2.7922876	-2.1722016	5.1	8.299999	22.0	0.0	400.0	3043.0	0.013584821428571429	-0.042471167	0.56272453	3.4319615	-1.8504359	0.369054	1.2930338	15.763849	-1.0018408	6.514302e-10	-0.0047063697	-7.629395e-09	-0.013949021	0.55275977	-0.4694344	5.4641414	-2.299863	1.7352064	0.011205673	2.0	1.7537488	0.029562427	224000	1530.6220037937164
56	-0.9628536	1.0361475	0.99647874	-2.3069687	1.8	2.8565712	7.0	0.0	400.0	3061.0	0.013425438596491228	-0.1302559	0.28073144	1.7675972	-2.032248	0.42777917	0.9865118	8.415658	-13.592185	2.3522047e-09	-0.0032567084	1.0251999e-08	-0.02577482	0.100077964	-0.059719224	0.90816355	-0.7499369	1.746412	0.009976029	1.0	1.753405	0.13243493	228000	1557.2654030323029
57	0.09718206	1.7255328	4.0602617	-2.342884	12.5	17.024982	55.0	0.0	400.0	3186.0	0.013732758620689655	-0.33595902	0.39297217	1.6326549	-2.2859597	0.46677467	1.5214758	32.33302	-3.0182748	7.0371784e-09	-0.0041980557	1.3351441e-08	-0.07752282	0.3774422	-0.32384425	34.82342	-28.525707	1.7563881	0.014798284	1.0	1.7533066	0.46948293	232000	1587.5645332336426
58	-0.01549685	1.2637571	2.7081409	-2.290096	34.8	35.36326	99.0	0.0	400.0	3534.0	0.014974576271186441	-0.2756537	0.38197684	1.7024673	-1.8642164	2.1927798	2.9369385	21.391432	-6.3887568	-5.943148e-08	-0.038774714	-9.3221665e-08	-0.11757619	0.37071595	-0.25108415	133.704	-110.311455	1.7711864	0.027640939	1.0	1.7534809	0.22330798	236000	1615.585217475891
59	0.39460126	1.1944071	2.8232002	-1.3627235	15.1	17.207266	51.0	0.0	400.0	3685.0	0.015354166666666667	0.12146977	0.3965561	1.5477738	-1.3035178	11.283889	6.146701	31.656954	-9.931057	1.4943004e-07	0.0063567585	2.2792815e-07	-0.049816784	0.24483673	-0.19372866	98.73561	-86.40593	1.7988273	0.031182766	1.0	1.7532527	0.215481	240000	1643.7652673721313
60	-0.42832723	1.0024843	1.6847738	-1.5908227	1.1	2.2113345	6.0	0.0	400.0	3696.0	0.015147540983606557	0.065665446	0.26821014	1.7929909	-1.1116247	5.1032844	3.7964518	23.307531	-5.454853	7.755446e-08	0.016036069	1.2683869e-07	-0.031545818	0.09501585	-0.07761133	27.851065	-25.541988	1.83001	0.02818036	1.0	1.7518301	0.24580525	244000	1674.6956918239594
61	0.2848688	0.9503443	1.6045923	-1.4207013	28.4	31.699211	91.0	0.0	400.0	3980.0	0.016048387096774194	-0.3022042	0.3632704	1.1663287	-2.0415194	1.2197269	2.6089108	10.896188	-13.505674	-5.7525362e-09	-0.027089972	-7.629395e-09	-0.08699245	0.20198038	-0.17231183	82.55145	-65.851006	1.8581904	0.03611386	1.0	1.7503482	0.21007715	248000	1702.3244981765747
62	0.10444896	2.4930427	5.986448	-2.0856402	7.9	8.21523	21.0	0.0	400.0	4059.0	0.016107142857142858	0.11020215	0.2968826	2.7002356	-1.1224985	3.8346674	4.5804844	21.855656	-8.737558	1.0223427e-07	-0.021496216	1.5771388e-07	-0.044837996	0.21178602	-0.13392857	25.904356	-23.310358	1.8943043	0.035599828	1.0	1.7494626	0.047701858	252000	1729.4373149871826
63	-0.44159538	1.5005884	2.3109643	-2.326332	11.6	14.994666	47.0	0.0	400.0	4175.0	0.01630859375	0.121572584	0.45432377	2.6160524	-1.7509129	2.465695	2.0871558	20.839754	-4.705894	2.6994156e-08	-0.007934272	2.8133393e-08	-0.033147734	0.19690716	-0.17917213	37.340794	-29.717722	1.9299041	0.03666401	1.0	1.7492805	0.095489636	256000	1759.6844177246094
