CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/QVals1	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/LogPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
2	12	19078	0.9971134	13.2	300.0	0.004346554	-0.7375051	-0.7375298	0.06386615	0.72354317	0.6339727	0.7401166	1.3246392	1.5144907	0.7603203	-0.02020362	0.6215848	300.0	19.35	1343.5659532546997
2	13	20578	0.38473862	12.6	300.0	0.0037723521	-0.74378735	-0.74381685	0.059032388	0.69697106	0.6339727	0.7095505	1.2136352	1.494293	0.7653373	-0.055786792	0.65925145	300.0	20.3	1458.8634808063507
2	14	22078	0.62946534	58.0	300.0	0.0040491843	-0.7531249	-0.7531029	0.06329162	0.68351305	0.6339727	0.70822436	1.128835	1.462146	0.77542394	-0.0671996	0.720592	300.0	36.6	1554.7691140174866
2	15	23578	1.0258249	38.6	300.0	0.003924036	-0.75694674	-0.7569279	0.06231247	0.67162573	0.6339727	0.71078795	0.91786957	1.4272895	0.7804547	-0.06966681	0.7039264	300.0	14.5	1650.3732647895813
2	16	25078	0.8924464	6.0	300.0	0.0037116099	-0.76988024	-0.7699984	0.058002654	0.6459794	0.6339727	0.6881564	0.9012205	1.3790805	0.79302984	-0.10487342	-0.51445806	300.0	7.3	1774.3064980506897
2	17	26578	0.47882015	2.4	300.0	0.0033532577	-0.77421844	-0.7741815	0.053701904	0.6342362	0.6339727	0.6731953	0.8169623	1.3153515	0.7960219	-0.122826554	0.5244657	300.0	11.15	1864.4580895900726
2	18	28078	-0.12086935	15.4	300.0	0.0031036166	-0.77086186	-0.770858	0.05642723	0.6013997	0.6339727	0.633825	0.7166331	1.2333252	0.79037863	-0.15655355	-0.2475348	300.0	14.05	1987.4336063861847
2	19	29578	-2.4279196	10.2	300.0	0.0031417855	-0.75477767	-0.7548207	0.0512059	0.5272451	0.6339727	0.5542623	0.4792214	1.1128577	0.77098924	-0.21672696	0.9914934	300.0	23.4	2079.8716287612915
2	20	31078	0.3008036	21.2	300.0	0.0028196054	-0.73882073	-0.73875976	0.048336074	0.4767086	0.6339727	0.5243479	0.37383953	0.95078087	0.7479253	-0.22357741	1.4168433	289.85	23.95	2179.1601786613464
2	21	32496	2.8196256	40.8	283.6	0.0031974996	-0.72260505	-0.72264093	0.054918393	0.48472607	0.6339727	0.5496469	0.27001414	0.7804803	0.72752905	-0.17788215	1.2032722	300.0	26.2	2284.6477377414703
2	22	33996	0.40791863	18.2	300.0	0.003028074	-0.71884036	-0.71886325	0.056445442	0.5326412	0.6339727	0.60596997	0.2530538	0.6320607	0.72026616	-0.114296235	1.4723713	295.0	23.05	2377.6795949935913
2	23	35496	1.3186004	51.0	300.0	0.002777501	-0.6930036	-0.69298494	0.0568369	0.5406378	0.6339727	0.60528004	0.11027268	0.49853662	0.6922943	-0.087014325	1.7033675	295.45	29.75	2507.8656175136566
2	24	36996	1.6790056	83.4	300.0	0.002078014	-0.64643335	-0.646454	0.0589723	0.50165194	0.6339727	0.5727539	-0.15307313	0.36074722	0.6411034	-0.06834947	1.5209113	290.65	11.2	2603.5219209194183
2	25	38496	2.897375	18.6	300.0	0.0019384577	-0.61311036	-0.6131286	0.060940508	0.5433519	0.6339727	0.57036215	-0.2726926	0.23707786	0.60427624	-0.03391417	1.8981752	280.1	23.2	2718.6901671886444
2	26	39882	1.7001736	34.4	277.2	0.0020362409	-0.5934912	-0.5934779	0.065238215	0.5958957	0.6339727	0.57058614	-0.38687307	0.1543591	0.58357507	-0.012989024	1.7188421	257.45	8.8	2805.78564286232
2	27	41001	3.3714166	28.2	223.8	0.0022797748	-0.56146306	-0.56145996	0.06685599	0.6137297	0.63397264	0.54486185	-0.45232776	0.116773546	0.550211	-0.0053492635	2.031753	253.3	21.9	2894.013782978058
2	28	42223	4.7678003	25.0	244.4	0.0027118716	-0.53556824	-0.53558815	0.0746455	0.6677548	0.6339727	0.52577794	-0.4627721	0.11056622	0.52433103	0.0014470242	2.7040715	271.5	20.95	3001.81329536438
2	29	43723	2.6232018	30.4	300.0	0.0024307529	-0.50539005	-0.5053981	0.07795931	0.7437401	0.6339727	0.50740236	-0.43593165	0.1485791	0.4952604	0.012142012	1.6901741	290.3	22.6	3097.4429042339325
2	30	45223	1.3804944	32.6	300.0	0.0023799988	-0.49651697	-0.49656832	0.08274234	0.8279077	0.6339727	0.5219911	-0.32792607	0.23296694	0.49200428	0.029986829	2.042006	249.05	6.45	3209.240745782852
2	31	46723	2.0572414	12.6	300.0	0.0027830447	-0.49322256	-0.49322042	0.07959391	0.8305353	0.6339727	0.52715236	-0.1758519	0.31693128	0.4944405	0.03271183	1.539881	267.5	12.4	3300.039529800415
2	32	48223	0.8145546	11.2	300.0	0.0023737804	-0.50475943	-0.5047063	0.072123624	0.80914223	0.6339727	0.5314126	-0.046447095	0.37330866	0.50914454	0.022268035	1.231356	274.1	10.8	3405.5535776615143
2	33	49530	1.9718187	7.0	261.4	0.002435375	-0.50749725	-0.5075806	0.07671469	0.79703206	0.6339727	0.52875435	0.07073956	0.4049284	0.516249	0.012505365	1.6542876	277.2	16.05	3504.5498237609863
2	34	50946	1.7417786	1.8	283.2	0.0025811465	-0.5051523	-0.50516176	0.06654956	0.7431212	0.6339727	0.500739	0.07974461	0.39852905	0.51475745	-0.014018479	2.0802429	295.85	12.35	3602.3925182819366
2	35	52184	3.9007125	5.8	247.6	0.002564161	-0.48762736	-0.4876246	0.070821546	0.6708105	0.6339727	0.45887303	0.009409999	0.3492787	0.49553055	-0.036657497	2.1865296	300.0	35.95	3723.991690158844
2	36	53678	2.471648	20.2	298.8	0.0023974117	-0.4448584	-0.44482785	0.06411136	0.60239714	0.6339727	0.40713263	-0.15882105	0.25851944	0.44711807	-0.03998544	2.5522087	289.25	20.2	3822.9614021778107
2	37	55178	1.5115193	16.6	300.0	0.00226296	-0.4081541	-0.40819436	0.07331963	0.56841165	0.6339727	0.3825	-0.36472574	0.13910605	0.40366322	-0.021163227	2.5571823	271.4	9.35	3928.655717611313
2	38	56368	4.176707	8.4	238.0	0.0026088438	-0.37509793	-0.37510028	0.07345845	0.60249174	0.6339727	0.36031434	-0.44677928	0.06273874	0.3643198	-0.004005445	2.6124642	277.75	21.15	4023.915234565735
2	39	57159	4.6885614	11.0	158.2	0.002359116	-0.33955675	-0.3395792	0.0721092	0.62395424	0.6339727	0.3265294	-0.44810477	0.048155412	0.32668206	-0.00015268267	3.8233666	205.7	9.3	4090.8325700759888
2	40	57832	5.0231323	14.4	134.6	0.002626941	-0.3123716	-0.3123279	0.075376734	0.67968404	0.6339727	0.3036062	-0.46518028	0.05874694	0.30066442	0.0029417474	3.2342792	256.25	24.65	4193.562850952148
2	41	58538	5.1770887	12.0	141.2	0.0038584461	-0.2980937	-0.29813355	0.084365845	0.7093157	0.6339727	0.29240403	-0.44384357	0.077353455	0.28755373	0.004850247	3.4129052	223.6	10.55	4262.575351238251
2	42	59578	3.721138	22.6	208.0	0.0036605885	-0.26223058	-0.26223794	0.07369917	0.71378934	0.6339727	0.25868765	-0.42858535	0.10237992	0.25266126	0.0060263514	4.1589847	190.85	7.6	4331.276022195816
2	43	60389	4.976982	12.4	162.2	0.0036735875	-0.22383642	-0.2238502	0.06565029	0.7360097	0.6339727	0.22376347	-0.34856138	0.13010632	0.21493049	0.008832999	3.4583707	187.25	13.3	4416.896944761276
2	44	61326	3.7575257	10.6	187.4	0.0035976516	-0.21325304	-0.21333185	0.064888045	0.7125429	0.63397264	0.21123092	-0.3586857	0.14979985	0.20540917	0.005821731	3.6534991	199.65	11.55	4482.407245159149
2	45	62410	3.8812852	32.2	216.8	0.003988121	-0.19908349	-0.19918022	0.0679586	0.7333233	0.6339727	0.20115678	-0.289296	0.17283258	0.19314589	0.00801092	2.6457386	250.85	38.95	4560.108186483383
2	46	63235	4.220721	33.4	165.0	0.0033132944	-0.16784006	-0.1678149	0.06669354	0.70767915	0.6339727	0.16576183	-0.26221836	0.1854584	0.16217221	0.0035895982	4.012705	159.8	32.55	4630.230783462524
2	47	64051	4.320319	6.2	163.2	0.0041367975	-0.14177424	-0.1418661	0.06264569	0.70983046	0.6339727	0.14010192	-0.256934	0.19079445	0.13763294	0.0024689846	3.918569	156.75	6.85	4705.274782419205
2	48	65076	3.624438	1.0	205.0	0.0035538182	-0.10555149	-0.10557245	0.05642829	0.7166735	0.6339727	0.10492125	-0.23703788	0.19874932	0.10081907	0.004102168	3.6326752	183.05	7.55	4769.792767763138
2	49	65938	5.1906633	20.8	172.4	0.004036157	-0.07969886	-0.07972564	0.061960153	0.7228902	0.6339727	0.079980224	-0.19539258	0.20824502	0.075224146	0.004756075	3.8388743	158.9	13.95	4841.324580907822
2	50	67076	2.6239522	32.0	227.6	0.0038225057	-0.06171007	-0.061752316	0.06347215	0.7624959	0.6339727	0.073654905	-0.18389152	0.23165926	0.06018637	0.013468522	4.108371	157.3	5.75	4914.749562501907
2	51	67910	4.4196177	11.8	166.8	0.0037600892	-0.020033553	-0.02002399	0.06357728	0.75019103	0.6339727	0.028649371	-0.08572351	0.25381756	0.01920382	0.009445554	4.6819863	148.05	29.1	4971.459872961044
2	52	68401	4.9804125	6.2	98.2	0.0039624646	0.024152359	0.024178948	0.06330198	0.7690122	0.6339727	-0.009524227	-0.081814766	0.26764208	-0.024039006	0.014514779	3.2224758	208.75	18.55	5030.611601829529
2	53	69421	3.4957497	6.4	204.0	0.0040480345	0.042958785	0.04292188	0.05847867	0.7599159	0.6339727	-0.028404387	-0.06379207	0.28607923	-0.041789424	0.013385035	3.8183033	164.85	8.55	5106.355496883392
2	54	70527	3.7925746	16.2	221.2	0.004476376	0.045224458	0.04520844	0.0652112	0.7520639	0.63397264	-0.033752132	0.02156399	0.30644703	-0.042811655	0.009059524	3.6092987	200.45	8.6	5192.490389347076
2	55	71428	4.65988	7.6	180.2	0.004599143	0.060594793	0.06057405	0.063052736	0.74958533	0.6339727	-0.05089023	0.0850126	0.31727588	-0.05799404	0.0071038096	4.3732557	216.65	8.2	5260.606085777283
2	56	72307	4.8083415	22.4	175.8	0.00453332	0.0797058	0.07969818	0.0664457	0.7506847	0.6339727	-0.0702253	0.13384348	0.32718596	-0.0775022	0.0072769024	3.6284912	198.15	37.3	5338.12806391716
2	57	73427	3.8404813	33.4	224.0	0.0046387673	0.07459413	0.07461894	0.07243247	0.748337	0.63397264	-0.06398678	0.18282805	0.33921266	-0.07228366	0.008296882	3.5979302	175.5	10.5	5426.005591869354
2	58	74453	3.7118964	35.8	205.2	0.00432648	0.09040156	0.090479575	0.07682875	0.75483006	0.6339727	-0.07881591	0.23685318	0.35017273	-0.08748754	0.008671629	3.3337562	179.05	15.4	5492.728696107864
2	59	75272	4.812588	16.2	163.8	0.0048523494	0.13356344	0.13341975	0.07330621	0.73820513	0.6339727	-0.12859976	0.35340282	0.3574038	-0.13231768	0.0037179156	3.4236107	180.75	19.75	5563.993762969971
2	60	75862	5.2767935	19.6	118.0	0.0049788607	0.15048741	0.15056874	0.07829262	0.72775704	0.63397264	-0.15234953	0.40476927	0.35512343	-0.14717314	-0.0051763975	3.230564	188.1	22.1	5635.056057214737
2	61	76587	4.069487	15.2	145.0	0.0051531876	0.1575207	0.15746804	0.07706416	0.7279504	0.63397276	-0.15865593	0.38325766	0.35178775	-0.15411925	-0.0045366627	2.9929497	193.75	6.75	5697.772874593735
2	62	77118	5.3758364	10.0	106.2	0.0051510246	0.17719382	0.1771618	0.07906418	0.70779437	0.6339727	-0.18457414	0.3990557	0.34220016	-0.17379004	-0.010784096	2.9269915	216.15	8.8	5760.789016246796
2	63	77866	4.42817	13.0	149.6	0.0052230116	0.18094374	0.1810235	0.08236528	0.7343557	0.6339727	-0.1816888	0.4272134	0.33780786	-0.17759834	-0.004090486	3.4243724	181.65	37.9	5848.694380283356
2	64	78539	4.553275	6.2	134.6	0.0048508532	0.18929762	0.18934312	0.07676123	0.734373	0.6339727	-0.19068024	0.44226688	0.33359036	-0.18716703	-0.0035132181	4.1120667	145.75	16.15	5905.298486948013
2	65	79589	4.121623	19.4	210.0	0.005233542	0.19545421	0.19540526	0.08027317	0.6932432	0.6339727	-0.20980303	0.39220762	0.31820604	-0.19415994	-0.015643133	4.0204287	158.8	8.85	5966.560696363449
2	66	80310	4.3449726	47.6	144.2	0.004665012	0.20899343	0.20889871	0.07899011	0.6914881	0.63397276	-0.22285421	0.3658361	0.2957519	-0.20908372	-0.013770491	3.998586	143.1	6.25	6030.419761896133
2	67	81012	4.109929	33.4	140.4	0.0050233905	0.21716036	0.21720383	0.08672708	0.7525001	0.6339727	-0.21353886	0.38804424	0.2922393	-0.218105	0.004566134	4.4434104	126.2	17.8	6092.748257398605
2	68	81742	4.224137	26.6	146.0	0.0049484475	0.2544585	0.25455868	0.09193099	0.7870706	0.63397276	-0.2384207	0.373843	0.30849704	-0.25433195	0.015911259	4.093306	133.7	6.05	6149.241002559662
2	69	82356	4.9765906	18.8	122.8	0.0054048523	0.28210723	0.28202033	0.08697378	0.7484229	0.6339727	-0.27679893	0.34728917	0.31493565	-0.2808968	0.0040979083	4.5411696	135.55	9.85	6196.837718963623
2	70	83311	3.4682274	28.8	191.0	0.0054275054	0.2894105	0.28945693	0.09381367	0.8060008	0.63397264	-0.2655369	0.41404334	0.33584407	-0.28680208	0.021265186	3.8940594	157.05	12.85	6264.694238901138
2	71	84146	5.273383	13.0	167.0	0.0056331973	0.29300976	0.29296255	0.09545483	0.8226078	0.6339727	-0.2602794	0.44128457	0.36714128	-0.28875527	0.028475896	2.5888138	197.3	12.7	6347.78436589241
2	72	85034	3.411703	3.2	177.6	0.005500197	0.3023261	0.3023567	0.08573743	0.8021808	0.6339727	-0.28007868	0.5239638	0.39034244	-0.29630476	0.016226059	3.4949021	168.5	38.8	6407.652029514313
2	73	85772	3.7879322	1.6	147.6	0.005453364	0.3284213	0.3285107	0.084308155	0.7621959	0.6339727	-0.3213488	0.5716297	0.39562508	-0.321188	-0.00016077019	3.7251225	164.8	9.55	6464.0359654426575
2	74	86336	5.0815825	17.4	112.8	0.0058441847	0.33511135	0.3350934	0.089599915	0.7362235	0.63397264	-0.3390203	0.6195026	0.3888145	-0.32790995	-0.011110363	3.973313	150.05	11.7	6526.9930872917175
2	75	87136	4.0273323	40.0	160.0	0.005997936	0.3666747	0.36664656	0.09385607	0.72023463	0.6339727	-0.37460136	0.5912793	0.3765328	-0.35934412	-0.015257251	3.1508677	188.95	7.85	6602.191079378128
2	76	87840	4.785569	30.0	140.8	0.005618116	0.36727434	0.36701632	0.09539734	0.72380084	0.6339727	-0.37401503	0.5696317	0.36110136	-0.35949835	-0.014516703	3.406187	179.3	14.25	6662.26543712616
2	77	88450	4.894223	32.4	122.0	0.006246094	0.3658711	0.3659657	0.10081431	0.69883364	0.6339727	-0.38134888	0.58309513	0.34369	-0.35778952	-0.023559349	3.4799526	219.95	36.25	6728.539372444153
2	78	89511	3.7941105	27.0	212.2	0.0061011882	0.3973969	0.39737764	0.10797431	0.6977986	0.6339727	-0.41146392	0.5385659	0.31718883	-0.39140368	-0.020060213	3.8694224	155.1	14.7	6813.256222486496
2	79	90386	3.9699779	41.8	175.0	0.0062193098	0.4277979	0.42778826	0.10947827	0.75546515	0.6339727	-0.4237829	0.5426129	0.3003819	-0.42224857	-0.0015343335	3.7630782	159.9	8.9	6876.235746860504
2	80	91044	4.07668	4.6	131.6	0.0063067493	0.43832737	0.43841615	0.1052255	0.70034474	0.63397264	-0.45139048	0.5180337	0.28554168	-0.43293178	-0.018458735	4.3008876	159.75	11.3	6931.34139251709
2	81	91864	5.191474	32.2	164.0	0.0065721185	0.44856867	0.44845632	0.11367404	0.7049485	0.6339727	-0.45792407	0.4779553	0.26264033	-0.44389227	-0.014031748	4.715669	126.95	33.9	6992.275239229202
2	82	92520	5.2265844	24.6	131.2	0.0070584673	0.45024493	0.45024604	0.1205007	0.72873676	0.63397264	-0.4526238	0.4506613	0.2479716	-0.44571158	-0.0069122445	3.8803792	149.6	9.55	7053.034926176071
2	83	93583	4.4993906	20.4	212.6	0.007047175	0.51658803	0.5166012	0.124296136	0.7182527	0.6339727	-0.51971495	0.40750825	0.23321326	-0.51227194	-0.0074430024	4.3211946	148.0	11.1	7123.467658758163
2	84	94129	4.673936	14.6	109.2	0.0062561743	0.5765747	0.576529	0.1223213	0.7196583	0.63397264	-0.5809168	0.40073553	0.22069807	-0.57557315	-0.0053436374	4.7769513	139.25	14.1	7171.634017705917
2	85	94615	4.8691597	6.8	97.2	0.0072661564	0.58688074	0.5868057	0.12133931	0.75663674	0.6339727	-0.5817374	0.4081292	0.2225845	-0.58531916	0.0035817102	4.270943	147.8	8.5	7229.969816446304
2	86	95132	5.167273	20.0	103.4	0.007132296	0.6118713	0.6120998	0.13007496	0.7716722	0.63397264	-0.6044167	0.4434812	0.22777806	-0.60929817	0.004881472	4.5302587	126.55	18.75	7282.17112493515
2	87	95808	4.887703	13.0	135.2	0.00785222	0.62195987	0.62184495	0.12647079	0.76650345	0.6339727	-0.61559254	0.4157687	0.23192225	-0.6191849	0.0035923757	4.327035	130.55	8.65	7348.530334711075
2	88	96408	4.7257743	10.6	120.0	0.0073109055	0.65667987	0.65667915	0.12613693	0.7387714	0.63397264	-0.6559686	0.370436	0.22967204	-0.6529425	-0.0030261027	4.309825	126.95	12.1	7394.811975240707
2	89	97001	5.0493	4.8	118.6	0.00711618	0.6981075	0.69808257	0.11882852	0.74831426	0.63397264	-0.6952454	0.38537708	0.2261917	-0.69397503	-0.0012703469	4.599399	113.35	23.5	7441.384461402893
2	90	97678	4.315303	8.0	135.4	0.0069794212	0.7023703	0.70236886	0.12277043	0.7436098	0.6339727	-0.70160633	0.34486702	0.22222765	-0.69786197	-0.0037444525	4.709425	128.45	8.75	7506.892810583115
2	91	98568	4.2629824	8.4	178.0	0.0072265556	0.7375823	0.73744875	0.12841485	0.7634571	0.6339727	-0.73291415	0.38145623	0.21873283	-0.7336571	0.00074290414	4.6276093	147.85	11.25	7573.846352100372
2	92	99640	4.612422	6.8	214.4	0.0072827246	0.8056654	0.8057375	0.123802625	0.7625554	0.6339727	-0.80119205	0.3613912	0.22022794	-0.8019123	0.00072015537	4.3589883	137.75	13.15	7631.038947582245
2	93	100535	2.9803562	4.4	179.0	0.006811994	0.80774987	0.80771804	0.120408125	0.6447096	0.6339727	-0.8256535	0.29973075	0.1927182	-0.8075164	-0.018137153	3.9679093	154.45	7.25	7689.0245616436005
2	94	101308	4.7662306	7.2	154.6	0.006960433	0.87162375	0.871726	0.11847752	0.6709242	0.63397276	-0.8821642	0.25907695	0.16796651	-0.8767315	-0.0054327203	4.641163	144.0	15.75	7757.385381937027
2	95	101816	5.178238	4.2	101.6	0.006689926	0.89763075	0.8974377	0.110328756	0.67132676	0.63397264	-0.90699375	0.23489162	0.15991709	-0.90211284	-0.004880951	5.040307	100.5	8.1	7808.477499008179
2	96	102333	5.1142135	11.4	103.4	0.006738626	0.9262413	0.92622334	0.11465924	0.718522	0.63397264	-0.9266881	0.19757152	0.15934163	-0.9314373	0.004749037	4.2328644	122.1	8.4	7852.562277793884
2	97	102956	5.1150346	17.4	124.6	0.0069097467	0.96570367	0.96561843	0.11410401	0.72005075	0.6339727	-0.9639493	0.22313438	0.16786423	-0.96974266	0.005793226	4.293655	168.85	10.0	7908.371563196182
2	98	103475	5.07898	11.2	103.8	0.0070210896	0.9919901	0.9919392	0.1183117	0.72898924	0.63397264	-0.9889378	0.22687998	0.17519616	-0.99521273	0.0062748264	4.9362884	121.9	23.35	7964.043656110764
2	99	103935	5.3588243	9.0	92.0	0.0069242786	1.0311445	1.0310304	0.11638058	0.7347347	0.63397264	-1.0265282	0.19435033	0.18537822	-1.0327859	0.0062577883	4.1206503	163.1	6.75	8016.2902047634125
2	100	104492	5.3894515	6.0	111.4	0.0072048632	1.060797	1.0606437	0.11851351	0.78150815	0.63397264	-1.0435077	0.2096473	0.2001498	-1.0593883	0.015880521	3.7393117	163.45	6.0	8083.040891885757
2	101	105286	4.1644187	3.8	158.8	0.0071168668	1.0861766	1.0861293	0.11978053	0.7873538	0.6339727	-1.0679952	0.22334202	0.22346497	-1.0827036	0.014708405	4.5346327	150.85	18.45	8136.224027395248
2	102	105860	4.9810553	11.0	114.8	0.0075167743	1.1022525	1.1022848	0.11748285	0.8064915	0.63397264	-1.0782691	0.27894047	0.24546687	-1.0952771	0.01700796	4.506955	127.3	21.15	8185.784520149231
2	103	106730	3.4831855	32.2	174.0	0.0076610344	1.1170291	1.1169677	0.12480411	0.78615904	0.6339727	-1.0969769	0.3082809	0.2608428	-1.1086575	0.011680764	4.7367244	111.7	16.3	8238.747961044312
2	104	107634	4.0726113	3.0	180.8	0.007441639	1.1373619	1.1373887	0.12009336	0.66512257	0.6339727	-1.1496598	0.3203063	0.24969208	-1.1310148	-0.018644912	4.7285275	121.3	10.55	8299.0966796875
2	105	108292	5.067939	13.0	131.6	0.007358806	1.1630806	1.1630713	0.11872872	0.6443491	0.63397264	-1.1761881	0.26813844	0.21824454	-1.159017	-0.017171217	4.3267636	163.15	11.55	8353.821365594864
2	106	108782	5.2178183	9.6	98.0	0.0066046566	1.2043126	1.2041098	0.114207596	0.63161796	0.6339727	-1.2197318	0.26025784	0.19372937	-1.2040688	-0.015663095	4.6032934	141.05	18.95	8400.238724470139
2	107	109406	5.265378	8.2	124.8	0.006454352	1.2071786	1.2072505	0.1067342	0.6353501	0.6339727	-1.221293	0.21342552	0.17326427	-1.2106162	-0.010676782	4.8335915	112.25	10.9	8461.520116090775
2	108	110154	4.214982	25.0	149.6	0.0058508976	1.2216488	1.2218503	0.10955388	0.5954479	0.6339727	-1.2382277	0.15655634	0.14772399	-1.2265552	-0.011672404	4.907266	128.25	5.7	8515.53044128418
2	109	110875	5.269488	13.4	144.2	0.0057899337	1.2562824	1.2560724	0.10779901	0.6375556	0.63397276	-1.265701	0.13771766	0.1303316	-1.2633572	-0.0023438777	4.7916474	108.75	10.8	8567.46791434288
2	110	111317	4.8152795	5.8	88.4	0.0061628977	1.2910318	1.2910466	0.11016497	0.6625551	0.6339727	-1.2961336	0.14179216	0.12970397	-1.2974658	0.0013321768	4.967057	79.1	8.7	8602.841466903687
2	111	112022	5.1781397	8.4	141.0	0.005948941	1.3205334	1.320372	0.10909231	0.70864874	0.6339727	-1.3180319	0.13546516	0.14138478	-1.3260156	0.007983762	4.9438066	115.4	8.7	8654.202592372894
2	112	112777	4.9271326	17.6	151.0	0.0060135117	1.3485334	1.3486302	0.10675825	0.71213055	0.6339727	-1.3440598	0.08049642	0.1600363	-1.3526951	0.00863537	4.685057	105.75	6.8	8708.376845359802
2	113	113567	4.7787867	13.6	158.0	0.0063343565	1.3490183	1.3487543	0.115839705	0.7434291	0.6339727	-1.3364656	0.10445675	0.18569736	-1.3505039	0.01403833	4.9404635	109.95	7.1	8766.325584173203
2	114	114165	5.1495605	19.6	119.6	0.006223334	1.3531624	1.3532919	0.109928764	0.7239977	0.63397264	-1.3451517	0.13981861	0.20395362	-1.3538488	0.008697301	5.128505	94.3	7.8	8812.607955217361
2	115	114650	5.29613	26.4	97.0	0.00589564	1.3593715	1.3593624	0.11698069	0.7120782	0.6339727	-1.3552529	0.18544437	0.21024041	-1.3591127	0.0038600028	5.0750313	96.4	9.85	8854.884072065353
2	116	115191	4.8829904	17.8	108.2	0.0061658244	1.3643831	1.3643403	0.11759928	0.722802	0.6339727	-1.3560922	0.14287047	0.21571577	-1.3623172	0.006225042	4.405653	131.35	10.0	8914.627898216248
2	117	115772	5.347354	28.2	116.2	0.006454514	1.3583735	1.3582762	0.11588033	0.7276236	0.6339727	-1.3477484	0.17633756	0.22488862	-1.3557633	0.008014756	5.04916	85.4	9.6	8953.24127149582
2	118	116283	4.8934717	5.0	102.2	0.006358586	1.3680849	1.3681037	0.113135666	0.7400846	0.63397264	-1.3551835	0.22175768	0.23530218	-1.3657839	0.010600664	4.899109	87.9	11.7	8993.12468290329
2	119	116938	4.5670986	20.2	131.0	0.006468174	1.3711561	1.3711466	0.12307312	0.7519284	0.63397264	-1.3561926	0.2601373	0.24772014	-1.3672597	0.011067166	4.7714295	116.3	21.25	9055.061903476715
2	120	117602	4.5681086	15.2	132.8	0.0067529096	1.3835374	1.3835421	0.13284776	0.78021485	0.63397264	-1.3626034	0.3073053	0.26542342	-1.3772526	0.01464942	4.249851	114.0	7.15	9101.802505970001
