Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
22	10.545201	2.301694	16.262562	4.649068	28.56	14.772489	85.0	4.0	300.0	69878.0	0.10127246376811594	3.5797048	0.62263674	4.976589	0.5111148	10.326802	2.7597606	25.90475	3.5734458	6.1035155e-09	-0.0072661825	4.0690105e-09	0.0028643108	0.60102814	-0.07517505	23.351648	-3.2515278	0	0	2.7039847	0.0	1.5937524	0.00923958	690000	3946.96626162529
23	10.15136	2.2367685	15.644613	3.9994373	29.45	12.148561	59.0	5.0	300.0	72823.0	0.10114305555555556	3.6672134	0.6705204	5.0342298	0.29086405	10.211955	2.8279428	27.302809	4.1001377	-1.0172526e-08	-0.007295514	2.4414062e-08	0.0055133854	0.5740652	-0.072689235	21.767517	-3.1993122	0	0	2.6350477	0.0	1.5719335	0.0087374095	720000	4126.8288469314575
24	10.80436	2.8006046	17.875866	1.1972921	31.31	13.110068	65.0	4.0	300.0	75954.0	0.101272	3.7184005	0.596783	4.914659	0.50586396	10.241384	2.5896418	26.853853	4.4023476	-2.6448568e-08	-0.007476178	-2.4414062e-08	-0.0007385091	0.5825356	-0.07124299	20.874458	-3.2520294	0	0	2.6667855	0.0	1.588722	0.008864233	750000	4316.2148559093475
25	11.046156	2.476911	16.551765	5.161756	26.9	13.176115	58.0	4.0	300.0	78644.0	0.10082564102564102	3.7368698	0.66705906	5.188202	0.078824684	10.353325	2.8248413	27.56059	4.3861256	-2.0345052e-09	-0.008544704	-4.984538e-08	0.00023614705	0.64589155	-0.079875946	22.282305	-3.7240047	0	0	2.4125066	0.0	1.5843987	0.009574495	780000	4484.164664983749
26	11.037163	2.3602133	17.49832	6.1171975	32.22	15.345736	78.0	4.0	300.0	81866.0	0.10106913580246914	3.843933	0.6581408	5.3099875	0.2973006	9.934825	2.814037	26.065403	2.3086884	-7.629395e-09	-0.0075087626	2.4414062e-08	-0.0031349203	0.63299805	-0.08501893	24.955738	-4.6117134	0	0	2.719327	0.0	1.603343	0.009561017	810000	4654.131028413773
27	11.131085	2.442587	19.269686	4.81072	29.17	13.779008	87.0	3.0	300.0	84783.0	0.10093214285714286	3.8807895	0.626278	5.206523	0.93995464	10.852333	3.154116	28.937943	3.1246264	3.153483e-08	-0.007884921	-8.138021e-09	-0.0014341024	0.66295016	-0.08978659	23.251333	-4.371664	0	0	2.4956615	0.0	1.5897337	0.009333803	840000	4826.951716184616
28	11.092683	2.285569	16.481455	5.238778	29.44	13.448658	67.0	6.0	300.0	87727.0	0.10083563218390805	3.8831048	0.6558867	5.3000636	0.86224395	10.381694	2.963733	31.632277	3.6951191	2.0345052e-09	-0.007091927	-6.713867e-08	0.0028383157	0.5506706	-0.0761365	21.072834	-3.984314	0	0	2.8859754	0.0	1.5718939	0.009565639	870000	5004.952316522598
29	11.089612	2.1392465	16.09679	6.5022674	29.66	11.914882	63.0	0.0	300.0	90693.0	0.10077	3.914266	0.6478268	5.3905263	0.7121352	10.215257	2.7851164	28.106245	2.515908	1.5004476e-08	-0.0077864076	1.8310548e-08	0.0019090454	0.5630859	-0.09426141	19.238194	-3.5170937	0	0	2.5564215	0.0	1.5622151	0.009418999	900000	5180.338389158249
30	11.359659	2.4676135	16.817379	4.3110304	29.43	13.29079	59.0	3.0	300.0	93636.0	0.10068387096774194	3.9266968	0.65989715	5.6513066	0.7227715	10.109039	2.512959	23.48931	3.7850485	-1.2207031e-08	-0.008145069	1.4750163e-08	-0.0011961594	0.6138851	-0.083631694	21.826725	-5.05748	0	0	2.4458194	0.0	1.5565042	0.009746036	930000	5346.194812297821
31	11.303659	2.1513298	16.434965	3.868102	30.57	13.844317	63.0	0.0	300.0	96693.0	0.100721875	3.9560974	0.6607425	5.7456236	0.538586	10.291034	2.8720393	27.717464	3.5934913	4.0690105e-09	-0.007473519	-4.0690105e-09	-0.00061584474	0.5556725	-0.102871746	22.553259	-4.6257877	0	0	2.6968195	0.0	1.5592556	0.009461451	960000	5517.538683414459
32	11.159376	2.2370548	17.438	5.848914	31.9	13.795289	75.0	6.0	300.0	99883.0	0.10089191919191919	3.947567	0.6626507	5.6484838	0.5265339	10.529602	3.031885	25.338314	2.180304	5.086263e-09	-0.0072881207	8.138021e-09	0.000916451	0.54486966	-0.09559673	25.292746	-6.1057777	0	0	2.7164838	0.0	1.5578058	0.009626931	990000	5689.451365709305
33	11.734676	2.0597408	17.908615	7.1726146	30.47	15.223308	75.0	0.0	300.0	102930.0	0.10091176470588235	3.9725943	0.6205515	5.364132	1.1491286	10.738826	3.0120087	26.396044	1.5252616	1.0681152e-08	-0.0067539876	2.4414062e-08	-0.0020620646	0.54845864	-0.093421906	23.129402	-5.8573685	0	0	2.9218197	0.0	1.5428138	0.00928185	1020000	5863.197445631027
34	11.913366	2.2403738	17.70618	7.5782294	30.64	13.154102	67.0	4.0	300.0	105994.0	0.10094666666666667	4.0511994	0.6357316	5.4824457	0.85851467	10.525204	3.166784	25.962961	2.7109146	3.051758e-08	-0.006290774	8.138021e-09	0.0012393229	0.58295447	-0.08589426	21.822138	-5.8778286	0	0	3.121567	0.0	1.5285715	0.009129418	1050000	6042.8147892951965
35	11.998021	2.2012644	19.279402	2.6076674	30.65	11.812177	59.0	8.0	300.0	109059.0	0.10098055555555556	4.139571	0.6325875	5.7873216	1.0647405	10.561663	2.9592936	25.724007	1.3472292	-2.5431315e-09	-0.006694503	6.510417e-08	0.0007643799	0.5469959	-0.117645085	18.873846	-5.1037874	0	0	2.984578	0.0	1.5255985	0.009512012	1080000	6213.16194152832
36	11.48918	2.0290394	15.939425	5.79118	26.93	11.6989355	76.0	4.0	300.0	111752.0	0.10067747747747748	4.155421	0.6560225	5.8496456	0.8720953	10.489932	2.8276186	24.734537	2.724668	0.0	-0.0068884534	8.138021e-09	-0.0014510335	0.5919571	-0.10987854	17.614471	-4.888463	0	0	2.840587	0.0	1.5180829	0.009530589	1110000	6395.657313108444
37	11.822515	2.2838042	17.630262	3.927321	27.08	12.773942	66.0	0.0	300.0	114460.0	0.10040350877192983	4.121949	0.61531323	5.731868	0.9767604	9.845762	2.7137458	24.797148	2.3348377	-1.0172526e-09	-0.007180419	1.1189779e-08	-0.0046298653	0.5046694	-0.09252089	19.410889	-5.40382	0	0	2.7567854	0.0	1.5064082	0.009606155	1140000	6561.1901779174805
38	11.92681	1.8346084	17.275482	8.016721	31.61	13.925441	82.0	4.0	300.0	117621.0	0.10053076923076923	4.10608	0.6078589	5.669279	0.40313968	9.773704	2.8829985	28.314058	0.9832945	2.8483074e-08	-0.007315547	-3.0517577e-09	-0.00043516743	0.46719673	-0.095522195	21.823942	-5.975876	0	0	2.6414344	0.0	1.4813119	0.009454848	1170000	6727.1709752082825
39	11.417258	2.1242945	17.54743	6.4679165	30.17	14.777046	78.0	5.0	300.0	120638.0	0.10053166666666667	4.151776	0.60163695	5.4173694	1.1351855	10.316045	3.03374	26.330374	2.3357377	0.0	-0.007873216	-2.6448568e-08	-0.0023795553	0.50884575	-0.09808189	22.106966	-6.1037617	0	0	2.5099993	0.0	1.4599464	0.009302178	1200000	6898.508914709091
40	12.180286	1.9793667	17.81717	6.6027937	31.11	12.223661	66.0	10.0	300.0	123749.0	0.1006089430894309	4.058706	0.6126332	5.667262	1.4588459	10.281398	3.0657384	26.308678	2.3591368	-4.0690105e-09	-0.008649301	-1.6276042e-08	-0.0036424154	0.53477967	-0.12957194	21.561478	-6.353366	0	0	2.312089	0.0	1.4445342	0.009604193	1230000	7072.084125041962
41	12.215304	2.4226153	19.26512	-0.8551047	30.95	14.50336	70.0	6.0	300.0	126844.0	0.10066984126984127	4.275566	0.6130121	5.697389	1.3216767	10.700002	2.8379114	25.058971	3.0602465	0.0	-0.0065253195	7.324219e-08	0.002259033	0.5322602	-0.11339855	24.205408	-7.949415	0	0	3.0632665	0.0	1.4415874	0.009485714	1260000	7243.947951078415
42	11.906861	2.1828787	18.365831	7.188531	29.05	14.999584	79.0	0.0	300.0	129749.0	0.10058062015503876	4.2427073	0.64161587	5.6532288	0.61261076	10.68301	3.0177753	25.751501	2.4861214	0.0	-0.008088367	-5.2897136e-08	-0.001657666	0.5882819	-0.119861096	26.259655	-8.884323	0	0	2.4688654	0.0	1.4482825	0.009605098	1290000	7413.739842414856
43	12.399772	2.1837847	17.877865	3.1732824	32.37	15.4095125	76.0	4.0	300.0	132986.0	0.1007469696969697	4.2422338	0.62405586	5.7788806	0.99069035	10.789996	3.4423766	28.514034	2.1996229	6.7392985e-09	-0.0069453996	1.6276042e-08	-0.00020356444	0.5428371	-0.123758346	26.2237	-9.233	0	0	2.8092132	0.0	1.4283185	0.009473693	1320000	7580.631968021393
44	12.241814	2.171417	18.756834	6.421975	29.51	14.246751	73.0	0.0	300.0	135937.0	0.10069407407407407	4.2923217	0.6071464	5.7000375	1.3252887	11.260669	3.231759	30.14236	2.2745228	-1.6276042e-08	-0.0074553224	-8.138021e-09	0.0022891357	0.5133497	-0.10360706	23.043034	-8.025944	0	0	2.706028	0.0	1.4201574	0.009483819	1350000	7763.7808446884155
45	12.455291	1.9214737	18.574295	8.553967	29.53	12.870474	68.0	0.0	300.0	138890.0	0.10064492753623189	4.2883945	0.588136	5.918801	1.1759192	10.598584	3.110252	26.527815	2.0961235	7.1207684e-09	-0.0065594944	1.6276042e-08	0.002266272	0.47380522	-0.08903861	21.72564	-7.1034975	0	0	2.5235636	1.0	1.425188	0.0064709065	1380000	7945.965352296829
46	12.609537	2.2707624	19.051603	5.827958	30.92	13.324174	67.0	0.0	300.0	141982.0	0.10069645390070922	4.265419	0.5600209	5.523382	1.5420151	10.470963	2.9004805	26.701118	2.0425258	1.4241537e-08	-0.007472681	-4.0690104e-08	-0.0028374675	0.5253227	-0.11402565	23.371183	-8.621284	0	0	2.643063	0.0	1.4255347	0.009559822	1410000	8108.268702745438
47	12.334821	2.2420964	17.444164	4.653741	32.7	15.761028	89.0	4.0	300.0	145252.0	0.10086944444444444	4.3295293	0.6163182	5.7155185	1.1618736	10.633474	3.1994324	30.840254	-0.7485909	0.0	-0.0074453778	4.0690105e-09	-0.00024774577	0.4715199	-0.0987328	28.343092	-10.522686	0	0	2.6279213	0.0	1.418663	0.009618755	1440000	8280.44566655159
48	12.63912	2.0979733	18.78665	6.6877403	33.29	16.164959	81.0	5.0	300.0	148581.0	0.10107551020408163	4.338591	0.5919172	5.783122	1.0797459	11.076826	3.3219867	30.335651	1.7592674	4.0690105e-09	-0.007734764	-2.0345052e-09	-0.0026210123	0.55040497	-0.11045319	30.546583	-11.37207	0	0	2.6599495	0.0	1.4074899	0.009690325	1470000	8463.69813489914
49	12.6314	2.0275917	17.18014	7.6338663	32.25	13.946595	81.0	0.0	300.0	151806.0	0.101204	4.4089885	0.5634531	5.735246	1.3510797	11.5356655	3.636742	31.991121	2.7857451	6.1035155e-09	-0.0075611044	2.8483074e-08	-0.002778719	0.4606211	-0.083257586	25.531168	-9.920208	0	0	2.600611	0.0	1.4466654	0.009489974	1500000	8637.546571731567
50	12.755798	2.3400424	20.193544	8.534069	30.15	13.072395	69.0	2.0	300.0	154821.0	0.10119019607843137	4.420993	0.56340814	5.7438254	1.4230437	11.280648	3.1186645	28.758753	2.1214035	-6.1035155e-09	-0.0077121705	2.6448568e-08	-0.0020607118	0.5310562	-0.120022744	23.515182	-9.137497	0	0	2.6343036	0.0	1.4268336	0.009833858	1530000	8803.042054653168
51	12.74513	2.2844102	18.124466	3.000374	32.15	12.997982	58.0	3.0	300.0	158036.0	0.1013051282051282	4.404693	0.5921739	6.0522733	1.0130333	10.997526	3.1469033	27.843622	3.5346413	0.0	-0.006845555	-3.2552084e-08	0.0010254334	0.5646055	-0.14886218	24.300192	-8.663765	0	0	2.904958	0.0	1.3977361	0.009328839	1560000	8983.887576580048
52	12.500928	3.0197425	19.203463	-1.3440272	31.25	14.349478	78.0	0.0	300.0	161161.0	0.10135911949685535	4.323138	0.6377902	6.0768733	0.6662802	11.112331	2.9892135	26.655867	1.596772	6.1035155e-09	-0.006528359	-5.086263e-08	-0.003609127	0.74033344	-0.2710108	25.806683	-10.463297	0	0	2.5195413	1.0	1.3702756	0.0064759427	1590000	9161.373464107513
53	12.676453	2.3276615	18.289698	5.860917	29.36	13.406357	86.0	0.0	300.0	164097.0	0.10129444444444445	4.3381453	0.66250646	5.8535423	0.14791988	10.9589405	3.066733	28.429573	2.7208426	-1.0172526e-08	-0.0067618447	2.0345052e-08	-0.00057292485	0.59785473	-0.18079719	23.404955	-9.783942	0	0	2.8893907	0.0	1.3897246	0.009888727	1620000	9335.442099809647
54	12.560363	2.1027682	18.17229	0.7469745	30.48	15.000321	86.0	5.0	300.0	167145.0	0.1013	4.4352083	0.6195935	6.179076	0.44617864	10.551665	3.1211162	29.696306	2.9244704	3.0517577e-09	-0.007065824	-8.138021e-09	7.972005e-05	0.5166926	-0.14086747	23.89855	-10.023248	0	0	2.7708893	0.0	1.3862863	0.009397921	1650000	9514.331489801407
55	12.5097685	2.4147186	18.592474	3.6216514	34.65	15.271789	77.0	0.0	300.0	170610.0	0.10155357142857142	4.359813	0.6164628	6.091136	-0.66892326	10.663099	3.3753936	28.089375	-0.04813777	0.0	-0.008121824	6.103516e-08	-0.0007760091	0.5990188	-0.16205785	30.60784	-12.998135	0	0	2.3512661	0.0	1.3619337	0.009521387	1680000	9676.890862703323
56	12.431051	2.4837415	18.50198	-0.09471986	30.34	14.193815	79.0	5.0	300.0	173644.0	0.10154619883040936	4.3589845	0.5823777	6.0592175	1.2829072	11.559981	3.4273741	28.972874	2.723999	-2.0345052e-09	-0.0073893433	-1.8310548e-08	-0.0046548625	0.57800287	-0.16118032	26.591816	-11.292306	0	0	2.6396353	0.0	1.3334653	0.009805097	1710000	9855.975969791412
57	12.901492	2.2435758	18.607677	5.3814993	32.5	15.070169	84.0	6.0	300.0	176894.0	0.1016632183908046	4.3626685	0.6382821	6.049473	-0.25046897	10.964755	3.3376627	32.348156	1.1552584	0.0	-0.0066598654	4.0690104e-08	0.0022234293	0.5369605	-0.14646879	27.670107	-11.911392	0	0	2.8813753	0.0	1.3040186	0.009607632	1740000	10032.218618631363
58	13.059889	1.9659697	17.234238	8.630413	32.46	16.122915	74.0	0.0	300.0	180140.0	0.10177401129943503	4.4647512	0.548228	5.8074107	1.3051617	11.242973	3.3219337	30.975206	2.465096	2.0345052e-09	-0.0072205034	1.2207031e-08	0.0014161743	0.48665187	-0.123708904	29.79953	-13.039541	0	0	2.638237	0.0	1.2822831	0.009307124	1770000	10200.931129455566
59	12.809756	1.8923056	17.904837	6.679323	30.27	14.766079	91.0	2.0	300.0	183167.0	0.10175944444444444	4.4799757	0.5489834	5.954896	2.0152884	11.176553	3.390231	30.192831	1.0341213	-1.7293294e-08	-0.0075996825	4.8828124e-08	0.0013643637	0.44307545	-0.111616224	26.000406	-11.01006	0	0	2.5885851	0.0	1.246107	0.009524971	1800000	10381.46037530899
60	13.120378	2.1915898	19.053217	8.116534	30.2	13.424604	64.0	3.0	300.0	186187.0	0.10174153005464481	4.452102	0.53495264	5.752409	1.4348934	10.681287	3.2391412	31.546265	1.4300282	2.0345052e-09	-0.0076462217	-4.0690104e-08	-1.431071e-05	0.4812276	-0.12817168	25.168787	-10.468837	0	0	2.562215	0.0	1.2535393	0.009681461	1830000	10545.390691518784
61	13.143907	1.9822577	18.161486	8.776332	30.52	14.086504	80.0	0.0	300.0	189239.0	0.10174139784946236	4.5504355	0.56585187	6.1715436	1.5230563	10.669364	3.4104567	30.211409	2.6707764	-1.6276042e-08	-0.007730764	-3.6621095e-08	0.0019322917	0.48969153	-0.12356046	23.565144	-9.988986	0	0	2.580545	0.0	1.2306529	0.009598407	1860000	10725.68565249443
62	12.884684	1.9289955	16.750038	5.4066043	30.65	13.427864	64.0	0.0	300.0	192304.0	0.10174814814814814	4.5514483	0.54997414	6.093575	1.2339954	10.869593	3.2705636	26.215412	0.59145665	1.6276042e-08	-0.008140201	0.0	-0.00058939616	0.45829603	-0.13024074	21.923096	-9.115306	0	0	2.482203	0.0	1.2213438	0.009943968	1890000	10904.942470550537
63	12.763721	2.3065543	16.95897	-1.2257098	30.34	12.833721	73.0	0.0	300.0	195338.0	0.10173854166666667	4.4634686	0.5321704	6.284331	1.4349941	10.665492	3.1437383	29.307259	-0.9976546	-6.1035155e-09	-0.009265175	-2.8483074e-08	-0.0029993774	0.55099666	-0.16600552	23.000662	-9.407771	0	0	2.2027152	0.0	1.1950665	0.009656677	1920000	11061.685860872269
64	13.206883	2.1445236	18.034676	7.3689117	29.84	12.522555	61.0	5.0	300.0	198322.0	0.10170358974358974	4.4921656	0.54415524	6.0081286	1.4371574	10.363733	3.0286527	29.510754	0.14321972	5.086263e-09	-0.007260312	-4.0690105e-09	-0.0028633424	0.49218822	-0.12453726	22.720617	-9.316884	0	0	2.7397504	0.0	1.1798186	0.009847979	1950000	11245.224649429321
65	12.994194	1.8729507	16.221914	4.1842704	30.72	14.090478	71.0	3.0	300.0	201394.0	0.10171414141414141	4.56814	0.5698462	6.1693234	1.9942384	10.786048	3.194277	28.791758	1.3671825	4.0690105e-09	-0.008307938	2.0345052e-09	-0.00090342003	0.49632397	-0.15355414	25.583033	-10.142809	0	0	2.4469109	0.0	1.1793836	0.009697917	1980000	11426.170445203781
66	12.914669	1.9097425	19.304913	8.304845	29.48	12.924767	61.0	0.0	300.0	204342.0	0.10166268656716418	4.5067725	0.5278856	6.0070705	1.0939249	10.864671	3.3047755	28.616577	2.0202227	-7.1207684e-09	-0.0068884594	4.0690104e-08	-0.0020310874	0.4575354	-0.1294452	22.17703	-9.269689	0	0	2.8120465	0.0	1.1605585	0.009792676	2010000	11590.150790691376
67	13.025854	2.0817003	18.739315	7.996277	28.1	14.291608	76.0	0.0	300.0	207152.0	0.10154509803921569	4.508192	0.5421536	5.9610395	1.6057193	10.316831	3.2553961	31.332249	-0.7548919	1.2207031e-08	-0.0060983235	0.0	-0.0038487548	0.46988222	-0.12473351	23.381725	-10.22454	0	0	3.2355046	0.0	1.1552439	0.009714999	2040000	11764.587062358856
