CostLimit	Epoch	TotalEnvInteracts	worker/EpRet	worker/EpCost	worker/EpLen	learner/LossQ	learner/QVals0	learner/QVals1	learner/LossQC	learner/QCVals0	learner/QcThres	learner/LossPi	learner/LogPi	learner/Lagrangian	learner/LossActor	learner/QcPenalty	eval/TestEpRet	eval/TestEpLen	eval/TestEpCost	Time
1	16	25500	9.202459	3.0	300.0	0.021121819	-0.47179875	-0.47181016	0.04313163	-0.05726502	0.31698635	0.4668383	0.02672436	2.9303284e-05	0.46684808	-9.779058e-06	9.83632	300.0	35.0	852.0725882053375
1	17	27000	13.812326	8.0	300.0	0.021276753	-0.40648323	-0.40646142	0.035006385	-0.06851563	0.31698635	0.4030786	0.06833454	2.674375e-05	0.40308776	-9.175897e-06	11.83269	300.0	0.0	902.2758958339691
1	18	28500	14.448445	0.0	300.0	0.020632278	-0.34022373	-0.34018198	0.030919373	-0.053337928	0.31698635	0.33875054	0.15989706	2.3045564e-05	0.3387584	-7.90575e-06	12.320734	300.0	2.0	950.4007453918457
1	19	30000	15.633102	0.8	300.0	0.020455059	-0.27139768	-0.27147686	0.0324495	-0.023385867	0.31698635	0.27332306	0.25479332	2.2793953e-05	0.2733301	-7.003787e-06	18.891975	300.0	4.0	999.6583082675934
1	20	31500	16.243029	2.0	300.0	0.01858339	-0.20890051	-0.20896006	0.034507003	0.011390757	0.31698635	0.20996714	0.39739722	2.502137e-05	0.20997404	-6.8925906e-06	22.801098	300.0	0.0	1049.2777366638184
1	21	33000	16.295065	2.8	300.0	0.015851658	-0.13899691	-0.1389117	0.037094697	0.032880034	0.31698635	0.13977715	0.3969934	2.5417286e-05	0.13978367	-6.4960177e-06	20.90589	300.0	0.0	1098.332156419754
1	22	34500	19.035717	5.4	300.0	0.015611447	-0.05304819	-0.05295363	0.042585015	0.056989618	0.31698635	0.05400218	0.4793617	2.3873929e-05	0.05400767	-5.4890006e-06	22.183353	300.0	2.0	1146.1335027217865
1	23	36000	20.076828	1.6	300.0	0.0136181805	0.044169713	0.044015534	0.024118505	0.046944648	0.31698635	-0.04297416	0.5916154	1.8672472e-05	-0.042969596	-4.559868e-06	20.112797	300.0	0.0	1197.9707345962524
1	24	37500	20.530407	5.8	300.0	0.0115822945	0.13981663	0.1398745	0.024245396	0.0692839	0.31698635	-0.13964517	0.6332172	1.7063518e-05	-0.13964137	-3.801856e-06	22.097712	300.0	0.0	1246.8697836399078
1	25	39000	20.796917	4.6	300.0	0.010360702	0.23531666	0.23539002	0.026090281	0.084297225	0.31698635	-0.23301227	0.5918304	1.933855e-05	-0.23300835	-3.9048978e-06	21.438028	300.0	0.0	1299.711439371109
1	26	40500	20.97242	0.8	300.0	0.009209915	0.3414377	0.34144902	0.016809093	0.051118456	0.31698635	-0.3387563	0.6008811	1.26563855e-05	-0.3387531	-3.1791976e-06	18.781315	300.0	7.0	1349.8251478672028
1	27	42000	22.215286	0.6	300.0	0.008075038	0.43560064	0.4355864	0.012583889	0.04274464	0.31698635	-0.433147	0.59257424	1.1844141e-05	-0.4331439	-3.0899196e-06	22.63119	300.0	0.0	1398.9132356643677
1	28	43500	10.852762	9.0	300.0	0.0076313918	0.52337843	0.52333975	0.013266685	0.03511482	0.31698635	-0.5201245	0.5531444	1.0429121e-05	-0.5201217	-2.7993538e-06	22.35537	300.0	6.0	1446.7396984100342
1	29	45000	22.556223	3.4	300.0	0.006555618	0.62521476	0.6251682	0.0114536835	0.04509134	0.31698635	-0.62063754	0.5175529	1.1018977e-05	-0.6206347	-2.8148954e-06	22.275724	300.0	0.0	1495.8230423927307
1	30	46500	22.231781	2.0	300.0	0.0062724804	0.7124301	0.71243596	0.010316951	0.04770752	0.31698635	-0.7067242	0.50149405	8.816132e-06	-0.706722	-2.2419465e-06	24.515186	300.0	3.0	1545.051738023758
1	31	48000	21.953327	6.8	300.0	0.005659631	0.79544806	0.7954956	0.012437748	0.061277296	0.31698635	-0.78921187	0.45371604	1.0003603e-05	-0.7892094	-2.427959e-06	23.805462	300.0	0.0	1597.5164394378662
1	32	49500	23.198889	2.6	300.0	0.005272233	0.88215905	0.8821126	0.012415947	0.07562951	0.31698635	-0.87454784	0.37957034	1.0402816e-05	-0.8745455	-2.3431303e-06	22.8432	300.0	6.0	1647.3451135158539
1	33	51000	23.271204	3.0	300.0	0.004546069	0.9669348	0.96691686	0.012455603	0.08273444	0.31698635	-0.9592032	0.3280922	1.2689353e-05	-0.95920044	-2.6780847e-06	23.926624	300.0	11.0	1695.90469789505
1	34	52500	22.993755	1.2	300.0	0.0040471167	1.0453874	1.04538	0.0116217295	0.09326698	0.31698635	-1.0379274	0.2815628	1.1498343e-05	-1.0379249	-2.3776158e-06	22.385803	300.0	0.0	1743.3599815368652
1	35	54000	23.87001	4.6	300.0	0.003603007	1.1198214	1.1198112	0.012732282	0.09892939	0.31698635	-1.1119914	0.23246789	1.113914e-05	-1.1119893	-2.2494871e-06	25.100515	300.0	0.0	1793.4941639900208
1	36	55500	22.954607	1.8	300.0	0.0031469087	1.1779836	1.1779598	0.012000166	0.10133612	0.31698635	-1.1701392	0.15604101	1.1726716e-05	-1.1701368	-2.33454e-06	24.131502	300.0	4.0	1842.5396649837494
1	37	57000	22.978695	5.6	300.0	0.002846403	1.2331773	1.2331524	0.012111424	0.10852281	0.31698635	-1.2254426	0.121317916	1.0934623e-05	-1.2254405	-2.150448e-06	24.233864	300.0	4.0	1894.2520153522491
1	38	58500	23.796118	2.0	300.0	0.0025715774	1.282169	1.2822199	0.011442489	0.10884108	0.31698635	-1.2747378	0.012080249	1.2574996e-05	-1.2747353	-2.400156e-06	23.72446	300.0	4.0	1943.9563710689545
1	39	60000	23.088846	3.0	300.0	0.0021990384	1.319322	1.3192633	0.011129973	0.11152983	0.31698635	-1.311954	-0.06373655	1.1002549e-05	-1.3119518	-2.0784091e-06	23.167889	300.0	0.0	1994.5513553619385
1	40	61500	22.017937	0.4	300.0	0.0019392539	1.3515705	1.3515952	0.010616719	0.113242604	0.31698635	-1.3453842	-0.1341908	1.1809675e-05	-1.3453821	-2.2118832e-06	23.956753	300.0	0.0	2046.5683426856995
1	41	63000	20.352594	0.0	300.0	0.0017952181	1.3906289	1.3906444	0.010503742	0.11410749	0.31698635	-1.3838737	-0.24638438	1.2363108e-05	-1.3838714	-2.2401432e-06	24.374716	300.0	0.0	2095.2058579921722
1	42	64500	20.908615	1.2	300.0	0.0016027825	1.4239845	1.4239955	0.009817014	0.10951474	0.31698635	-1.417134	-0.34710068	1.1299618e-05	-1.4171318	-2.1112166e-06	22.862026	300.0	4.0	2145.538056373596
1	43	66000	20.086508	0.0	300.0	0.0013048865	1.4406438	1.440619	0.010237963	0.110972926	0.31698635	-1.4347366	-0.43211284	1.145333e-05	-1.4347346	-2.0658038e-06	23.119507	300.0	0.0	2195.636744737625
1	44	67500	20.524858	1.8	300.0	0.0011067169	1.4544976	1.4544954	0.010379387	0.10582354	0.31698635	-1.4491342	-0.49225527	1.1730351e-05	-1.4491322	-2.1942883e-06	23.764858	300.0	4.0	2246.692007303238
1	45	69000	20.968773	1.4	300.0	0.0010141724	1.4592831	1.4593266	0.008807265	0.104200155	0.31698635	-1.4547538	-0.55513924	1.2215966e-05	-1.4547516	-2.3083528e-06	22.464926	300.0	9.0	2294.5950899124146
1	46	70500	19.113493	0.0	300.0	0.00093000534	1.4629549	1.4629352	0.007910717	0.09940364	0.31698635	-1.459478	-0.5961599	1.2126006e-05	-1.4594756	-2.3802024e-06	23.499125	300.0	0.0	2344.398686170578
1	47	72000	21.176813	0.0	300.0	0.0008367988	1.4655359	1.465541	0.006951523	0.09173205	0.31698635	-1.4626678	-0.63091224	1.0792141e-05	-1.4626658	-2.196821e-06	24.33431	300.0	5.0	2393.6101286411285
1	48	73500	19.005178	1.0	300.0	0.00075383735	1.4666759	1.4666842	0.00772968	0.09257926	0.31698635	-1.4643357	-0.6802267	1.20325885e-05	-1.4643332	-2.4547853e-06	23.415964	300.0	2.0	2444.5366871356964
1	49	75000	18.965485	2.6	300.0	0.00071655656	1.4668473	1.4668331	0.0075921337	0.08672198	0.31698635	-1.465061	-0.6939732	1.1150275e-05	-1.4650586	-2.3495477e-06	23.1213	300.0	7.0	2494.2708265781403
1	50	76500	19.264532	0.0	300.0	0.00063029287	1.4668381	1.4668614	0.0059751095	0.07247837	0.31698635	-1.4656559	-0.7306408	8.5214415e-06	-1.4656539	-1.9552754e-06	23.807592	300.0	4.0	2544.666195869446
1	51	78000	19.190823	0.0	300.0	0.0005964026	1.4701995	1.4701599	0.0046712626	0.066684574	0.31698635	-1.4697757	-0.74112403	8.591076e-06	-1.4697737	-1.9990277e-06	23.96226	300.0	6.0	2595.312527179718
1	52	79500	19.523615	0.0	300.0	0.00050365145	1.4715629	1.4715761	0.0040641557	0.05824151	0.31698635	-1.4717793	-0.75987947	6.890599e-06	-1.4717774	-1.6678961e-06	22.76829	300.0	0.0	2648.505261659622
1	53	81000	19.765781	1.4	300.0	0.0004841516	1.4712343	1.4712592	0.0048824744	0.05717446	0.31698635	-1.4720333	-0.7738111	8.439127e-06	-1.4720311	-2.0518976e-06	23.061771	300.0	0.0	2698.141702890396
1	54	82500	19.57074	0.0	300.0	0.00047434086	1.4708692	1.4708753	0.005716696	0.058651224	0.31698635	-1.4719657	-0.7739021	9.64099e-06	-1.4719634	-2.2936442e-06	24.628305	300.0	1.0	2746.8186168670654
1	55	84000	19.65734	3.6	300.0	0.00043224424	1.475698	1.4756857	0.006225708	0.06286478	0.31698635	-1.4771023	-0.78681195	9.464963e-06	-1.4771001	-2.2462193e-06	23.185589	300.0	15.0	2798.1688034534454
1	56	85500	19.64177	2.6	300.0	0.000424049	1.4809432	1.4809246	0.008257869	0.06785912	0.31698635	-1.4823349	-0.8018147	1.0353597e-05	-1.4823325	-2.3752725e-06	23.641521	300.0	3.0	2847.280438184738
1	57	87000	18.874403	3.8	300.0	0.00037891068	1.4876477	1.4876491	0.007964419	0.06643252	0.31698635	-1.489618	-0.8016698	9.413905e-06	-1.4896158	-2.1503286e-06	21.022778	300.0	26.0	2897.176367044449
1	58	88500	17.49277	4.4	300.0	0.0003934543	1.489697	1.4896747	0.008596064	0.07060472	0.31698635	-1.4911159	-0.8016367	9.572096e-06	-1.4911138	-2.1827032e-06	22.745085	300.0	13.0	2946.007979154587
1	59	90000	17.463844	1.4	300.0	0.00037496703	1.493575	1.4936159	0.008526509	0.07531957	0.31698635	-1.495427	-0.80774415	1.1216391e-05	-1.4954245	-2.500197e-06	23.640797	300.0	0.0	2994.594354391098
1	60	91500	19.383419	1.8	300.0	0.00036669814	1.4944314	1.4944319	0.008070722	0.07798664	0.31698635	-1.4962664	-0.8183201	1.005073e-05	-1.4962642	-2.2354523e-06	23.892403	300.0	6.0	3042.311778783798
1	61	93000	19.305094	0.0	300.0	0.0003469732	1.4969935	1.4969928	0.0073374435	0.07949245	0.31698635	-1.4995036	-0.8304564	1.085981e-05	-1.4995012	-2.3714192e-06	22.350216	300.0	0.0	3090.3254959583282
1	62	94500	18.997925	1.2	300.0	0.00032933432	1.4993694	1.4993278	0.006907624	0.077887304	0.31698635	-1.5023279	-0.83139914	1.0830417e-05	-1.5023254	-2.3767302e-06	23.591452	300.0	0.0	3139.7592108249664
1	63	96000	19.249819	0.8	300.0	0.00033547383	1.5044677	1.5045147	0.0074294996	0.07993132	0.31698635	-1.5070596	-0.84221184	1.141479e-05	-1.507057	-2.4610874e-06	22.691946	300.0	0.0	3189.9515783786774
1	64	97500	19.441721	0.8	300.0	0.000306339	1.5082011	1.5082108	0.007381409	0.0825937	0.31698635	-1.511061	-0.84064347	1.1201356e-05	-1.5110584	-2.3988662e-06	23.223244	300.0	0.0	3240.00617146492
1	65	99000	17.739153	0.0	300.0	0.00030142296	1.5095026	1.5094793	0.007839336	0.08501071	0.31698635	-1.5122936	-0.8545915	1.2226874e-05	-1.5122911	-2.5512197e-06	22.230968	300.0	0.0	3290.0708391666412
1	66	100500	18.114962	0.4	300.0	0.00027093056	1.5107588	1.5107384	0.0070866463	0.08251607	0.31698635	-1.5142869	-0.85663235	1.0442555e-05	-1.5142846	-2.2546478e-06	22.46393	300.0	1.0	3338.743722677231
1	67	102000	17.42212	2.8	300.0	0.00027436	1.5143201	1.5143265	0.008841618	0.089018464	0.31698635	-1.5179708	-0.8587738	1.1347232e-05	-1.5179684	-2.3862337e-06	6.5548067	300.0	0.0	3385.576459646225
1	68	103500	15.982809	7.4	300.0	0.00026409508	1.5150377	1.5150309	0.010104109	0.09004982	0.31698635	-1.5189177	-0.868556	1.0884566e-05	-1.5189155	-2.284882e-06	23.007774	300.0	1.0	3435.8195281028748
1	69	105000	18.426083	0.0	300.0	0.0002687267	1.5196031	1.519629	0.0083205355	0.08362885	0.31698635	-1.5234967	-0.86933243	1.1351231e-05	-1.5234944	-2.4125586e-06	23.651798	300.0	0.0	3485.8107063770294
1	70	106500	18.289118	0.0	300.0	0.00023512142	1.5206057	1.5206075	0.0068180095	0.07959521	0.31698635	-1.5247539	-0.87872404	1.11547e-05	-1.5247514	-2.4424676e-06	24.229923	300.0	6.0	3533.2579708099365
1	71	108000	16.644423	0.6	300.0	0.00027965408	1.5175967	1.5175848	0.0057414393	0.06968042	0.31698635	-1.521237	-0.8901374	1.0067745e-05	-1.5212348	-2.2749864e-06	22.131618	300.0	0.0	3583.7462406158447
1	72	109500	17.752907	0.0	300.0	0.00024398687	1.5172397	1.5172448	0.0064676916	0.07485382	0.31698635	-1.5217046	-0.89347905	1.0480001e-05	-1.5217024	-2.3434993e-06	21.902258	300.0	0.0	3631.069013595581
1	73	111000	18.113903	0.0	300.0	0.00021371605	1.5176148	1.517612	0.0069912556	0.068933174	0.31698635	-1.5220903	-0.9009637	8.872179e-06	-1.5220884	-2.0411032e-06	21.575012	300.0	14.0	3681.9369480609894
1	74	112500	17.737692	0.0	300.0	0.00022721551	1.5208476	1.5208544	0.0066192094	0.06970148	0.31698635	-1.5249494	-0.90349156	9.834427e-06	-1.5249473	-2.2404429e-06	23.24973	300.0	9.0	3732.5083813667297
1	75	114000	17.429577	0.0	300.0	0.00020273626	1.5216502	1.5216374	0.00661317	0.06848173	0.31698635	-1.5264045	-0.90925545	9.585803e-06	-1.5264024	-2.2220052e-06	22.923122	300.0	0.0	3782.8723978996277
1	76	115500	17.743954	0.0	300.0	0.00020384458	1.52546	1.5254627	0.0068176906	0.07009429	0.31698635	-1.5302762	-0.9160591	1.0545988e-05	-1.5302737	-2.385137e-06	22.395718	300.0	0.0	3831.0808260440826
1	77	117000	18.01247	2.2	300.0	0.00021904206	1.5192403	1.519233	0.006354561	0.0637861	0.31698635	-1.5240349	-0.9251853	9.810519e-06	-1.5240325	-2.3041684e-06	5.3581033	300.0	0.0	3879.4005913734436
1	78	118500	17.375782	0.8	300.0	0.00018710164	1.5183817	1.5183746	0.006918218	0.06656025	0.31698635	-1.5237275	-0.9330898	1.0285513e-05	-1.5237252	-2.3660739e-06	20.587498	300.0	4.0	3929.08771944046
1	79	120000	16.588306	0.0	300.0	0.00021114985	1.51585	1.5158855	0.0078011123	0.06928721	0.31698635	-1.5211408	-0.93409127	1.2862738e-05	-1.5211378	-2.885335e-06	22.800465	300.0	0.0	3979.455071926117
1	80	121500	16.798595	2.2	300.0	0.0001852104	1.5118552	1.5118237	0.009368401	0.07154188	0.31698635	-1.5177586	-0.9385652	1.289439e-05	-1.5177559	-2.8471795e-06	21.723934	300.0	3.0	4029.321840763092
1	81	123000	17.374882	1.8	300.0	0.00017539215	1.5131507	1.5131773	0.014519295	0.080145694	0.31698635	-1.5186809	-0.9495254	1.4643381e-05	-1.518678	-3.0528577e-06	23.479694	300.0	7.0	4078.563074350357
1	82	124500	15.704842	1.6	300.0	0.00018619762	1.5083516	1.5083652	0.007013534	0.06053268	0.31698635	-1.5137051	-0.95862603	9.538547e-06	-1.5137026	-2.288949e-06	23.4252	300.0	0.0	4130.109611272812
1	83	126000	16.944641	2.4	300.0	0.0001854546	1.5068243	1.5068127	0.007410389	0.0645389	0.31698635	-1.512323	-0.96066386	8.747163e-06	-1.512321	-2.064371e-06	23.190613	300.0	0.0	4179.34388923645
1	84	127500	16.141672	0.0	300.0	0.00017724039	1.5060252	1.5060185	0.0068792948	0.06454509	0.31698635	-1.511877	-0.96289045	9.679172e-06	-1.5118748	-2.2620093e-06	24.41363	300.0	0.0	4227.803601026535
1	85	129000	17.45847	2.4	300.0	0.0002016218	1.504906	1.5049067	0.008175279	0.06693103	0.31698635	-1.5101348	-0.9755554	1.1121597e-05	-1.5101322	-2.5375964e-06	20.811443	300.0	0.0	4278.27457857132
1	86	130500	17.614689	0.6	300.0	0.00016143495	1.5073137	1.5072966	0.006503227	0.06372504	0.31698635	-1.5127648	-0.97577417	1.0080415e-05	-1.5127625	-2.3505017e-06	22.768612	300.0	0.0	4328.245402097702
1	87	132000	16.283632	0.0	300.0	0.00015222089	1.5041285	1.5041528	0.0053143725	0.06284875	0.31698635	-1.5105418	-0.98644924	1.03002e-05	-1.5105393	-2.4076958e-06	23.634275	300.0	0.0	4377.831656694412
1	88	133500	15.98871	3.4	300.0	0.00018471233	1.4998647	1.4998327	0.0071007186	0.07424873	0.31698635	-1.5056875	-0.9948003	1.19002625e-05	-1.5056849	-2.6339117e-06	19.401772	300.0	0.0	4427.494740247726
1	89	135000	16.35121	0.0	300.0	0.0001497743	1.502362	1.502375	0.0065648993	0.07530111	0.31698635	-1.5087582	-0.9918277	1.1303983e-05	-1.5087556	-2.4888893e-06	20.43481	300.0	0.0	4477.910103797913
1	90	136500	16.108728	0.2	300.0	0.0001946285	1.5003611	1.5003647	0.006473221	0.07331732	0.31698635	-1.5066411	-1.0025736	1.017304e-05	-1.5066389	-2.2705942e-06	18.234283	300.0	0.0	4527.373608350754
1	91	138000	15.359263	0.0	300.0	0.00014581108	1.5062733	1.5062691	0.0061142207	0.07725489	0.31698635	-1.5125564	-1.0039873	1.2112904e-05	-1.5125537	-2.6297178e-06	21.798613	300.0	0.0	4577.332018852234
1	92	139500	17.753298	0.0	300.0	0.00014658741	1.5046072	1.5046121	0.0049226377	0.07294988	0.31698635	-1.5108925	-1.0150192	1.1479542e-05	-1.5108899	-2.5112006e-06	18.744621	300.0	0.0	4627.839121341705
1	93	141000	15.523297	0.0	300.0	0.00015788528	1.5008222	1.5008265	0.004893026	0.063422665	0.31698635	-1.5069835	-1.0208361	9.131073e-06	-1.5069814	-2.1362607e-06	22.934626	300.0	0.0	4677.801705598831
1	94	142500	16.067596	0.0	300.0	0.00015100178	1.499485	1.4994663	0.0041055	0.05737815	0.31698635	-1.5058941	-1.019621	9.793318e-06	-1.5058916	-2.3343607e-06	22.140074	300.0	0.0	4727.570112228394
1	95	144000	18.148716	0.6	300.0	0.0001281103	1.5036509	1.5036623	0.003811767	0.052656688	0.31698635	-1.5107664	-1.0239121	8.858574e-06	-1.5107641	-2.1617946e-06	2.963739	300.0	0.0	4777.379107236862
1	96	145500	15.426722	0.0	300.0	0.00015027274	1.5012155	1.5012081	0.003045406	0.049135353	0.31698635	-1.507753	-1.0289288	7.264467e-06	-1.5077512	-1.8243308e-06	23.251215	300.0	0.0	4825.52100777626
1	97	147000	17.090292	0.0	300.0	0.0001455202	1.505338	1.5053681	0.0030947966	0.04694976	0.31698635	-1.5118191	-1.0353642	8.214368e-06	-1.5118171	-2.0521124e-06	14.516142	300.0	18.0	4875.54211139679
1	98	148500	16.127676	0.8	300.0	0.00013493195	1.5058933	1.5058775	0.005336382	0.048572917	0.31698635	-1.512938	-1.0324941	8.527509e-06	-1.5129358	-2.1318733e-06	20.061558	300.0	0.0	4926.874361038208
1	99	150000	16.395367	0.0	300.0	0.00013906459	1.5030276	1.5030013	0.003013832	0.041161932	0.31698635	-1.5101532	-1.0480005	6.7731144e-06	-1.5101515	-1.7460962e-06	22.4197	300.0	0.0	4976.818143129349
1	100	151500	16.55473	0.0	300.0	0.00014596146	1.5063897	1.5064225	0.0023609423	0.04101278	0.31698635	-1.5134209	-1.0414339	6.935473e-06	-1.5134189	-1.787122e-06	20.15503	300.0	15.0	5028.127450227737
1	101	153000	14.507393	1.6	300.0	0.00012842954	1.504229	1.5042204	0.0022913236	0.030518245	0.31698635	-1.5116638	-1.0478171	3.386809e-06	-1.5116627	-9.41598e-07	10.5261135	300.0	0.0	5075.211702346802
1	102	154500	15.108788	0.0	300.0	0.00013794984	1.5007043	1.5007144	0.0014566034	0.0311185	0.31698635	-1.5084252	-1.0523552	3.4125135e-06	-1.5084243	-9.538661e-07	15.781349	300.0	5.0	5124.067174434662
1	103	156000	14.906633	3.0	300.0	0.00013302213	1.5002301	1.5002555	0.0022265015	0.03157503	0.31698635	-1.5072223	-1.0565697	3.3329882e-06	-1.5072215	-9.289907e-07	16.897514	300.0	9.0	5175.430839538574
1	104	157500	12.727663	0.0	300.0	0.00012565333	1.4956466	1.4956007	0.002276588	0.032290407	0.31698635	-1.502856	-1.060836	3.3173078e-06	-1.502855	-9.2462136e-07	21.186275	300.0	3.0	5227.884734153748
1	105	159000	15.13019	0.0	300.0	0.00013418157	1.4943545	1.4943483	0.0020923796	0.031945903	0.31698635	-1.5018985	-1.0646632	3.8082674e-06	-1.5018975	-1.0554471e-06	19.172823	300.0	18.0	5275.985028266907
1	106	160500	13.210884	0.0	300.0	0.00014557212	1.4928082	1.4928299	0.002098184	0.03268246	0.31698635	-1.5002862	-1.0682223	3.616925e-06	-1.5002853	-1.001657e-06	18.934399	300.0	0.0	5326.918525218964
1	107	162000	14.543323	4.6	300.0	0.00012495414	1.4886489	1.4886397	0.0030618503	0.035095666	0.31698635	-1.4963638	-1.0739716	3.913939e-06	-1.4963627	-1.0769226e-06	14.386897	300.0	12.0	5376.227354288101
1	108	163500	14.30395	4.4	300.0	0.000111860456	1.4891002	1.4891058	0.00350175	0.036062397	0.31698635	-1.4968559	-1.0702996	3.752609e-06	-1.4968548	-1.0302454e-06	24.350277	300.0	0.0	5427.414093971252
1	109	165000	13.126056	1.4	300.0	0.00013336039	1.4833497	1.4833461	0.00410992	0.039568495	0.31698635	-1.4908347	-1.0750417	4.0277773e-06	-1.4908335	-1.0882083e-06	13.674837	300.0	0.0	5477.517612457275
1	110	166500	14.485049	1.8	300.0	0.00012390832	1.4833968	1.4834024	0.00490149	0.045379728	0.31698635	-1.490994	-1.0812615	4.2865213e-06	-1.4909928	-1.1280023e-06	6.9183855	300.0	0.0	5526.822380781174
1	111	168000	13.739471	0.0	300.0	0.00012777388	1.4812037	1.4811941	0.005044392	0.05301433	0.31698635	-1.4885906	-1.0830246	5.078681e-06	-1.4885892	-1.2975158e-06	17.739893	300.0	15.0	5575.5670421123505
1	112	169500	13.649304	1.0	300.0	0.0001246572	1.4819467	1.4819613	0.0048460625	0.051568996	0.31698635	-1.4897839	-1.0825961	4.2614734e-06	-1.4897828	-1.1034955e-06	12.988414	300.0	0.0	5625.388273239136
1	113	171000	14.499692	1.0	300.0	0.00012545353	1.4858376	1.4858296	0.0051646433	0.0571125	0.31698635	-1.4942039	-1.0819298	5.313009e-06	-1.4942026	-1.3254073e-06	15.62208	300.0	7.0	5675.284250020981
1	114	172500	13.11443	2.8	300.0	0.00012571277	1.4846008	1.4846108	0.0056664944	0.060367983	0.31698635	-1.4926314	-1.0860612	5.65007e-06	-1.49263	-1.3935395e-06	20.95765	300.0	3.0	5724.993826389313
1	115	174000	15.371149	1.4	300.0	0.00012496364	1.4865055	1.4864907	0.0058275987	0.06268851	0.31698635	-1.4943961	-1.0884334	5.4269053e-06	-1.4943948	-1.3339446e-06	7.2010956	300.0	3.0	5778.072326421738
