Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
41	0.13220204	2.6276178	16.612389	-3.2942426	2.34	3.492048	28.0	0.0	150.0	41625.0	0.033035714285714286	-0.012814341	0.7198261	3.5394802	-2.175553	0.42879027	0.736174	11.081192	-1.1427284	-1.3224284e-08	0.005261333	2.0345052e-09	-0.00838076	0.62568945	-0.11361551	1.1449353	-0.33710754	2.3542078	0.0	0.007467935	-0.0021150452	0.008933333	0.009521681	-0.002722344	0.0036086037	0.0	2.3542078	0.0	0.0	0.0	1.7557395	0.00868357	1260000	5745.224137544632
42	-0.22786361	1.8346357	6.450058	-2.9772432	1.34	2.2481992	15.0	0.0	150.0	41893.0	0.03247519379844961	-0.0044583273	0.67734957	3.4651248	-2.3635905	0.37835544	0.668709	12.681479	-1.126725	0.0	-0.009159885	-2.0345052e-09	-0.0019159557	0.22900407	-0.0624568	0.6179929	-0.14010882	1.5016202	0.0	0.005618377	0.017883105	0.0022666669	0.00794052	-0.00237401	0.002427036	0.5605108	1.5016202	1.0	0.0	0.0	1.7450569	0.009840049	1290000	5876.224636554718
43	-0.39474678	2.0757973	17.996546	-3.0967758	1.43	3.1281147	34.0	0.0	150.0	42179.0	0.03195378787878788	-0.07520793	0.6261129	3.4967132	-2.406966	0.2874838	0.5725993	8.3887005	-1.5737036	2.0345052e-09	-0.013250244	-3.8146974e-09	-0.0036094256	0.3428545	-0.071946025	0.9573191	-0.12839836	0.7347154	0.0	0.008726612	0.01804593	0.0028666663	0.009012429	-0.0010963553	0.0042054662	0.6953976	0.7347154	1.0	0.0	0.0	1.7367275	0.008733622	1320000	6015.637288093567
44	0.2712586	2.549169	12.119634	-3.4156554	2.24	3.0955453	18.0	0.0	150.0	42627.0	0.03157555555555556	-0.077612914	0.6925725	4.204871	-2.7734997	0.42506048	0.76008683	12.845823	-1.5203115	-2.0345052e-09	0.0077713365	-6.1035155e-09	-0.007592764	0.7017202	-0.16093063	1.1300484	-0.24622071	2.4816072	0.0	0.0062359483	-0.0010425476	0.008266667	0.008887174	-0.0029343006	0.0032476	0.0	2.4816072	0.0	0.0	0.0	1.7358925	0.009247817	1350000	6144.330881595612
45	-0.21880755	2.089448	12.444801	-3.2360008	1.61	2.5705838	15.0	0.0	150.0	42949.0	0.031122463768115942	0.06839085	0.7276761	3.709334	-2.091508	0.43123412	0.82435244	12.037398	-1.1184249	-1.0172526e-09	-0.0036188199	-1.5258789e-09	-0.002879666	0.44013366	-0.101046264	0.5831266	-0.14642408	2.8553128	0.0	0.007898237	0.010808936	0.0040666666	0.009432326	-0.0016614264	0.0017993324	0.8548178	2.8553128	1.0	0.0	2.0	1.7456058	0.0056720586	1380000	6283.183503627777
46	-0.13540484	1.9411496	9.078493	-3.3235495	1.775	3.053584	18.0	0.0	150.0	43304.0	0.03071205673758865	0.013799522	0.67091984	3.48461	-2.2524107	0.33897844	0.7816893	12.388757	-1.4233426	3.4332275e-09	-0.0027838876	5.086263e-09	-0.005056137	0.29974174	-0.06592238	0.63895565	-0.1108309	2.919458	0.0	0.0054981695	0.008853097	0.0051666666	0.009058186	-0.0029198418	0.0023947856	0.78806394	2.919458	1.0	0.0	0.0	1.7376795	0.009868401	1410000	6416.957909822464
47	-0.35635087	1.6337248	5.957252	-3.2375095	1.2	2.2405357	15.0	0.0	150.0	43544.0	0.030238888888888888	-0.03678216	0.63937056	2.9807215	-2.1019533	0.28084037	0.6060656	9.876571	-1.3590546	6.1035155e-09	-0.011921709	2.0345052e-09	-0.0003407426	0.18399891	-0.044499636	0.46585006	-0.09580988	1.7917585	0.0	0.009596963	0.018850673	0.0013333337	0.011738782	-0.0018201546	0.0015467994	0.71351564	1.7917585	1.0	0.0	0.0	1.7227397	0.009375333	1440000	6548.047340393066
48	0.08520073	2.3908114	12.482619	-3.177713	1.695	2.6687028	19.0	0.0	150.0	43883.0	0.029852380952380953	-0.09688955	0.6252085	3.3362722	-2.2876463	0.28994405	0.62635905	11.743844	-1.2847141	-2.0345052e-09	-0.0048750797	6.1035155e-09	-0.0053278087	0.48959467	-0.12709796	0.70987654	-0.18395585	2.9973345	0.0	0.0069964095	0.008050882	0.0046333335	0.0076286513	-0.0010657792	0.0017965997	0.93221456	2.9973345	1.0	0.0	0.0	1.6816745	0.009061335	1470000	6673.107087135315
49	0.34391266	2.5397043	11.008506	-3.3199096	1.785	3.0329483	21.0	0.0	150.0	44240.0	0.029493333333333333	0.038200054	0.7976882	4.0147004	-2.5329108	0.3919234	0.6303966	9.199341	-1.3116812	-8.138021e-09	-0.004732473	2.0345052e-09	-0.005462815	0.67008257	-0.1389727	1.4236345	-0.22156703	2.0835078	0.0	0.0071071377	0.009710148	0.005233333	0.007535907	-0.0010682816	0.0026616296	0.8555284	2.0835078	1.0	0.0	0.0	1.6727529	0.009423294	1500000	6807.208208322525
50	0.30336866	2.436706	10.654457	-2.845838	1.765	2.9849248	24.0	0.0	150.0	44593.0	0.029145751633986926	0.14404249	0.8254428	3.7812088	-2.4810247	0.50208104	0.7637171	12.564254	-1.5255066	-7.1207684e-09	-0.004892504	6.1035155e-09	-0.0055359	0.50176984	-0.106405914	0.94867384	-0.1706661	2.0779703	0.0	0.0046636546	0.010554217	0.0050999997	0.0066382233	-0.0023317786	0.0027536096	0.6647375	2.0779703	1.0	0.0	0.0	1.6837351	0.008912158	1530000	6941.277215957642
51	0.7308821	2.9919536	17.446535	-2.901666	1.67	2.9548435	20.0	0.0	150.0	44927.0	0.028799358974358976	0.13923225	0.7803537	3.6304908	-2.4197788	0.44199884	0.70691586	9.396717	-1.237813	-1.1189779e-08	-0.0037497482	-3.0517577e-09	-0.004139866	0.93390024	-0.26582384	0.75642616	-0.18479514	2.1312509	0.0	0.0058270725	0.0115333265	0.0044666664	0.0072751692	-0.001847251	0.0023564282	0.7108008	2.1312509	1.0	0.0	1.0	1.6964097	0.0063327076	1560000	7075.03600692749
52	0.54703164	2.7973824	12.259239	-2.8298397	1.615	2.481285	17.0	0.0	150.0	45250.0	0.028459119496855347	0.24934976	0.93188244	5.721237	-2.5222569	0.43111095	0.671268	13.613757	-0.8180036	-7.1207684e-09	-0.005310607	4.577637e-09	-0.0031682695	0.8110896	-0.16968864	0.6211891	-0.10155475	1.9745754	0.0	0.0071305702	0.014121092	0.0041	0.009742	-0.0027325915	0.0028593745	0.71060455	1.9745754	1.0	0.0	1.0	1.7118187	0.008111062	1590000	7209.607654333115
53	0.62655395	2.946388	13.575295	-2.9234648	1.78	3.901487	46.0	0.0	150.0	45606.0	0.02815185185185185	0.25567427	0.9351343	5.973887	-2.6007717	0.44580674	0.61132663	7.43963	-2.1022806	-2.0345052e-09	-0.0049075237	-6.1035155e-09	-0.003955721	0.8576738	-0.1940487	2.8156853	-0.28695893	1.2516441	0.0	0.005122836	0.01333222	0.0052	0.005969057	-0.0018524843	0.0040553226	0.61987484	1.2516441	1.0	0.0	1.0	1.7315919	0.008688926	1620000	7344.09241104126
54	0.93880117	3.2940423	17.227568	-2.9353294	1.72	2.1683173	11.0	0.0	150.0	45950.0	0.027848484848484848	0.32200983	0.9315723	4.9804354	-2.826401	0.63167524	0.72241527	8.93971	-1.2397237	-1.1189779e-08	-0.00056899316	-2.0345052e-09	-0.0042756256	1.5234715	-0.34045517	0.8364301	-0.17855936	3.27656	0.0	0.0050256867	0.008627822	0.0048	0.009393922	-0.0029749004	0.0020259973	0.7632154	3.27656	1.0	0.0	1.0	1.7294443	0.0075007705	1650000	7483.202231884003
55	0.5951079	3.0893574	14.607588	-2.8402503	1.44	2.1717274	12.0	0.0	150.0	46238.0	0.02752261904761905	0.39621192	1.0220615	5.642471	-2.8965378	0.5189537	0.6022742	9.137157	-0.94294393	4.0690105e-09	-0.003973226	1.5258789e-09	-0.0022942415	1.0453925	-0.25796753	0.57424647	-0.11773735	1.8966506	0.0	0.0033868	0.0148872705	0.0029333336	0.0052967938	-0.0017928793	0.0016829459	0.47696579	1.8966506	1.0	0.0	1.0	1.7270315	0.008854551	1680000	7616.942767381668
56	1.2609687	3.773633	14.647454	-2.9301677	1.79	2.8365297	18.0	0.0	150.0	46596.0	0.027249122807017544	0.4909347	1.1507517	5.3281703	-2.4970279	0.5042283	0.6192718	9.047296	-1.663896	4.577637e-09	-0.0044947434	-4.577637e-09	-0.004278864	1.5644047	-0.37848163	1.1228797	-0.26108325	1.9472163	0.0	0.005795663	0.011090097	0.0052666664	0.007428568	-0.002254653	0.00311314	0.72290945	1.9472163	1.0	0.0	0.0	1.7297503	0.009510461	1710000	7748.110531806946
57	1.43656	3.8641636	17.488493	-3.0311005	1.95	3.8101838	44.0	0.0	150.0	46986.0	0.02700344827586207	0.6330486	1.2873157	6.7286654	-3.2499285	0.6396573	0.87858504	12.547349	-1.1039658	1.2207031e-08	-0.0055604065	-2.0345052e-09	-0.0055794283	1.8007654	-0.3453387	1.692891	-0.77201784	2.2012444	0.0	0.008052451	0.0092787035	0.0063333334	0.009510313	-0.0023354308	0.003741256	0.9315805	2.2012444	1.0	0.0	0.0	1.691948	0.00933444	1740000	7870.991879940033
58	0.8127332	3.2786815	13.470409	-3.2534926	1.415	2.0839326	9.0	0.0	150.0	47269.0	0.026705649717514126	0.5800805	1.2361184	6.4414377	-2.953072	0.50677425	0.68623555	15.696261	-2.4289508	1.2715657e-09	-0.004823906	0.0	-0.0015240341	1.1383538	-0.30414832	0.76635754	-0.15725935	1.4682679	0.0	0.005926529	0.016977381	0.0027666665	0.007640876	-0.0020836007	0.002532388	0.5908331	1.4682679	1.0	0.0	2.0	1.7104459	0.005984325	1770000	8010.567378997803
59	1.4107904	3.645224	17.325165	-3.293411	2.145	2.7935596	18.0	0.0	150.0	47698.0	0.026498888888888888	0.54675746	1.1974283	6.5579596	-2.5866334	0.5674681	0.6861358	8.378415	-1.4336472	-2.0345052e-08	0.0023569153	8.138021e-09	-0.0058251643	1.6822942	-0.41717243	1.0452719	-0.21844643	6.784134	0.0	0.004740772	0.0008233255	0.007633333	0.006476517	-0.0022965216	0.0030384713	2.3995996	6.784134	1.0	0.0	1.0	1.7190392	0.0066106534	1800000	8147.379587650299
60	0.8310094	3.434116	13.873659	-2.736693	1.48	2.4717605	13.0	0.0	150.0	47994.0	0.02622622950819672	0.43407288	1.0893227	5.753117	-3.0485616	0.50070024	0.69709957	11.699703	-1.8491381	-1.4241537e-08	-0.00395268	0.0	-0.0034697347	1.2000252	-0.3384567	0.7826833	-0.1343528	1.9022429	0.0	0.0055665933	0.015991282	0.0032000002	0.009022477	-0.0029711649	0.0025544323	0.5900015	1.9022429	1.0	0.0	1.0	1.7151716	0.007790707	1830000	8286.131023406982
61	0.9874336	3.5711527	15.287578	-3.400376	1.43	2.1436183	13.0	0.0	150.0	48280.0	0.025956989247311827	0.4116986	1.110102	6.1542645	-2.763125	0.49036595	0.6812973	9.867541	-1.4634922	3.306071e-09	-0.0060596685	-2.5431315e-09	-0.0036234488	1.4434316	-0.33552063	0.61824244	-0.13021675	1.3203628	0.0	0.0057950984	0.017509704	0.0028666663	0.00801723	-0.002707925	0.0032999204	0.5752955	1.3203628	1.0	0.0	1.0	1.6714361	0.0068598157	1860000	8426.183245897293
62	1.6341202	3.7575583	14.443112	-3.1172876	1.735	2.60476	15.0	0.0	150.0	48627.0	0.025728571428571427	0.5648418	1.273556	6.1006336	-2.9198525	0.45452717	0.5941989	6.820146	-1.9371722	-1.0172526e-08	-0.0034275441	-6.1035155e-09	-0.0052070995	1.8021034	-0.4640336	0.89282525	-0.16839057	3.0473757	0.0	0.0063059465	0.008056097	0.0049	0.007901198	-0.0017907608	0.0020102307	0.88473415	3.0473757	1.0	0.0	0.0	1.6579437	0.009995194	1890000	8555.93393111229
63	1.4945159	3.8494694	16.830664	-2.7472706	1.83	2.5905793	15.0	0.0	150.0	48993.0	0.0255171875	0.76674896	1.3963505	7.1918573	-4.4027376	0.5731895	0.7103541	10.083075	-1.3095732	1.7293294e-08	-0.0030339456	2.5431315e-09	-0.0051419926	1.8958089	-0.46709776	0.95450467	-0.15705597	2.9632282	0.0	0.0076466305	0.008142449	0.0055333334	0.009676241	-0.0022892633	0.0025821335	0.9690753	2.9632282	1.0	0.0	0.0	1.646856	0.009472808	1920000	8689.099724054337
64	1.7822632	3.9913557	17.060143	-2.7212427	1.63	2.5383263	20.0	0.0	150.0	49319.0	0.025291794871794872	0.80710757	1.4436523	7.1488843	-2.5743868	0.6075663	0.70145845	8.227775	-1.3600385	-8.138021e-09	-0.0035779418	-4.0690105e-09	-0.0039475546	2.1554406	-0.5041572	1.07597	-0.12679416	2.0328197	0.0	0.004755737	0.012325061	0.0042	0.0066079837	-0.0020632946	0.0022983896	0.6211756	2.0328197	1.0	0.0	1.0	1.6547323	0.0063135917	1950000	8825.51662659645
65	1.427002	3.7787879	16.522398	-2.998499	1.445	2.4468296	16.0	0.0	150.0	49608.0	0.025054545454545454	0.74790174	1.3681077	7.0047364	-3.259494	0.5411583	0.68040085	7.0789294	-1.3175977	-5.086263e-10	-0.004938412	-3.0517577e-09	-0.0027133352	2.0988421	-0.5182723	0.6953151	-0.12805724	1.9760191	0.0	0.005624777	0.01601587	0.002966667	0.008701473	-0.0026070196	0.0022090427	0.5926215	1.9760191	1.0	0.0	0.0	1.6554134	0.009381175	1980000	8964.333087921143
66	1.2968429	3.696603	17.004015	-3.2717843	1.65	2.5253713	17.0	0.0	150.0	49938.0	0.024844776119402986	0.76294035	1.2742229	6.955871	-3.3656495	0.57888013	0.6403345	11.328027	-1.2787572	-5.086263e-09	-0.0025533133	-1.7801921e-09	-0.0039175744	1.8515552	-0.5322659	0.9103582	-0.13982946	2.3477788	0.0	0.005693426	0.012527842	0.004333333	0.009224329	-0.0029788043	0.0025130326	0.67413783	2.3477788	1.0	0.0	1.0	1.6705931	0.0062466697	2010000	9103.150763988495
67	2.1302292	4.565317	18.167566	-3.2357311	1.45	2.3318448	18.0	0.0	150.0	50228.0	0.02462156862745098	0.8808112	1.338058	6.8498054	-2.8325145	0.5644193	0.6485815	10.969338	-1.1214122	-1.6276042e-08	-0.0046407348	0.0	-0.0026838745	2.6072671	-0.74728775	0.96153164	-0.17687368	1.7654107	0.0	0.005053755	0.014880623	0.0030000003	0.00609866	-0.0013553491	0.0017580267	0.58276916	1.7654107	1.0	0.0	1.0	1.6958315	0.007054915	2040000	9237.58075094223
68	2.4266179	4.166366	15.438084	-3.1348484	2.305	2.827008	17.0	0.0	150.0	50689.0	0.02448743961352657	1.0782365	1.4804088	6.5071993	-3.3494263	0.7200707	0.7136415	10.301575	-1.5408008	-1.525879e-08	0.007829086	-1.5258789e-09	-0.007991031	3.0342343	-0.7963021	1.4430951	-0.2423141	2.3629577	0.0	0.003737256	-0.0011310782	0.0087	0.007265173	-0.00355482	0.0035819283	0.0	2.3629577	0.0	0.0	0.0	1.7239585	0.009695642	2070000	9372.51274895668
69	0.9060075	3.406299	16.810183	-4.3040166	1.475	2.1492732	10.0	0.0	150.0	50984.0	0.024278095238095238	1.0217158	1.3685064	6.9029393	-2.477925	0.77270365	0.6781586	13.022344	-0.66388965	-4.0690105e-09	-0.008322809	1.373291e-08	-0.0029612507	1.8973548	-0.6078942	0.839219	-0.13401496	2.0963593	0.0	0.007700363	0.015609715	0.0031666667	0.010578919	-0.0025641497	0.0022840837	0.7023573	2.0963593	1.0	0.0	0.0	1.7254765	0.009408861	2100000	9503.04368686676
70	2.034122	4.304545	18.089132	-3.98698	1.45	2.0874627	12.0	0.0	150.0	51274.0	0.024072300469483568	1.0529921	1.4211004	7.066427	-3.7430105	0.8089312	0.70650554	9.844871	-1.0753332	7.1207684e-09	-0.0034885793	-4.577637e-09	-0.0030199762	2.4654918	-0.7098298	0.9093927	-0.19976264	1.7505434	0.0	0.0036347252	0.015303068	0.0030000003	0.005503365	-0.0018922432	0.0019161449	0.48735625	1.7505434	1.0	0.0	1.0	1.7159278	0.0069792494	2130000	9631.774159193039
71	2.2846906	4.3382425	18.281862	-3.3440213	1.965	2.6122355	13.0	0.0	150.0	51667.0	0.023919907407407407	1.0989023	1.4604143	6.337508	-3.2864177	0.6867824	0.59187686	7.4027157	-1.4745339	-1.4241537e-08	0.006407648	-8.138021e-09	-0.005775995	2.5644	-0.7153815	1.0055695	-0.14990604	3.277188	0.0	0.006018843	-0.0022252782	0.0064333337	0.0080788145	-0.001958588	0.001862194	0.0	3.277188	0.0	0.0	0.0	1.7274367	0.009233187	2160000	9766.523210763931
72	1.7247232	3.9967806	17.584454	-3.407901	1.18	1.7226723	10.0	0.0	150.0	51903.0	0.0237	1.1420052	1.4824324	7.540165	-2.7547095	0.7118181	0.6131627	8.319531	-0.63880193	1.2207031e-08	-0.005972713	-9.6639e-09	-0.0010911346	2.363311	-0.7595165	0.466264	-0.119573265	1.3254572	0.0	0.004842381	0.018742632	0.0011999997	0.0055623446	-0.0009080408	0.0011452493	0.50829303	1.3254572	1.0	0.0	1.0	1.7210178	0.0075439536	2190000	9899.729266643524
73	2.7005994	4.708652	23.177578	-3.5814962	1.555	2.4118407	19.0	0.0	150.0	52214.0	0.02351981981981982	1.0007185	1.4833909	6.402363	-3.04642	0.5505828	0.5223499	8.9683075	-1.4162806	-1.6276042e-08	-0.0027803832	8.138021e-09	-0.0027879314	3.0063813	-0.95430803	1.1129599	-0.13058382	3.2438993	0.0	0.004980102	0.0081188865	0.0036999995	0.005592446	-0.00083998346	0.0011522487	0.78319675	3.2438993	1.0	0.0	1.0	1.7073741	0.0066362415	2220000	10036.19178366661
74	1.8949412	4.0280876	19.755037	-3.2420049	1.42	2.0108705	11.0	0.0	150.0	52498.0	0.023332444444444444	1.119622	1.568291	7.0470376	-3.0492582	0.58544177	0.5164242	6.822816	-0.91818947	9.155274e-09	-0.0032266194	3.0517577e-09	-0.0027676288	2.3890822	-0.6958864	0.7905701	-0.11069405	2.227681	0.0	0.0032199917	0.014260479	0.0027999997	0.0053668134	-0.001712451	0.0013659673	0.47518235	2.227681	1.0	0.0	1.0	1.6976275	0.0068804272	2250000	10162.78734087944
75	2.293642	3.9308	18.045448	-3.1603167	1.565	2.574058	13.0	0.0	150.0	52811.0	0.023162719298245614	1.2649463	1.521415	7.1145434	-3.3336658	0.6634484	0.55581856	7.406754	-1.5005832	-5.086263e-09	-0.0040725097	0.0	-0.001743988	3.0184412	-0.9550562	0.93464935	-0.21747524	1.4248354	0.0	0.004252673	0.013928198	0.003766667	0.0049192775	-0.0012480515	0.0023366674	0.5525652	1.4248354	1.0	0.0	2.0	1.700156	0.0067001865	2280000	10303.644708156586
76	2.4025555	4.4607134	23.071766	-2.8299348	1.635	2.4416747	15.0	0.0	150.0	53138.0	0.023003463203463203	1.3151767	1.5518305	8.185249	-2.8272057	0.6794104	0.61308753	9.588485	-1.3381046	8.138021e-09	-0.0028602968	-4.0690105e-09	-0.0036776399	3.2221794	-1.0135529	0.97603977	-0.1938349	1.6767685	0.0	0.00347767	0.012495218	0.0042333333	0.004790712	-0.0017707316	0.0023879588	0.5275605	1.6767685	1.0	0.0	1.0	1.7064071	0.006867589	2310000	10438.306223630905
77	2.6139011	4.5095277	18.7009	-3.2317314	1.67	2.4558299	15.0	0.0	150.0	53472.0	0.022851282051282052	1.5520759	1.6996261	8.503153	-3.0959275	0.7431107	0.63222784	11.947504	-0.8778967	-1.4241537e-08	-0.0027502666	-2.0345052e-09	-0.0036635797	3.1347954	-0.9803107	1.2351438	-0.24653924	1.6351887	0.0	0.003677537	0.01116321	0.0044666664	0.0042412374	-0.0011281333	0.0022577324	0.5739631	1.6351887	1.0	0.0	1.0	1.7102289	0.0067908503	2340000	10574.71206831932
78	2.8756068	4.3895297	17.576553	-3.212399	1.57	2.2748847	14.0	0.0	150.0	53786.0	0.02269451476793249	1.5614828	1.5846628	7.1730514	-2.986111	0.9122729	0.7233717	10.288763	-2.0012782	6.1035155e-09	-0.0029472616	-1.0172526e-09	-0.0031213542	3.123445	-1.079823	1.270094	-0.211591	2.114871	0.0	0.003901311	0.012295569	0.0038000003	0.005675076	-0.0018233138	0.0018742465	0.5632886	2.114871	1.0	0.0	1.0	1.7084551	0.006718551	2370000	10704.52365231514
79	3.3427186	4.700447	16.813175	-2.7421608	1.83	2.4962173	17.0	0.0	150.0	54152.0	0.022563333333333335	1.8214397	1.6918799	7.5749407	-2.976439	0.95141083	0.68066883	12.669084	-1.136657	5.5948894e-09	0.0020047878	4.3233235e-09	-0.004835592	3.6715558	-1.2234511	1.1320134	-0.21667111	4.0691733	0.0	0.00256524	0.0025977483	0.0055333334	0.004132957	-0.0016608025	0.0017594149	0.9937233	4.0691733	1.0	0.0	1.0	1.6892289	0.006540616	2400000	10832.654317378998
80	2.7465246	4.194529	15.763964	-3.1826942	1.18	1.7428712	13.0	0.0	150.0	54388.0	0.022381893004115225	1.8371727	1.7411172	8.610653	-3.2636151	0.9230958	0.6519685	8.459614	-1.6113001	1.4241537e-08	-0.0075917393	7.629395e-09	-0.0014732815	3.4722567	-1.0952182	0.7711779	-0.1598565	0.93747884	0.0	0.0038108293	0.019077862	0.0011999997	0.004361883	-0.000927641	0.0015615863	0.44693553	0.93747884	1.0	0.0	0.0	1.680986	0.009488604	2430000	10964.921716451645
81	2.9203107	3.8132882	15.579826	-3.0378985	1.42	1.9681463	12.0	0.0	150.0	54672.0	0.02222439024390244	1.968915	1.7047704	8.563255	-3.2966194	0.77274686	0.51655084	6.1040006	-1.39488	-1.0172526e-09	-0.0031884918	2.5431315e-10	-0.0023286983	3.2873926	-1.1510899	0.6622207	-0.11837059	2.2548392	0.0	0.0031612397	0.013074273	0.0027999997	0.0043823207	-0.0011757028	0.001132011	0.49172235	2.2548392	1.0	0.0	1.0	1.695313	0.0066745607	2460000	11098.012171506882
82	3.7637975	4.071135	13.6326475	-2.5965717	1.655	2.5031931	16.0	0.0	150.0	55003.0	0.022089558232931728	2.0843751	1.6157802	7.206823	-2.9289403	0.7794248	0.6015757	15.508273	-1.1382396	1.2207031e-08	-0.0028889063	-5.086263e-09	-0.0043831463	3.3458436	-1.0549848	1.001134	-0.16985732	2.2205625	0.0	0.0047160136	0.011669708	0.0043666665	0.0070409775	-0.002306896	0.0022889685	0.6357078	2.2205625	1.0	0.0	0.0	1.695254	0.009485313	2490000	11238.869082689285
83	4.0988603	4.3642025	16.785465	-3.02915	1.525	2.1093543	11.0	0.0	150.0	55308.0	0.02194761904761905	2.2706497	1.676367	6.8720756	-2.148513	0.79146016	0.5518886	8.937348	-1.325781	-6.612142e-09	-0.006108454	1.0172526e-09	-0.0028291447	3.597626	-1.1800265	0.91472036	-0.14719397	2.062219	0.0	0.0056087463	0.011646047	0.0034999999	0.0058502476	-0.0005950885	0.0014663716	0.6939747	2.062219	1.0	0.0	1.0	1.7083137	0.006689068	2520000	11373.155536174774
84	3.6895018	4.244813	17.84328	-2.4875615	1.525	2.7348447	24.0	0.0	150.0	55613.0	0.021809019607843136	2.6783462	1.6739812	7.6053176	-2.8598776	0.82217103	0.5280374	9.761996	-0.67387635	1.373291e-08	-0.004961598	-7.6293943e-10	-0.0034091678	3.4058292	-1.044466	1.2577002	-0.2336222	1.4322964	0.0	0.0040163263	0.013540325	0.0034999999	0.004362297	-0.0008099949	0.0018963801	0.54462796	1.4322964	1.0	0.0	1.0	1.7102778	0.008274097	2550000	11503.12714934349
85	4.4795766	4.3538985	16.773106	-2.7843547	1.79	2.5011797	13.0	0.0	150.0	55971.0	0.02169418604651163	2.9160364	1.5998969	7.5271487	-2.1268067	0.89646685	0.5435526	11.254146	-1.3834163	0.0	-0.00029243773	5.086263e-09	-0.0036631683	3.553885	-1.1785908	1.2489878	-0.18906951	3.069238	0.0	0.003993379	0.005459793	0.0052666664	0.004949999	-0.0013508907	0.0019076603	0.85522854	3.069238	1.0	0.0	2.0	1.6895015	0.0073850895	2580000	11637.944960594177
86	3.907531	4.501048	20.45006	-2.7384272	1.345	2.4116333	15.0	0.0	150.0	56240.0	0.021547892720306515	2.7353082	1.7482665	7.938571	-2.0091488	0.90026236	0.56124353	8.863482	-1.2886233	8.138021e-09	-0.0067505757	1.1189779e-08	-0.0024386982	3.6803	-1.1924708	1.2557174	-0.21446884	0.87660927	0.0	0.004341431	0.017413467	0.0023000003	0.0045444896	-0.00064443547	0.002045209	0.4993141	0.87660927	1.0	0.0	1.0	1.6897131	0.0064321733	2610000	11771.405621528625
87	4.4044266	4.3285275	17.591278	-3.0748715	1.595	2.202493	12.0	0.0	150.0	56559.0	0.021423863636363637	3.122398	1.7448773	8.240458	-2.0409324	0.94960076	0.6014468	11.063095	-1.1620032	1.7293294e-08	-0.003445275	2.0345052e-09	-0.0029478094	4.116266	-1.2687132	1.1380719	-0.22378701	1.4202513	0.0	0.0030670234	0.01191449	0.0039666668	0.0033570654	-0.0007512812	0.0019460053	0.50736535	1.4202513	1.0	0.0	1.0	1.6814996	0.007269204	2640000	11907.834972143173
88	4.1636806	4.1755686	14.656667	-3.5563912	1.755	2.5544033	13.0	0.0	150.0	56910.0	0.021314606741573032	3.2982984	1.7382164	7.959633	-1.727669	0.9420944	0.53561246	7.492836	-0.9987245	-1.0172526e-08	-0.00045254515	2.0345052e-09	-0.0040017953	3.9723706	-1.2795253	1.3252659	-0.21839762	3.4101293	0.0	0.0037756893	0.0049066343	0.0050333333	0.0047960067	-0.0013086705	0.0016785152	0.87721545	3.4101293	1.0	0.0	1.0	1.6839443	0.007435894	2670000	12037.107921600342
89	4.128376	4.227708	16.372568	-2.779779	1.595	2.2452116	11.0	0.0	150.0	57229.0	0.021195925925925927	3.4330292	1.5895839	8.476184	-1.7816777	1.0538564	0.5926748	11.724992	-0.81250435	-5.086263e-09	-0.0028441823	1.0172526e-09	-0.0021889475	3.8308294	-1.1630847	1.21042	-0.2245264	2.3197353	0.0	0.0045805047	0.009833413	0.0039666668	0.005084208	-0.0008829286	0.0015476625	0.6825029	2.3197353	1.0	0.0	2.0	1.6724641	0.0075514656	2700000	12161.183489084244
90	4.4331193	4.1457176	16.225214	-3.5275426	1.525	2.3514624	14.0	0.0	150.0	57534.0	0.021074725274725276	3.5107834	1.5834674	9.274259	-1.998237	1.0824871	0.55135775	9.635067	-1.3260734	-2.5431316e-08	-0.00469133	-5.8492025e-09	-0.0022107018	3.750527	-1.3226185	1.0397005	-0.18743503	1.2624137	0.0	0.0041795364	0.014119707	0.0034999999	0.004432323	-0.00072568073	0.0020832294	0.54406554	1.2624137	1.0	0.0	1.0	1.6694376	0.006826837	2730000	12296.81474852562
91	4.8902254	4.527049	18.60794	-2.7511377	1.51	2.0639524	11.0	0.0	150.0	57836.0	0.020955072463768116	3.4877713	1.5518559	8.349573	-2.4141128	1.0263782	0.52223194	9.716642	-0.73944145	1.8310548e-08	-0.0038160789	0.0	-0.0026959134	3.8877442	-1.2435706	1.027279	-0.17830282	1.6774141	0.0	0.0030922412	0.013473034	0.0034	0.0041091726	-0.0013420511	0.0017711137	0.47907552	1.6774141	1.0	0.0	1.0	1.6644363	0.006182193	2760000	12442.005811214447
