Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
66	26.244322	4.305316	37.439587	15.496187	19.525	6.9389753	42.0	3.0	150.0	238480.0	0.11864676616915423	18.687708	1.1452944	21.22122	12.433785	12.74325	2.5102906	22.655685	6.2017527	-1.5767416e-08	-0.007782954	1.8310548e-08	-0.0012808756	3.911787	-0.36987448	9.5624075	-1.8287129	0	0	2.5598953	0.0	0.17096412	0.009822858	2010000	15915.009174823761
67	25.846785	4.48374	40.659557	12.345414	19.475	6.7371635	37.0	5.0	150.0	242375.0	0.11881127450980392	18.541191	1.1992617	20.85439	12.490651	12.426461	2.2989788	22.135529	6.560088	-2.339681e-08	-0.006320134	-1.0172526e-08	0.00051782635	4.208574	-0.40577912	9.320241	-1.7132006	0	0	2.507477	1.0	0.14559913	0.0067996327	2040000	16157.590056180954
68	26.721186	4.4398456	36.408607	11.586277	20.715	7.5082474	53.0	5.0	150.0	246518.0	0.11909082125603865	18.517359	1.1883096	20.896587	12.098043	12.401478	2.425192	21.322542	5.9810586	-2.1616618e-08	-0.006891424	2.2379558e-08	0.0006845449	3.9330873	-0.45618248	10.532665	-2.0844078	0	0	2.3193226	1.0	0.13786352	0.0064779613	2070000	16354.504072189331
69	26.310844	4.5063524	39.148773	15.194542	20.855	7.017405	41.0	5.0	150.0	250689.0	0.11937571428571428	18.75127	1.1575226	21.059025	12.219528	12.940216	2.880571	24.350307	5.263305	1.8310548e-08	-0.00650721	4.679362e-08	-0.00029440105	3.617669	-0.3981812	9.253797	-1.6767797	0	0	2.4776208	1.0	0.13642204	0.006483172	2100000	16565.54687833786
70	26.597446	4.1233582	36.606842	15.33255	20.055	6.9008675	37.0	1.0	150.0	254700.0	0.1195774647887324	18.926083	1.1373396	21.50523	12.588157	13.174524	2.584895	24.273647	6.3689065	-1.6276042e-08	-0.0077344337	-2.0345052e-08	0.0012747478	3.8546557	-0.4329567	9.415459	-1.610632	0	0	2.5087392	0.0	0.13603663	0.009806803	2130000	16781.548323869705
71	26.112417	4.824688	39.354076	10.971768	19.955	6.981617	42.0	2.0	150.0	258691.0	0.11976435185185186	18.794558	1.13691	21.087729	12.991513	12.845387	2.4779332	23.046728	5.971227	1.6276042e-08	-0.007792625	-3.4586588e-08	0.0001556661	4.278958	-0.5774381	10.144663	-1.8663597	0	0	2.4869351	0.0	0.13438654	0.009771178	2160000	17010.760248422623
72	26.560593	4.711486	37.506035	14.4160385	19.96	6.4364896	40.0	3.0	150.0	262683.0	0.11994657534246575	18.492846	1.355526	21.118828	10.603472	12.683445	2.59081	22.773928	5.774334	-2.7974446e-08	-0.008316063	-1.8310548e-08	0.0011838033	4.8446016	-0.5485544	9.976863	-2.2968554	0	0	2.4175353	0.0	0.12565851	0.009989682	2190000	17239.644215106964
73	26.16381	4.04975	35.382973	8.725496	20.695	7.376447	44.0	2.0	150.0	266822.0	0.12019009009009009	18.688553	1.2541344	21.700705	11.59371	12.628925	2.3943348	22.92982	6.189522	6.1035155e-09	-0.0075136595	-4.0690105e-09	-0.0009073934	3.8490005	-0.53577805	10.523926	-2.089429	0	0	2.431547	0.0	0.12672508	0.009593271	2220000	17464.24440431595
74	26.442455	4.2436185	38.396255	12.525494	20.825	7.5388575	44.0	6.0	150.0	270987.0	0.12043866666666667	18.643757	1.1156957	21.08716	12.141458	12.9188175	2.597549	23.647	5.5032325	2.6448568e-08	-0.0061610304	-1.2207031e-08	0.0010371094	3.9442642	-0.47697043	10.893054	-2.0134287	0	0	2.542857	1.0	0.12360811	0.00640254	2250000	17688.56936430931
75	26.488497	5.048251	41.533165	12.29348	19.35	7.1251316	47.0	5.0	150.0	274857.0	0.12055131578947369	18.48755	1.2074121	21.055904	12.84535	12.9388685	2.5746913	23.409878	5.9656267	1.8310548e-08	-0.006559908	-2.2379558e-08	0.0003383362	4.9259114	-0.6147866	10.262696	-2.103901	0	0	2.4379036	1.0	0.11939764	0.006425625	2280000	17902.23847413063
76	26.388071	4.2652297	38.738476	14.588943	20.1	7.6707234	54.0	4.0	150.0	278877.0	0.12072597402597403	18.711916	1.2131023	21.561665	11.888678	12.613528	2.5856526	22.952621	4.2679706	0.0	-0.00806095	6.357829e-09	-5.2324933e-05	3.6420665	-0.4489565	9.414496	-1.9835572	0	0	2.4595764	0.0	0.11498463	0.009821557	2310000	18121.212292194366
77	26.492437	4.057922	37.325474	14.066482	20.145	7.0280848	42.0	7.0	150.0	282906.0	0.1209	18.874044	1.1577762	21.464727	12.978329	12.565747	2.6853704	24.590424	4.980467	-1.6276042e-08	-0.008172266	-2.0345052e-09	-0.00056206464	3.7195597	-0.450284	9.70118	-2.0730228	0	0	2.422596	0.0	0.10251391	0.009884778	2340000	18321.14602613449
78	26.555672	4.5115733	39.430847	12.267491	20.415	6.8704276	37.0	4.0	150.0	286989.0	0.12109240506329114	18.87502	1.0697889	21.19087	13.216701	12.851147	2.4536393	23.532637	6.337738	-2.0345052e-09	-0.006562728	-4.0690105e-09	0.0021170531	4.02672	-0.4349153	10.048797	-2.1314259	0	0	2.4356232	1.0	0.091962576	0.0064755054	2370000	18532.257253408432
79	26.77456	4.673206	39.274464	12.054488	20.17	6.75804	39.0	4.0	150.0	291023.0	0.12125958333333334	18.95289	1.1199738	21.650555	11.951635	13.032243	2.449993	23.011797	6.318167	-2.746582e-08	-0.0076424233	2.6448568e-08	-0.0016148336	4.141391	-0.51308775	9.977864	-2.073359	0	0	2.5778549	0.0	0.08369815	0.0097257	2400000	18739.26788854599
80	26.704893	4.509728	38.498886	13.336456	20.505	7.5026646	45.0	3.0	150.0	295124.0	0.12145020576131688	19.01785	1.2285285	21.802494	12.374115	13.102775	2.5037997	22.76379	5.7524347	-7.1207684e-09	-0.0082378	1.5767416e-08	-0.0015021459	3.9404697	-0.48590136	10.496919	-2.1905975	0	0	2.564841	0.0	0.07955551	0.00983337	2430000	18936.521237134933
81	26.62927	4.5648146	37.136215	14.378647	19.64	7.4746504	47.0	0.0	150.0	299052.0	0.12156585365853659	19.014175	1.2160561	22.265736	12.968697	12.988054	2.549012	22.99321	5.645977	-2.5431316e-08	-0.006137612	-2.746582e-08	0.0005804789	4.1076403	-0.52748823	10.560882	-2.1848755	0	0	2.556456	1.0	0.078036666	0.0065030176	2460000	19141.92818379402
82	27.000835	4.281608	36.937363	13.261634	20.255	7.7820287	51.0	7.0	150.0	303103.0	0.1217281124497992	18.970114	1.1766603	21.947424	12.293149	12.772543	2.5913196	23.701124	5.6970696	1.2906392e-08	-0.006616758	3.0517577e-09	0.00086136936	3.894264	-0.48977447	10.8383045	-2.54136	0	0	2.5349336	1.0	0.06287289	0.006717706	2490000	19344.962551116943
83	26.535671	4.7371917	39.72641	13.944477	20.365	7.583652	45.0	3.0	150.0	307176.0	0.1218952380952381	18.966911	1.2708031	21.887053	13.03382	13.018152	2.8029363	23.319986	5.909328	0.0	-0.0062117088	-4.0690105e-09	0.00011503906	4.549548	-0.5834985	10.597296	-2.1449575	0	0	2.5511935	1.0	0.061489582	0.0064281556	2520000	19562.70879673958
84	26.789867	4.5069857	39.099796	13.305974	20.27	6.5511146	37.0	5.0	150.0	311230.0	0.12205098039215687	18.97215	1.188347	21.614532	12.222842	13.021248	2.7332792	24.398146	5.425895	1.1189779e-08	-0.007626144	4.0690105e-09	-0.000749585	4.268704	-0.654279	8.807907	-1.7970238	0	0	2.6178575	0.0	0.054986358	0.009861601	2550000	19762.6052005291
85	26.700413	4.5864115	40.3509	8.687889	20.55	7.7186465	41.0	2.0	150.0	315340.0	0.12222480620155039	18.761005	1.2736424	21.871866	12.715817	12.958737	2.5345037	22.551132	5.559605	-7.1207684e-09	-0.006941855	-2.0345052e-08	0.000379069	4.1194	-0.6698282	10.50029	-1.9511557	0	0	2.3560843	1.0	0.052700877	0.0063812253	2580000	19972.297045707703
86	26.425982	4.7992806	38.451096	1.8912603	19.295	7.3660016	47.0	4.0	150.0	319199.0	0.1222984674329502	18.943872	1.3108648	21.873453	12.244929	12.861556	2.7773657	24.274693	5.5930977	-1.4241537e-08	-0.0073127714	-8.138021e-09	0.004396073	4.519582	-0.7039399	9.79733	-1.80163	0	0	2.690962	0.0	0.053100348	0.009896694	2610000	20164.058848381042
87	26.758062	4.278868	36.44422	10.931453	19.335	7.4157114	44.0	0.0	150.0	323066.0	0.12237348484848484	18.823898	1.3124176	21.777294	10.783087	12.754564	2.6195884	25.138266	4.623071	2.4414062e-08	-0.00618134	1.0172526e-08	0.0006379445	3.905351	-0.54596114	10.593427	-1.9029694	0	0	2.5648746	1.0	0.05442667	0.00633866	2640000	20355.144727230072
88	26.945803	4.4296985	39.73962	13.903768	20.495	7.495331	45.0	4.0	150.0	327165.0	0.12253370786516854	18.983576	1.2234532	21.786655	11.145924	12.593825	2.6542115	23.16571	4.903972	-8.138021e-09	-0.0071798647	-2.6448568e-08	0.0011472453	4.224494	-0.520138	11.505739	-2.483654	0	0	2.767592	0.0	0.04293108	0.0099226525	2670000	20560.11016201973
89	26.688278	3.9079487	36.804283	14.866154	18.895	6.6613793	42.0	4.0	150.0	330944.0	0.12257185185185185	18.966902	1.143562	21.53786	12.385883	12.88523	2.6172206	24.289007	4.221054	-2.4414062e-08	-0.0058330754	4.3741863e-08	-0.0009969838	3.4514768	-0.5056865	8.8811035	-2.1478243	0	0	2.6740263	1.0	0.031643033	0.0064885723	2700000	20759.09991455078
90	26.715954	4.521007	39.507565	12.578441	20.685	7.704919	45.0	4.0	150.0	335081.0	0.12274029304029305	18.969051	1.0789348	21.577034	13.670156	12.485574	2.3654807	22.855404	5.949892	-1.6276042e-08	-0.007761552	8.138021e-09	-0.002365157	3.849077	-0.5142453	9.900908	-2.0848117	0	0	2.5084474	0.0	0.02146864	0.009730336	2730000	20953.135622262955
91	26.482128	5.1776714	39.76678	1.6914527	18.805	7.092741	47.0	2.0	150.0	338842.0	0.12276884057971015	18.963009	1.1776398	21.903814	12.949097	12.52888	2.7501764	25.28947	6.0073414	1.0172526e-09	-0.008997854	-1.4241537e-08	0.003178019	4.5457	-0.67118025	9.016131	-2.0202107	0	0	2.34752	0.0	0.0145407915	0.009665744	2760000	21154.478108406067
92	26.33607	4.615712	36.268692	7.79937	18.66	6.991023	34.0	1.0	150.0	342574.0	0.12278637992831541	18.899057	1.3467137	21.855446	11.216331	12.07478	2.4868293	22.87388	5.6094265	-8.138021e-09	-0.0086412225	-3.051758e-08	0.00058439735	4.1899123	-0.5955436	9.122317	-1.7368627	0	0	2.2247434	0.0	-0.0022268295	0.009826971	2790000	21344.597205400467
93	26.81353	4.7522664	39.268787	14.458972	20.205	7.1577215	38.0	3.0	150.0	346615.0	0.12291312056737588	18.898212	1.1617804	21.61677	11.686423	12.020164	2.421926	23.268759	5.563632	1.0172526e-08	-0.006780955	-2.4414062e-08	0.0020098512	4.097267	-0.65373373	9.770154	-1.8896856	0	0	2.4227333	1.0	-0.009699464	0.0068460694	2820000	21544.411786317825
94	26.622524	4.31994	37.40212	15.940561	19.585	7.138121	43.0	0.0	150.0	350532.0	0.12299368421052631	18.984934	1.2349687	21.993761	12.169716	12.392052	2.427337	22.910875	5.9168544	-8.138021e-09	-0.007930121	-1.93278e-08	-0.00081586407	3.935748	-0.62860537	8.799874	-1.7725387	0	0	2.582257	0.0	-0.013343453	0.00987449	2850000	21745.81167268753
95	27.132828	4.291012	39.555748	15.408702	19.415	7.2658634	42.0	2.0	150.0	354415.0	0.12306076388888888	19.029154	1.105099	22.82629	12.248146	12.350867	2.4968164	22.548063	6.0607195	-3.051758e-08	-0.0076088724	3.6621095e-08	0.0020791586	3.5732176	-0.61115956	10.493177	-1.7844734	0	0	2.4444344	0.0	-0.01977849	0.009875557	2880000	21946.33087849617
96	26.770971	4.5865474	37.55372	7.908357	20.095	7.0132713	43.0	3.0	150.0	358434.0	0.12317319587628867	19.062187	1.1880541	22.352633	10.58772	12.511077	2.4806247	24.126238	5.7807846	-5.086263e-09	-0.0064914376	3.2552084e-08	-0.0009966106	4.2259545	-0.79688406	9.929311	-1.8782225	0	0	2.4791915	1.0	-0.02685523	0.006486783	2910000	22140.03045797348
97	25.981716	4.7086987	36.18492	15.508976	18.345	6.619364	43.0	3.0	150.0	362103.0	0.12316428571428571	18.906252	1.3179177	21.774536	12.109338	12.352146	2.3437302	23.884983	6.186288	4.0690105e-09	-0.006574064	3.6621095e-08	-0.0010039225	4.6237345	-0.7067678	8.181047	-1.8242016	0	0	2.320739	1.0	-0.028210163	0.006391211	2940000	22338.357282161713
98	26.93689	4.31793	39.069424	14.752398	20.215	7.3660555	45.0	1.0	150.0	366146.0	0.12328148148148148	18.907839	1.281058	22.012894	12.60181	12.184734	2.3794653	23.556313	5.9048123	-8.138021e-09	-0.0075156074	1.8056234e-08	0.00031611024	4.0183716	-0.69958496	10.223984	-2.063017	0	0	2.6278524	0.0	-0.033841252	0.009886802	2970000	22537.211809635162
99	26.777855	4.432349	37.38821	14.974127	19.565	7.056612	39.0	5.0	150.0	370059.0	0.123353	18.997057	1.1695709	21.644936	12.400367	12.492819	2.5960305	22.738827	5.6491375	8.138021e-09	-0.007129422	3.6621095e-08	0.00033964642	4.057133	-0.64320445	9.522716	-1.8096771	0	0	2.2277665	1.0	-0.04234624	0.0064107454	3000000	22733.62158727646
100	27.839327	4.154335	38.96164	17.947855	20.635	7.3594685	39.0	4.0	150.0	374186.0	0.12349372937293729	19.007635	1.1498026	21.546076	12.916323	12.640567	2.529903	23.374405	6.5745215	1.5767416e-08	-0.0064843064	4.0690105e-09	-0.0024459308	3.9525914	-0.67028666	10.283377	-2.0536757	0	0	2.5027575	1.0	-0.05162537	0.0066585667	3030000	22940.50253891945
101	26.937893	3.983464	38.194824	14.973625	19.615	7.471732	41.0	5.0	150.0	378109.0	0.12356503267973856	19.267607	1.090309	21.716946	13.184588	12.538396	2.513006	22.659685	6.41327	3.2552084e-08	-0.0057830242	0.0	-0.00066413777	3.714022	-0.5154183	10.173501	-2.0008326	0	0	2.753727	1.0	-0.04928398	0.006622243	3060000	23137.409193515778
102	27.17688	4.480822	36.726063	12.706942	20.695	7.301505	48.0	5.0	150.0	382248.0	0.12370485436893204	19.11742	1.0951083	21.87689	13.430784	12.624666	2.6630116	25.023018	6.419553	-1.2715658e-08	-0.0075578727	-4.0690105e-09	0.0028553426	4.046132	-0.5318122	10.674725	-2.2467737	0	0	2.6863143	0.0	-0.05555427	0.009800579	3090000	23332.266931295395
103	26.62106	4.609042	37.04683	10.855501	20.16	7.3915086	39.0	4.0	150.0	386280.0	0.12380769230769231	19.132967	1.1823119	22.503813	12.724372	12.77339	2.5986016	24.006643	5.927066	8.138021e-09	-0.006167054	4.8828124e-08	0.0023558878	4.2750354	-0.595279	10.131585	-2.052064	0	0	2.474351	1.0	-0.062302113	0.0064872103	3120000	23538.298223257065
104	26.809912	4.257006	37.896053	14.255602	19.875	6.9194922	53.0	3.0	150.0	390255.0	0.12389047619047619	18.959171	1.2109681	21.78051	12.693785	12.618456	2.7624114	23.902819	5.5164223	-1.1189779e-08	-0.006126938	2.0345052e-09	0.0005541422	3.9556618	-0.5506785	10.279731	-2.1133404	0	0	2.600547	1.0	-0.07565558	0.0066776485	3150000	23728.128793001175
105	27.24374	4.86213	39.711487	15.180994	20.08	6.9067793	40.0	2.0	150.0	394271.0	0.12398459119496856	18.939056	1.1551193	21.83415	11.966871	12.589298	2.505072	24.310497	5.7857437	0.0	-0.005355719	1.0172526e-08	-0.0013080419	4.5197263	-0.6315522	8.508687	-1.6852336	0	0	2.581294	1.0	-0.077347755	0.007106095	3180000	23918.350260734558
106	26.739939	4.614941	38.582844	9.968669	18.29	6.893178	37.0	1.0	150.0	397929.0	0.12396542056074766	19.06217	1.288437	21.99605	12.482184	12.510149	2.5704625	22.812473	6.44759	-4.0690105e-09	-0.00861955	-4.0690105e-09	-0.0026755799	4.079469	-0.6414447	8.53249	-1.9197607	0	0	2.19612	0.0	-0.0774827	0.008931718	3210000	24122.77855539322
107	26.323183	4.231705	36.68235	14.953577	19.555	7.0772147	46.0	5.0	150.0	401840.0	0.12402469135802469	19.048798	1.2503848	21.822739	11.606762	12.536035	2.5925474	23.783575	5.4353294	-3.5603842e-09	-0.006410533	1.8310548e-08	-0.001373346	3.767203	-0.676414	9.429758	-1.884696	0	0	2.472932	1.0	-0.07520187	0.0063988958	3240000	24318.16318154335
108	26.716188	4.0244784	37.422424	16.18757	19.065	6.776487	40.0	4.0	150.0	405653.0	0.12405290519877676	18.978321	1.1193771	21.85711	12.145046	12.53395	2.3895836	23.850035	4.2008986	1.0172526e-08	-0.007668065	-4.8828124e-08	-0.00069493003	3.743199	-0.5689318	9.17287	-1.9302187	0	0	2.6540735	0.0	-0.078238845	0.009881556	3270000	24519.794717550278
109	26.911518	4.6675944	36.08118	8.152527	19.795	7.5281453	43.0	3.0	150.0	409612.0	0.12412484848484849	19.034578	1.121453	21.641586	12.770584	12.480196	2.5009484	23.904013	3.711071	1.6276042e-08	-0.007409114	-7.1207684e-09	0.001730541	4.1055374	-0.67583346	10.240722	-2.2417884	0	0	2.692862	0.0	-0.0826112	0.009839046	3300000	24716.602278470993
110	27.088783	4.429017	39.693993	10.192049	18.585	7.1632934	38.0	2.0	150.0	413329.0	0.12412282282282282	19.033663	1.2693355	21.559057	11.798479	12.628621	2.611743	23.987309	4.2656035	-2.8483074e-08	-0.006425883	-3.560384e-08	-0.0012215901	4.6111054	-0.7155998	10.4396305	-2.295411	0	0	2.4930906	1.0	-0.088021755	0.006444061	3330000	24916.30485033989
111	26.961967	4.0950503	35.71579	12.19982	19.36	7.3939433	45.0	4.0	150.0	417201.0	0.12416696428571429	19.06881	1.2279942	21.905352	11.906753	12.30748	2.5093887	22.791296	4.446011	3.0517577e-09	-0.00637315	-5.086263e-08	-0.0014665344	4.1889925	-0.6059904	9.941067	-2.131763	0	0	2.4320667	1.0	-0.09568632	0.006425467	3360000	25114.182644844055
112	26.73324	4.2428107	37.373146	15.729388	19.905	7.3868785	42.0	6.0	150.0	421182.0	0.12424247787610619	19.058186	1.1806508	21.879793	12.307723	12.248359	2.5946584	23.91762	5.2941613	-1.0172526e-08	-0.007990804	-2.0345052e-08	0.00404676	4.0701365	-0.63329124	9.030436	-1.9196162	0	0	2.3951473	0.0	-0.09579313	0.009449776	3390000	25309.666041851044
113	27.197227	4.228562	37.962032	14.185811	19.25	7.2095423	42.0	5.0	150.0	425032.0	0.12427836257309942	18.981182	1.1144459	21.325977	12.080468	12.387062	2.621427	23.652304	5.7303114	-1.4241537e-08	-0.0070021166	1.9836426e-08	-0.0036701309	3.5148115	-0.5117254	9.66578	-2.0223403	0	0	2.7507112	0.0	-0.10548425	0.009692035	3420000	25509.43996310234
114	26.863022	4.252928	38.576965	14.206042	19.065	7.0477495	38.0	3.0	150.0	428845.0	0.12430289855072464	19.164656	1.0696058	21.364183	13.233515	12.18997	2.5093422	24.258327	5.188877	-2.1362304e-08	-0.008624246	-2.4414062e-08	8.191325e-05	3.8687205	-0.54066825	10.184168	-2.1801338	0	0	2.2693071	0.0	-0.10787094	0.009878741	3450000	25708.387011051178
115	27.223696	4.46423	37.989536	14.457224	19.22	6.7284174	37.0	4.0	150.0	432689.0	0.12433591954022989	19.140335	1.1476673	21.427635	12.711591	12.1819315	2.4504907	23.454823	4.1695	8.138021e-09	-0.008502792	4.679362e-08	0.000951123	4.236951	-0.56526756	9.119539	-2.023429	0	0	2.5360372	0.0	-0.11688352	0.009585128	3480000	25908.840670347214
116	27.183237	4.33964	38.451363	14.018849	19.86	7.1902986	46.0	6.0	150.0	436661.0	0.1244048433048433	19.102306	1.2365848	22.092571	12.6549635	12.406416	2.6477113	23.783464	5.9179654	2.2379558e-08	-0.0064316527	2.4414062e-08	-0.0009731852	3.963429	-0.51280236	9.813977	-2.255763	0	0	2.4588432	1.0	-0.12750185	0.006444694	3510000	26106.433383464813
117	27.391993	4.33949	37.287342	14.105404	19.115	7.821878	39.0	2.0	150.0	440484.0	0.12443050847457628	19.304615	1.1070032	21.540697	13.242161	12.597183	2.4390354	25.33169	6.400239	-1.1571248e-08	-0.0059944014	4.2724608e-08	0.0014915752	3.7864892	-0.50859284	10.548692	-2.1715899	0	0	2.7996538	1.0	-0.13496983	0.0065654838	3540000	26306.51787185669
118	26.758251	4.7116637	35.92415	12.866115	19.435	7.033902	44.0	5.0	150.0	444371.0	0.12447366946778711	19.259378	1.260411	22.19756	12.379581	12.424348	2.478521	23.19866	4.24882	-8.138021e-09	-0.0071325726	-2.8483074e-08	0.0037592975	4.1849318	-0.56420994	9.486477	-2.0277705	0	0	2.7377658	0.0	-0.13931394	0.009828867	3570000	26500.886800050735
119	27.118546	4.074401	39.455864	15.522251	19.68	7.622178	43.0	2.0	150.0	448307.0	0.12452972222222222	19.339998	1.232738	22.494242	11.962311	12.270509	2.4427044	22.685526	5.347684	-2.2379558e-08	-0.005935208	-2.8483074e-08	-0.00073026534	3.4787698	-0.5596833	9.553594	-2.1387248	0	0	2.6260428	1.0	-0.14745212	0.0065417797	3600000	26693.726739883423
120	27.44254	4.313254	39.784004	17.270283	20.595	7.690317	51.0	2.0	150.0	452426.0	0.12463526170798898	19.361105	1.0651882	21.967495	13.133431	12.53944	2.6537132	23.543915	4.993431	-1.6276042e-08	-0.006208842	-1.6276042e-08	0.0013799968	3.8427408	-0.54907036	10.176029	-2.4016805	0	0	2.594495	1.0	-0.1536287	0.006954636	3630000	26894.85452723503
121	27.380556	4.3536887	36.2476	12.597906	20.245	7.7294874	51.0	4.0	150.0	456475.0	0.12471994535519125	19.425282	1.2357557	22.21624	13.07084	12.752019	2.7534494	24.658186	6.1318135	2.2379558e-08	-0.0074418723	1.8310548e-08	0.00093184	4.09139	-0.5508578	11.025594	-2.4815035	0	0	2.6471193	0.0	-0.15879452	0.009478887	3660000	27096.37519645691
122	26.966255	4.4724593	35.33791	1.509644	19.045	7.148635	38.0	0.0	150.0	460284.0	0.12473821138211381	19.370367	1.2086679	21.899485	12.638471	12.583801	2.630794	25.038382	5.7060995	-9.155274e-09	-0.0069232923	-1.93278e-08	-0.0017527334	4.1607337	-0.69504666	9.413418	-2.378973	0	0	2.2282803	1.0	-0.1597265	0.0066116555	3690000	27286.641540527344
123	27.291975	4.3068824	39.16527	10.3547535	19.355	7.679777	42.0	2.0	150.0	464155.0	0.1247728494623656	19.284046	1.1787088	22.23596	11.2112	12.4093895	2.5332272	24.981459	3.5174353	-1.8819174e-08	-0.00835909	-1.2207031e-08	-0.0018475016	3.979808	-0.6416199	10.366236	-2.179575	0	0	2.4313226	0.0	-0.15465319	0.009938681	3720000	27489.713900089264
124	27.215357	4.557406	38.113564	13.122664	19.28	7.4142838	40.0	4.0	150.0	468011.0	0.12480293333333334	19.35497	1.1837415	22.28101	13.334521	12.590159	2.5920274	24.648407	5.838376	3.051758e-08	-0.0072768414	1.0681152e-08	-0.0013001643	4.390005	-0.68702126	9.737476	-2.3027077	0	0	2.6608644	0.0	-0.14512122	0.009731713	3750000	27685.077283382416
125	27.520493	4.228401	38.0643	15.727708	19.9	7.377669	43.0	3.0	150.0	471991.0	0.12486534391534392	19.295534	1.241421	22.491611	11.985062	12.072041	2.5255258	22.886963	3.948768	2.0345052e-09	-0.008074188	-2.0853678e-08	0.0018775803	4.093482	-0.62627745	10.0039625	-2.16889	0	0	2.3596213	0.0	-0.14902365	0.009923458	3780000	27875.95355606079
126	27.035015	4.283618	37.97001	13.178197	19.565	7.303819	38.0	1.0	150.0	475904.0	0.12490918635170603	19.381912	1.2296966	22.6502	12.565137	12.334252	2.6339645	24.60413	5.839806	9.6639e-09	-0.0070497016	2.8483074e-08	-0.0018134684	4.1640058	-0.6635177	9.466456	-2.040814	0	0	2.7410896	0.0	-0.15882397	0.009872465	3810000	28080.272253990173
127	27.474453	4.57305	39.777443	10.436222	19.06	7.182367	49.0	5.0	150.0	479716.0	0.12492604166666667	19.27617	1.2715502	22.571419	12.024458	12.162339	2.6695697	23.203882	4.0077157	-8.138021e-09	-0.0076462296	-3.6621095e-08	0.0022274617	4.36997	-0.6272032	8.913677	-2.0072427	0	0	2.6769302	0.0	-0.155375	0.009874894	3840000	28273.598289966583
128	27.136267	4.4370856	36.92366	14.244427	19.655	7.5143847	39.0	5.0	150.0	483647.0	0.1249733850129199	19.331291	1.2613688	22.062757	12.455866	12.228604	2.4668021	23.56161	5.148809	-2.5939942e-08	-0.008415072	-2.4414062e-08	0.0005212351	4.0460563	-0.6855526	10.498265	-2.1532612	0	0	2.3492146	0.0	-0.1503185	0.009803497	3870000	28471.735329389572
129	27.250957	4.11678	39.16281	16.862152	20.155	7.614524	45.0	3.0	150.0	487678.0	0.12504564102564103	19.247559	1.2382365	22.520771	11.810948	12.445817	2.761889	23.716686	4.7787647	5.086263e-09	-0.0073607126	-4.0690104e-08	-0.001225183	3.8675895	-0.6304972	10.72509	-2.1997013	0	0	2.5303621	0.0	-0.16009653	0.009559169	3900000	28676.214166879654
130	27.29353	4.4973645	41.925625	15.758272	19.65	7.637244	39.0	4.0	150.0	491608.0	0.1250910941475827	19.264757	1.1490067	22.21451	13.1966305	12.634855	2.7022622	23.66681	3.5509195	-1.4241537e-08	-0.007476491	1.93278e-08	0.00015694885	4.1624184	-0.62420106	11.219671	-2.2421188	0	0	2.6019928	0.0	-0.16556978	0.009922927	3930000	28870.97930431366
131	27.296602	4.5417576	38.153137	14.200702	19.435	7.5250096	44.0	4.0	150.0	495495.0	0.125125	19.353544	1.184353	22.247648	13.446481	12.621301	2.6572742	23.803009	5.673466	-3.5603842e-09	-0.008153453	-2.0345052e-08	0.0043432782	3.9878638	-0.61316967	10.327568	-2.2807026	0	0	2.5102508	0.0	-0.16771686	0.009916666	3960000	29068.69529247284
132	27.527216	4.451187	40.9326	15.432023	18.385	7.5621934	53.0	1.0	150.0	499172.0	0.12510576441102758	19.307276	1.2024127	22.424784	13.085244	12.325383	2.5006342	24.761105	5.5745955	-2.0345052e-09	-0.0080481265	4.4759116e-08	-0.002183484	4.3712463	-0.6126015	10.106404	-2.2307405	0	0	2.4431653	0.0	-0.16575384	0.009882112	3990000	29271.324605703354
133	27.186794	4.3726025	37.639122	15.655199	19.135	6.9236393	42.0	4.0	150.0	502999.0	0.12512412935323383	19.407944	1.1930823	22.509056	13.387539	12.247302	2.510931	24.431562	4.806574	1.780192e-08	-0.008041242	1.3224284e-08	0.003029895	3.938352	-0.5586858	10.101637	-2.1504545	0	0	2.4106243	0.0	-0.170627	0.009818713	4020000	29473.437872171402
134	27.034292	4.2096276	37.921864	13.773346	19.52	7.386447	45.0	3.0	150.0	506903.0	0.12516123456790124	19.43702	1.1658574	22.976362	13.56637	12.061722	2.5849612	23.049377	4.3332014	1.2207031e-08	-0.006858095	2.2379558e-08	0.0036210674	3.884708	-0.5939486	9.537154	-2.2640252	0	0	2.9205773	0.0	-0.17516756	0.009876509	4050000	29670.26011133194
135	27.657549	4.6762915	39.154606	12.336667	20.32	6.6458707	39.0	4.0	150.0	510967.0	0.12523700980392158	19.463362	1.1646385	22.888039	13.437423	12.395244	2.876679	24.045607	4.8751416	-6.1035155e-09	-0.0055820527	0.0	-0.0015933472	4.163683	-0.62681913	10.935048	-2.8348827	0	0	2.8419006	1.0	-0.18012333	0.006417807	4080000	29859.856201410294
