Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
19	3.352711	1.8068328	7.776107	-1.9718047	33.88	21.76202	96.0	0.0	300.0	64980.0	0.1083	1.4110756	0.48964995	3.3742144	0.14899766	12.351954	5.380966	35.953297	1.1729513	-4.0690105e-09	-0.0011974508	2.8483074e-08	-0.00014949137	0.3145767	-0.059123605	40.413944	-4.859398	0	0	1.0	1.8075476	0.00031725698	600000	3362.169706106186
20	4.249831	1.9523326	9.616109	-0.24608351	39.62	21.930698	109.0	0.0	300.0	68942.0	0.10943174603174603	1.3445053	0.4386361	2.7656474	-0.3669759	12.676217	5.154614	36.969296	0.029694028	1.0172526e-09	-0.008058665	4.0690105e-09	-0.0040906575	0.3547743	-0.04008782	42.890446	-6.335655	0	0	79.0	1.8073225	0.005997866	630000	3543.292076587677
21	4.6480465	2.015859	11.673448	-0.10656601	37.78	18.354063	113.0	0.0	300.0	72720.0	0.11018181818181819	1.4755573	0.4739122	2.7557762	-0.18736428	13.046561	4.730109	38.17952	0.85277563	-1.0172526e-08	-0.00797629	-8.138021e-09	-0.0008105143	0.4077095	-0.059366345	35.095318	-6.079521	0	0	79.0	1.7949194	0.0064652297	660000	3708.5371947288513
22	5.1145463	1.9787911	9.695691	0.24760626	35.55	22.453676	92.0	0.0	300.0	76275.0	0.11054347826086956	1.6432893	0.5102967	2.903957	-0.07962324	13.12648	5.039496	40.546864	2.2503726	4.0690105e-09	-0.002407613	3.2552084e-08	-0.0007855306	0.41992545	-0.06813878	44.229607	-7.5824623	0	0	5.0	1.7740843	0.0010206308	690000	3878.902349472046
23	5.4590635	2.1250112	12.710186	0.6754693	37.12	21.31773	90.0	0.0	300.0	79987.0	0.11109305555555556	1.8270875	0.4990161	3.1598022	-0.12834819	12.745096	4.783751	40.385864	1.9971083	5.086263e-09	0.00041119487	4.0690105e-09	-0.006804244	0.38974193	-0.04510632	43.389244	-7.525181	0	0	5.0	1.7738068	0.011308327	720000	4058.484524011612
24	6.1628566	2.1350586	11.957138	1.7597079	39.37	19.928198	108.0	0.0	300.0	83924.0	0.11189866666666666	1.9965479	0.5293955	3.378694	-0.20211911	12.757553	4.360176	40.67753	2.8471892	-1.0172526e-09	-0.000764564	1.0172526e-08	0.0005015889	0.51441914	-0.08887887	37.539158	-7.431534	0	0	1.0	1.773076	0.00030247035	750000	4218.753002882004
25	5.9938836	2.258183	11.902727	0.05369878	35.83	19.077765	92.0	0.0	300.0	87507.0	0.11218846153846154	2.1270208	0.5162466	3.4743025	0.20424035	12.93155	4.270093	38.00011	2.8895838	6.1035155e-09	-0.00066950684	-8.138021e-09	-0.0002755371	0.5040731	-0.051262826	35.875767	-6.576765	0	0	1.0	1.7728361	0.0004963744	780000	4380.5727598667145
26	6.2003284	2.4746437	14.524401	0.17438011	36.98	17.576677	79.0	4.0	300.0	91205.0	0.11259876543209876	2.2108011	0.5516315	3.6708722	-0.2457743	13.025748	4.225425	36.42107	1.4090416	7.6293943e-10	-0.00090620905	1.6276042e-08	0.00010229492	0.48207572	-0.056208193	33.08681	-6.6585464	0	0	1.0	1.7726744	0.0039209398	810000	4547.12740945816
27	6.108654	2.0542474	11.481369	1.2219614	34.98	17.590895	83.0	4.0	300.0	94703.0	0.11274166666666667	2.1839032	0.5530655	3.6687365	-0.3255388	12.656025	3.8908944	35.230312	1.5865898	-2.6448568e-08	-0.0012583954	-4.0690105e-09	-0.00047689208	0.37046936	-0.054655433	30.769642	-5.5427723	0	0	1.0	1.7722933	0.0026240181	840000	4728.129553079605
28	6.4804997	2.1429024	11.565658	1.1211072	36.83	19.676409	103.0	0.0	300.0	98386.0	0.11308735632183908	2.194242	0.49387965	3.372122	-0.21578333	12.541531	3.826429	33.042797	2.4180589	-1.2207031e-08	-0.0011840861	-8.138021e-09	0.00041791587	0.40131912	-0.048512965	34.751797	-6.7985897	0	0	1.0	1.7717988	0.002618097	870000	4913.705904722214
29	5.97605	1.9460713	12.225762	0.96402675	36.68	18.34278	80.0	4.0	300.0	102054.0	0.11339333333333333	2.197862	0.55204105	3.5319474	-0.9594612	12.124673	3.855822	34.807198	2.515418	1.525879e-08	-0.0011158223	-1.6276042e-08	0.0018671631	0.36586753	-0.03705859	34.84502	-8.091366	0	0	1.0	1.7713805	0.0042737266	900000	5064.051354885101
30	6.4742455	2.3948343	14.372682	0.99046105	30.9	15.921369	78.0	0.0	300.0	105144.0	0.11305806451612903	2.243574	0.5055428	3.9744153	-0.04843646	12.348404	3.972427	29.80759	2.427785	-6.1035155e-09	-0.0008521871	-5.086263e-09	-0.0006408997	0.47891358	-0.08829802	28.679083	-6.813341	0	0	1.0	1.771311	0.0016153535	930000	5236.7626876831055
31	6.516187	2.395989	13.277036	1.8759314	34.83	18.51705	106.0	0.0	300.0	108627.0	0.113153125	2.3173993	0.6014451	3.9653602	-0.069412544	11.48948	3.791122	30.410036	1.3264171	-6.1035155e-09	-0.0020350649	6.1035155e-09	0.00051973265	0.5378441	-0.072930664	32.351105	-6.794958	0	0	1.0	1.7714615	0.0038948792	960000	5415.389401674271
32	6.7781305	2.176801	12.72063	0.949499	39.29	17.392696	87.0	5.0	300.0	112556.0	0.11369292929292929	2.453374	0.6274071	4.104515	0.033720847	12.063731	3.9328809	33.6073	2.35243	-6.612142e-09	-0.0011259008	8.138021e-09	0.00036192627	0.4890993	-0.09918186	37.096317	-9.147148	0	0	1.0	1.7715483	0.000917181	990000	5576.907479286194
33	6.4211836	2.150142	11.905124	1.184777	34.13	16.35644	79.0	0.0	300.0	115969.0	0.11369509803921568	2.4156137	0.5796545	3.8367195	-0.040805493	12.831504	3.937771	37.729214	1.8177717	-1.7293294e-08	-0.00072980346	3.6621095e-08	0.00020456135	0.47696546	-0.0836404	27.548853	-7.1573734	0	0	1.0	1.7718351	0.0007394839	1020000	5745.992527008057
34	7.220215	2.2195294	13.483689	0.109554395	33.45	14.610527	67.0	6.0	300.0	119314.0	0.11363238095238096	2.4145546	0.5700979	3.9794354	0.07020425	12.147859	3.7017622	30.962341	2.352327	1.4241537e-08	-0.0011769125	-5.2897136e-08	-0.00111144	0.51265347	-0.08410454	25.61813	-6.1786346	0	0	1.0	1.7721177	0.0006306381	1050000	5918.356457233429
35	7.047635	2.220245	13.956468	1.1195517	36.57	17.79059	82.0	4.0	300.0	122971.0	0.11386203703703704	2.4772987	0.5980493	3.99778	-0.05038739	12.32116	3.562256	35.544823	2.3768582	7.3750814e-09	-0.0010640434	1.6276042e-08	-0.0005246094	0.50216097	-0.08155504	32.812805	-7.3854675	0	0	1.0	1.772224	0.00083814736	1080000	6085.335121870041
36	6.918715	2.4992077	12.889352	0.12220374	32.0	15.995625	75.0	0.0	300.0	126171.0	0.11366756756756757	2.474519	0.59544915	4.216165	-0.0057275854	12.326082	3.7589293	37.18359	2.709177	-8.138021e-09	-0.0011839519	6.510417e-08	-0.0007758992	0.5655608	-0.10086712	28.715525	-7.6478558	0	0	1.0	1.7721679	0.00059762213	1110000	6243.430286884308
37	6.3517084	2.0342112	11.093659	-0.5415112	33.59	17.53174	84.0	0.0	300.0	129530.0	0.11362280701754386	2.4442902	0.6467947	4.2635274	-0.22384974	12.116009	3.837993	33.377155	2.431405	4.577637e-09	-0.0011003311	-1.6276042e-08	-0.0012995116	0.4759794	-0.07674098	31.88365	-8.95347	0	0	1.0	1.7720658	0.00041440333	1140000	6415.403753042221
38	7.112599	2.379232	13.690367	0.8827559	35.1	18.191483	88.0	0.0	300.0	133040.0	0.1137094017094017	2.4230516	0.60901225	4.2612424	-0.90866697	11.672615	3.6994343	28.188066	2.1382148	9.6639e-09	-0.0008679128	0.0	-0.00016169433	0.56079817	-0.10180059	33.768734	-9.721361	0	0	1.0	1.7719603	0.00011101521	1170000	6572.481770992279
39	7.320968	2.348229	14.228276	2.786317	35.39	17.639668	91.0	4.0	300.0	136579.0	0.11381583333333334	2.5194032	0.61793536	4.236126	-0.00077819335	11.842115	3.6719427	33.46061	3.00792	0.0	-0.0018159668	-2.784729e-08	-0.0010403906	0.5083072	-0.103396535	31.618547	-8.446659	0	0	6.0	1.771818	0.0008340708	1200000	6742.250341653824
40	7.7755394	2.3831182	15.569151	3.226039	34.21	15.004863	81.0	0.0	300.0	140000.0	0.11382113821138211	2.5838866	0.6372865	4.3597145	0.08279048	12.072967	3.9752448	33.688713	1.6879731	-2.8483074e-08	-0.0007240886	-5.6966147e-08	0.00023421225	0.6084027	-0.13626894	27.472765	-7.807171	0	0	1.0	1.7685773	0.000340663	1230000	6905.303295135498
41	7.6277575	2.5716379	14.133187	1.8453392	34.97	13.568681	66.0	0.0	300.0	143497.0	0.11388650793650794	2.781509	0.6416069	4.5499735	-0.15128098	11.722336	3.6276264	37.141724	2.1194482	6.1035155e-09	-0.0061600828	-4.0690104e-08	-0.0019288574	0.5547184	-0.09256402	24.844784	-7.3474503	0	0	79.0	1.7674669	0.0052119996	1260000	7069.087727069855
42	8.266694	2.4460866	14.15079	3.2107515	30.33	14.629459	76.0	3.0	300.0	146530.0	0.1135891472868217	2.7732434	0.68394613	4.7391276	-0.51645994	11.610597	3.4008412	33.11665	2.4063973	1.0172526e-09	-0.0052764053	-3.6621095e-08	-0.0034318727	0.5663231	-0.12077701	24.014229	-7.190544	0	0	79.0	1.7485497	0.0047755498	1290000	7258.892229318619
43	8.397268	2.6292899	15.381312	3.5378191	33.12	14.536354	85.0	7.0	300.0	149842.0	0.11351666666666667	2.8679833	0.72180885	4.4459586	-0.14864908	10.918573	3.1507928	28.408318	2.246641	3.0517577e-09	-0.0062009003	4.0690105e-09	-0.00054077146	0.55335695	-0.10697925	23.148142	-6.6483936	0	0	79.0	1.7390563	0.0050999005	1320000	7433.123147010803
44	8.151112	2.5434644	14.930809	1.6759717	28.29	12.300647	73.0	7.0	300.0	152671.0	0.11308962962962962	2.9177094	0.70763	4.9695005	0.1681397	10.833429	3.2333922	31.232538	0.7828686	1.525879e-08	-0.005149162	3.051758e-08	0.003199886	0.58794016	-0.10973808	21.162422	-6.5174637	0	0	79.0	1.7098643	0.004604515	1350000	7590.948508739471
45	9.123337	2.4257321	16.758457	3.2484298	30.0	13.727345	84.0	0.0	300.0	155671.0	0.11280507246376811	3.0714433	0.7359334	5.075008	0.0839497	10.216458	2.9698532	26.38821	2.4734993	6.612142e-09	0.0006052587	2.0345052e-08	-0.002337266	0.59133947	-0.12536278	22.04675	-6.6169224	0	0	3.0	1.6991612	0.0071965638	1380000	7772.064475059509
46	8.755742	2.7734456	15.77427	3.1969519	29.41	14.308107	64.0	0.0	300.0	158612.0	0.11249078014184397	3.2008564	0.69975764	5.0858254	0.22252749	10.554384	2.9461792	28.251986	0.6794955	9.155274e-09	0.031185562	-3.6621095e-08	0.0013331381	0.6945263	-0.16736788	22.823498	-7.6274614	0	0	1.0	1.6984808	0.045695435	1410000	7945.211907863617
47	8.492868	2.5853949	14.355577	-0.49269977	31.6	15.518377	78.0	0.0	300.0	161772.0	0.11234166666666667	3.0662444	0.74891925	5.144958	-0.14431158	10.3230295	3.2700083	29.354208	1.748625	-1.93278e-08	0.017365431	1.2207031e-08	-0.007854692	0.58249867	-0.15093455	26.23657	-8.298841	0	0	1.0	1.6980767	0.030878866	1440000	8099.340795278549
48	8.988486	2.74528	16.487246	2.3410962	30.54	13.92079	68.0	5.0	300.0	164826.0	0.1121265306122449	3.1511822	0.71910673	4.895625	-0.26404542	10.671966	3.1727474	28.559008	2.0595503	-4.0690105e-09	0.00076059165	-2.0345052e-08	-0.0040442087	0.722751	-0.15320909	21.283415	-7.4755983	0	0	1.0	1.6978023	0.003510563	1470000	8267.654476881027
49	8.9828	2.5362892	17.237118	4.7238297	32.08	13.865554	71.0	0.0	300.0	168034.0	0.11202266666666667	3.2930255	0.751057	5.457062	-0.45281404	10.450933	3.007941	30.372053	2.1078446	7.1207684e-09	-0.00097349036	4.8828124e-08	0.0011928224	0.6203794	-0.1276848	22.419767	-7.396371	0	0	1.0	1.6979166	0.0008238135	1500000	8441.184126377106
50	9.119419	2.6207683	17.29528	-1.954627	29.74	13.615153	75.0	0.0	300.0	171008.0	0.11176993464052287	3.278951	0.74378747	5.3251357	-0.12793282	10.838648	3.3275461	30.347277	1.1737669	8.138021e-09	0.003486505	-4.1707356e-08	0.0020904967	0.64598113	-0.14283133	20.440866	-6.8628883	0	0	1.0	1.6981658	0.011996325	1530000	8601.5178232193
51	9.058615	2.4539301	15.379597	2.4467838	30.15	13.715229	66.0	1.0	300.0	174023.0	0.11155320512820513	3.2208524	0.75896776	5.05787	-0.48276487	10.1851845	3.2431846	28.881382	1.751766	5.086263e-10	-0.0007928139	-3.2552084e-08	-0.0016156087	0.5873576	-0.13870794	23.374987	-8.24453	0	0	1.0	1.698513	0.0011333949	1560000	8769.328364610672
52	9.094185	2.8753242	15.70531	0.80484384	31.2	13.791302	87.0	0.0	300.0	177143.0	0.11141069182389937	3.2083766	0.77658105	5.179678	-0.09500366	10.254571	3.2813888	27.620678	0.9575488	5.086263e-09	-0.0002753591	-3.2552084e-08	-0.0003910482	0.6617192	-0.16006249	22.525646	-7.5036774	0	0	1.0	1.698718	0.00021601285	1590000	8930.787240982056
53	8.722346	2.3660405	13.292137	4.000698	32.11	15.078392	83.0	0.0	300.0	180354.0	0.11132962962962963	3.2522402	0.8260235	5.1623855	-0.13510841	10.569491	3.5634682	33.395073	0.13236511	2.5431315e-09	-0.00051619596	8.138021e-09	0.00014075928	0.6087069	-0.16579199	26.530258	-9.66428	0	0	1.0	1.6991695	0.002020678	1620000	9084.532934904099
54	9.0696945	2.7169847	15.519036	3.1541686	33.3	14.229897	67.0	8.0	300.0	183684.0	0.11132363636363636	3.1856604	0.7351225	5.1287007	-0.6051012	10.911932	3.4374566	32.392822	1.1429029	-5.086263e-09	-0.0007667084	3.2552084e-08	0.00016791788	0.72376657	-0.1732148	26.655035	-9.910208	0	0	1.0	1.6997913	0.0025758657	1650000	9256.44661450386
55	9.219376	3.2026017	19.768394	2.0683844	31.77	15.545968	77.0	0.0	300.0	186861.0	0.11122678571428571	3.243654	0.8066052	5.2945347	-0.19066383	11.038556	3.6311522	31.465235	-1.0117625	-4.0690105e-09	-0.00038645425	2.4414062e-08	-0.00017722983	0.76212287	-0.19443095	25.609713	-10.362565	0	0	1.0	1.7003727	0.0002355355	1680000	9408.514590263367
56	9.039547	2.7991965	14.894848	-1.4857616	30.33	15.076508	81.0	0.0	300.0	189894.0	0.11104912280701755	3.278262	0.8304035	5.695397	-0.8304585	10.908506	3.3458378	27.839108	2.554628	-1.6276042e-08	-0.00020954285	2.7974447e-09	8.2724895e-05	0.68566483	-0.19040325	25.84232	-10.398886	0	0	1.0	1.7007637	0.00014450614	1710000	9569.317002534866
57	8.641758	2.8569152	15.552466	0.45467305	30.03	13.256285	71.0	1.0	300.0	192897.0	0.11086034482758621	3.2627501	0.8684819	5.450083	-0.90050155	10.664116	3.5283885	32.685524	-0.7480613	-1.5767416e-08	-0.00054386543	1.6276042e-08	-0.0002332438	0.6966948	-0.19895214	21.42439	-7.495122	0	0	1.0	1.701076	0.000757549	1740000	9739.190696001053
58	9.105719	2.4300928	13.922654	2.926462	31.07	13.72243	66.0	4.0	300.0	196004.0	0.11073672316384181	3.3173146	0.8183926	5.6426415	-0.61558634	10.759289	3.2898304	28.38634	0.6397271	-5.5948894e-09	-0.00041662343	3.86556e-08	-7.252401e-05	0.65330327	-0.20553634	22.93367	-8.446652	0	0	1.0	1.7014091	0.00027641354	1770000	9894.692267894745
59	9.419127	2.743411	16.073557	2.7193367	29.5	15.41071	70.0	0.0	300.0	198954.0	0.11053	3.3233333	0.7235909	5.5809846	0.28852987	10.73689	3.2840657	28.677132	1.5232265	-4.0690105e-09	-0.0003091105	-1.2207031e-08	0.00016130778	0.6766892	-0.15727657	25.089546	-9.599365	0	0	1.0	1.7015866	0.0002933601	1800000	10069.460704803467
60	9.037819	2.8146708	20.375072	3.0650759	30.4	13.36862	69.0	0.0	300.0	201994.0	0.1103792349726776	3.328975	0.7940044	5.256181	-0.0021718694	10.462058	3.4623144	29.349123	0.2298798	1.0172526e-09	-0.00022579447	-4.0690104e-08	0.00026841226	0.65090936	-0.17319828	21.048155	-8.680807	0	0	1.0	1.7017834	0.00017396148	1830000	10223.965855360031
61	9.364521	2.8642557	15.92205	-0.58782876	30.02	15.16244	82.0	0.0	300.0	204996.0	0.11021290322580646	3.2833872	0.8491013	5.51158	-0.23365107	10.600031	3.3134322	30.37137	1.3574277	-4.0690105e-09	-0.00016469319	3.2552084e-08	-0.00020767009	0.7750535	-0.24942213	23.5278	-9.087096	0	0	1.0	1.7021201	0.00013592653	1860000	10388.62801361084
62	9.218354	2.4263096	17.460588	3.1480393	30.34	15.649421	89.0	0.0	300.0	208030.0	0.11006878306878307	3.341119	0.798883	5.526151	-0.5661463	10.398298	3.680417	30.162428	-2.052246	-4.0690105e-09	-0.0015286438	2.4414062e-08	0.0021205891	0.71725285	-0.21410358	25.816858	-10.7266	0	0	1.0	1.7023227	0.0030158442	1890000	10563.495306491852
63	9.072884	2.5059812	15.535442	2.8811426	31.25	14.897231	79.0	0.0	300.0	211155.0	0.1099765625	3.3074641	0.75488716	5.1731715	-0.051686455	10.660137	3.5553012	28.830708	1.0384502	8.138021e-09	-0.0008484721	0.0	-0.0014192301	0.61059827	-0.19565484	26.028105	-10.463325	0	0	1.0	1.7023964	0.00082894234	1920000	10728.884579658508
64	9.054187	2.7470422	15.847818	-1.2359029	30.08	16.04723	97.0	4.0	300.0	214163.0	0.10982717948717949	3.2726002	0.7579284	5.034341	0.37437642	10.57386	3.6426857	28.959276	-0.6278213	-4.0690105e-09	-0.00032340595	-2.0345052e-08	-0.00048126222	0.69238126	-0.2099686	26.623655	-10.622137	0	0	1.0	1.7026198	0.0001715742	1950000	10890.92434334755
65	10.054022	2.6680012	19.020088	3.505753	29.5	13.781509	78.0	6.0	300.0	217113.0	0.10965303030303031	3.3757915	0.7871127	5.28875	-0.12700996	10.7767315	3.494528	31.163294	0.026656955	-4.0690105e-09	-0.00037913004	4.0690104e-08	-0.00018644612	0.7572308	-0.2343266	23.888313	-10.227965	0	0	1.0	1.7030554	0.0003527486	1980000	11048.327586889267
66	9.063375	2.5812235	15.475009	1.5976884	32.42	18.371271	105.0	0.0	300.0	220355.0	0.10962935323383084	3.450398	0.80276006	5.7355084	-0.21553868	10.388874	3.384007	28.339127	-0.23649469	2.5939942e-08	-0.00039352773	2.8483074e-08	0.00051277265	0.6807219	-0.2104179	29.222029	-12.276548	0	0	1.0	1.7033178	0.0005417072	2010000	11215.932532548904
67	9.254823	2.924409	14.822666	2.2768526	30.71	12.956308	64.0	0.0	300.0	223426.0	0.10952254901960784	3.3287961	0.7632004	5.3726945	-0.39582705	10.598687	3.82705	35.17514	1.2537973	1.2207031e-08	-0.00021640219	4.018148e-08	-0.00045016938	0.6827838	-0.21919304	22.759127	-9.841112	0	0	1.0	1.7034726	8.5616964e-05	2040000	11387.878560781479
68	9.736814	3.3751829	20.091528	-2.59633	31.84	15.529791	77.0	0.0	300.0	226610.0	0.10947342995169082	3.369078	0.79452777	5.5261025	-0.9618308	10.638324	3.4819314	35.30085	0.5355208	-1.0172526e-08	-0.0006748708	-4.0690105e-09	0.00033148602	0.86291367	-0.2769056	28.198475	-11.599518	0	0	1.0	1.703654	0.0007548113	2070000	11543.981050729752
